last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
17-02-2025 13:20,22950,23700,0,0,23700,4950,Y,-2100,Y,0.12,22921.6,22950,161.3,1524750,-75,75,39675,50025,Y,-41175,Y,-0.02,152.85,1173675,-75,-225,38025,-7875,Y,36150,Y,-0.19,49119.05,5160,0,-30,9090,-1260,YES,2550,N,0.55,49058.7,49119.05
17-02-2025 13:25,22946.85,50025,0,150,23175,40050,Y,-24375,Y,0.33,22950,22946.85,160.45,1614750,300,450,40650,-38475,YES,80025,YES,0.05,153.9,1113225,225,1725,39450,33900,YES,36525,N,-0.25,49120.85,6780,60,0,8550,3090,N,-180,Y,0.86,49119.05,49120.85
17-02-2025 13:30,22995.4,88875,75,-75,26925,9150,N,-69750,Y,1.12,22946.85,22995.4,190.9,2789175,0,-75,40725,36300,Y,-272850,Y,0.47,137.1,1998600,75,375,43275,-87975,Y,30375,N,-0.65,49285,47910,0,0,9750,5850,N,-22320,Y,9.77,49120,49285
17-02-2025 13:35,23003.3,179400,-450,75,34275,-5700,YES,56625,YES,2.91,22998,23003.3,200,4180500,-450,150,39600,-54825,YES,-17100,YES,1.4,131.65,3395925,375,1125,44325,100875,YES,78375,Y,-1.38,49340,60330,0,-30,14640,-2640,YES,34920,YES,16.65,49295,49340
17-02-2025 13:40,23030,234150,0,-75,36825,3525,N,-42450,Y,5.27,22999.9,23030,216.15,3803850,525,-75,40050,-20400,Y,-62250,Y,1.93,122.35,3064200,-375,1275,45900,-76275,Y,14550,N,-1.63,49399.75,51840,30,-330,11880,11160,N,360,Y,16.2,49334.4,49399.75
17-02-2025 13:45,23020.35,91500,-75,450,28800,42600,Y,-9600,YES,1.61,23029,23020.35,207.1,2049000,150,-300,41100,12000,Y,57300,YES,0.78,124.55,2885550,1275,525,41025,44400,YES,119700,Y,-1.28,49362,33060,0,0,13200,16770,N,-14100,Y,8.64,49394.6,49362
17-02-2025 13:50,23006.9,55500,225,0,28650,75900,Y,19725,YES,0.92,23020.35,23006.9,198.25,1521450,75,-300,41100,-26025,YES,40650,N,0.52,128.4,1829250,675,150,42675,98400,YES,8850,N,-0.77,49338.2,11640,60,0,9240,4440,N,20580,YES,2.83,49362,49338.2
17-02-2025 13:55,22983.25,63975,0,0,30525,5175,N,2400,Y,0.69,23005.7,22983.25,182.5,2105925,300,675,39300,38475,Y,37800,N,0.34,135.2,3154275,75,375,42225,-52275,Y,-3450,YES,-0.92,49278.5,26790,30,-90,13710,6090,N,-2460,Y,4.74,49338.2,49278.5
17-02-2025 14:00,22969.2,73200,-225,75,34650,-22500,YES,-75225,Y,0.82,22984.9,22969.2,171.4,2799675,-150,-5325,40725,-91350,YES,8025,N,0.51,145.9,3491400,-150,-825,43800,21300,YES,-159375,YES,-1.02,49226.05,23190,0,0,14400,-3210,YES,210,N,4.13,49265.45,49226.05
17-02-2025 14:05,22970.65,34500,-75,0,26100,14250,Y,31200,YES,0.29,22964.4,22970.65,173.25,1308675,0,450,38175,49725,Y,61875,YES,0.12,140.9,2032725,2100,300,45750,23025,N,108900,Y,-0.45,49232.8,8700,0,30,9750,-150,N,7560,N,1.28,49240.4,49232.8
17-02-2025 14:10,22969.25,48075,0,450,29250,11400,N,-18150,Y,0.42,22970.65,22969.25,172.35,1479450,75,0,38325,8550,N,43125,N,0.14,141.8,1957800,750,600,45300,11550,N,46875,N,-0.45,49254.95,9150,-60,-60,13080,480,N,-4770,Y,1.32,49232.8,49254.95
17-02-2025 14:15,23008,42525,0,75,24000,11850,N,21225,YES,0.46,22969.25,23008,194.2,1973550,-1950,-300,37875,40650,Y,-109125,Y,0.31,127.05,1837725,-5850,-1350,42525,-60900,Y,62025,N,-0.51,49340,8370,0,60,9420,6150,N,-6090,Y,1.52,49251.9,49340
17-02-2025 14:20,22990.95,49200,-225,-450,24300,-8025,YES,-25575,Y,0.55,23006.65,22990.95,185.8,1669500,75,-675,40425,-51750,YES,62850,YES,0.28,132.75,1370100,-825,75,42150,54750,YES,-35175,YES,-0.39,49327.75,6660,-60,30,8790,-3510,YES,10770,N,1.29,49340,49327.75
17-02-2025 14:25,23000.75,116100,75,0,35400,-30975,YES,-10275,N,1.31,22995.35,23000.75,188.5,1403850,-525,-450,42525,-6675,Y,2100,Y,0.27,127.45,1386675,-975,525,41850,-21225,Y,10050,Y,-0.43,49343.05,14910,0,30,12000,5490,N,17490,N,3.14,49327.75,49343.05
17-02-2025 14:30,22985.3,38775,0,150,25275,17475,Y,-21075,Y,0.4,22995,22985.3,181,1400325,525,-975,36975,21750,Y,11100,N,0.18,133.75,1607025,-900,-150,37725,37200,YES,-32550,YES,-0.42,49295,10830,-30,690,11850,17640,N,-4290,Y,1.95,49343.85,49295
17-02-2025 14:35,22989.1,40050,1050,-75,26850,-4800,YES,-6300,N,0.34,22988.3,22989.1,180,1620900,225,-75,38025,-22425,YES,5025,N,0.14,133.8,2017575,-1050,300,40725,-19425,Y,27075,Y,-0.46,49295.2,10740,90,-750,10020,1440,YES,-9600,Y,1.65,49295,49295.2
17-02-2025 14:40,23000,36150,150,0,24450,-3975,N,28650,YES,0.43,22989.1,23000,188.7,1575450,450,150,36375,32700,Y,-12075,Y,0.26,129.75,1263675,225,375,41400,44625,YES,16500,N,-0.35,49332.95,13860,-90,30,11730,2550,N,-1590,N,2.59,49295.2,49332.95
17-02-2025 14:45,23007,33075,-150,-225,23925,24000,Y,-36900,Y,0.39,23000,23007,191,1265775,75,-825,39900,6825,N,7350,N,0.21,125.55,1064775,-825,0,40650,-29325,Y,10575,N,-0.3,49347.85,10440,30,0,9900,3210,N,-1410,N,2.02,49332.95,49347.85
17-02-2025 14:50,22995,38700,75,0,25725,4425,N,24825,YES,0.4,23007,22995,180.95,1473150,-450,-375,43350,-21675,YES,52650,YES,0.18,130,1403850,300,-675,46950,-2775,YES,-52875,YES,-0.36,49322.05,3900,0,0,9630,-2460,YES,-3960,Y,0.71,49347.85,49322.05
17-02-2025 14:55,23019.2,125775,300,75,29325,-6750,YES,-90675,Y,1.77,22995,23019.2,196.3,2726025,675,-150,42075,-16200,N,-121500,Y,0.58,120.9,2602950,-225,750,45225,-80775,Y,-8625,Y,-0.86,49415.25,24750,-30,-90,11370,3570,N,24390,YES,5.53,49324,49415.25
17-02-2025 15:00,23025.65,120675,0,150,36075,-1650,N,50325,YES,1.79,23019.8,23025.65,199.1,2164050,-1050,0,41100,-17250,YES,7725,YES,0.54,114.75,1937175,825,-900,39375,9225,YES,28425,Y,-0.71,49430.1,49710,-120,-60,13020,120,YES,4860,N,12.58,49409.95,49430.1
17-02-2025 15:05,23027,72450,225,-75,30975,2925,N,-6600,Y,0.94,23020.7,23027,205,1259700,0,75,39450,8925,Y,-33075,Y,0.27,112.55,1471275,975,450,39750,-24375,Y,49275,Y,-0.51,49443.05,18420,0,0,10200,-7980,YES,450,Y,3.96,49433.75,49443.05
17-02-2025 15:10,23039,131775,0,0,39300,-5175,YES,-14625,Y,1.89,23027,23039,210.7,1258575,0,5100,39600,-25500,YES,-77100,Y,0.33,109,1461450,375,150,45075,-62400,Y,-35775,YES,-0.54,49480,21390,-60,0,11880,-4110,N,750,N,4.97,49448,49480
17-02-2025 15:15,23023,233775,225,-4125,34425,-35625,YES,-8550,N,2.93,23035.25,23023,199.8,1096875,750,-300,43125,-36525,YES,-13125,YES,0.25,115.55,1475775,-150,525,48450,-9075,YES,-91875,YES,-0.5,49442.95,27690,-210,0,13080,-7260,YES,19470,N,6.09,49480,49442.95
17-02-2025 15:20,23028.05,102975,-150,0,36300,10125,Y,-15225,Y,1.27,23017.95,23028.05,203.7,1062150,75,600,58125,-22200,N,-35850,Y,0.25,113.8,1222800,-600,75,43875,-27825,Y,-89100,N,-0.42,49476.95,23460,0,30,15420,0,N,8130,N,5.39,49442.95,49476.95
17-02-2025 15:25,23043.4,169500,75,-75,39975,-116100,YES,-121200,Y,2.26,23028.95,23043.4,208.3,849750,-1050,-525,45600,-334950,YES,-146100,Y,0.23,105.85,1598250,-375,0,49875,-987600,Y,-156375,YES,-0.58,49501.5,39690,0,-90,15300,-37830,YES,-30690,Y,9.36,49476.95,49501.5
