last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
12-11-2024 14:00,-5.7,22825,1525,-25,-5.35,-6,11125,-11475,YES,14625,N,-0.8,-0.75,431625,2350,-5475,-0.55,-0.55,42300,26775,N,17375,N,-0.17,6.55,67825,275,775,8.75,8.85,15600,4400,N,4000,N,0.52,-14.95,12510,0,0,2,-7.2,7980,2085,YES,240,Y,-2.63
12-11-2024 14:05,0.15,30125,-1450,-75,0.25,1.25,12925,1225,N,-62850,Y,-0.95,0.1,496900,275,-550,0.1,0.1,36975,25200,N,-3500,Y,-0.19,-4.25,107550,100,-25,-6.65,-6.75,21850,-10425,Y,2975,YES,0.77,14.65,13410,30,30,13.65,16.2,7290,12720,N,-30855,Y,-2.45
12-11-2024 14:10,1.1,24150,775,0,-2.8,1.8,15375,2875,N,41350,YES,-0.79,-0.25,534100,-1200,-2575,-0.4,-0.45,40700,-800,YES,-4200,Y,-0.2,-1.7,45050,-175,0,0.65,0.75,22200,-2850,N,-550,YES,0.31,-9.55,12690,255,-15,-3.1,-6.95,8820,-6645,YES,18960,YES,-2.32
12-11-2024 14:15,18,35325,-325,75,12.4,12.9,14975,3100,N,6950,N,-1.22,0.4,656275,-650,2000,0.4,0.4,34125,11300,N,-27700,Y,-0.26,-9.2,143675,-50,475,-10.6,-10.65,18525,3300,N,4600,N,1.07,1.1,13605,-570,0,3.75,4.1,6930,-1905,N,-3825,Y,-2.74
12-11-2024 14:20,-0.45,31525,-325,50,5.15,4.6,12475,9225,N,5700,N,-0.88,0.05,516950,-4925,3950,0,0,40550,28900,N,32175,YES,-0.19,-7.55,42675,175,-175,-6.8,-6.85,19275,-3000,Y,1350,YES,0.26,11.95,12255,-60,15,8,5.75,6660,1740,N,10635,N,-2.16
12-11-2024 14:25,-33.75,65800,1125,-75,-33.75,-36.15,18975,-41325,YES,30825,YES,-2.2,-1.3,952775,3675,2575,-1.25,-1.2,42850,18275,N,15550,N,-0.36,33.9,89275,-1075,75,32.2,32.35,24425,-5250,Y,1975,N,0.66,-161.5,65070,30,-15,-157.85,-149,9705,-19455,YES,-14220,Y,-14.59
12-11-2024 14:30,45,51775,-800,150,45,44.05,20925,44775,Y,-10775,Y,-1.46,2.6,790350,-2325,1775,2.6,2.6,44100,-12800,YES,-30725,Y,-0.28,-39,76800,-125,-550,-38.1,-38.3,23275,7075,N,5150,N,0.48,175.3,46680,-45,-45,182.65,182.9,8340,23790,Y,-2415,N,-8.42
12-11-2024 14:35,-22,60975,-175,175,-20,-20.4,15475,7525,N,-9175,N,-1.44,-2.15,844800,-875,1475,-2,-2,36700,-7600,N,-23525,N,-0.28,20.9,106375,-125,150,20.9,21.5,27775,-2700,Y,-3200,YES,0.62,-95.7,20145,15,0,-88.9,-89.95,8130,16200,N,-11940,Y,-3.27
12-11-2024 14:40,3.75,33600,0,25,2,-0.05,12400,18600,N,5575,N,-1,0.55,537275,1550,2525,0.3,0.35,38100,31850,Y,2975,YES,-0.19,-6.85,31225,-75,0,-4.2,-4.15,19075,2950,N,14625,N,0.22,5.8,21255,15,-30,8.6,1.9,7695,-1005,YES,-13995,Y,-3.99
12-11-2024 14:45,-3.55,32700,1450,100,2.05,3.95,11950,-17550,YES,54000,YES,-0.89,-0.65,528775,125,1850,-0.75,-0.75,44300,-32625,YES,45375,YES,-0.18,0,28175,0,-75,-0.65,-0.9,19325,2800,Y,1050,YES,0.18,56.55,23310,345,75,53.45,50.05,8955,-4350,YES,18105,YES,-3.87
12-11-2024 14:50,-7.15,29375,-75,275,-8.9,-13.9,17250,-2800,N,7275,N,-0.8,-1.3,608325,2700,-900,-1.55,-1.55,37850,-33075,YES,22675,N,-0.21,5.85,28000,-425,-150,7.25,7.15,21075,-1075,Y,950,YES,0.18,-8.8,11565,-315,15,-2.55,0.55,8265,-45,N,1800,Y,-1.7
12-11-2024 14:55,-16.95,46675,475,-150,-15.2,-16,10950,-13500,YES,4250,N,-1.34,-1.95,592375,-3175,1775,-2,-2,45350,-73025,YES,6850,N,-0.21,21.5,32250,-175,225,19.6,19.9,15600,25,N,-3275,YES,0.23,-27.7,14115,75,-30,-35.15,-40.8,6435,585,N,-4770,Y,-2.09
12-11-2024 15:00,-9.1,105550,-475,-25,-10.95,-11.05,16600,1125,N,-15575,Y,-3.42,-0.3,867325,4075,-3300,-0.4,-0.35,36450,61325,Y,-142600,Y,-0.32,-0.35,73425,175,25,-0.55,-0.8,23000,-18500,Y,-800,N,0.55,26.5,16035,-15,30,19.8,20.7,6435,6750,N,-12345,Y,-2.54
12-11-2024 15:05,-32.05,196650,225,1825,-34.55,-34.35,23175,-47275,YES,-6175,N,-7.09,-1.6,1511250,-525,-300,-1.65,-1.65,42200,-130075,YES,-66525,YES,-0.57,33.2,120325,-150,200,32.55,32.45,22475,-5375,N,-22050,YES,1.03,-75.05,55545,15,45,-85.05,-77.9,8055,-14520,YES,-1260,N,-10.09
12-11-2024 15:10,-18,173700,125,-1750,-17.95,-19.2,20700,-1000,Y,59550,YES,-6.66,-1.2,1890600,-1250,-725,-1.25,-1.25,51900,-14375,Y,43675,YES,-0.7,15.55,247350,250,225,14.4,15.05,25475,-750,N,15675,Y,2.37,-39.95,39015,45,345,-42.05,-32.75,9420,-9705,N,17760,N,-7.36
