last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
06-01-2025 14:00,7.55,57400,-25,50,10.1,7.15,22075,1700,YES,24975,N,-1.22,0.15,537450,-2250,375,0.15,0.1,52500,24900,N,21525,YES,-0.17,-5.55,36900,150,150,-6.35,-6.35,35400,1125,N,2025,YES,0.33,36.55,33570,0,-15,43.55,32.8,8610,1170,N,-9735,Y,-9.49
06-01-2025 14:05,22.35,64100,25,0,25.1,24.25,12375,7200,N,-16200,Y,-1.23,2.1,688800,-75,-375,2.05,2,55725,39450,N,-32625,Y,-0.21,-25.9,37725,-600,75,-26.9,-26.85,31125,-7350,Y,15000,N,0.32,55,18345,-195,90,55,52.15,8430,13200,N,-1575,N,-4.8
06-01-2025 14:10,-40.9,53850,50,-800,-42.6,-40.9,14675,-1700,YES,6750,YES,-1.08,-3.7,882525,-1500,-450,-3.9,-4,60675,-66825,YES,62025,YES,-0.28,37.65,39225,75,0,36.8,36.65,31875,3450,N,-7875,YES,0.34,-126.75,14700,660,-75,-126.05,-120.85,8295,-3555,YES,6675,N,-4.07
06-01-2025 14:15,23.55,47875,0,0,23.15,22.3,28900,21600,Y,-4350,Y,-0.99,2.7,703425,-3600,17025,2.85,2.9,69975,-39075,Y,-26700,Y,-0.21,-27,35925,0,-75,-26.1,-26.2,39825,2475,Y,3750,N,0.32,82.35,16710,-705,0,81.35,81.3,8265,16005,N,-1515,Y,-4.79
06-01-2025 14:20,-14.8,43050,400,-25,-6.9,-9.55,34850,15575,N,-4100,N,-0.8,-2.05,761250,-2550,-300,-1.85,-1.85,64125,-1425,Y,9600,YES,-0.22,16,26925,150,0,13.4,13.7,28800,3750,N,-3375,YES,0.23,-22,10620,-15,-270,-21,-14.2,8340,1230,YES,-10830,Y,-2.73
06-01-2025 14:25,-20,34100,-50,25,-20,-18.75,29600,-20950,YES,-6125,Y,-0.72,-1.9,930975,-450,675,-1.75,-1.8,56250,-19725,YES,14850,N,-0.3,16.55,27150,-150,375,15.5,15.2,26250,-6000,Y,-2625,N,0.25,-29.7,13065,0,60,-28.4,-27.8,6330,7170,N,-21495,Y,-3.61
06-01-2025 14:30,-19,103175,25,-25,-14.2,-15.7,34450,-18600,N,-2775,N,-2.41,-1.7,1119525,-2850,1950,-1.85,-1.9,64650,-3075,N,-22125,Y,-0.36,10,70200,-75,75,11.1,10.85,30225,3150,N,-975,N,0.69,14,13710,30,-45,16.3,15,8850,-180,YES,5700,YES,-3.72
06-01-2025 14:35,-29.5,134600,375,325,-26.3,-28.2,45825,-54550,YES,68375,YES,-3.25,-3.75,1430400,-375,1725,-3.85,-3.85,68550,1950,N,13050,YES,-0.48,27.5,64950,0,375,27.1,26.9,34500,300,Y,-5625,YES,0.64,-48.65,19125,135,0,-47.65,-45.3,8700,-2370,YES,-4590,Y,-5.04
06-01-2025 14:40,12,123175,-250,-275,6.15,9.45,38675,69075,Y,23250,N,-3.09,2,1163025,3525,4950,1.85,1.9,61125,38025,Y,-69750,Y,-0.39,-7.4,54900,75,300,-6.7,-7.65,35550,2025,N,4425,N,0.57,44.65,24390,0,495,47.35,38.6,9465,2100,N,285,N,-6.73
06-01-2025 14:45,23.35,86575,-950,0,22.05,24.2,27400,8300,N,-7325,Y,-1.94,1.35,866775,-3900,-4575,1.2,1.2,64275,-16500,YES,14025,YES,-0.27,-26.8,32475,-375,300,-21.8,-21.6,37650,-3375,Y,-2025,YES,0.32,-5,24450,150,885,-14.6,-7,8670,-5835,YES,7545,N,-6.31
06-01-2025 14:50,20.25,106825,100,-50,17,17.45,31725,8525,N,6025,N,-2.07,1.35,1144950,525,2400,1.55,1.6,65325,3150,N,-20925,Y,-0.34,-13.6,40650,-75,-975,-13,-13.3,34200,-9000,Y,975,N,0.37,40.85,19680,0,-465,48.2,45,11865,-600,N,-2310,Y,-4.56
06-01-2025 14:55,15.05,112900,-25,-125,17,19,29525,3375,N,-22825,Y,-1.98,0.15,913125,-450,-1650,0.1,0.1,56325,-3675,YES,-8925,N,-0.27,-16.1,41325,-150,-150,-14.65,-14.6,34500,1800,N,-4275,YES,0.37,-1.8,12870,-105,180,16.85,9.5,7185,1950,N,-18345,Y,-2.93
06-01-2025 15:00,-26.75,105450,-25,-1350,-26,-26.45,30625,-49650,YES,-2950,N,-1.7,-2.8,1073550,225,-2325,-2.7,-2.75,50400,-47400,YES,19875,YES,-0.33,19.7,43425,-75,0,17.95,18.25,40575,3300,N,-7725,YES,0.36,4.75,21960,0,-225,-4.5,1.65,7980,-10410,YES,4200,YES,-4.52
