last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-01-31 12:05:00,273.3,366750.0,-2625.0,450.0,41700,13575.0,Y,-675.0,Y,0.10000000000002274
2025-01-31 12:10:00,275.6,591450.0,-150.0,75.0,38775,20625.0,N,9975.0,N,0.25
2025-01-31 12:15:00,273.95,558600.0,0.0,-75.0,38025,-2850.0,YES,5550.0,N,0.20999999999997954
2025-01-31 12:20:00,274.6,554475.0,-450.0,-75.0,37725,-6600.0,YES,-8625.0,Y,0.12000000000000455
2025-01-31 12:25:00,271.25,389850.0,300.0,225.0,39225,-22725.0,YES,21900.0,YES,0.12000000000000455
2025-01-31 12:30:00,280.8,782925.0,225.0,-225.0,39075,34275.0,Y,-82875.0,Y,0.339999999999975
2025-01-31 12:35:00,285.0,1268175.0,225.0,825.0,42900,-1200.0,YES,23850.0,YES,0.7600000000000477
2025-01-31 12:40:00,281.9,841575.0,-1650.0,-225.0,49425,375.0,N,38100.0,N,0.46999999999997044
2025-01-31 12:45:00,283.3,703575.0,450.0,1425.0,41550,11925.0,N,1725.0,Y,0.30000000000001137
2025-01-31 12:50:00,283.75,607650.0,-150.0,-1425.0,40875,10200.0,N,6375.0,N,0.3199999999999932
2025-01-31 12:55:00,288.65,809025.0,-75.0,975.0,48750,47325.0,Y,-17775.0,Y,0.4700000000000273
2025-01-31 13:00:00,284.7,1211025.0,75.0,225.0,40200,60900.0,N,45225.0,YES,0.7300000000000182
2025-01-31 13:05:00,291.85,706725.0,150.0,150.0,41775,-39750.0,YES,-12675.0,Y,0.37999999999999545
2025-01-31 13:10:00,295.0,959925.0,-75.0,-10725.0,45675,2700.0,Y,-70800.0,Y,0.6399999999999864
2025-01-31 13:15:00,294.8,831375.0,375.0,-150.0,39525,-450.0,YES,74400.0,YES,0.589999999999975
2025-01-31 13:20:00,299.1,668175.0,375.0,75.0,37875,1500.0,N,-48375.0,Y,0.4600000000000364
2025-01-31 13:25:00,308.85,1329075.0,-150.0,375.0,40425,15450.0,N,-97725.0,Y,1.1999999999999886
2025-01-31 13:30:00,307.65,943950.0,0.0,-75.0,42975,-113625.0,YES,56025.0,YES,0.8100000000000023
2025-01-31 13:35:00,295.75,724575.0,-300.0,-1950.0,39450,-36300.0,Y,23550.0,N,0.5
2025-01-31 13:40:00,294.0,1059450.0,150.0,75.0,39450,-30600.0,N,4950.0,N,0.5699999999999932
2025-01-31 13:45:00,290.25,777600.0,-300.0,300.0,43575,12975.0,Y,41250.0,YES,0.32000000000005
2025-01-31 13:50:00,285.6,971175.0,0.0,150.0,40275,-46875.0,YES,10650.0,N,0.25
2025-01-31 13:55:00,278.7,859350.0,150.0,-825.0,41400,17175.0,Y,10500.0,N,0.1099999999999568
2025-01-31 14:00:00,274.75,1100775.0,-75.0,0.0,39450,40650.0,Y,9450.0,N,0.060000000000002274
2025-01-31 14:05:00,260.45,1797600.0,75.0,-150.0,41775,-50325.0,YES,22575.0,N,-0.4199999999999591
2025-01-31 14:10:00,265.0,1412625.0,-525.0,0.0,39825,-8925.0,Y,-25050.0,Y,-0.37000000000000455
2025-01-31 14:15:00,262.65,1254075.0,-75.0,225.0,43275,12900.0,Y,10575.0,YES,-0.30000000000001137
2025-01-31 14:20:00,266.35,857550.0,0.0,300.0,39375,20175.0,N,24825.0,N,-0.11000000000001364
2025-01-31 14:25:00,265.0,802725.0,150.0,0.0,40725,-13725.0,YES,-2775.0,Y,-0.17000000000001592
2025-01-31 14:30:00,270.0,834750.0,2100.0,525.0,44475,7125.0,Y,-13725.0,Y,-0.12000000000000455
2025-01-31 14:35:00,274.85,1042425.0,900.0,-9450.0,35175,31725.0,Y,7725.0,YES,-0.03999999999996362
2025-01-31 14:40:00,283.0,1528800.0,-75.0,75.0,41475,39675.0,N,4725.0,N,0.19999999999998863
2025-01-31 14:45:00,287.95,1375875.0,225.0,-225.0,42525,-47325.0,YES,45150.0,YES,0.29000000000002046
2025-01-31 14:50:00,287.8,1158075.0,150.0,900.0,40050,-25500.0,Y,22125.0,N,0.3299999999999841
2025-01-31 14:55:00,290.25,1389150.0,300.0,-150.0,44850,-28350.0,YES,-18600.0,Y,0.3299999999999841
2025-01-31 15:00:00,281.7,1290675.0,-3450.0,-75.0,41100,-41475.0,YES,50250.0,YES,0.18999999999999773
2025-01-31 15:05:00,283.6,1646550.0,150.0,225.0,40725,6975.0,Y,-67950.0,Y,0.010000000000047748
2025-01-31 15:10:00,279.0,1223100.0,0.0,0.0,36750,-35550.0,YES,59025.0,YES,0.1199999999999477
2025-01-31 15:15:00,284.6,1337175.0,0.0,2025.0,44550,15900.0,Y,-75150.0,Y,0.11000000000001364
2025-01-31 15:20:00,286.85,1109850.0,225.0,-375.0,41250,-13800.0,YES,-18900.0,YES,0.19999999999998863
2025-01-31 15:25:00,289.0,1262025.0,-450.0,0.0,41475,-121425.0,YES,-212475.0,Y,0.25
