last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
27-01-2025 14:40,1.55,75600,-25,-75,1.3,1.25,17000,525,YES,-1525,N,-1.12,22823.25,22824.8,22841.8,22822,-0.8,415775,2200,750,-0.65,-0.6,32775,-14925,YES,4075,YES,-0.22,-2.35,105975,100,-800,-2.3,-2.15,26675,-150,N,-1000,N,0.28,-13.95,13005,-45,0,-19.2,-8.25,8190,-555,YES,1215,Y,-0.28
27-01-2025 14:45,-10,85950,-50,-25,-10.25,-10.8,19075,-24900,YES,-6100,Y,-1.42,22825.2,22815.2,22839,22810,-3.9,737225,-275,-100,-3.85,-3.9,37025,-53125,YES,64825,YES,-0.42,7.55,108425,75,-300,6.75,6.8,24325,-5900,Y,-9125,YES,0.33,-80,41685,15,435,-80.55,-74.65,6870,-14805,YES,10125,N,-2.7
27-01-2025 14:50,30.7,127525,0,125,26.65,27.2,21150,-13975,N,-9225,Y,-1.77,22818.1,22848.8,22849.55,22814.85,3.25,774600,325,1175,3.25,3.25,32350,6975,Y,-25525,Y,-0.43,-19.45,125125,-50,75,-20.6,-20.7,18800,1375,N,-8650,N,0.31,86.5,33945,0,45,89.5,93.15,10845,1425,N,38550,YES,-1.75
27-01-2025 14:55,-4.75,52225,9800,-125,-5.7,-6.75,14400,975,N,-5900,N,-0.56,22844.75,22840,22852,22837.75,-0.45,452300,400,-2750,-0.3,-0.3,30425,10325,N,19500,YES,-0.23,3.3,74525,50,-175,4.55,4.5,24600,-4650,Y,-650,N,0.15,-32.3,12390,0,0,-35.4,-44.45,6795,4710,N,-10995,Y,-0.41
27-01-2025 15:00,-1.75,71425,150,25,1.05,0.95,17075,20650,N,-6150,Y,-0.8,22837,22835.25,22848,22832,-1.1,548625,2425,1450,-1.4,-1.35,31725,-15725,YES,-17675,Y,-0.28,-1.75,108225,-150,-150,0.4,0.3,22275,3475,N,7000,N,0.23,31,12180,-15,-15,24.4,12.85,6585,15450,N,-12495,Y,-0.32
27-01-2025 15:05,23.55,92975,-225,-75,21.6,20.95,15200,-2525,YES,14925,YES,-0.92,22835.25,22858.8,22859.55,22829.5,4.9,697750,-2050,-1100,4.25,4.2,34500,7175,Y,-42200,Y,-0.34,-19.45,111800,-50,50,-17.45,-17.5,19725,-6725,Y,6150,N,0.19,47.2,19575,-45,375,42.1,50.2,8250,-32655,YES,-6120,N,-0.25
27-01-2025 15:10,-1.95,91150,1000,100,-3.8,-2.3,17475,-5375,YES,39150,YES,-0.72,22858.95,22857,22865,22850,0.55,923425,-400,425,0.15,0.1,31725,-11175,YES,-1300,YES,-0.4,5.1,105275,125,0,4.6,4.45,26600,9350,N,-5425,YES,0.15,-4,20055,120,-840,-11.1,-5.4,9735,11325,Y,720,N,0.02
27-01-2025 15:15,-5.3,73000,0,250,-2.95,-4.65,15375,900,N,11800,N,-0.61,22857,22851.7,22859.95,22842.9,-1.85,832750,2200,-25,-2.25,-2.2,32525,-8800,N,-10900,Y,-0.36,-0.2,106100,50,-25,0.55,0.55,22250,-950,Y,4175,N,0.16,-50.4,28395,240,-75,-45.85,-48.35,7920,-4665,YES,-555,Y,-0.5
27-01-2025 15:20,-8.05,76400,-25,100,-8.35,-7.45,16800,-10575,YES,-200,Y,-0.67,22851.7,22843.65,22858.75,22843.55,0.4,950175,-325,350,0.35,0.4,35750,-30325,YES,-76675,Y,-0.4,8.7,114175,-225,50,8.8,8.65,25825,-11000,Y,-20900,YES,0.18,-27,28800,330,0,-36.6,-35.65,10395,-11370,YES,-2985,Y,-1.07
27-01-2025 15:25,-12.95,193300,-25,-225,-12,-11.9,22675,-52275,YES,-45725,Y,-1.89,22844.6,22831.65,22848.1,22831.1,-2.85,897800,700,900,-3.3,-2.85,30375,-211850,YES,-82575,Y,-0.37,7.55,102300,175,-225,7.8,8.7,24250,-491050,Y,-23125,YES,0.2,5,39255,0,495,4.85,-3.7,9045,-37260,YES,-32295,Y,-1.61
