last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,High_9,Low_9,Close_9,Volume_9
23-01-2025 14:35,0.95,84125,50,-175,0.95,0.1,16525,-1475,YES,25,N,0.89,-6.45,18846225,-1725,2700,-6.25,-6.25,83250,-1159800,YES,481725,YES,-0.29,0.15,46455900,-225825,39225,0.2,0.2,150675,2156100,YES,-730425,YES,-0.42,-8.85,6765,15,15,-6.45,-8.5,6600,4095,N,2250,N,-0.38,23234.95,23243.9,23231.3,23236.95,0
23-01-2025 14:40,-10.4,20100,325,-25,-10.85,-9.4,12650,3525,N,-1475,Y,0.13,-6.5,24647250,11550,75,-6.75,-6.7,97725,688275,Y,362775,N,-0.6,0.35,44159625,-66225,24300,0.45,0.45,146175,800325,N,-449400,Y,-0.35,-34.1,16800,60,-15,-40.95,-39.7,5580,-9330,YES,-1455,Y,-1.35,23236.7,23237.8,23224.95,23230.4,0
23-01-2025 14:45,-4.4,10050,-100,0,-4.4,-3.95,9475,-5200,YES,1450,N,0.06,-5.7,24091650,525,3675,-6,-5.95,96075,-301875,YES,497625,YES,-0.64,1.35,54326550,27975,-145425,1.4,1.4,150000,1178400,YES,-1730250,YES,-0.38,-16.85,22275,45,-75,-16.8,-15.5,7605,-1230,N,-2010,Y,-2.18,23230.35,23236.1,23213.55,23215.25,0
23-01-2025 14:50,-11.1,105250,-175,75,-9.5,-9,15550,1375,N,-2500,Y,0.34,-8.75,62108475,6150,-2925,-8.9,-8.9,93300,-48300,Y,751875,YES,-1.99,0.2,108315225,49725,-1050,0.3,0.3,151350,374925,N,67575,Y,-0.59,-12.65,24690,-75,0,-12.65,-12.05,10785,-4395,YES,-30,N,-2.68,23215.35,23222.25,23205.15,23206.65,0
23-01-2025 14:55,0.25,37700,-75,350,1.4,0,12225,-4825,YES,-2475,N,0.12,-2.45,60133275,4950,1125,-2.6,-2.6,103425,996750,Y,905025,YES,-1.97,-1.3,81818325,29400,101400,-1.15,-1.15,157425,727125,YES,1186200,Y,-0.43,14.55,11595,-15,0,6.15,5.4,6345,3075,N,2715,N,-1.19,23206.95,23220.7,23201,23213.85,0
23-01-2025 15:00,2.5,30575,75,100,2.3,2.9,13800,2775,N,5650,N,0.08,0.2,63726525,-3375,10350,0.6,0.6,109950,1927125,Y,668100,N,-1.87,-1.15,115540125,126300,362175,-1.15,-1.15,174075,-2969475,Y,1858125,Y,-0.63,15.15,12735,-30,-30,20.2,16.35,6480,1200,YES,5265,N,-1.03,23215.85,23220.65,23204.6,23217.65,0
23-01-2025 15:05,1.2,31900,100,-125,-2.45,-0.8,16700,-6250,YES,-14925,Y,0.12,2,41954400,-2550,-3825,1.8,1.8,130575,-2849400,YES,-1165800,Y,-1.05,-0.35,102938325,1384350,1719750,-0.4,-0.4,172125,-7320450,Y,331200,N,-0.54,8.55,7875,-30,-75,7.75,2.5,5580,-6660,YES,-1455,Y,-0.58,23217.65,23220,23210.65,23217.55,0
23-01-2025 15:10,-9.8,68300,25,925,-6.25,-10.4,15550,-3425,N,-450,N,0.08,-6.65,57808425,12825,41475,-6.9,-6.9,127425,-5678175,YES,799275,YES,-1.49,0.3,92533050,-1122750,-1508175,0.3,0.3,168675,5029575,YES,-2759100,YES,-0.43,-12.35,10395,120,480,-12.35,-2,7140,-3570,N,3765,N,-0.73,23217.65,23218.1,23200.1,23201.25,0
23-01-2025 15:15,3.7,66025,-450,350,1.7,3.05,15325,-9000,YES,-12325,Y,0.12,-0.8,54620475,-28875,89250,-0.85,-0.85,149100,-1137075,Y,-402975,Y,-1.35,-0.35,54516450,1465875,2341500,-0.35,-0.35,165750,-6898950,Y,1576575,Y,-0.23,2.35,31380,150,-465,-0.85,-7,7215,-6435,YES,-5820,Y,-1.93,23202.85,23207.35,23195.85,23199.75,0
23-01-2025 15:20,5,114425,4625,-150,4,2.95,17725,3525,N,-3225,N,0.18,1,54782550,16800,-31725,0.9,0.9,147225,-8166600,YES,-1225050,Y,-1.3,-0.15,50614875,-2116575,626850,-0.2,-0.2,192075,-33135900,Y,290625,N,-0.21,5.95,14565,-15,105,5.65,16.95,7050,-3420,N,-5070,N,-0.93,23200.4,23206.6,23191.7,23205.6,0
23-01-2025 15:25,1,108050,-5975,-225,1.35,1,18625,-43125,YES,-44550,Y,0.29,0.05,29721525,56925,170100,0.15,0.15,115200,-34408950,YES,-471525,YES,-0.61,0,3906900,0,5297250,0,0,96375,0,YES,1993650,Y,-0.01,-24,27705,285,15,-24.65,-29,7965,-21600,YES,-19200,Y,-1.93,23205.85,23218.2,23202.8,23216.3,0
