last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9
27-01-2025 10:40:00,92.75,23610.0,75.0,-15.0,90.14999999999418,89.40000000000146,8730.0,11880.0,Y,12345.0,N,0.13999999999941792,48002.3,48095.05,48116.55,48000.15
27-01-2025 10:45:00,7.75,23325.0,75.0,90.0,7.649999999994179,19.849999999998545,11520.0,1470.0,YES,10935.0,N,2.459999999999127,48095.6,48103.35,48171.15,48065.0
27-01-2025 10:50:00,-32.700000000004366,14040.0,-75.0,-90.0,-24.599999999998545,-26.099999999998545,6030.0,30.0,YES,-10410.0,Y,1.389999999999418,48123.4,48090.7,48160.05,48076.0
27-01-2025 10:55:00,6.400000000001455,12630.0,-30.0,-150.0,4.44999999999709,-6.5,7650.0,16290.0,N,-1035.0,N,1.2399999999979627,48090.7,48097.1,48166.0,48075.0
27-01-2025 11:00:00,-48.599999999998545,11880.0,-105.0,-60.0,-50.0,-50.55000000000291,6345.0,2865.0,YES,5865.0,N,0.23000000000320142,48100.0,48051.4,48124.8,48034.95
27-01-2025 11:05:00,55.900000000001455,14505.0,-15.0,-15.0,67.30000000000291,57.0,5880.0,-9270.0,YES,45.0,Y,0.819999999999709,48051.4,48107.3,48130.35,48040.05
27-01-2025 11:10:00,-37.30000000000291,11970.0,0.0,-45.0,-28.55000000000291,-29.799999999995634,5940.0,39645.0,Y,-3870.0,Y,0.1599999999962165,48107.3,48070.0,48115.8,48024.95
27-01-2025 11:15:00,79.84999999999854,21900.0,-105.0,30.0,64.59999999999854,71.65000000000146,8295.0,825.0,YES,-1620.0,N,2.290000000000873,48070.0,48149.85,48166.5,48070.0
27-01-2025 11:20:00,-5.0,25065.0,-45.0,0.0,-4.05000000000291,1.9000000000014552,6720.0,-30.0,YES,7860.0,N,3.5599999999976717,48150.0,48145.0,48219.55,48117.15
27-01-2025 11:25:00,44.0,9540.0,45.0,180.0,38.5,36.900000000001455,7065.0,555.0,N,5715.0,N,1.2200000000011642,48145.0,48189.0,48189.0,48121.8
27-01-2025 11:30:00,-11.349999999998545,20070.0,-15.0,45.0,-17.150000000001455,-11.349999999998545,6615.0,-3225.0,YES,3870.0,N,2.790000000000873,48189.0,48177.65,48200.0,48140.1
27-01-2025 11:35:00,-54.25,8505.0,15.0,0.0,-45.19999999999709,-52.299999999995634,6120.0,495.0,N,-7650.0,Y,0.8899999999994179,48177.65,48123.4,48186.65,48120.0
27-01-2025 11:40:00,16.549999999995634,8580.0,0.0,-15.0,21.349999999998545,19.099999999998545,5310.0,60.0,YES,-1950.0,N,0.5499999999956344,48129.4,48145.95,48150.05,48101.05
27-01-2025 11:45:00,44.75,14880.0,0.0,0.0,50.05000000000291,49.0,5955.0,-6885.0,YES,11700.0,N,2.3399999999965075,48155.25,48200.0,48230.0,48145.25
27-01-2025 11:50:00,-40.25,10785.0,-15.0,-285.0,-40.60000000000582,-48.44999999999709,5835.0,-34500.0,YES,3705.0,N,1.430000000000291,48200.0,48159.75,48216.5,48159.7
27-01-2025 11:55:00,5.30000000000291,9930.0,45.0,60.0,-0.19999999999708962,4.19999999999709,5520.0,7005.0,Y,-975.0,Y,0.930000000000291,48159.7,48165.0,48190.05,48124.7
27-01-2025 12:00:00,149.0500000000029,36465.0,-120.0,-45.0,143.0500000000029,144.90000000000146,6510.0,945.0,YES,-7170.0,Y,7.349999999998545,48160.95,48310.0,48316.5,48160.95
27-01-2025 12:05:00,-101.54999999999563,26340.0,0.0,225.0,-93.80000000000291,-89.75,7215.0,-3450.0,YES,8835.0,N,4.269999999996799,48311.85,48210.3,48311.85,48165.25
27-01-2025 12:10:00,-16.44999999999709,20055.0,0.0,270.0,-24.44999999999709,-30.549999999995634,10080.0,-23790.0,YES,4590.0,N,2.4199999999982538,48214.5,48198.05,48250.25,48148.0
27-01-2025 12:15:00,32.400000000001455,11730.0,0.0,-255.0,23.400000000001455,19.799999999995634,7020.0,12285.0,Y,-2010.0,Y,1.389999999999418,48190.0,48222.4,48233.0,48175.0
27-01-2025 12:20:00,118.75,42465.0,-135.0,345.0,134.14999999999418,126.59999999999854,8145.0,-3555.0,YES,-12690.0,Y,8.30000000000291,48222.4,48341.15,48349.0,48209.95
27-01-2025 12:25:00,-42.25,30495.0,120.0,0.0,-34.650000000001455,-32.30000000000291,10590.0,17745.0,Y,6510.0,N,5.510000000002037,48341.15,48298.9,48344.65,48248.3
27-01-2025 12:30:00,-58.25,16185.0,45.0,-45.0,-65.75,-63.25,7680.0,-1035.0,YES,5160.0,N,2.6200000000026193,48310.0,48251.75,48323.9,48240.0
27-01-2025 12:35:00,-1.0500000000029104,10215.0,-30.0,165.0,-10.25,-4.80000000000291,6900.0,-3345.0,YES,2775.0,Y,1.2900000000008731,48251.75,48250.7,48266.3,48224.45
27-01-2025 12:40:00,-91.14999999999418,20175.0,-90.0,15.0,-77.80000000000291,-86.80000000000291,7920.0,-13215.0,YES,8295.0,N,1.6300000000046566,48250.7,48159.55,48280.0,48156.55
27-01-2025 12:45:00,39.25,23790.0,90.0,15.0,35.849999999998545,39.150000000001455,9300.0,3330.0,N,-4485.0,Y,1.2099999999991269,48160.0,48199.25,48217.75,48130.0
27-01-2025 12:50:00,-38.0,14355.0,0.0,0.0,-37.799999999995634,-31.0,6885.0,7200.0,N,1800.0,N,1.1699999999982538,48199.25,48161.25,48240.0,48161.05
27-01-2025 12:55:00,15.94999999999709,9780.0,75.0,0.0,11.099999999998545,9.0,7245.0,7530.0,N,19410.0,N,0.47999999999592546,48157.8,48173.75,48211.2,48143.85
27-01-2025 13:00:00,-5.850000000005821,7995.0,-90.0,0.0,-2.150000000001455,-9.44999999999709,7290.0,2700.0,YES,-10200.0,Y,0.5100000000020373,48185.3,48179.45,48209.9,48160.1
27-01-2025 13:05:00,77.09999999999854,10200.0,45.0,-105.0,74.80000000000291,62.80000000000291,6975.0,1020.0,YES,-30.0,N,0.9000000000014552,48172.9,48250.0,48250.0,48165.05
27-01-2025 13:10:00,14.94999999999709,12540.0,60.0,-45.0,-3.5,5.5,7860.0,3840.0,N,1065.0,N,1.2799999999988358,48250.75,48265.7,48265.7,48205.0
27-01-2025 13:15:00,-9.05000000000291,13485.0,-45.0,45.0,-7.69999999999709,-11.900000000001455,8655.0,-26070.0,YES,15675.0,N,1.569999999999709,48250.05,48241.0,48279.35,48221.3
27-01-2025 13:20:00,-22.75,7710.0,-60.0,195.0,-19.049999999995634,-26.55000000000291,6735.0,-6630.0,N,5115.0,N,0.7799999999988358,48241.0,48218.25,48271.8,48205.0
27-01-2025 13:25:00,-51.400000000001455,16980.0,-15.0,-210.0,-57.099999999998545,-52.94999999999709,6405.0,-7365.0,YES,2685.0,Y,0.6699999999982538,48222.25,48170.85,48225.0,48138.2
27-01-2025 13:30:00,42.05000000000291,10575.0,15.0,180.0,47.349999999998545,47.94999999999709,5205.0,-8955.0,YES,21240.0,N,0.8600000000005821,48170.85,48212.9,48247.65,48166.35
27-01-2025 13:35:00,-72.90000000000146,12150.0,-15.0,15.0,-73.0,-71.04999999999563,6510.0,1860.0,N,2610.0,Y,0.4000000000014552,48212.9,48140.0,48233.2,48135.0
27-01-2025 13:40:00,47.0,5355.0,-30.0,15.0,57.799999999995634,46.900000000001455,7230.0,13425.0,N,9555.0,N,0.19999999999708962,48152.0,48199.0,48205.0,48145.0
27-01-2025 13:45:00,-46.05000000000291,5085.0,-15.0,-30.0,-40.549999999995634,-39.0,4425.0,-2070.0,YES,9585.0,N,0.1900000000023283,48199.0,48152.95,48207.05,48145.05
27-01-2025 13:50:00,-31.75,38490.0,0.0,15.0,-42.0,-42.099999999998545,8370.0,-3585.0,YES,-2865.0,Y,-0.8800000000046566,48154.55,48122.8,48165.9,48060.25
27-01-2025 13:55:00,58.69999999999709,22530.0,0.0,15.0,63.799999999995634,69.64999999999418,6870.0,-15885.0,YES,-60.0,N,0.9900000000052387,48122.8,48181.5,48230.0,48111.3
27-01-2025 14:00:00,-33.69999999999709,8805.0,45.0,45.0,-33.69999999999709,-27.25,5550.0,2700.0,N,5070.0,N,0.26000000000203727,48175.2,48141.5,48193.5,48139.1
27-01-2025 14:05:00,-16.349999999998545,8130.0,30.0,75.0,-2.849999999998545,-14.25,5985.0,34425.0,Y,-5115.0,Y,0.11000000000058208,48141.5,48125.15,48176.55,48120.0
27-01-2025 14:10:00,-21.19999999999709,11025.0,-60.0,1365.0,-23.900000000001455,-21.30000000000291,7320.0,-3075.0,YES,8850.0,N,-0.16000000000349246,48140.2,48119.0,48140.3,48091.25
27-01-2025 14:15:00,73.75,13020.0,45.0,-1485.0,68.90000000000146,71.0,6945.0,-10035.0,YES,-6045.0,Y,0.27000000000407454,48116.25,48190.0,48214.45,48116.25
27-01-2025 14:20:00,-64.75,13665.0,0.0,15.0,-35.650000000001455,-47.0,6825.0,24870.0,Y,-13815.0,Y,0.27999999999883585,48199.35,48134.6,48199.35,48131.25
27-01-2025 14:25:00,-10.200000000004366,13545.0,15.0,30.0,-22.25,-21.05000000000291,11415.0,-5670.0,YES,-6105.0,N,-0.029999999998835847,48136.4,48126.2,48152.6,48104.8
27-01-2025 14:30:00,-24.599999999998545,15435.0,-45.0,75.0,-22.950000000004366,-21.94999999999709,6765.0,-13680.0,YES,11280.0,N,-0.43000000000029104,48114.6,48090.0,48132.75,48066.05
27-01-2025 14:35:00,3.9499999999970896,10500.0,-105.0,30.0,1.8000000000029104,-6.0,6210.0,405.0,N,18405.0,N,-0.2900000000008731,48090.0,48093.95,48110.0,48076.0
27-01-2025 14:40:00,-13.94999999999709,13005.0,-45.0,0.0,-19.19999999999709,-8.25,8190.0,-555.0,YES,1215.0,Y,-0.27999999999883585,48093.95,48080.0,48114.0,48073.95
27-01-2025 14:45:00,-80.0,41685.0,15.0,435.0,-80.54999999999563,-74.65000000000146,6870.0,-14805.0,YES,10125.0,N,-2.7000000000043656,48080.0,48000.0,48104.0,47986.95
27-01-2025 14:50:00,86.5,33945.0,0.0,45.0,89.5,93.15000000000146,10845.0,1425.0,N,38550.0,YES,-1.75,48005.45,48091.95,48107.95,48000.0
27-01-2025 14:55:00,-32.299999999995634,12390.0,0.0,0.0,-35.400000000001455,-44.44999999999709,6795.0,4710.0,N,-10995.0,Y,-0.41000000000349246,48102.2,48069.9,48102.2,48057.0
27-01-2025 15:00:00,31.0,12180.0,-15.0,-15.0,24.400000000001455,12.85000000000582,6585.0,15450.0,N,-12495.0,Y,-0.31999999999970896,48057.0,48088.0,48111.0,48050.0
27-01-2025 15:05:00,47.200000000004366,19575.0,-45.0,375.0,42.099999999998545,50.19999999999709,8250.0,-32655.0,YES,-6120.0,N,-0.25,48082.35,48129.55,48130.0,48075.0
27-01-2025 15:10:00,-4.0,20055.0,120.0,-840.0,-11.099999999998545,-5.400000000001455,9735.0,11325.0,Y,720.0,N,0.020000000004074536,48130.0,48126.0,48131.0,48107.8
27-01-2025 15:15:00,-50.400000000001455,28395.0,240.0,-75.0,-45.85000000000582,-48.349999999998545,7920.0,-4665.0,YES,-555.0,Y,-0.5,48126.0,48075.6,48126.0,48065.25
27-01-2025 15:20:00,-27.0,28800.0,330.0,0.0,-36.599999999998545,-35.650000000001455,10395.0,-11370.0,YES,-2985.0,Y,-1.069999999999709,48075.6,48048.6,48083.4,48040.0
27-01-2025 15:25:00,5.0,39255.0,0.0,495.0,4.849999999998545,-3.6999999999970896,9045.0,-37260.0,YES,-32295.0,Y,-1.610000000000582,48040.0,48045.0,48067.9,48038.8
