last_traded_time,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_2,open_2,close_2,high,low,ltp,bid,ask,bid_price,ask_price,vol_traded_today,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_3,open_3,close_3,high,low,ltp_4,bid_price_4,ask_price_4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price_4,open_4,close_4,high_4,low_4,final_signal,result,datetime,open,high,low,close,non_zero_vol,non_zero_vol,non_zero_vol
16-04-2025 14:00,20.7,88800,97275,16,12.9,262575,7350,Y,13650,YES,23342.21,23401.2,23421.9,23443.4,23401.1,11.95,222075,181650,10.3,10.35,11430075,-336075,Y,-180150,YES,75.59,117.2,129.15,151.3,116.65,-2.85,801225,975675,-2.2,-2.15,10551000,163125,YES,89925,Y,77.07,51.25,48.4,51.25,44.5,69,60.4,68.2,58830,6450,N,10530,N,52720.58,52968,53037,53070,52968,no signal,open_loss,16-04-2025 14:00,23379.85,23420.55,23379.85,23402.75,178,180,180
16-04-2025 14:05,-4.6,65175,130650,-7.2,-7,73050,10650,N,15900,N,23343.61,23421.6,23417,23426,23405.6,-0.65,323250,280725,-2.75,-2.55,4622250,-26250,Y,88125,YES,76.15,128.85,128.2,135,120,1.85,1102575,956100,2.4,2.35,5719200,39600,N,118950,Y,76.69,48.6,50.45,52.65,47.85,10.2,21,20.6,36630,0,N,4500,N,52732.18,53037,53047.2,53084.8,53025,no signal,reverse,16-04-2025 14:05,23402.2,23408.5,23391.55,23401.05,169,177,181
16-04-2025 14:10,33,106950,3233550,34,32.3,212325,47625,Y,-69825,Y,23348.55,23417,23450,23450,23415,24.9,267600,245025,27.05,27.05,6048000,-41025,YES,-228375,Y,77.12,127.35,152.25,155.55,125,-6.2,1281750,1228800,-6.65,-6.65,6384000,-203025,Y,210300,Y,76.23,50.65,44.45,51.1,44.1,90.6,91.2,81.6,56490,30,N,-11760,N,52751.15,53045,53135.6,53143.4,53043.2,BUY,not_triggered,16-04-2025 14:10,23400.65,23430.95,23399.55,23430.5,171,180,180
16-04-2025 14:15,-9.7,96075,130050,-8.3,-6.5,115050,7650,N,4575,YES,23351.03,23450,23440.3,23450,23431.4,-8.4,271275,261450,-7.5,-7.5,3114825,-93675,YES,73950,YES,77.61,150.95,142.55,151.9,138.55,-0.8,1203300,1526925,-1.2,-1.2,5421750,48750,YES,-24075,YES,75.81,44.6,43.8,47.45,41.55,-45.4,-35,-41.6,26700,3990,N,3780,N,52759.68,53135.4,53090,53135.4,53075.8,SELL,win,16-04-2025 14:15,23429.95,23430.45,23415.7,23421.35,175,179,179
16-04-2025 14:20,-19.3,114600,144825,-19.3,-22.4,103800,-11700,YES,7125,N,23353.01,23440.3,23421,23446,23418.2,-10.15,257400,223950,-10.6,-10.6,2467950,-140475,YES,146475,YES,77.95,142.95,132.8,147.85,130,5.65,1342200,1310700,5.7,5.7,4399725,101775,YES,-147975,YES,75.5,43.8,49.45,50.25,42.85,-40,-38,-35,22560,-4500,N,3750,N,52765.91,53090,53050,53101.8,53050,SELL,win,16-04-2025 14:20,23421.25,23425.4,23405.75,23410.2,163,181,181
16-04-2025 14:25,1.9,68925,56550,-0.2,-0.8,50175,-7575,N,12150,N,23353.85,23421.1,23423,23433.4,23417.2,-2.2,330750,333300,-2.2,-2.2,2361150,15825,Y,-50625,Y,78.25,133.7,131.5,139.35,127,0.35,1381725,1541250,0.75,0.75,4444575,-54375,Y,11475,Y,75.23,49.15,49.5,52.1,47.35,0,-6,-4,20850,-3420,N,9330,N,52771.16,53050,53050,53096,53040,BUY,reverse,16-04-2025 14:25,23410.15,23419.65,23405.1,23411.7,156,180,180
16-04-2025 14:30,-13.3,93675,70275,-7.3,-9.1,50175,2550,N,2250,Y,23354.61,23424.4,23411.1,23430,23411.1,-7.05,258975,365625,-6.6,-6.6,2166150,1275,YES,65550,YES,78.5,132.2,125.15,134.9,125.15,5.6,1239900,1253775,5.25,5.25,4395075,103500,YES,-202725,YES,74.99,49.3,54.9,54.9,48.6,-13.8,-14.2,-18.8,13260,330,N,-450,N,52774.33,53050,53036.2,53081,53030,SELL,exc_loss,16-04-2025 14:30,23411.2,23415.45,23402.2,23403.9,152,179,179
16-04-2025 14:35,8.9,113700,152475,8,6.7,39450,26100,Y,-1800,Y,23355.15,23411.1,23420,23425,23406.5,7.4,360600,327000,7.7,7.9,2729100,79725,Y,-1875,Y,78.81,125.2,132.6,134.5,121.3,-1.2,970575,901875,-0.9,-0.9,5487375,66150,N,-48075,Y,74.74,54.75,53.55,58.65,51.85,5.8,12,9.2,9960,5460,N,-11790,N,52776.42,53036.2,53042,53054.4,53010,BUY,exc_loss,16-04-2025 14:35,23402.85,23413.25,23395.7,23411.25,140,180,180
16-04-2025 14:40,1.6,47100,100350,-0.8,1.6,26775,-3900,YES,8700,N,23355.54,23420,23421.6,23427,23415.9,-2.05,254100,317550,-1.45,-1.5,2016975,-4425,YES,-975,N,79.05,133.05,131,136.1,128.25,0.95,1031775,962925,0.85,0.9,3224025,-107250,Y,-2325,Y,74.59,53.5,54.45,58.3,52.85,2.8,3,5,5790,1080,N,1080,N,52777.73,53042,53044.8,53060.2,53037.4,no signal,im_loss,16-04-2025 14:40,23410.25,23419.2,23408.25,23414.65,110,181,180
16-04-2025 14:45,4.2,146250,118950,9.1,6.6,61575,9825,N,-825,Y,23356.42,23421.6,23425.8,23431,23410.7,2.55,239550,364275,4.15,4.1,2126325,-61575,YES,-8625,Y,79.31,131.1,133.65,139.9,126.85,-1.35,1051425,1115550,-1.5,-1.5,2720100,49125,YES,105975,Y,74.46,54.9,53.55,57.4,51.6,25.8,27.2,16,15510,4410,N,4320,N,52781.42,53044.8,53070.6,53085.8,53042,BUY,reverse,16-04-2025 14:45,23414.4,23420.95,23408.7,23417.55,127,174,180
16-04-2025 14:50,-0.8,115500,105450,0.1,1.7,46875,-7050,YES,14850,N,23357.12,23425.8,23425,23430.1,23420,1.45,237300,271575,0.95,0.95,1571475,45000,Y,42450,YES,79.51,133.75,135.2,137.4,131.45,-2.3,915300,984675,-2.2,-2.1,2651850,-24975,Y,41325,N,74.33,53.9,51.6,54.2,50.7,-14.6,-12.4,2.8,16050,-2100,N,210,N,52785.12,53070.6,53056,53080.4,53051.8,no signal,reverse,16-04-2025 14:50,23416.9,23432.75,23416,23431.55,131,181,181
16-04-2025 14:55,2.8,149400,78150,2.7,7.9,53250,-9150,YES,-1500,Y,23357.92,23425.2,23428,23435,23421,1.35,293775,398850,1.7,1.65,1733100,8325,N,-14475,Y,79.72,134.45,135.8,139.55,129.85,-3.05,1250325,1228500,-3.2,-3.15,2965725,-146700,Y,114675,Y,74.17,52,48.95,53.6,48.75,17.4,34.6,27,28410,5580,N,-3630,N,52791.78,53072.8,53090.2,53100,53038,BUY,reverse,16-04-2025 14:55,23431.4,23434.65,23420.7,23431.6,120,182,182
16-04-2025 15:00,3.8,91125,98550,3.4,-0.6,68475,1800,N,-6600,Y,23358.91,23428,23431.8,23432.3,23420,-3.45,306150,256875,-3,-3,2344500,-44475,YES,33675,YES,79.98,135.4,131.95,135.4,123.75,-0.1,1272075,1406175,-0.35,-0.3,3890025,171825,YES,68400,N,73.96,49.1,49,51,47.4,-40.2,-40.2,-46.8,21060,1080,N,4050,N,52796.08,53090.2,53050,53099.6,53032.8,SELL,exc_loss,16-04-2025 15:00,23429.6,23437.55,23425.25,23437.55,160,181,181
