last_traded_time,date,ltp_1,bid_price_1,ask_price_1,volume_1,bid_ask_diff_1,bid_ask_pr_diff_1,last_traded_qty_1,tot_buy_qty_1,tot_buy_sig_1,tot_sell_qty_1,tot_sell_sig_1,avg_trade_price_1,ch_1,chp_1,high_1,low_1,ltp_2,bid_price_2,ask_price_2,volume_2,bid_ask_diff_2,bid_ask_pr_diff_2,last_traded_qty_2,tot_buy_qty_2,tot_buy_sig_2,tot_sell_qty_2,tot_sell_sig_2,avg_trade_price_2,ch_2,chp_2,high_2,low_2,ltp_3,bid_price_3,ask_price_3,volume_3,bid_ask_diff_3,bid_ask_pr_diff_3,last_traded_qty_3,tot_buy_qty_3,tot_buy_sig_3,tot_sell_qty_3,tot_sell_sig_3,avg_trade_price_3,ch_3,chp_3,high_3,low_3,final_signal
30-06-2025 14:25,30-06-2025,-1.8,-2.3,-1.8,29700,42225,-436.7,25725,-3375,YES,-375,Y,-0.42,-1.8,-0.007,25602.9,25590,-0.75,-0.8,-0.85,1712625,-136500,-77.7,54825,57825,N,85200,YES,-0.36,-0.75,-0.4393,89.9,85.05,0.6,0.75,0.6,726600,22725,-152.65,45825,-6075,Y,-225,YES,0.18,0.6,0.5324,191.45,183.7,no signal
30-06-2025 14:30,30-06-2025,-9.5,-11.5,-9.3,46125,64950,-925,30825,5550,N,7575,N,-0.68,-9.5,-0.0369,25599.8,25588.6,-3.7,-3.45,-3.45,1386450,63750,-69.5,54000,-45825,YES,175875,YES,-0.29,-3.7,-2.1676,88.4,84.65,7.5,7,7.2,619275,-23475,-140.9,47625,9675,N,-29400,YES,0.16,7.5,6.6549,192.95,185.4,SELL
30-06-2025 14:35,30-06-2025,4.4,6.2,7.2,62700,61725,-1086.3,35700,225,YES,-4575,Y,-0.98,4.4,0.0171,25600,25580,3,3.1,3.1,2388075,65325,-81.05,63900,-7500,Y,-72300,Y,-0.52,3,1.7575,88.75,81.65,-4.9,-5.1,-5.25,1155525,-44325,-158.85,46350,-47925,Y,-26250,N,0.31,-4.9,-4.3478,199,185.4,BUY
30-06-2025 14:40,30-06-2025,-2.6,0.3,-4.6,67125,131925,-1174.1,36600,-6975,YES,-675,N,-0.99,-2.6,-0.0101,25600,25582,0.3,-0.1,-0.05,2088300,-34275,-84.75,56100,-221925,YES,54150,YES,-0.44,0.3,0.1757,88.4,82.25,0.35,1,1.05,865050,-12150,-157.25,46200,22725,YES,-4725,Y,0.23,0.35,0.3105,197.8,185.85,SELL
30-06-2025 14:45,30-06-2025,3.6,3.9,2.2,165225,28425,-1099.6,39450,-20400,YES,-34950,Y,-1.92,3.6,0.014,25613.7,25591.1,1.8,1.5,1.5,3387450,-77850,-88.35,58650,27300,Y,-93600,Y,-0.6,1.8,1.0545,93,86.1,-0.9,-1.2,-1.15,1183725,42825,-157.55,54750,-42750,Y,8400,N,0.26,-0.9,-0.7985,191.2,180,BUY
30-06-2025 14:50,30-06-2025,-2.7,-2.8,-2.5,137100,30825,-640.3,38700,4275,Y,19575,YES,-1.56,-2.7,-0.0105,25610,25593.9,-1.3,-1.6,-1.6,3199050,-3450,-93.65,60075,-20550,YES,82275,YES,-0.54,-1.3,-0.7616,94.1,87.45,0.95,0.8,0.75,1016250,-93525,-148.85,49650,14700,YES,6900,N,0.21,0.95,0.843,189,177.7,SELL
30-06-2025 14:55,30-06-2025,0.2,-1.2,-1.4,106200,99750,-525.5,37050,-10350,YES,-2775,Y,-1.23,0.2,0.0008,25606,25590,-0.5,-0.65,-0.65,2174025,-82800,-81.05,57675,-18225,N,10125,N,-0.38,-0.5,-0.2929,91.75,85.9,1.3,1.25,1.15,731100,-139350,-152.6,45900,-20850,Y,-52950,YES,0.18,1.3,1.1535,192.8,184,no signal
30-06-2025 15:00,30-06-2025,11.2,11.2,12.8,131550,14025,-430.9,37500,4350,N,-3900,Y,-1.4,11.2,0.0435,25608,25592.5,3.85,3.7,3.6,3318900,-95550,-79.2,63225,-5025,N,-162375,Y,-0.54,3.85,2.2554,93.25,86.7,-11.65,-11.5,-11.65,1105575,-57375,-139.5,47025,-47325,Y,27300,Y,0.23,-11.65,-10.3372,188.35,175.95,BUY
30-06-2025 15:05,30-06-2025,6.5,6.4,7.6,238125,-47700,-501.2,41850,8325,N,-3975,Y,-1.8,6.5,0.0252,25624,25607,1,0.65,0.65,4144425,-101250,-85.9,56700,-71175,YES,-96300,YES,-0.57,1,0.5859,96.5,92.3,-8.65,-8.7,-8.6,1440000,-81150,-144.15,49200,14400,YES,-5925,YES,0.2,-8.65,-7.6752,176.7,164.3,SELL
30-06-2025 15:10,30-06-2025,4.9,4.2,3.6,241650,-58200,-330,39525,-13125,YES,3900,N,-1.6,4.9,0.019,25621,25610.2,2.3,2.4,2.4,3007650,-72825,-80.9,55650,3525,Y,-56100,YES,-0.38,2.3,1.3474,97.8,93.2,-3.3,-3.1,-3.05,1045200,675,-126.6,55950,8925,N,-3900,N,0.13,-3.3,-2.9281,169.8,162.3,no signal
30-06-2025 15:15,30-06-2025,-6.3,-7.9,-7.6,304650,-72825,-291.2,38700,-18975,YES,-7200,Y,-2.04,-6.3,-0.0245,25622,25600,-4.15,-4.35,-4.2,3897000,-98475,-84.15,63525,-144600,YES,-151725,Y,-0.52,-4.15,-2.4311,98.1,86.45,1.2,2.2,2.15,1773675,15450,-129,57450,-43800,Y,-66600,YES,0.23,1.2,1.0648,176.05,160.2,no signal
30-06-2025 15:20,30-06-2025,6,5.8,4.2,386550,-481275,-304,48300,-16950,N,-55650,Y,-1.95,6,0.0233,25623,25612.6,2.75,2.25,2.35,3895725,-32550,-86.55,64275,-71100,Y,-189450,Y,-0.44,2.75,1.611,98.9,93.45,-4.35,-4.35,-4.25,1380300,55950,-129.75,52725,-27150,N,-23325,Y,0.12,-4.35,-3.8598,166.3,156,BUY
30-06-2025 15:25,30-06-2025,-3.9,-3.4,-3,295125,-82125,-287.2,41775,-76800,YES,-71550,Y,-1.39,-3.9,-0.0151,25621,25613.7,-5.35,-5.25,-4.75,3289950,-53700,-104.5,73200,-318900,YES,-345450,Y,-0.4,-5.35,-3.1342,97.1,91.3,-0.25,-0.55,0,1191975,-34500,-165.5,53625,-239475,Y,-124200,YES,0.11,-0.25,-0.2218,162,157.45,no signal
