last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
10-03-2025 13:45:00,-32.900000000001455,-32.900000000001455,-29.0,35220.0,-1556.1499999966472,11970.0,-6060.0,YES,-1290.0,Y,-0.6599999999962165,48603.0,48570.1
10-03-2025 13:50:00,37.75,29.900000000001455,30.400000000001455,-21690.0,-1706.6000000014901,12060.0,-1470.0,N,-2070.0,Y,-0.5,48570.1,48607.85
10-03-2025 13:55:00,8.150000000001455,13.05000000000291,8.599999999998545,-7830.0,-1742.550000000745,10200.0,3390.0,N,5010.0,N,-0.029999999998835847,48607.85,48616.0
10-03-2025 14:00:00,-18.0,-10.25,-15.05000000000291,-15120.0,-1504.4500000029802,9150.0,-810.0,YES,90.0,Y,0.16999999999825377,48618.0,48600.0
10-03-2025 14:05:00,9.94999999999709,13.55000000000291,9.94999999999709,-100110.0,-1353.3499999996275,11760.0,6900.0,N,-9150.0,Y,-0.040000000000873115,48600.0,48609.95
10-03-2025 14:10:00,-4.399999999994179,-3.5,0.0,-450.0,-1369.4500000029802,7710.0,180.0,YES,5100.0,N,0.029999999998835847,48609.95,48605.55
10-03-2025 14:15:00,-110.55000000000291,-112.5,-107.5,297300.0,-1789.7000000029802,14250.0,-26070.0,YES,-210.0,Y,-3.7599999999947613,48605.55,48495.0
10-03-2025 14:20:00,-133.59999999999854,-143.0,-131.04999999999563,9180.0,-2706.6500000059605,16530.0,-8640.0,N,10500.0,N,-30.4800000000032,48494.95,48361.35
10-03-2025 14:25:00,-90.05000000000291,-86.69999999999709,-87.34999999999854,-47670.0,-2718.5,15480.0,10590.0,N,9720.0,N,-25.760000000002037,48350.05,48260.0
10-03-2025 14:30:00,56.150000000001455,44.75,48.0,-43830.0,-2752.150000002235,11160.0,19290.0,N,780.0,Y,-16.5,48251.85,48308.0
10-03-2025 14:35:00,10.400000000001455,9.549999999995634,6.69999999999709,-3360.0,-2894.7000000011176,12810.0,-1200.0,YES,12720.0,N,-8.860000000000582,48299.6,48310.0
10-03-2025 14:40:00,-15.30000000000291,-16.10000000000582,-15.349999999998545,-10950.0,-1801.3999999985099,11340.0,5520.0,N,-570.0,Y,-5.319999999999709,48322.65,48307.35
10-03-2025 14:45:00,2.0,8.049999999995634,2.099999999998545,-10080.0,-3648.0999999996275,11100.0,4860.0,N,-5760.0,Y,-4.059999999997672,48307.35,48309.35
10-03-2025 14:50:00,38.650000000001455,40.94999999999709,38.650000000001455,-8700.0,-2531.89999999851,11460.0,-210.0,YES,-180.0,N,-3.8799999999973807,48309.35,48348.0
10-03-2025 14:55:00,-2.849999999998545,2.8000000000029104,-2.7999999999956344,-9660.0,-2137.300000000745,9420.0,300.0,N,-1830.0,Y,-1.5599999999976717,48348.0,48345.15
10-03-2025 15:00:00,-12.849999999998545,-4.75,-6.69999999999709,-44130.0,-2045.6499999985099,9960.0,2700.0,N,8790.0,N,-2.3799999999973807,48345.15,48332.3
10-03-2025 15:05:00,23.849999999998545,23.849999999998545,25.0,11250.0,-1284.949999999255,9720.0,-1110.0,YES,-1890.0,Y,-1.6699999999982538,48332.3,48356.15
10-03-2025 15:10:00,-15.599999999998545,-24.150000000001455,-22.55000000000291,4110.0,-1844.1500000003725,10320.0,5010.0,N,4170.0,N,-2.6699999999982538,48356.15,48340.55
10-03-2025 15:15:00,-8.799999999995634,-3.900000000001455,-3.9499999999970896,1770.0,-1671.5000000018626,11970.0,-3450.0,YES,5280.0,N,-2.8300000000017462,48336.95,48328.15
10-03-2025 15:20:00,-35.55000000000291,-31.55000000000291,-38.650000000001455,-283200.0,-927.7999999988824,13950.0,-10140.0,YES,-7890.0,Y,-3.779999999998836,48336.55,48301.0
10-03-2025 15:25:00,-50.349999999998545,-50.0,-41.349999999998545,-24960.0,-1573.199999999255,13920.0,-34500.0,YES,-20520.0,Y,-7.190000000002328,48301.35,48251.0
