last_traded_time,,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,open,high,low,close,final_signal,result
13-03-2025 09:25,FALSE,-12.45,-8.9,-8.1,0.8,147300,82950,145350,-8700,YES,22800,N,22545,22505.1,22533.95,22521.5,-5.4,-5.15,-5.25,0.1,510900,719250,40903200,424950,N,855600,YES,35.95,23.3,30.25,24.85,-2.95,-2.9,-2.85,0.05,364275,401400,30059700,1270950,YES,342075,Y,74.3,44.15,57.45,54.5,-2.9,0.85,0.8,0.05,36300,39030,43380,-4830,N,2730,N,48233.8,48150.8,48191.7,48188.8,22486.5,22500.35,22460.4,22483.9,SELL,reverse
13-03-2025 09:30,FALSE,-0.9,0.5,-1.45,1.95,111750,71100,177750,7650,N,9375,N,22534.7,22505.1,22525,22524.1,1.5,1.95,1.95,0,673275,554550,25023525,638325,Y,699375,N,29.9,21.4,24.7,26.2,2.3,1.95,1.9,0.05,224550,233400,17834625,404250,N,202425,N,69.4,51.1,54.2,56.5,47.65,47.85,46.45,1.4,39120,27810,14220,14850,N,13260,N,48253.7,48161,48196.3,48243.95,22483.85,22486.05,22461.95,22475.85,no signal,reverse
13-03-2025 09:35,FALSE,12.9,15,14.35,0.65,84225,48225,87075,16275,N,22575,N,22540,22510.25,22524.1,22537,1.6,2.05,2.1,0.05,567600,1365375,30693375,843675,Y,783675,YES,31.75,22.45,26.4,28,-11.7,-11.5,-11.45,0.05,566625,316650,19072125,255600,N,465300,Y,67.25,42.45,56.45,44.75,69.85,60.75,53,7.75,39360,45000,20250,960,N,-540,N,48303.45,48225,48230.15,48300,22474.65,22498.35,22465.15,22494.7,no signal,win
13-03-2025 09:40,FALSE,3,3,4,1,92925,61800,99450,1050,YES,-6000,Y,22548.25,22523.75,22537,22540,0.25,0.25,0.3,0.05,705675,791100,33508350,268950,N,-402750,Y,35.3,23,27.85,28.1,-5.85,-5.5,-5.55,0.05,306225,406875,20201250,-244575,Y,278475,N,51.75,36.55,45.05,39.2,-37.3,-35.9,-34.65,1.25,31410,50940,17400,870,N,18900,N,48313,48252.3,48300,48262.7,22493.25,22501.1,22473.4,22490.15,no signal,win
13-03-2025 09:45,FALSE,5,4.9,5,0.1,75450,91575,74100,-4875,YES,-975,N,22558.35,22524.3,22540,22545,2.9,3.45,3.5,0.05,646050,591300,32778375,179025,N,-286425,YES,39.15,24.65,28.2,31.1,-3.5,-3.95,-3.95,7.11E-15,645000,297450,21336525,569475,YES,277725,N,48.5,30.9,38.65,35.15,-13.9,-9.8,-17.45,7.65,30750,24030,12150,1860,N,8670,N,48269.95,48228.3,48262.7,48248.8,22489.6,22511.65,22482.1,22498.95,SELL,reverse
13-03-2025 09:50,FALSE,2.35,3.7,6.85,3.15,69825,45825,34800,13725,N,-13575,Y,22555,22530.25,22546.25,22548.6,3.85,3.85,3.9,0.05,755100,798450,31440225,567525,Y,291225,YES,38.1,24.9,30.75,34.6,-2.1,-2.1,-2.25,0.15,486450,458700,17024550,391350,N,228450,N,44.2,31.5,34.95,32.85,23.95,27.75,25.4,2.35,27630,24120,10590,390,N,-5850,N,48280,48205.75,48248.8,48272.75,22498.55,22508.15,22483.35,22506.2,no signal,win
13-03-2025 09:55,FALSE,31.9,31.4,27.5,3.9,131100,120000,175125,-2100,YES,3000,N,22589.45,22548.6,22548.6,22580.5,20.05,21.25,21.3,0.05,397125,1702875,50251350,-913575,YES,-2631300,Y,63.35,33.95,34.45,54.5,-8.7,-8.95,-8.95,7.11E-15,897900,704850,28080750,1808925,YES,625425,Y,34,22.45,32.85,24.15,51.15,36.3,41.6,5.3,41910,30060,17340,-9840,N,1860,N,48329,48272.75,48272.75,48323.9,22505.6,22540.6,22504.6,22529.25,SELL,reverse
13-03-2025 10:00,FALSE,12.5,9,10.65,1.65,623925,108225,146550,11400,N,5550,N,22599,22570.5,22580.5,22593,9.35,10.05,10.2,0.15,330300,257550,30893475,126525,Y,-264000,YES,70.95,49.45,54.4,63.75,-3.05,-3.35,-3.3,0.05,1679700,717375,24980700,-274350,Y,698625,Y,25.95,19.25,24.05,21,12.95,25.3,16.05,9.25,33840,32250,22320,8460,N,-300,N,48349.5,48310,48318.85,48331.8,22529.2,22547,22525.55,22539.9,BUY,exc_loss
13-03-2025 10:05,TRUE,-2.8,-2.8,-5,2.2,93525,88050,53025,1725,YES,13725,N,22598.5,22584.05,22589,22586.2,-4.3,-3.5,-3.55,0.05,494850,306975,15208425,-415275,YES,483900,YES,69.5,59,63.5,59.2,-0.4,-0.45,-0.5,0.05,1055625,828825,15552900,315900,YES,251250,N,22.2,18.25,20.85,20.45,0,-4.75,-3.2,1.55,39450,33840,15510,22980,N,-270,N,48348.8,48306.65,48340,48340,22539.25,22547.45,22533.8,22534.8,SELL,reverse
13-03-2025 10:10,FALSE,4.8,4.35,4,0.35,113100,109725,66975,-2700,YES,-2850,Y,22591.95,22576.1,22586.2,22591,8.05,8.3,8.25,0.05,346950,430650,17004150,41775,Y,-203775,Y,67.65,50.65,58.9,66.95,-4.45,-4.35,-4.35,0,1008600,914775,21516825,-119325,Y,706200,Y,22.2,16.1,20.55,16.1,6,9.45,6,3.45,24510,35430,10530,420,N,1860,N,48350,48310.95,48340,48346,22534.05,22545.1,22527.6,22545.1,BUY,exc_loss
13-03-2025 10:15,FALSE,16.1,16,17,1,121650,252300,125775,76350,Y,-25650,Y,22610,22591,22591,22607.1,8.75,7.7,7.8,0.1,345225,277725,18359475,-23850,YES,-556725,Y,77.7,64,66.95,75.7,-2.45,-2.25,-2.25,1.78E-15,2647125,1322700,20371650,105300,YES,364875,N,16.5,13.75,16.2,13.75,49.1,55.3,49.1,6.2,64890,51330,32610,-570,N,-17790,N,48400,48343.7,48350,48399.1,22545.3,22555.95,22544.25,22555.6,no signal,reverse
13-03-2025 10:20,FALSE,-22.55,-20,-20,0,77925,72075,104550,-34350,YES,21225,YES,22615.35,22586.55,22610,22587.45,-16.6,-16.65,-16.7,0.05,257925,278775,12610425,-350925,YES,453900,YES,77.1,58.3,75.55,58.95,4.3,4.2,4.25,0.05,1918050,1685850,17580225,870975,YES,-305175,YES,18.35,13.45,13.65,17.95,11,8.7,10,1.3,57240,30300,41370,2340,N,4920,N,48443.2,48394.9,48400,48411,22555.4,22558.05,22532.35,22532.65,SELL,exc_loss
13-03-2025 10:25,FALSE,9.55,6,9,3,50550,81225,45225,10725,Y,3225,N,22598.95,22578.9,22587.45,22597,3.35,2.15,2.15,0,579300,266850,13197825,98400,Y,206175,N,63.85,52.2,59.1,62.45,-1.45,-1.1,-1.05,0.05,873900,985350,22742475,-5175,Y,475050,Y,21.45,16,17.85,16.4,29,20.05,18,2.05,35970,32940,12300,1560,N,630,N,48440,48400,48411,48440,22532.6,22543.05,22525.2,22538.5,BUY,exc_loss
13-03-2025 10:30,FALSE,-6.9,-6.9,-5.35,1.55,68775,108750,26250,-7875,YES,3375,N,22600,22587.2,22597,22590.1,-2.4,-2.35,-2.4,0.05,273300,209175,9804075,-67575,YES,24300,N,67.65,56.9,62.45,60.05,0.3,0.4,0.4,0,2487750,1101525,12882375,403425,YES,-76950,YES,17.45,15,16,16.3,-5,-0.4,-5,4.6,60060,72690,18300,-6000,N,810,N,48461,48420.3,48440,48435,22539.05,22547.2,22536.05,22537.55,SELL,win
13-03-2025 10:35,FALSE,-8.75,-11.1,-9.5,1.6,123825,93750,38325,12750,Y,8025,N,22592,22571,22588.75,22580,-11.55,-10.8,-10.85,0.05,470775,266775,15358050,-76275,YES,117750,YES,60.2,43.85,60.2,48.65,3.75,3.4,3.45,0.05,1258425,1211175,30531000,-76500,Y,-793800,YES,24.35,16.2,16.35,20.1,-29.25,-25.05,-25.95,0.9,24570,27570,9330,19650,N,2970,N,48435,48395.75,48435,48405.75,22537.3,22539.25,22515.25,22522.55,SELL,win
13-03-2025 10:40,FALSE,-2,-0.5,-2,1.5,72900,84300,29700,9600,N,6300,N,22586.85,22572.85,22580,22578,0.3,1,0.9,0.1,258300,590550,12864675,86925,Y,241275,YES,54.8,45.6,48.7,49,2.45,2.45,2.45,0,682125,710400,30789000,240000,YES,-444300,Y,27.15,17.75,20.05,22.5,36.55,38.55,39,0.45,29580,35760,9210,6870,N,-5340,N,48447.95,48401.7,48409,48445.55,22522.9,22531.95,22517.7,22523.8,no signal,win
13-03-2025 10:45,FALSE,-8.05,-10.3,-10,0.3,262425,66225,44325,-14625,YES,4575,N,22580.85,22562.7,22577.7,22569.65,-9.7,-8.5,-8.5,0,291900,273075,14823525,7950,N,234150,N,49.75,37.35,49.4,39.7,3.2,2.8,2.85,0.05,765525,661200,26587875,322350,YES,9450,Y,29.25,21.55,22.15,25.35,-37.3,-34.9,-38.15,3.25,19830,151860,11940,4710,N,3990,N,48449,48407.15,48448,48410.7,22523.75,22524.7,22512.2,22517,no signal,win
13-03-2025 10:50,FALSE,-16.45,-12.2,-13.5,1.3,104400,116925,87375,-5400,N,-36825,Y,22570,22532.15,22570,22553.55,-6.4,-7.1,-7.3,0.2,615825,569925,26666175,385875,Y,353475,YES,41.35,28.6,39.7,33.3,9.8,11,11.1,0.1,804075,488850,46333650,-585075,Y,-1990725,YES,52.95,24.95,25.15,34.95,-10.85,-10.8,-1.85,8.95,16620,44100,14130,-1140,N,-810,N,48412,48371.6,48410.7,48399.85,22517.55,22518.4,22485.85,22504.7,BUY,reverse
13-03-2025 10:55,FALSE,-7.15,-11.35,-10.75,0.6,108900,59400,26325,13950,N,11325,YES,22556,22541,22553.55,22546.4,-5.25,-4.95,-4.95,3.55E-15,784650,470925,17043975,72000,N,679050,YES,33.05,27.7,33.05,27.8,7.1,6.65,6.75,0.1,297450,271200,20491425,556425,YES,281025,Y,44.25,35.35,35.35,42.45,-34.85,-35.85,-44,8.15,18180,34980,6240,-1350,N,9240,N,48412,48364,48399.85,48365,22505.4,22505.95,22491.15,22492.8,SELL,exc_loss
13-03-2025 11:00,FALSE,-13.15,-7.3,-10.5,3.2,87525,113700,51675,10125,N,1500,Y,22547.1,22525,22546.4,22533.25,-5.55,-5.5,-5.45,0.05,1097175,691050,24741600,3750,N,628275,N,28.75,21.7,27.9,22.35,2.75,3.05,3.05,0,320925,330300,24874350,-113775,Y,-241050,YES,53.5,39.7,41.45,44.2,-5.05,-13.95,-17.1,3.15,27090,82650,18480,-7530,N,-3420,N,48376.05,48331.85,48365,48359.95,22492.15,22497.9,22478.3,22489.55,no signal,reverse
13-03-2025 11:05,FALSE,23.05,22.35,21,1.35,62100,72600,23700,26475,N,-8475,Y,22558,22532.65,22532.95,22556,5.35,5.3,5.3,0,701475,677550,22974450,267075,Y,63525,N,28.05,22,22.5,27.85,-14.4,-14.35,-14.35,3.55E-15,486300,330600,19764375,-264375,Y,381075,Y,44.95,29.6,44.05,29.65,-1.85,-0.95,-1.85,0.9,13050,11220,3090,780,N,4080,N,48365.4,48345.1,48359.95,48358.1,22490.15,22505.1,22488.7,22503.3,BUY,exc_loss
13-03-2025 11:10,FALSE,10.4,13.85,12,1.85,68550,66075,29325,1050,YES,-450,N,22570,22550,22556,22566.4,9.25,9,9.05,0.05,685650,591975,32262225,447525,Y,-823575,Y,38.95,27.55,27.75,37,-5.1,-4.8,-4.85,0.05,691875,789900,19829475,428100,YES,210525,N,31.55,23.2,29.8,24.7,36.85,45.8,41.9,3.9,19740,35400,4590,-13140,N,-1260,N,48401,48349.15,48358.1,48394.95,22503.15,22520.25,22503.15,22519.65,no signal,reverse
13-03-2025 11:15,FALSE,-12.55,-15.9,-13.5,2.4,45225,66225,27150,-2175,YES,6525,N,22569,22544.15,22566.4,22553.85,-9.1,-8.65,-8.65,3.55E-15,1166775,529725,24027075,-103950,YES,454950,YES,37.9,25.75,37.45,28.35,7.1,6.4,6.4,3.55E-15,729375,907725,23097000,-11025,Y,-303225,YES,36.5,24.3,24.5,31.6,-33.5,-43.65,-34.75,8.9,29880,18390,5370,-3390,N,3510,N,48396,48342,48394.95,48361.45,22520.05,22520.65,22500.25,22508.65,SELL,win
13-03-2025 11:20,FALSE,-8.85,-8,-8.5,0.5,80250,42600,28500,3975,N,7650,N,22553.85,22537.65,22553.85,22545,-1.95,-1.85,-1.9,0.05,812550,715200,14910600,247500,Y,257625,N,28.1,24.15,28.1,26.15,9.5,8.95,8.95,7.11E-15,446625,573300,22564500,166200,YES,-62400,Y,44,31.5,31.6,41.1,-7.6,7.85,-7.4,15.25,22050,35430,7890,3930,N,4470,N,48361.45,48325,48361.45,48353.85,22509.1,22509.1,22492.2,22496.15,no signal,win
13-03-2025 11:25,TRUE,-27.45,-23.45,-24.7,1.25,59850,81900,45450,-34350,YES,17400,N,22549.95,22516.35,22545,22517.55,-5.7,-5.35,-5.35,3.55E-15,697875,797100,24004500,-828000,YES,413550,YES,28.75,20,26,20.3,21.6,20.7,20.65,0.05,341850,317325,28518525,-125925,Y,-1435650,YES,66,37.9,41.65,63.25,-47.55,-39,-35.25,3.75,33750,21420,8820,-11400,N,7560,N,48361.2,48306.3,48353.85,48306.3,22496.15,22499.7,22464.7,22471.9,SELL,exc_loss
13-03-2025 11:30,FALSE,12.75,9,8.4,0.6,132900,71925,68550,15600,Y,-6525,Y,22530,22510,22517,22529.75,1.65,1.55,1.55,0,1391775,1209750,24741675,655875,Y,228975,N,22.15,18.2,20.15,21.8,-7.2,-6.6,-6.75,0.15,238950,315525,20443350,-694650,Y,275775,Y,71.6,55.6,64,56.8,45.8,34,33.1,0.9,24480,39510,11310,13470,N,-2790,N,48352.6,48303.55,48306.3,48352.1,22470.7,22478.9,22458.75,22477.9,BUY,reverse
13-03-2025 11:35,TRUE,-46.05,-42.45,-44.95,2.5,114825,100200,174600,-68475,YES,35550,YES,22531.55,22477,22529.6,22483.55,-6,-5.9,-5.9,1.78E-15,1780425,1588125,31481400,-882600,YES,560400,YES,23.55,15.3,21.3,15.3,41.4,38.1,38.3,0.2,271050,347175,23617950,-62325,YES,-828375,YES,99,52.05,57.6,99,-71.1,-59,-58.35,0.65,32640,26640,20040,-10620,N,13290,N,48359.3,48280.5,48352.1,48281,22478.4,22480.85,22429.75,22432.65,SELL,exc_loss
13-03-2025 11:40,FALSE,2.55,9.6,8.5,1.1,140100,79125,124650,54150,Y,-24375,Y,22488.8,22469.15,22480,22482.55,-0.5,-0.4,-0.4,0,2685375,1856325,22318425,821625,Y,42450,N,15.85,13.3,15.05,14.55,-8.4,-8.55,-8.4,0.15,135450,165900,12454425,-432300,Y,306150,Y,109.75,91.55,100.1,91.7,34.95,19.6,25.25,5.65,28410,82380,19800,1080,N,-21360,N,48314.95,48270,48280,48314.95,22431.5,22435.35,22416.95,22433.5,BUY,reverse
13-03-2025 11:45,FALSE,-28.2,-26.2,-25,1.2,133425,92925,113700,-3900,YES,-1500,YES,22483.75,22453.1,22482.05,22453.85,-5.3,-5.35,-5.35,1.78E-15,2877675,2542875,22290975,-697425,YES,448275,YES,14.55,9.2,14.55,9.25,23.2,23.45,23.6,0.15,173550,201750,9811500,80400,YES,-224250,YES,117.1,91.35,91.95,115.15,-67,-58.55,-64.8,6.25,33030,78870,29940,5940,N,4200,N,48309.8,48242.8,48309.8,48242.8,22434.6,22435.3,22405.95,22408.3,SELL,reverse
13-03-2025 11:50,FALSE,4.85,4.8,-1.25,6.05,92925,62100,59250,10275,N,-2925,Y,22477.9,22452.15,22452.15,22457,-1.3,-1.25,-1.25,0,3261975,3820275,14871600,-249750,Y,226200,N,11,7.9,9.25,7.95,1.4,1.3,1.45,0.15,177750,143100,5528325,-375375,Y,-12225,Y,116.7,98.9,114.85,116.25,-1.7,0,4.85,4.85,51450,255600,28890,7740,N,-23100,N,48268.9,48240,48242.8,48241.1,22409.1,22424.85,22404.8,22406.25,BUY,not_triggered
13-03-2025 11:55,FALSE,29.7,27,27.8,0.8,82050,73200,54900,14775,N,10350,N,22487.95,22454.2,22457,22486.7,2,2.1,2.1,0,3286500,2977425,15620625,1380225,Y,276000,YES,10.85,7.9,8,10,-25.3,-25.35,-25.55,0.2,133425,132450,5196975,-342225,YES,179325,Y,116.7,88.55,115.9,90.6,58.85,59.05,51.9,7.15,27750,22770,12900,-9360,N,1170,N,48300.05,48240,48241.1,48299.95,22405.45,22432.6,22403.15,22432.4,no signal,reverse
13-03-2025 12:00,FALSE,-4,-3.1,0,3.1,63000,148275,49950,675,YES,13200,N,22494.35,22475,22484.95,22480.95,0,0.15,0.15,0,2761500,2432775,15866025,153450,N,313350,YES,11.65,9.25,10.1,10.1,-0.7,-1.8,-1.85,0.05,184500,210825,5398050,278250,YES,-14700,YES,96.25,80.3,89.2,88.5,-19.3,-12.95,-16.25,3.3,24810,33330,5460,5280,N,4800,N,48314.95,48280,48299.95,48280.65,22433,22444.75,22426.15,22435,SELL,reverse
13-03-2025 12:05,FALSE,-2.55,-3.35,-6.6,3.25,48825,96150,26475,-5625,YES,1725,Y,22493.1,22472.1,22480.95,22478.4,-1.6,-1.6,-1.6,0,3643875,2998050,15011325,58500,N,229575,N,10.65,8.15,9.9,8.3,-0.55,-0.1,-0.1,1.42E-14,181500,199650,5527200,90975,N,20475,Y,97.2,78.6,89.25,88.7,-25.15,-24.75,-20.95,3.8,19050,24780,12300,-1830,N,6210,N,48288.5,48244.35,48275.05,48249.9,22434.7,22443.9,22424.65,22431.3,no signal,reverse
13-03-2025 12:10,FALSE,5.15,5.45,7.85,2.4,61575,55575,24600,6150,N,2475,N,22490,22474,22478.4,22483.55,0.65,0.5,0.55,0.05,8259375,6569550,15658875,315300,Y,89850,N,9.3,7.35,8.35,9,-7.9,-7.9,-7.95,0.05,144075,152175,4918350,-8400,Y,69225,Y,95.15,75.25,88.2,80.3,21.25,11.15,9.95,1.2,23250,20430,6810,-2160,N,510,N,48269.95,48242,48248.7,48269.95,22431.3,22447.1,22425.15,22443.2,BUY,reverse
13-03-2025 12:15,FALSE,9.55,6.6,3.55,3.05,112200,96225,32175,1650,YES,-1950,Y,22498,22482.45,22482.45,22492,-0.95,-1,-0.95,0.05,6346650,5624325,18059625,-533250,YES,179625,YES,9.55,6.75,8.9,7.95,-5,-4.95,-4.95,0,162600,133275,5563050,-205275,Y,-24300,YES,82.65,69.25,80.5,75.5,29.8,21.6,20.3,1.3,18030,25530,7560,-5340,N,690,N,48312.7,48259.8,48260,48289.8,22442.75,22451.6,22437.95,22444.2,SELL,exc_loss
13-03-2025 12:20,FALSE,-2,-3.9,-2.1,1.8,71925,47475,14550,4650,N,-75,N,22492.65,22481.25,22492,22490,-1.3,-1.35,-1.35,8.88E-16,8021700,10812375,16991475,76050,Y,170475,N,7.9,5.95,7.75,6.45,-2.95,-2.2,-2.2,0,218400,161550,4589475,98850,YES,112575,Y,83.85,72.5,76.2,73.25,-5.4,7.9,8.2,0.3,14130,33300,5460,1710,N,-780,N,48297.95,48260,48289.8,48284.4,22442.55,22445.25,22431.2,22439.55,no signal,im_loss
13-03-2025 12:25,FALSE,-10,-10.1,-10,0.1,61800,86475,27300,-2625,YES,3375,N,22490,22472.2,22490,22480,-1.45,-1.4,-1.4,8.88E-16,12051525,18211275,17243400,13500,N,60450,N,6.6,4.6,6.35,4.9,9.6,9.55,9.45,0.1,216525,194100,4884375,161775,YES,-51675,YES,86.9,71.85,73.5,83.1,-18.35,-10.35,-18.35,8,13860,35070,2220,-3810,N,660,N,48300,48266,48297.95,48279.6,22437.2,22439.6,22425.75,22436.5,SELL,reverse
13-03-2025 12:30,FALSE,9.75,9.7,7.8,1.9,55950,57900,18525,1050,N,-18075,Y,22494.85,22475.8,22476.1,22485.85,0.75,0.75,0.75,0,11084175,13369575,16455900,231600,Y,1200,Y,6.6,4.9,4.9,5.65,-8.8,-9.15,-9.3,0.15,188175,200475,4993950,76650,N,93375,Y,84.75,69.05,82.75,73.95,13.9,18.25,15.45,2.8,14880,33300,3000,420,N,-8820,N,48308.25,48279.35,48279.6,48293.5,22435.6,22447.65,22431.95,22437.6,BUY,exc_loss
13-03-2025 12:35,FALSE,4.15,4.7,2.15,2.55,53850,39375,15075,150,YES,1050,N,22495,22485,22485.85,22490,0.65,0.6,0.6,0,12608550,13338675,13208925,329400,Y,203400,YES,6.85,5,5.55,6.2,0,0.15,0.25,0.1,253125,264375,3521700,-2550,Y,17850,N,78,69.55,73.35,73.35,6.5,6.5,10.95,4.45,10950,41550,1590,-1080,N,750,N,48311.95,48275.85,48293.5,48300,22436.8,22448.05,22433.9,22444,no signal,exc_loss
13-03-2025 12:40,TRUE,5,5,4.5,0.5,49125,46125,17850,21150,Y,-7575,Y,22496.65,22480,22490,22495,1.3,1.45,1.45,0,13659600,13207800,14847375,257475,N,-366825,Y,7.75,5.6,6.25,7.55,-4.3,-5,-5,0,218850,238050,4954950,-358800,Y,-18375,YES,81.5,67.25,73.1,68.8,9.9,0.1,-0.05,0.15,14280,23280,2070,10500,N,-2340,N,48309.9,48275,48300,48309.9,22444,22451.65,22431.65,22450.35,BUY,reverse
13-03-2025 12:45,FALSE,-6,-6,-2.7,3.3,77400,70350,31950,-6075,YES,5700,N,22505,22490,22496,22490,-1.55,-1.45,-1.45,8.88E-16,9906450,7614300,29834700,-456825,YES,148875,YES,9.25,6.15,7.7,6.15,1.8,1.65,1.75,0.1,221775,388425,6395700,117150,YES,-69150,YES,71.5,62.2,68.55,70.35,-2.55,0.05,-2.15,2.2,23310,38130,8520,-21510,N,6450,N,48332.95,48300,48309.9,48307.35,22449.75,22461.8,22447.85,22448.75,SELL,im_loss
13-03-2025 12:50,FALSE,5,5,2.25,2.75,73875,60150,20250,9225,N,2475,Y,22500.45,22485,22490,22495,0.5,0.55,0.55,0,11604300,9199650,22981725,594675,Y,408300,YES,7.4,5.4,6.25,6.75,-4.7,-4.6,-4.7,0.1,259125,259800,6048075,123675,N,108825,Y,74.25,60.65,70,65.3,3.2,10.35,8.7,1.65,18870,42090,4620,840,N,-3870,N,48323.95,48281.35,48307.35,48310.55,22447.7,22454.75,22443.1,22451.3,BUY,reverse
13-03-2025 12:55,FALSE,5.45,5,4.45,0.55,79950,48000,15900,75,YES,-825,Y,22500.45,22486.25,22495,22500.45,0.75,0.75,0.75,0,10575075,9585150,19432350,568425,N,-182025,Y,7.6,5.55,6.85,7.6,-3.8,-3.6,-3.65,0.05,209100,212850,4764300,91950,N,51525,N,72.25,61.45,65.25,61.45,-8.6,-1.45,-8.15,6.7,26520,18300,2070,-390,N,4530,N,48317.4,48292.1,48310.55,48301.95,22450.95,22459.4,22440.75,22459,no signal,reverse
13-03-2025 13:00,FALSE,-14.25,-8.7,-7.45,1.25,74700,95175,20475,-4350,YES,5700,N,22504.05,22487.15,22501.75,22487.5,-1.4,-1.45,-1.45,8.88E-16,13619175,10236375,20431275,-292800,YES,292125,YES,7.85,5.8,7.5,6.1,8,8.15,8,0.15,243300,207525,5045100,-56550,Y,-53700,YES,70.35,60.15,61.2,69.2,-32.85,-28.85,-32.2,3.35,20100,29340,4140,1860,N,-4440,N,48318.9,48271,48307.85,48275,22458.65,22462.05,22446,22447,SELL,win
13-03-2025 13:05,FALSE,-12.95,-14.4,-19.75,5.35,126825,60375,25200,-31800,YES,-25200,Y,22494.35,22474.55,22487.5,22474.55,-1.85,-1.8,-1.8,8.88E-16,19590375,16810275,21992550,-9007125,YES,250500,N,6.15,4.2,6.15,4.3,18.2,18.15,18.25,0.1,168675,183975,8139450,-7875450,Y,-299700,YES,88.25,66.8,69,87.2,-45.05,-49.9,-48.5,1.4,27180,34740,8730,-10950,N,-3900,N,48278.05,48229.95,48275,48229.95,22447.5,22449.95,22428.75,22428.9,no signal,exc_loss
13-03-2025 13:10,FALSE,-4.2,-4,-3.5,0.5,110475,54825,24900,34200,Y,-4875,YES,22479.3,22470,22474.2,22470,-0.35,-0.25,-0.25,0,26928600,34888725,17092500,695475,Y,-72075,Y,4.4,3.7,4.3,3.95,-2.3,-1,-1,0,231375,223575,5774025,-696525,YES,141900,Y,90.85,82.75,89.25,86.95,-6.05,-6.6,-6.95,0.35,11850,71250,9300,16200,N,-3000,N,48235.4,48217,48229.95,48223.9,22428.95,22435.75,22425.95,22429.8,BUY,reverse
13-03-2025 13:15,FALSE,8.95,4.05,8.8,4.75,91800,65175,31050,11850,N,5325,N,22479.9,22460.3,22470.95,22479.9,0.15,0.15,0.15,8.88E-16,31199550,23820600,13688025,94500,N,-191625,Y,4.25,3.65,4,4.15,-10.75,-10.7,-10.75,0.05,193050,185925,6315000,-164775,YES,29775,N,93.15,75.75,86.5,75.75,-17.85,-7.6,-12.85,5.25,17730,19110,20430,-9510,N,-510,N,48229.95,48197.2,48223.9,48206.05,22429.15,22434.85,22420.45,22432.95,no signal,reverse
13-03-2025 13:20,FALSE,1.1,6.7,1.9,4.8,70050,54900,11775,4875,N,12075,N,22483.95,22470.25,22479.9,22481,-0.65,-0.6,-0.55,0.05,33123825,31981425,14601750,1559175,Y,-197550,Y,4.15,2.8,4.15,3.5,-1.35,-1.4,-1.4,0,222075,363825,4447800,61650,YES,-5100,YES,81.75,72.45,75.85,74.5,36.55,27.6,36.5,8.9,12960,84900,11370,510,N,-210,N,48246.65,48200.3,48210.1,48246.65,22433,22441.3,22428.4,22439.75,no signal,reverse
13-03-2025 13:25,FALSE,-12.9,-12.9,-12.85,0.05,63675,67050,17400,-8625,YES,-2625,Y,22485,22465.95,22481,22468.1,-0.8,-0.85,-0.85,4.44E-16,37651650,34149675,15345750,-8850,YES,852075,YES,4,2.6,3.55,2.75,9.8,10.7,10.8,0.1,216000,276300,4723950,120825,YES,-18075,YES,85.5,72.9,74.2,84,-36.7,-28.65,-29.95,1.3,175710,19950,14220,-6900,N,-6420,N,48250,48209.95,48246.65,48209.95,22439.3,22446.15,22419.75,22420.25,SELL,reverse
13-03-2025 13:30,FALSE,15,13.1,14.7,1.6,106875,63525,16875,-7575,N,-4350,Y,22488.65,22467.2,22469,22484,1.05,1.05,1.05,4.44E-16,40430850,36071625,15762825,2695275,Y,-764850,Y,3.95,2.65,2.75,3.8,-13.8,-13.75,-13.65,0.1,284850,221700,5984175,270075,YES,144525,Y,84.8,68.7,83.6,69.8,33.4,33.3,40.4,7.1,18300,29310,8850,660,N,-5100,N,48256.95,48196.35,48209.95,48243.35,22420,22446.4,22420,22442.3,BUY,not_triggered
13-03-2025 13:35,FALSE,4.75,2.2,1.25,0.95,50850,74700,63075,450,N,2775,N,22492.6,22481.2,22481.2,22485.95,0.35,0.45,0.45,4.44E-16,30539175,19321875,19973700,3270975,Y,-228375,YES,4.75,3.45,3.85,4.2,-2.75,-3,-2.95,0.05,236175,315750,4706925,4594875,YES,86850,N,73.9,64.25,69.75,67,-7.6,-15.3,-12.5,2.8,21090,17670,3000,60,N,-3990,N,48256.95,48235.7,48243.35,48235.75,22441.8,22451.65,22438.25,22443.9,no signal,reverse
