last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
07-11-2024 12:00,-9,-7.95,-6.05,-12475,-984.1,11050,10900,N,-5550,N,-0.68,24311,24302,07-11-2024 12:00,-0.15,-0.15,-0.15,21161300,-16.85,87100,-669450,YES,253300,YES,1.25,1.1,1.25,1.05,-0.07,07-11-2024 12:00,9.8,9.4,9.6,3400,-224.95,12825,-1125,Y,2150,N,396,405.8,405.8,390.6,0.32
07-11-2024 12:05,12.45,7.15,9.2,154550,-864.15,18850,1525,YES,-5700,Y,-0.96,24302,24314.45,07-11-2024 12:05,0.05,0.05,0.05,14918425,-17.45,85125,-129625,Y,-573625,Y,1.05,1.1,1.15,1.05,-0.05,07-11-2024 12:05,-8.95,-7.4,-7.45,4975,-266.15,21450,-56850,Y,-2900,YES,405.8,396.85,411.25,396.8,0.29
07-11-2024 12:10,-4.65,-4.45,-4.8,17800,-763.75,19675,-575,YES,9500,N,-0.56,24309.65,24305,07-11-2024 12:10,-0.1,-0.1,-0.1,8851400,-18.1,104150,-214375,YES,555050,YES,1.15,1.05,1.2,1,-0.07,07-11-2024 12:10,5.65,5.5,5.25,13575,-213.4,11200,1150,YES,1850,N,396.85,402.5,403,393.1,0.25
07-11-2024 12:15,0.45,0,-4.2,-25225,-731.9,14450,2050,N,-100,Y,-0.4,24305,24305.45,07-11-2024 12:15,-0.05,0,0,26153025,-18.35,92475,213750,Y,-235675,Y,1.05,1,1.1,0.95,-0.05,07-11-2024 12:15,1.75,3.9,3.85,22300,-243.75,22100,-360675,Y,-1400,YES,402.5,404.25,407.7,399.3,0.18
07-11-2024 12:20,16,17.15,16,-247000,-488.4,22800,3925,N,-9475,Y,-0.85,24305,24321,07-11-2024 12:20,0.1,0.15,0.15,23660550,-17.1,89425,374000,Y,-654300,Y,1.05,1.15,1.25,0.95,-0.06,07-11-2024 12:20,-17.55,-16.85,-17.55,4850,-221.35,18075,-200975,YES,3625,N,407,389.45,409.15,388.55,0.77
07-11-2024 12:25,12.65,10.05,12.75,-105825,-721.05,24950,-4950,YES,8550,N,-0.86,24320.95,24333.6,07-11-2024 12:25,0,0,0,11881650,-17.75,85700,-391525,YES,206925,YES,1.2,1.2,1.35,1.1,-0.07,07-11-2024 12:25,0.2,-1.1,-1.2,8325,-248.75,16325,3425,YES,-5325,YES,389,389.2,390,380,0.32
07-11-2024 12:30,-10.25,-10.25,-8.55,-60050,-838,12750,350,N,1400,Y,-0.48,24330.3,24320.05,07-11-2024 12:30,-0.15,-0.15,-0.15,45643625,-16.25,71350,-467350,YES,244400,YES,1.15,1,1.2,1,-0.11,07-11-2024 12:30,4.25,4.45,4.25,7875,-210.3,32200,-2175,Y,3450,N,389.2,393.45,393.8,384,0.24
07-11-2024 12:35,10.45,10.5,8.2,-46000,-871.85,19100,250,YES,17450,N,-0.27,24320.05,24330.5,07-11-2024 12:35,0.05,0.05,0.05,11666850,-17.3,72150,159900,Y,-330500,Y,1,1.05,1.15,1,-0.06,07-11-2024 12:35,-5.7,-6.25,-6.25,11075,-215,8650,925,N,-1125,YES,390.3,384.6,394.35,382.6,0.1
07-11-2024 12:40,6.95,6.9,6.95,-123300,-680.65,17025,1500,N,6100,N,-0.46,24332.95,24339.9,07-11-2024 12:40,0,0,0,14631700,-18.1,87775,54750,N,78550,YES,1.1,1.1,1.25,1.05,-0.06,07-11-2024 12:40,-7.6,-6.1,-6.05,7550,-214.7,13775,600,Y,-1550,YES,384.6,377,384.6,374.2,0.22
07-11-2024 12:45,-0.7,-0.7,1.55,-35675,-841.55,13375,-2900,YES,-775,Y,-0.27,24336.65,24335.95,07-11-2024 12:45,-0.15,-0.1,-0.1,21530600,-17.6,80575,-415350,YES,87100,N,1.1,0.95,1.15,0.9,-0.04,07-11-2024 12:45,1.1,1.35,1.15,725,-192.9,9975,-2425,Y,-3200,YES,377,378.1,382.55,376,0.06
