last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2025-07-04 14:25:00,-3.0999999999999943,-3.4000000000000057,-3.3999999999999773,-38175,-145.79999999998836,65475,47025.0,YES,69300.0,Y,141.2,138.1,142.45,136.95,-0.03999999999999204
2025-07-04 14:30:00,-4.099999999999994,-3.950000000000017,-3.9000000000000057,-45075,-142.4499999999971,69150,-42525.0,Y,58275.0,N,138.45,134.35,140.4,133.1,-0.09000000000000341
2025-07-04 14:35:00,-21.05000000000001,-21.10000000000001,-21.10000000000001,-83475,-130.70000000001164,75750,-71550.0,Y,-72825.0,YES,134.9,113.85,135.1,112.2,-0.8599999999999852
2025-07-04 14:40:00,-12.649999999999991,-12.450000000000003,-12.5,-5775,-121.55000000000291,69150,-157950.0,Y,77625.0,Y,113.85,101.2,113.85,100.5,-0.75
2025-07-04 14:45:00,5.599999999999994,5.349999999999994,5.450000000000003,-450,-128.54999999999563,76725,181800.0,YES,1500.0,YES,100.4,106.0,108.0,98.7,-0.7599999999999909
2025-07-04 14:50:00,1.8999999999999915,1.9500000000000028,1.7999999999999972,-227550,-123.69999999999709,79425,30375.0,N,35550.0,Y,106.2,108.1,109.55,105.2,-0.4200000000000159
2025-07-04 14:55:00,-3.950000000000003,-3.700000000000003,-3.799999999999997,-30375,-119.34999999999854,74475,-43725.0,Y,90750.0,Y,108.15,104.2,108.75,104.05,-0.29999999999998295
2025-07-04 15:00:00,-3.0,-3.1499999999999915,-3.0999999999999943,-41325,-112.0,74625,-56550.0,Y,18675.0,N,104.2,101.2,107.1,100.35,-0.36000000000001364
2025-07-04 15:05:00,2.1999999999999886,2.049999999999997,2.0,-257250,-97.64999999999418,72825,-15300.0,YES,-42525.0,YES,101.4,103.6,104.9,98.2,-0.4000000000000057
2025-07-04 15:10:00,0.6999999999999886,0.6000000000000085,0.5999999999999943,-387600,-90.84999999999127,75075,-40050.0,Y,-108975.0,YES,103.65,104.35,106.0,102.55,-0.27000000000001023
2025-07-04 15:15:00,2.3499999999999943,1.8499999999999943,1.9500000000000028,-500625,-86.60000000000582,69975,-16275.0,YES,-116100.0,YES,105.15,107.5,108.25,102.3,-0.3400000000000034
2025-07-04 15:20:00,-2.4499999999999886,-2.5,-2.4499999999999886,99600,-103.69999999999709,84375,-88275.0,Y,82800.0,Y,107.35,104.9,108.05,104.15,-0.3199999999999932
2025-07-04 15:25:00,-4.299999999999997,-4.299999999999997,-3.9000000000000057,-61200,-127.94999999999709,76425,-446325.0,Y,-435000.0,YES,105.5,101.2,105.75,101.05,-0.4800000000000182
