last_traded_time,,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
07-05-2025 13:15,FALSE,0,4.8,1.4,3.4,189225,95925,15150,16425,Y,-20175,Y,24454.6,24445,24449.8,24449.8,-0.55,0.1,0.25,0.15,579000,554850,2063025,92550,Y,118875,YES,97.5,91.8,93.15,92.6,0.35,-0.05,0,0.05,1995675,1752000,2552475,102825,YES,10425,Y,45.35,41.35,44.55,44.9,-13,-3,-10.8,7.8,78780,29610,6630,-3060,N,-7890,N,54434.2,54401,54420,54407,BUY,reverse,07-05-2025 13:15,24362,24372.65,24361.65,24365.2
07-05-2025 13:20,FALSE,0.2,1.8,-1.1,2.9,165450,118125,14850,-5550,YES,83775,YES,24459,24445.1,24449.8,24450,3.35,3.15,3.2,0.05,601950,579300,2371575,49200,N,-138825,Y,99.15,91.45,93,96.35,-3.35,-3.7,-3.7,0,2115750,1805850,3605400,-162825,Y,105600,Y,45.6,39.5,44.65,41.3,9.6,5.6,4.6,1,34860,32970,3240,-4110,N,2610,N,54449.8,54407,54410,54419.6,no signal,reverse,07-05-2025 13:20,24365.45,24369.15,24357.95,24361.9
07-05-2025 13:25,FALSE,-6.9,-7.8,-10.9,3.1,202350,130500,20550,-11100,YES,-1875,Y,24455,24440.1,24450,24443.1,-5.95,-5.45,-5.5,0.05,593100,596625,2040150,-252525,YES,86400,YES,98,88.55,95.6,89.65,3.7,3.7,3.7,0,1978575,2117625,3018300,12375,YES,-80025,YES,45.65,39.65,41.4,45.1,-10,-5,1.6,6.6,28590,29760,4020,30,N,-1080,N,54449.2,54405,54415,54405,SELL,open_loss,07-05-2025 13:25,24362.1,24365.65,24356.4,24356.9
07-05-2025 13:30,FALSE,1.9,4,2,2,134550,77550,27075,-825,N,8175,N,24451.1,24436,24443.1,24445,1.4,1.65,1.7,0.05,609450,602250,3063150,57675,Y,-5325,Y,96.5,85.8,90.9,92.3,-0.8,-0.75,-0.75,0,1870725,1945575,4479975,127425,YES,1650,Y,47.95,41,44.6,43.8,-23,-3.6,-21.2,17.6,26820,32820,3120,3270,N,23880,N,54438,54401.8,54438,54415,BUY,not_triggered,07-05-2025 13:30,24356.85,24364,24351.8,24357
07-05-2025 13:35,FALSE,-2.9,-5.9,-2.9,3,141600,85350,54000,-9000,YES,-1500,Y,24445.9,24427,24445,24442.1,-2.5,-2.4,-2.45,0.05,582900,570150,2914275,81975,Y,18675,YES,93.2,84.6,92.75,90.25,1.25,0.95,0.95,0,2111700,2128350,5838225,13125,N,5775,N,49.75,43.3,43.75,45,13.4,17.4,20.6,3.2,34980,21900,4890,-3090,N,-1590,N,54435,54390,54415,54428.4,no signal,reverse,07-05-2025 13:35,24357.2,24358.35,24345.35,24356.05
07-05-2025 13:40,FALSE,-1.1,1,-0.9,1.9,136575,63900,18750,39150,Y,-5250,Y,24442.1,24431,24442.1,24441,1.85,1.15,1.25,0.1,599100,664950,2457975,7650,N,-9525,Y,93.2,85.25,89.5,91.35,-1.4,-1,-1.05,0.05,2165625,2353800,4465425,-9600,Y,87675,Y,48.85,43.1,45.4,44,1.4,-8.4,-7.2,1.2,25980,19650,3300,18030,N,4920,N,54444,54389,54428.4,54429.8,BUY,win,07-05-2025 13:40,24355.9,24357,24345.9,24355.9
07-05-2025 13:45,FALSE,-2.1,-3.1,-3,0.1,150300,167925,25350,3225,N,-300,N,24441,24430,24441,24438.9,-0.6,-0.3,-0.3,0,695700,639750,2334075,21000,N,-8925,N,92.75,85,91.2,90.6,-0.15,-0.3,-0.25,0.05,2043900,2387550,4086075,-17400,Y,6150,N,49.15,43.6,44.4,44.25,-12.8,-1.2,-2.6,1.4,21870,25080,3720,-1770,N,630,N,54437.8,54400,54429.8,54417,no signal,reverse,07-05-2025 13:45,24355.7,24360.35,24346.15,24358.1
07-05-2025 13:50,FALSE,-2.9,-1.9,-2,0.1,81300,142650,9825,-3900,YES,150,N,24444.9,24435,24438.9,24436,-3.15,-2.75,-2.8,0.05,664125,687900,1875000,-34875,YES,76800,YES,93,87.25,90.65,87.5,1.35,1.1,1.1,0,1990500,2171550,2607975,53700,YES,-14775,YES,46.5,42.7,44.25,45.6,13,5.8,3,2.8,30690,25020,1620,16530,N,-1200,N,54442,54411.8,54417,54430,SELL,reverse,07-05-2025 13:50,24358.25,24364.1,24354.25,24355.9
07-05-2025 13:55,FALSE,14.2,12,14.3,2.3,143550,111150,21075,-5700,YES,8250,N,24451.4,24432.7,24436.9,24451.1,5.55,5.2,5.3,0.1,496875,579000,2256000,22950,Y,26700,N,95.55,87.7,87.7,93.25,-4.45,-4.1,-4.15,0.05,2229300,2062950,3374475,-20325,Y,104700,Y,45.45,40.3,45.45,41,49.6,50.2,46.8,3.4,59910,49260,10950,5160,N,-7200,N,54489,54422.4,54428.2,54477.8,BUY,win,07-05-2025 13:55,24356.85,24372.95,24354.15,24371.25
07-05-2025 14:00,FALSE,17.6,15,14.4,0.6,114975,88275,34500,-300,N,3300,N,24465.6,24448,24448,24465.6,9.4,10,10.05,0.05,614850,789300,3901275,49050,Y,-300300,Y,104,91.25,93.5,102.9,-2.75,-2.9,-2.9,0,2530050,2517150,4158675,-203925,Y,32925,N,42.05,37.65,41,38.25,21,20,21,1,37680,88440,9930,-5250,N,4770,N,54499.6,54468,54478,54499,BUY,win,07-05-2025 14:00,24372.9,24391.25,24368.3,24389.75
07-05-2025 14:05,FALSE,21,20.2,18.1,2.1,101175,94350,62325,-24300,YES,-41250,Y,24484,24463,24463,24484,18.75,18,18.15,0.15,467925,507150,5407875,-21750,YES,-288000,N,121.65,102.25,102.9,121.65,1.1,0.95,0.95,0,2185800,1969725,3926025,135225,YES,-82725,YES,40.6,37.95,38.35,39.45,46,41.4,49.8,8.4,45900,56850,19260,-3090,N,-9300,N,54549,54493,54500,54546,SELL,win,07-05-2025 14:05,24390.35,24409.15,24387.5,24407.95
07-05-2025 14:10,FALSE,-7.4,-8.4,-7,1.4,254175,148425,120675,9150,Y,2925,YES,24497.6,24473,24484,24476.6,-4.95,-5.45,-5.45,0,519975,390450,5798550,-210900,YES,50400,YES,135.75,111,121.9,116.95,0.05,0.05,0.1,0.05,1943550,2395800,4043400,3900,N,-39900,Y,40.75,38.9,39.45,39.5,-49.8,-52.8,-50,2.8,51210,53310,19470,2010,N,6990,N,54553.6,54486.8,54549.8,54500,no signal,im_loss,07-05-2025 14:10,24408.4,24422.95,24403.3,24406.9
07-05-2025 14:15,FALSE,-11.3,-14.3,-14,0.3,85650,115500,43950,20025,N,25200,YES,24485,24458,24474.3,24463,-8.8,-8.8,-8.85,0.05,468525,470775,3351975,-91200,Y,92775,YES,122,106.95,116.85,108.05,3.55,3.55,3.55,7.11E-15,2179575,1970025,4003050,-3825,Y,-234975,YES,43.25,38.9,39.5,43.05,-18,-18,-28,10,24090,26910,9810,-210,N,6240,N,54536.4,54470.4,54497.8,54479.8,no signal,exc_loss,07-05-2025 14:15,24410.95,24416.85,24393.9,24394.25
07-05-2025 14:20,FALSE,-15.5,-20.5,-16.5,4,137400,133650,52500,-6975,YES,-12750,Y,24465,24435.7,24463,24447.5,-11.2,-11.4,-11.4,0,473100,477750,4263300,139200,Y,30750,N,109.8,90.85,107.85,96.65,3.9,4,3.95,0.05,1563825,1494375,10189275,-185850,Y,-262425,YES,52.05,42.8,43,46.9,-34.8,-39.4,-41.8,2.4,53430,25170,14130,-510,N,-2130,N,54486,54420.2,54479.8,54445,BUY,exc_loss,07-05-2025 14:20,24397.35,24397.35,24367.85,24373.95
07-05-2025 14:25,FALSE,20,16.1,14.5,1.6,125550,186000,31725,-4650,N,17250,YES,24467.9,24443.3,24444,24464,10.2,10.85,10.95,0.1,501375,574050,3489900,36975,N,-28875,Y,109.85,94.4,96.9,107.1,-5.2,-5.45,-5.45,0,1959225,1697925,6284100,94350,YES,98175,Y,48,39.65,46.9,41.7,51.8,54.8,54,0.8,24900,26370,8790,1770,N,10590,N,54514.6,54442,54445,54496.8,no signal,win,07-05-2025 14:25,24376.4,24397.7,24371.6,24392.8
07-05-2025 14:30,FALSE,11,13.4,11.5,1.9,110325,184275,42150,-17775,YES,-5550,Y,24480.4,24460,24464.4,24475.4,15.65,15.3,15.35,0.05,410100,385800,4434900,-27375,YES,-120375,Y,126.1,104.2,106.2,121.85,-1.2,-1.2,-1.2,0,1822875,1511925,3687750,156900,YES,109200,N,42.5,38.8,41.85,40.65,77.2,71.2,77.8,6.6,36660,47610,23610,-10530,N,-9390,N,54588,54491,54496.8,54574,no signal,exc_loss,07-05-2025 14:30,24394.35,24415,24390.25,24412.7
07-05-2025 14:35,FALSE,-5.8,-10.3,-6.6,3.7,84825,242325,47175,-8325,N,-10125,Y,24484,24464.8,24475.4,24469.6,-10.45,-10.2,-10.25,0.05,423300,448425,3305400,-194700,YES,36075,YES,128.15,111.4,121.85,111.4,1.4,1.15,1.2,0.05,1854375,1678650,3089175,-38175,Y,-57225,YES,42.15,39.6,40.75,42.15,-31.8,-29.4,-31.8,2.4,29010,27210,10260,20640,N,13740,N,54576.4,54520,54566.8,54535,no signal,win,07-05-2025 14:35,24413.45,24426.05,24410,24412.05
07-05-2025 14:40,FALSE,3.2,1.4,0,1.4,97350,96750,32850,24300,Y,-15525,Y,24473,24456,24464.8,24468,-1.55,-2,-2,0,396150,402300,3145350,107850,Y,86250,YES,117.45,103.05,112.25,110.7,-0.6,-0.5,-0.5,0,1531425,1493400,4960200,-9975,YES,162900,Y,44.95,40.15,42.3,41.7,38,27.6,21.4,6.2,27510,40230,9960,-1200,N,-6420,N,54574,54522.4,54535,54573,BUY,reverse,07-05-2025 14:40,24412.75,24418.35,24400.75,24414.7
07-05-2025 14:45,FALSE,-7.7,-8.3,-7.2,1.1,76800,168825,33525,-10350,YES,39600,YES,24471,24456.1,24470.5,24462.8,-3.9,-5,-4.95,0.05,488550,540600,2290050,-46200,YES,39000,N,111.75,102.15,110.6,106.7,1.25,1.05,1,0.05,1728150,1639350,2917800,-93675,Y,-87900,YES,43.6,40.55,41.8,43.05,8.2,8.6,8.2,0.4,27990,57780,18360,-9510,N,17100,N,54621,54552.6,54575,54583.2,SELL,win,07-05-2025 14:45,24416.15,24416.9,24404.65,24411.25
07-05-2025 14:50,FALSE,-7.2,-7.5,-7.2,0.3,102300,116850,37875,9450,N,6450,N,24464.9,24452,24462.2,24455,-3.2,-2.55,-2.6,0.05,551700,528150,2277900,-23175,Y,-6900,Y,108.15,98.4,106.2,103,4.35,4.2,4.2,7.11E-15,1645125,1843500,4894200,23475,YES,-184200,YES,47.35,41.85,43,47.35,-61.2,-62,-60.8,1.2,29700,21060,9240,-3360,N,-3450,N,54583.2,54522,54583.2,54522,no signal,not_triggered,07-05-2025 14:50,24411.55,24411.55,24396.95,24398.35
07-05-2025 14:55,FALSE,0.6,0.9,-1.9,2.8,65700,125325,30075,-7950,YES,14250,N,24470,24452,24455,24455.6,0.1,0.1,0.15,0.05,400125,488850,2322000,20250,Y,-14325,Y,113.35,101.2,104.2,104.3,-0.6,-0.55,-0.5,0.05,1260375,1860750,4834200,-63000,Y,-7125,Y,47.95,42.55,47,46.4,12,12,12.4,0.4,20130,23850,3750,-4800,N,9960,N,54569.8,54515.4,54520,54532,BUY,reverse,07-05-2025 14:55,24398.9,24417.45,24394.4,24395.35
07-05-2025 15:00,FALSE,7.3,7.5,7.4,0.1,74100,163725,87750,-16125,YES,-3450,Y,24470,24451.9,24455.9,24463.2,1.35,1.3,1.4,0.1,462450,533625,2780925,-20775,YES,9000,YES,111,97.95,104.9,106.25,-1.65,-1.75,-1.75,0,1372050,1564950,4869300,4050,YES,58275,Y,47.9,42.05,46.2,44.55,53.4,52.2,59.8,7.6,18630,119280,12720,6270,N,-12570,N,54607,54530,54532,54585.4,SELL,reverse,07-05-2025 15:00,24395.7,24424.05,24395.7,24419.1
07-05-2025 15:05,FALSE,-2.3,-5.1,-2.3,2.8,75525,134550,62175,-1725,N,3075,N,24466.7,24457.5,24463.3,24461,-2.65,-3.1,-3.2,0.1,506100,453825,1271775,-24375,YES,25950,N,109.1,102.4,106.4,103.75,0.85,0.5,0.45,0.05,1438875,1673250,2888025,-120450,Y,-117825,YES,46.1,43.9,44.8,45.65,39.4,36,25,11,40680,71250,21270,2430,N,-8490,N,54630,54585.4,54585.4,54624.8,no signal,exc_loss,07-05-2025 15:05,24418.6,24422.6,24410.85,24413.6
07-05-2025 15:10,FALSE,-12.2,-9.3,-9.3,0,93150,210825,99975,-36600,YES,-1500,Y,24461.1,24446.2,24461.1,24448.9,-4.05,-4.1,-4.15,0.05,434175,436200,1471425,-66300,YES,-59625,Y,104.9,98.35,103.85,99.8,2.45,2.4,2.4,0,1238100,2298825,4350300,-174900,Y,-267525,YES,48.55,44.9,45.6,48.05,5.2,0.2,5,4.8,33240,128010,25770,180,N,-19200,N,54632,54596.2,54624.8,54630,no signal,reverse,07-05-2025 15:10,24412.25,24415.1,24403.45,24407.05
07-05-2025 15:15,FALSE,9.1,9.3,8.2,1.1,160425,502500,197325,-28425,N,-10425,Y,24471,24448.9,24448.9,24458,6,5.6,5.7,0.1,345525,386025,4055400,-220500,YES,-94050,Y,115.7,99.9,99.9,105.9,-3.25,-3.55,-3.55,7.11E-15,1326000,1261725,6840375,-167175,N,-44700,Y,47.75,39.4,47.7,44.45,51.4,57.4,63,5.6,67530,58740,59610,-4770,N,-9960,N,54765.6,54630,54630,54681.4,BUY,not_triggered,07-05-2025 15:15,24406.8,24425.05,24406.55,24411
07-05-2025 15:20,FALSE,-0.2,1.5,0,1.5,142125,590550,82125,24225,Y,1650,N,24460,24455,24460,24459.8,3.35,3.15,3.3,0.15,280500,461250,1430625,-51300,Y,-44550,YES,109.5,105.2,105.9,109.25,-3.2,-3.55,-3.6,0.05,1216350,1235325,3963900,-179175,Y,-151875,YES,45.3,40.25,44.2,41,-1.6,-7.4,-10.4,3,38220,59160,16440,-960,N,-1110,N,54693.8,54657.2,54682.6,54681,no signal,reverse,07-05-2025 15:20,24409.75,24413.4,24406.2,24412.3
07-05-2025 15:25,FALSE,12,7.2,7,0.2,158700,408750,219375,-96225,YES,-111825,Y,24472,24458.5,24460,24472,-0.25,0.15,0.5,0.35,176250,481275,1866900,-991875,YES,-227100,Y,114,108.25,109.25,109,-10.1,-10.15,-10.05,0.1,1060050,741450,6602250,-1086750,Y,-433125,YES,43.4,31.15,41.8,31.7,45,39,41,2,65040,108570,45570,-34350,N,-19260,N,54739.8,54675,54675,54720,no signal,not_triggered,07-05-2025 15:25,24410.6,24420.3,24403.8,24409.3
08-05-2025 09:15,FALSE,-39.4,-35.6,-38.4,2.8,228825,137775,139950,-44850,N,77925,N,24509.5,24470,24509.4,24470,-23.5,-23.95,-24.15,0.2,204675,216450,3926175,5046600,N,243075,N,121.3,94.25,120.15,96.65,2.1,2.8,2.75,0.05,1339800,1224750,14690475,5603475,N,496725,N,14.9,9.8,10.95,13.05,-166,-176.8,-194.4,17.6,53640,40440,59460,14100,N,34740,N,55018.4,54813,54991,54825,no signal,reverse,08-05-2025 09:15,24431.5,24447.25,24393.6,24398.05
08-05-2025 09:20,FALSE,13.5,13.8,14.5,0.7,312525,148350,143475,85125,Y,27450,N,24489,24459,24470,24483.5,6.25,5.4,5.45,0.05,461550,380100,7256550,914625,N,129150,N,105.5,84.45,96.25,102.5,-3.75,-3.8,-3.8,1.78E-15,3166650,2501925,20102250,1276050,N,816750,Y,16.55,8.85,12.8,9.05,15,10.6,10.8,0.2,40530,48210,44640,-9300,N,22410,N,54858.2,54715,54830,54845,no signal,exc_loss,08-05-2025 09:20,24398.45,24413.05,24381.95,24409.95
08-05-2025 09:25,FALSE,-15,-16.2,-15.8,0.4,157050,230250,98025,5325,N,49125,YES,24490.9,24466.9,24488,24473,-12.65,-12.9,-12.75,0.15,454425,440550,5802675,-74400,YES,205350,YES,108.2,86.6,101.65,89,1.8,2,2,0,7909575,6987150,12009450,786600,N,370500,N,11.65,8.75,8.9,10.7,-19.8,-23.6,-24.6,1,34200,38280,35880,7680,N,-18390,N,54928,54804,54839.6,54819.8,SELL,exc_loss,08-05-2025 09:25,24409.75,24416.95,24391.45,24392.3
08-05-2025 09:30,FALSE,-19.2,-13.2,-18,4.8,308325,117525,104025,36225,Y,24225,N,24473,24451,24473,24453.8,-9.2,-9.45,-9.55,0.1,439350,402825,6284175,2156625,Y,234375,YES,90.5,74.3,88.2,79,1.55,1.7,1.65,0.05,5299200,4771950,18833250,441975,N,456225,Y,14.5,10.4,11,12.55,-52.8,-51.8,-43.6,8.2,37440,22620,34830,14040,N,3750,N,54825,54702,54820,54767.2,BUY,exc_loss,08-05-2025 09:30,24393.35,24395.1,24373.45,24381.8
08-05-2025 09:35,FALSE,9.9,10.8,10,0.8,146850,252825,105750,-7500,YES,9000,N,24479,24452,24455,24464.9,7.35,7,6.95,0.05,440400,431700,7019325,252150,N,19125,N,99.8,76.5,79.1,86.45,-4,-3.85,-3.85,0,6864375,7480425,15996525,-256575,Y,587700,Y,13.15,7.5,12.6,8.6,47.4,57.6,63.2,5.6,32670,32340,15990,-2130,N,-1830,N,54850,54750.4,54776.8,54824.2,no signal,reverse,08-05-2025 09:35,24382,24406.65,24378.65,24394.5
08-05-2025 09:40,FALSE,-0.2,-3.9,-1.2,2.7,142125,200625,54450,17400,Y,-24675,Y,24467.7,24452,24465,24464.8,-2.15,-2.15,-2.15,1.42E-14,425625,498750,4661550,171375,N,112425,YES,88.2,74.45,86.6,84.45,-0.25,-0.25,-0.25,0,7542750,7087200,10265400,-38850,YES,290700,N,10.6,8.2,8.7,8.45,15.2,-2.6,0,2.6,27360,39870,14820,-13230,N,9570,N,54854.4,54763.6,54824.2,54839.4,no signal,reverse,08-05-2025 09:40,24394.2,24396,24378,24391.5
08-05-2025 09:45,FALSE,-6.1,-10,-10.3,0.3,244200,144300,59100,25800,N,12150,YES,24469.2,24450.1,24463.4,24457.3,-8.6,-9.8,-9.8,0,588375,449100,4507650,30900,N,256425,YES,84.8,71.4,83.6,75,0.65,0.9,0.9,1.78E-15,10425600,10135275,11057700,431925,YES,474375,Y,10.1,7.55,8.5,9.15,-0.8,25.2,18,7.2,25890,57420,18270,13890,N,-1410,N,54888,54814.8,54841.8,54841,SELL,reverse,08-05-2025 09:45,24391.9,24394.65,24375.85,24376.3
08-05-2025 09:50,FALSE,6.9,4.9,1.5,3.4,138675,100350,38775,6900,N,3000,N,24461.3,24450,24450.5,24457.4,4.05,4.45,4.5,0.05,657075,482400,3429150,119775,Y,-80775,Y,80.35,73.1,74.5,78.55,-2,-2.05,-2.05,8.88E-16,12422775,10710000,10671525,-397350,Y,368100,N,9.75,7.1,9.2,7.2,-60.8,-62.2,-67.2,5,26730,31020,9360,-2190,N,3780,N,54841,54770,54841,54780.2,BUY,win,08-05-2025 09:50,24377.35,24387.7,24373.85,24384
08-05-2025 09:55,FALSE,-4.1,-2.8,-5.8,3,109725,154350,34500,23775,N,1575,Y,24460.1,24451.1,24457.4,24453.3,-4.1,-3.6,-3.7,0.1,666750,542325,3354375,122475,N,110100,YES,80.2,72.55,78.4,74.3,0.2,0.15,0.15,0,14974500,13663725,8433900,-29100,YES,303975,N,7.95,6.75,7.25,7.45,-4,1,5.4,4.4,38700,20490,10560,1950,N,-3180,N,54807.4,54752.4,54780,54776,no signal,reverse,08-05-2025 09:55,24384.05,24387.15,24376.95,24380.3
08-05-2025 10:00,FALSE,17.9,19.4,19.9,0.5,86625,120975,47175,9450,N,3675,N,24474.8,24451,24452.2,24470.1,15.4,15.8,15.85,0.05,483750,487200,6209475,-750,YES,-272550,Y,92.35,73.95,74.6,90,-1.5,-1.45,-1.45,8.88E-16,24822300,26628000,13088850,540825,YES,43200,N,7.55,5.35,7.4,5.9,-1.2,-14.8,-14.8,0,30810,31380,6900,6000,N,-4260,N,54823.2,54757.2,54776,54774.8,no signal,open_loss,08-05-2025 10:00,24380.2,24402.2,24380.2,24400.35
08-05-2025 10:05,FALSE,-3.5,-3.5,-3.7,0.2,102750,185175,30750,10275,N,12375,N,24473.9,24465.2,24470.5,24467,-6.4,-6.15,-6.05,0.1,398850,430125,4414800,-82725,YES,168300,YES,91.45,83,89.9,83.5,-0.1,-0.05,-0.05,8.88E-16,22819875,23318475,5876175,330825,N,-133950,YES,6.25,5.55,5.95,5.85,46.4,39.6,45.8,6.2,25410,38160,4980,6870,N,3810,N,54824.8,54755,54774.8,54821.2,SELL,reverse,08-05-2025 10:05,24399.55,24400.85,24392.4,24392.85
08-05-2025 10:10,TRUE,-8.2,-4.5,-5.6,1.1,73350,37725,16875,4725,N,-1725,Y,24470.6,24461,24470.2,24462,-3.15,-3.15,-3.1,0.05,202200,213525,2295525,-41175,Y,47175,N,85.5,78.5,83.75,80.6,-0.05,0,0,0,14590425,15121950,3922050,-91350,Y,9825,Y,6.05,5.25,5.9,5.85,12,11.4,0.2,11.2,33060,16260,3270,-1740,N,750,N,54829,54800,54802.2,54814.2,BUY,win,08-05-2025 10:10,24393.35,24396.5,24387.9,24391.55
08-05-2025 10:30,FALSE,8.1,8.6,9.6,1,77775,120075,16275,-3150,YES,150,N,24488.1,24473,24477,24485.1,4.95,5.2,5.2,0,443100,367425,3335925,1650,Y,23925,N,98.55,88.7,91.8,96.75,-0.3,-0.35,-0.35,0,38219400,41892600,6056700,-356550,Y,81675,Y,4.45,3.9,4.3,4,-8.8,-17,-11.8,5.2,45780,24390,10890,2370,N,1200,N,54929.4,54880,54926.2,54917.4,BUY,reverse,08-05-2025 10:30,24404.4,24409.45,24394.85,24408.1
08-05-2025 10:35,FALSE,-9.2,-9.2,-8.6,0.6,103725,92025,23550,3375,N,10575,N,24486,24474,24485.2,24476,-4.5,-4.4,-4.4,0,585150,520500,2463600,-2175,YES,41025,N,97.05,90.55,96.65,92.15,0.4,0.45,0.45,0,66040125,53831625,3918000,761025,YES,-325275,YES,4.5,3.9,4,4.4,-14.8,-14.8,-23.2,8.4,21150,23370,3990,11400,N,1740,N,54918,54872,54909.2,54894.4,SELL,reverse,08-05-2025 10:35,24407.25,24408.7,24390.45,24392.5
08-05-2025 10:40,FALSE,-1.1,-0.1,-1.1,1,121950,127125,12450,150,YES,-5025,Y,24479.9,24474,24478,24476.9,-0.45,-0.25,-0.25,0,473025,660150,1643475,-6900,YES,98325,YES,94,90.15,92.6,92.15,-0.05,-0.05,-0.05,8.88E-16,45927675,50096325,2185650,-140025,Y,-10650,Y,4.5,4.2,4.4,4.35,11.6,6.8,11.2,4.4,29310,33120,5640,3480,N,-2790,N,54914,54880.2,54894.4,54906,no signal,reverse,08-05-2025 10:40,24392.45,24402.55,24388,24398.9
08-05-2025 10:45,FALSE,-1.8,-1.1,-1.9,0.8,89625,99525,23400,-5475,YES,-2925,N,24479.8,24468.9,24476.8,24475,-1,-1.05,-1.05,0,357300,608700,3238200,-89475,YES,-13875,Y,94.3,85.15,92.3,91.3,-0.25,-0.2,-0.2,8.88E-16,44188350,38169675,4345575,-96525,YES,29850,Y,4.55,4,4.4,4.15,-16.4,-7.6,-19,11.4,25410,22800,3840,1110,N,1260,N,54917,54875,54906,54889.6,SELL,reverse,08-05-2025 10:45,24398.8,24404.3,24390.3,24398.6
08-05-2025 10:50,FALSE,0,0.5,-2,2.5,44850,84300,14250,2175,N,-38250,Y,24477.8,24470.9,24475,24475,-0.6,-1,-1.15,0.15,423675,591375,1497900,225675,Y,21825,YES,92.75,87.75,91.5,90.9,-0.35,-0.35,-0.35,4.44E-16,50637600,44298900,3381525,-145575,Y,361950,Y,4.3,3.7,4.15,3.8,-10.2,-6.6,-9,2.4,24780,39420,3840,1920,N,990,N,54898.6,54860.6,54889,54878.8,BUY,reverse,08-05-2025 10:50,24398.75,24405.65,24398,24404.05
08-05-2025 10:55,TRUE,-3,-2.2,-1.1,1.1,108750,198525,20175,4800,N,4350,YES,24477.8,24469.9,24475,24472,-1.85,-1.85,-1.75,0.1,493050,507600,1512825,2850,YES,10800,N,91.8,86.2,90.5,88.65,-0.05,0,0,0,54492375,55732275,3357000,249000,YES,-145125,YES,4.05,3.65,3.85,3.8,-21.8,-21.4,-23,1.6,45990,78720,4650,-1860,N,4590,N,54889,54856.8,54878.8,54857,SELL,reverse,08-05-2025 10:55,24403.4,24405.9,24393.2,24397.25
08-05-2025 11:00,FALSE,-1,-0.9,-0.4,0.5,142725,232500,10725,-2100,YES,18075,N,24474,24470.1,24472,24471,-0.85,-1,-0.95,0.05,474225,457275,1166250,45600,Y,169200,YES,90.2,86.05,88.35,87.5,0.05,0,0,0,54728250,50258250,3175800,-61650,Y,-30825,Y,4.05,3.55,3.85,3.9,8,-10,-3.6,6.4,46680,30510,4170,-1650,N,120,N,54872.2,54850,54857,54865,no signal,not_triggered,08-05-2025 11:00,24396.6,24403.85,24396.45,24397.15
08-05-2025 11:05,FALSE,5,4.4,4,0.4,127125,294825,33075,10350,N,-9525,Y,24479,24469,24471,24476,2.5,2.9,2.85,0.05,559425,4858200,1698825,-75450,YES,-204750,Y,91.65,86.75,87.5,90,-0.3,-0.3,-0.3,4.44E-16,50170425,48627675,3087600,-137175,Y,190050,Y,3.9,3.4,3.9,3.6,65.2,65.2,58.6,6.6,33180,31620,7770,1530,N,-4770,N,54930.2,54850,54850,54915.2,BUY,win,08-05-2025 11:05,24395.5,24405,24395.15,24402.6
08-05-2025 11:10,FALSE,-1.5,-4.7,-3.9,0.8,242025,192300,18150,-6900,YES,16650,YES,24481.8,24471,24476,24474.5,-1,-0.85,-0.85,0,2991900,474375,1886550,-2850,Y,-12825,YES,93.55,88.85,90.25,89.25,0.2,0.25,0.25,0,47999850,48467100,2356350,326250,YES,-91500,YES,3.95,3.45,3.65,3.85,-50.4,-49.4,-41.8,7.6,27210,49320,4380,-30,N,1470,N,54921.8,54851.8,54915.2,54864.8,SELL,not_triggered,08-05-2025 11:10,24402.2,24407.8,24397.15,24398.05
08-05-2025 11:15,FALSE,5.6,6.1,9.2,3.1,131550,231450,27000,1650,N,3075,N,24484.3,24472.5,24474.5,24480.1,6.25,6.3,6.35,0.05,452100,825450,1830600,74400,Y,-154950,Y,96.4,89.3,89.3,95.55,-0.05,-0.05,-0.05,4.44E-16,50356050,51977175,2637225,-339750,Y,-20925,Y,4.05,3.75,3.9,3.85,0.4,1,-11.4,12.4,22800,1080720,14190,510,N,270,N,54879.8,54847.8,54865.8,54866.2,BUY,exc_loss,08-05-2025 11:15,24397.45,24408.9,24397.45,24406.65
08-05-2025 11:20,FALSE,3.2,3.3,1,2.3,61725,106200,14100,2625,N,4275,N,24485,24479.5,24480.1,24483.3,0.9,1.05,1,0.05,460425,517425,2023425,-44025,YES,36750,YES,97.45,94.45,95.85,96.75,-0.1,-0.15,-0.15,0,44255700,43577250,2322900,-2550,YES,185175,Y,3.9,3.55,3.8,3.7,-23.2,-21.2,-16.2,5,31080,20160,3060,1890,N,1830,N,54890,54841,54866.2,54843,SELL,reverse,08-05-2025 11:20,24405.95,24410.75,24405.85,24408.3
