last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
21-01-2025 12:05,-48.55,-48,-46.85,-95275,-1351.3,19125,32575,N,-20175,Y,1.42,23398,23349.45,21-01-2025 12:05,-17.5,-17.4,-17.45,9000,-98.4,40125,-96075,YES,56025,N,129,111.5,133.8,107.5,0.46,21-01-2025 12:05,32.4,31.45,31.5,-18150,-138.65,38475,-63525,Y,-113250,YES,159.2,191.6,200.85,155.85,0.05
21-01-2025 12:10,-29.35,-26.9,-27,-30350,-1235.95,17275,-21775,YES,16000,YES,0.34,23349.45,23320.1,21-01-2025 12:10,-11.85,-10.5,-10.5,-29850,-86.6,40050,-27975,Y,83700,YES,113.1,101.25,118.55,101.25,0.01,21-01-2025 12:10,20.55,19.2,19.3,34050,-149.7,43200,17100,YES,-29250,Y,189.65,210.2,210.2,180.7,0.39
21-01-2025 12:15,-107.1,-103.55,-105.7,56200,-1296.15,27750,-30250,YES,54450,YES,-5.2,23321.8,23214.7,21-01-2025 12:15,-33.75,-32.9,-33,-29400,-67.25,39375,48300,Y,58500,N,101.75,68,103.15,65.55,-1.89,21-01-2025 12:15,79.15,75.9,76.05,27300,-239,44550,-174375,Y,-45075,YES,209.45,288.6,293,208,3.97
21-01-2025 12:20,-27.4,-30.6,-30.2,158400,-1088.25,22700,-16425,N,48850,N,-3.35,23212.35,23184.95,21-01-2025 12:20,-1.35,-1.9,-1.9,-74325,-60,45150,-32250,YES,103725,YES,67.1,65.75,70.2,63.95,-0.91,21-01-2025 12:20,20.7,23.8,24.55,34500,-255,43950,-25500,YES,-34650,N,290.35,311.05,321.4,282,1.39
21-01-2025 12:25,7,3.6,4.45,13525,-1047.3,14725,15600,Y,38975,N,-2.64,23183.3,23190.3,21-01-2025 12:25,0.3,0.15,0.15,-45975,-60.6,49575,73725,Y,71925,N,65.4,65.7,68.65,62.85,-0.66,21-01-2025 12:25,2,2.1,2.25,47475,-265.65,54600,-12750,N,12675,Y,312.5,314.5,322.05,300.1,1.4
21-01-2025 12:30,6.1,5.1,4.3,56625,-870.55,16275,21725,N,-64500,Y,-2.16,23186.9,23193,21-01-2025 12:30,0.55,0.45,0.5,-1200,-60.9,49650,41175,N,107925,YES,65.05,65.6,65.7,60.85,-0.49,21-01-2025 12:30,-5.65,-8.1,-8.15,-13275,-275.35,43650,-16500,Y,8475,N,316,310.35,327,306.6,0.69
21-01-2025 12:35,-4.9,-4.85,-0.6,-46625,-1042.1,16100,2375,YES,176500,YES,-1.25,23190.4,23185.5,21-01-2025 12:35,0.95,1.15,1.2,-21150,-61.95,51600,76800,Y,23175,N,64.9,65.85,69.95,62.85,-0.44,21-01-2025 12:35,2.05,1.8,1.85,-750,-271.85,45525,-12900,N,-3750,YES,312.3,314.35,326,296.65,0.59
21-01-2025 12:40,5.05,9,9.05,-20175,-947.1,17350,175,YES,6900,N,-0.98,23189.95,23195,21-01-2025 12:40,2.7,2.65,2.7,30225,-64.7,50775,19875,N,54450,YES,65.9,68.6,70.1,65.75,-0.36,21-01-2025 12:40,-7.45,-7.5,-7.75,-15900,-263.85,39450,-7575,N,-1800,N,314.95,307.5,318,293.6,0.39
21-01-2025 12:45,7,1,3.1,28075,-1063.85,13175,-10400,YES,44675,YES,-0.72,23190,23197,21-01-2025 12:45,0.4,0.5,0.5,13200,-65.5,41625,-18225,YES,-77775,Y,68.65,69.05,75.15,67.55,-0.38,21-01-2025 12:45,-4.25,-2.2,-2.2,-4575,-256.05,46350,7275,N,-7875,YES,309.5,305.25,313.1,285.95,0.32
21-01-2025 12:50,16.25,11.55,14.55,31600,-1163.7,14950,102525,Y,-3375,Y,-0.78,23193.6,23209.85,21-01-2025 12:50,4.2,4.1,4.1,-6675,-66.25,49350,58125,Y,11850,YES,68,72.2,73,67.5,-0.24,21-01-2025 12:50,-11.45,-11.4,-11.05,-7725,-238.05,40875,-7725,Y,11475,N,309.8,298.35,312.3,295.3,0.22
