last_traded_time,date,ltp_1,bid_price_1,ask_price_1,volume_1,bid_ask_diff_1,bid_ask_pr_diff_1,last_traded_qty_1,tot_buy_qty_1,tot_buy_sig_1,tot_sell_qty_1,tot_sell_sig_1,avg_trade_price_1,ch_1,chp_1,high_1,low_1,ltp_2,bid_price_2,ask_price_2,volume_2,bid_ask_diff_2,bid_ask_pr_diff_2,last_traded_qty_2,tot_buy_qty_2,tot_buy_sig_2,tot_sell_qty_2,tot_sell_sig_2,avg_trade_price_2,ch_2,chp_2,high_2,low_2,ltp_3,bid_price_3,ask_price_3,volume_3,bid_ask_diff_3,bid_ask_pr_diff_3,last_traded_qty_3,tot_buy_qty_3,tot_buy_sig_3,tot_sell_qty_3,tot_sell_sig_3,avg_trade_price_3,ch_3,chp_3,high_3,low_3,final_signal
07-02-2025 10:55,02-07-2025,1,-3.2,-0.4,40950,5925,-893.7,38775,1725,YES,-20100,Y,-1.21,1,0.0039,25600,25586.1,0.05,0.05,0.05,2739075,-121425,-56.8,97800,-1125,YES,141750,YES,-0.37,0.05,0.0686,37.7,36,2,1.95,2,1912425,20400,-154.35,67650,22425,YES,-2850,YES,0.38,2,1.7897,135.6,129,SELL
07-02-2025 11:00,02-07-2025,-9.1,-9,-9.3,95100,92775,-987.7,36750,-15225,YES,20625,YES,-3.43,-9.1,-0.0354,25595,25570,-3.65,-3.6,-3.65,6399975,-41400,-51.15,109275,-134325,YES,-17775,Y,-0.96,-3.65,-5.0069,36.85,31.75,6.75,7,7,4110375,-86925,-160.55,65400,-25500,Y,-78450,YES,1.02,6.75,6.0403,147.45,133.35,SELL
07-02-2025 11:05,02-07-2025,-16.1,-16.1,-14.6,122775,-29925,-1111,41700,5400,Y,9375,N,-4.23,-16.1,-0.0628,25582.9,25563.7,-2.5,-2.55,-2.55,4263750,-233475,-51.5,104100,-3000,Y,30825,YES,-0.64,-2.5,-3.4294,33.35,30.2,11.75,10.8,10.8,3555225,-15300,-158.6,65775,65550,YES,-185775,YES,0.95,11.75,10.5145,153.15,140.1,no signal
07-02-2025 11:10,02-07-2025,1.3,0.2,1.3,101475,-34875,-1277.6,43650,27750,Y,-11250,Y,-3.5,1.3,0.0051,25571.3,25560,0.85,0.65,0.65,5694975,-70500,-50.15,115125,45000,Y,-302475,Y,-0.87,0.85,1.166,31.15,29.05,-1.35,-0.8,-0.8,3548250,5550,-183.35,65700,-130425,Y,120750,Y,1.08,-1.35,-1.2081,158.95,149.75,BUY
07-02-2025 11:15,02-07-2025,5.8,6.9,3.1,59550,472125,-850.2,42450,84300,Y,-2325,N,-1.87,5.8,0.0227,25574.9,25560,1.1,1,1,3904350,-544575,-52.35,117900,85650,Y,-117825,YES,-0.55,1.1,1.5089,32.15,29.6,-4.7,-4,-4,2883825,-57150,-165.7,65625,-117075,N,69300,N,0.84,-4.7,-4.2059,158,147.45,no signal
07-02-2025 11:20,02-07-2025,6.6,5,6.2,205200,1708875,-379.7,49800,-36375,YES,-14100,Y,-4.81,6.6,0.0257,25581.3,25569.1,1.15,1,1,3651375,109725,-51.45,111825,103350,N,151125,YES,-0.46,1.15,1.5775,33.2,31.35,-0.15,-0.65,-0.6,1696875,-29925,-158.95,63525,20100,YES,21900,N,0.44,-0.15,-0.1342,153.4,145.6,SELL
07-02-2025 11:25,02-07-2025,7.9,7.6,7.9,54000,375,-602.9,42525,-6525,Y,-7725,N,-0.86,7.9,0.0308,25590.5,25579.1,1.75,1.7,1.7,4715250,-25425,-55.7,120075,203175,Y,-75150,Y,-0.52,1.75,2.4006,35.2,32.9,-7.3,-7.1,-6.9,2291850,130575,-159.95,69525,-55275,Y,-3450,YES,0.48,-7.3,-6.5324,148.1,139.55,BUY
07-02-2025 11:30,02-07-2025,-10.2,-10.6,-12.6,40200,81900,-608.1,46125,-1950,N,10425,N,-0.75,-10.2,-0.0398,25587.8,25572.2,-3.05,-3.2,-3.15,3620850,461250,-53.95,114300,-266475,YES,203325,YES,-0.42,-3.05,-4.1839,34.8,31.1,9.1,9.15,9.2,2224050,150,-173.4,69225,50550,YES,111825,Y,0.52,9.1,8.1431,151.05,140.25,SELL
07-02-2025 11:35,02-07-2025,-1.8,-3.6,-1.7,20775,13275,-449.6,31950,-600,N,-300,Y,-0.41,-1.8,-0.007,25581,25571,0.35,0.25,0.25,1675500,28725,-53.75,105000,-3825,Y,10350,N,-0.19,0.35,0.4801,32.8,31.2,0.65,0.4,0.4,1177725,-79800,-170.05,69150,-31800,Y,-65175,YES,0.28,0.65,0.5817,150.5,144.55,BUY
07-02-2025 11:40,02-07-2025,6.6,7.7,6.4,25725,102975,-514.5,48525,11400,N,750,N,-0.51,6.6,0.0257,25581.2,25571,0.75,0.7,0.65,2295900,440100,-51.35,115350,121950,Y,-37050,Y,-0.26,0.75,1.0288,33,30.8,-3.85,-3.25,-3.3,1354725,2100,-159.3,63300,-31275,N,75000,Y,0.32,-3.85,-3.4452,152.05,144.2,BUY
07-02-2025 11:45,02-07-2025,5.9,6,8.3,33450,-74925,-501.1,39900,-2925,YES,-525,Y,-0.47,5.9,0.023,25590,25577,1.05,1,1.05,3932700,-39975,-56.8,108000,-112200,YES,51600,YES,-0.39,1.05,1.4404,35.2,32.4,-6.05,-5.9,-5.9,1591800,64050,-148.4,66600,-56850,Y,-101325,YES,0.29,-6.05,-5.4139,146.85,137.55,SELL
07-02-2025 11:50,02-07-2025,1.8,4.6,2.8,36450,-212925,-737.3,44100,6300,N,4875,N,-0.47,1.8,0.0071,25592.2,25582.1,1,0.75,0.75,2955000,457575,-53.3,103500,129900,Y,6300,N,-0.28,1,1.3718,35.25,33.55,-3.45,-2.7,-2.75,1479150,5700,-149.4,67350,15000,YES,22950,Y,0.25,-3.45,-3.0872,142.5,135.1,no signal
07-02-2025 11:55,02-07-2025,2.1,1.9,2,35175,-80400,-732.4,37875,-6450,YES,-3000,Y,-0.38,2.1,0.0082,25594.9,25589,-0.3,-0.15,-0.15,2793375,341775,-54.9,114750,27900,N,83175,YES,-0.25,-0.3,-0.4115,35.95,33.55,0.65,0.5,0.5,1140075,-30300,-144,64050,52875,YES,7275,N,0.17,0.65,0.5817,138.4,133.8,SELL
07-02-2025 12:00,02-07-2025,-7.5,-6.7,-5.1,36000,-113550,-832.1,46350,7575,N,2775,N,-0.5,-7.5,-0.0292,25593,25577.6,-1.9,-1.9,-1.9,3525300,360000,-53.85,122850,-63675,YES,72675,N,-0.33,-1.9,-2.6063,35.25,31.05,1.75,1.95,2.1,1915050,-13200,-160.75,64275,-24825,Y,-15225,YES,0.33,1.75,1.566,144.95,134.85,no signal
07-02-2025 12:05,02-07-2025,8.4,8.2,6.1,17100,-106050,-752.2,33600,8925,N,3150,N,-0.19,8.4,0.0328,25594.8,25582.6,1.3,1.3,1.3,2178675,257625,-53.3,132225,65550,Y,55350,N,-0.19,1.3,1.7833,34.8,32.75,-2.95,-2.6,-2.7,897375,-69300,-150.35,69900,40425,YES,12525,Y,0.13,-2.95,-2.6398,139.7,134.75,no signal
07-02-2025 12:10,02-07-2025,4.5,4.5,5.2,45150,38325,-554.6,34575,-750,YES,-450,Y,-0.34,4.5,0.0176,25605.4,25590.1,1.8,1.75,1.8,4037400,-575625,-50.9,113325,-70650,YES,-124650,Y,-0.31,1.8,2.4691,37.8,33.55,-3.85,-3.85,-3.85,1978050,-115950,-137.8,71775,-117075,Y,20025,N,0.24,-3.85,-3.4452,138.15,127.15,BUY
07-02-2025 12:15,02-07-2025,-11.5,-5.6,-8,20100,193575,-626.1,34200,-11250,YES,375,N,-0.19,-11.5,-0.0448,25599,25587.5,-2.3,-2.25,-2.25,2949975,94200,-51.45,107625,227925,Y,135900,YES,-0.23,-2.3,-3.155,36.1,33.4,4.45,4.3,4.4,1618275,-132225,-147.35,68550,55350,YES,375,YES,0.22,4.45,3.9821,138.1,132.2,SELL
07-02-2025 12:20,02-07-2025,1.8,1.3,-1.1,9600,-508425,-765.4,31950,225,N,-1125,Y,-0.1,1.8,0.007,25591.5,25585.3,-0.55,-0.65,-0.65,1958250,81150,-48.7,109425,-9900,YES,-14850,Y,-0.17,-0.55,-0.7544,34.5,32.3,-1.9,-1.85,-1.75,960600,-183750,-152.2,61500,-19050,Y,8550,N,0.14,-1.9,-1.7002,139.5,134.7,BUY
07-02-2025 12:25,02-07-2025,-2.3,-3.1,-2.8,31275,-245475,-784.4,38025,-5100,YES,3375,N,-0.37,-2.3,-0.009,25590,25581.1,-0.65,-0.7,-0.7,2252550,-9825,-52.1,104475,-61050,YES,52200,YES,-0.2,-0.65,-0.8916,33.3,31.35,0.95,0.9,0.85,955050,-57975,-150.65,61875,-8550,N,104700,Y,0.13,0.95,0.8501,139.45,133.8,SELL
07-02-2025 12:30,02-07-2025,-2,-4.1,-1.7,18600,-108825,-954.3,26925,-1350,N,-4050,Y,-0.21,-2,-0.0077,25590.9,25581.7,-0.55,-0.5,-0.5,1605900,435825,-51.2,108900,71925,Y,134250,YES,-0.14,-0.55,-0.7545,32.9,31.4,1.75,2.05,2.2,722400,-105000,-146.15,65625,62100,YES,-20325,YES,0.11,1.75,1.566,138.6,134.8,no signal
07-02-2025 12:35,02-07-2025,-0.7,0.6,-0.9,14775,-5250,-908.9,29175,3525,N,-1500,N,-0.18,-0.7,-0.0027,25587.5,25580,-0.8,-0.9,-0.95,2224575,-218250,-49.5,131700,-45000,YES,45450,N,-0.19,-0.8,-1.0974,32.35,30.6,0.95,0.55,0.6,1399725,-65850,-156,68850,-5250,Y,42150,Y,0.21,0.95,0.8501,141.9,137.15,no signal
07-02-2025 12:40,02-07-2025,1.8,5.5,3,15150,-163275,-837.8,29775,3000,N,6900,N,-0.17,1.8,0.007,25590,25582,0.6,0.65,0.7,1397025,-522225,-47.75,124650,13575,Y,26925,N,-0.12,0.6,0.823,32.2,30.85,-3.15,-2.4,-2.5,839175,8325,-149.3,63600,-52350,Y,6075,N,0.12,-3.15,-2.8188,140.95,134.6,no signal
07-02-2025 12:45,02-07-2025,-12.9,-11.9,-7.8,33000,-9075,-867.9,35250,-1275,YES,-5850,Y,-0.41,-12.9,-0.0503,25590,25575.4,-1.55,-1.5,-1.45,2321400,-72225,-47.95,133575,-265725,YES,67725,YES,-0.2,-1.55,-2.1262,32.3,30.05,4.7,4.35,4.35,923025,-43275,-142.2,66375,47025,YES,-51675,YES,0.13,4.7,4.2059,140.5,134.7,SELL
07-02-2025 12:50,02-07-2025,-11.1,-8.5,-8.8,109125,-91950,-1418.2,46425,-16500,YES,900,N,-1.92,-11.1,-0.0433,25582.3,25556.5,-3.15,-3.3,-3.25,7464900,-314850,-46.65,137400,-93450,Y,-249450,Y,-0.74,-3.15,-4.321,30.85,25.4,5,5.65,5.65,4117725,-41100,-166.4,70725,-42600,Y,-235650,YES,0.8,5,4.4743,155.9,138.65,no signal
07-02-2025 12:55,02-07-2025,-2,-1.1,-4.7,24750,-17625,-963.8,32475,10200,Y,8775,N,-0.37,-2,-0.0078,25575,25567,-0.5,-0.5,-0.45,2167275,662475,-46.55,128700,-38850,Y,253275,YES,-0.21,-0.5,-0.6859,27.95,26.6,2.6,2.4,2.55,1509225,41250,-160.45,71475,67350,YES,68100,Y,0.26,2.6,2.3267,149.25,143,no signal
07-02-2025 13:00,02-07-2025,13,13.1,13.7,65925,65100,-553.2,50550,-9525,YES,525,Y,-0.74,13,0.0507,25585.2,25568.2,1.65,1.65,1.7,3683550,-645300,-48.55,130725,103425,Y,-220425,Y,-0.33,1.65,2.2634,28.8,26.2,-9.95,-10.25,-10.15,1943025,84000,-155.45,64350,-59700,Y,64650,N,0.27,-9.95,-8.9038,148.9,135.7,BUY
07-02-2025 13:05,02-07-2025,-3.6,-5.8,-5.6,21750,3150,-924.4,29100,-1875,N,-1650,Y,-0.24,-3.6,-0.014,25584.2,25575.5,-0.3,-0.3,-0.3,1697550,-851850,-49.55,134700,70350,N,-2325,YES,-0.15,-0.3,-0.4115,28.6,27.35,2.65,2.3,2.35,915150,-14325,-143.05,64950,26925,YES,40500,N,0.13,2.65,2.3714,142.55,137.8,no signal
07-02-2025 13:10,02-07-2025,-15.5,-14.5,-17,22125,45300,-809.3,24600,-4725,YES,3300,N,-0.32,-15.5,-0.0604,25580.9,25560,-2.65,-2.65,-2.6,2829000,792000,-48.95,134025,-212925,YES,161175,YES,-0.26,-2.65,-3.6352,28.1,25.1,12.6,12.6,12.65,2051175,-51825,-162.45,66975,11475,N,-188550,YES,0.35,12.6,11.2752,154.1,140.4,SELL
07-02-2025 13:15,02-07-2025,-13.7,-13.7,-16.8,188250,289800,-584.5,45900,-119625,YES,2625,Y,-3.6,-13.7,-0.0535,25562.5,25546.3,-4,-4.15,-4.15,7611000,-749100,-44,128250,-359775,YES,-100500,Y,-0.78,-4,-5.487,25.5,20.9,13.2,13.95,14,4672350,-130050,-178.95,62250,13200,N,-250050,YES,1.08,13.2,11.8121,168.9,152.6,SELL
07-02-2025 13:20,02-07-2025,-8.9,-14.4,-11.5,215400,67950,-1270.3,53700,-48975,Y,-1800,Y,-4.33,-8.9,-0.0347,25551.3,25528.4,-0.85,-0.9,-0.9,6505500,443625,-42.75,128250,76950,Y,-61725,YES,-0.68,-0.85,-1.166,21.95,19.5,8.8,7.9,7.85,3672900,-53550,-186.75,67050,-89625,Y,-109650,Y,1.01,8.8,7.8747,181,162.5,BUY
07-02-2025 13:25,02-07-2025,-34,-28.6,-32.1,211200,126675,-916.6,36825,-53250,YES,-6900,Y,-5.02,-34,-0.1326,25537.8,25503.3,-2.75,-2.75,-2.8,7861725,-523650,-40.3,120225,-131175,YES,80775,YES,-0.85,-2.75,-3.7723,20.35,17.3,28.35,28.25,28.4,4037100,-10125,-214.7,65700,-47175,YES,-156450,YES,1.46,28.35,25.3691,207.4,175.2,SELL
07-02-2025 13:30,02-07-2025,10.2,7.5,9.5,250875,71775,-1101.5,40650,18600,Y,16350,YES,-6.35,10.2,0.0398,25517.5,25486.7,-0.25,-0.3,-0.25,7446525,-1301550,-35.1,137325,263325,Y,-131025,Y,-0.79,-0.25,-0.343,18,16.3,-4.25,-3.1,-3.15,2860200,-46125,-236.3,63525,-67575,Y,42525,Y,1.22,-4.25,-3.8032,223.25,194.6,BUY
07-02-2025 13:35,02-07-2025,5.5,6.3,5.5,87675,45675,-610.9,37575,27750,N,-9300,Y,-1.86,5.5,0.0214,25516.7,25505,0.45,0.5,0.5,3613275,-447375,-32.8,119025,58800,N,-283725,Y,-0.37,0.45,0.6173,17.9,16.8,-4.95,-5.45,-5.35,908625,-69900,-208.25,62100,-61350,N,36075,N,0.34,-4.95,-4.4295,204.75,194.95,no signal
07-02-2025 13:40,02-07-2025,-24.3,-21.2,-18.7,157875,68100,-537.3,36825,-3900,YES,-975,N,-3.63,-24.3,-0.0947,25517.7,25481,-1.7,-1.6,-1.6,6137700,746475,-35.9,133575,33075,N,-200025,YES,-0.64,-1.7,-2.332,17.85,14.6,16.1,16.2,16.25,2262075,-9375,-245.3,68775,-12525,YES,-104550,YES,1,16.1,14.4071,224.5,195.5,SELL
07-02-2025 13:45,02-07-2025,0.4,-2.5,-0.4,112050,16875,-671.4,34500,18675,Y,7200,N,-2.6,0.4,0.0016,25498,25480.6,0.55,0.35,0.35,3254775,482925,-34,131625,109350,Y,-68325,YES,-0.32,0.55,0.7544,16.6,15.65,-4,-2.25,-2.3,1129650,9225,-245.7,58650,-15450,Y,41850,Y,0.49,-4,-3.5794,220.9,208,BUY
07-02-2025 13:50,02-07-2025,-8,-5.1,-3.2,55950,18825,-600.5,27525,25200,N,18075,N,-1.12,-8,-0.0312,25506.6,25490,-0.15,-0.2,-0.2,3498825,336750,-38.35,144825,-54075,YES,139425,YES,-0.34,-0.15,-0.2057,17.55,15.85,5.65,5,4.8,852300,33150,-233.15,56775,13575,YES,-2925,YES,0.35,5.65,5.0559,215.05,203.1,SELL
07-02-2025 13:55,02-07-2025,14.8,12.7,10.3,82425,237450,-668.3,35475,3825,N,-27525,Y,-1.68,14.8,0.0577,25505.3,25486.6,0.8,0.9,0.9,2424750,838650,-34.45,122475,36525,Y,-60975,Y,-0.22,0.8,1.0974,17.5,15.95,-7.8,-8.35,-8.4,993525,34200,-205.5,64425,-27300,Y,15750,N,0.4,-7.8,-6.9798,217.35,203.05,BUY
07-02-2025 14:00,02-07-2025,-5.8,-6.5,-4.9,61125,-19875,-501.7,36000,-975,YES,-3600,YES,-1.14,-5.8,-0.0226,25505.5,25492,-0.35,-0.3,-0.35,2201025,-174225,-35.05,124875,-13950,YES,155550,YES,-0.2,-0.35,-0.4802,17.65,16.45,3.75,4.75,4.75,601350,102450,-202.9,62625,59100,YES,-9075,YES,0.23,3.75,3.3557,213.35,203.75,SELL
07-02-2025 14:05,02-07-2025,16.9,13.8,16.3,44700,17475,-969.4,36000,8100,N,-8850,Y,-0.75,16.9,0.0659,25514.9,25497.6,2.2,2.15,2.2,3454650,-500700,-37.55,141825,411075,Y,-204975,Y,-0.3,2.2,3.0178,19.2,16.75,-12.7,-11.95,-11.9,780525,-56850,-196.6,60300,-75825,Y,9075,N,0.29,-12.7,-11.3647,210,195.35,BUY
07-02-2025 14:10,02-07-2025,1.7,5.7,6,79800,-103725,-559.8,34650,3450,N,60675,YES,-1.04,1.7,0.0067,25527.5,25514.3,0.65,0.75,0.75,6715425,-170250,-41.9,149550,-262425,YES,240825,YES,-0.51,0.65,0.8917,22,19.05,-2.75,-3.4,-3.45,1084575,-38325,-197.1,63675,4950,YES,16200,N,0.34,-2.75,-2.4608,197.3,185.4,SELL
07-02-2025 14:15,02-07-2025,6.1,6.6,5.9,70425,244050,-515.6,30450,2100,YES,2325,Y,-0.86,6.1,0.0238,25528,25514.9,-0.2,-0.05,-0.05,3979500,-444450,-40.15,127050,69075,Y,-101250,Y,-0.29,-0.2,-0.2743,20.5,18.8,-4.75,-4.5,-4.5,664800,-72900,-179,67725,9600,N,30375,N,0.21,-4.75,-4.2506,196.5,186.55,BUY
07-02-2025 14:20,02-07-2025,-11.9,-14.8,-12.8,49500,120600,-971.9,28725,10350,N,0,Y,-0.68,-11.9,-0.0464,25526.8,25502.1,-2.05,-2,-2.05,5903550,-623100,-38.9,132600,-108975,YES,-300,YES,-0.45,-2.05,-2.8121,19.95,17.55,9.7,10.25,10.3,1153800,-36225,-200.35,61725,-2850,Y,-25725,YES,0.39,9.7,8.6801,203.8,186.7,no signal
07-02-2025 14:25,02-07-2025,-4.6,-1.6,-4.7,18825,3900,-837.8,25350,-4800,YES,375,N,-0.27,-4.6,-0.0179,25514.7,25502,0.3,0.1,0.1,3350475,492825,-34.9,132975,1030500,Y,-10650,Y,-0.25,0.3,0.4115,18.4,16.8,1.5,2.6,2.55,857775,-18150,-200.05,67950,-27675,Y,4575,Y,0.31,1.5,1.3423,208.25,197.45,BUY
07-02-2025 14:30,02-07-2025,-0.6,-4.2,-2.5,24825,-81000,-728.4,30075,-2400,N,-2550,Y,-0.35,-0.6,-0.0024,25515.1,25505.9,-0.2,-0.15,-0.2,1979925,-53400,-37.45,137025,-739575,YES,-28125,Y,-0.15,-0.2,-0.2743,18.8,17.7,2.9,3.15,3.15,612225,-46200,-183.9,56925,16425,YES,-10125,YES,0.21,2.9,2.5951,204.4,196.1,no signal
07-02-2025 14:35,02-07-2025,-7.2,-4.6,-7.2,32100,62175,-844.4,26925,-3900,YES,4800,N,-0.49,-7.2,-0.028,25511.5,25500,0.5,0.35,0.35,2408925,877050,-35.05,136500,-21900,Y,-42375,Y,-0.18,0.5,0.6859,18.45,17.5,7.3,7.3,7.3,979425,-16200,-189.7,56775,-10500,Y,-37650,YES,0.36,7.3,6.5324,213.1,199.65,no signal
07-02-2025 14:40,02-07-2025,11.5,11.9,10.5,75975,38550,-975.1,39600,6225,N,17025,N,-1.18,11.5,0.0448,25514.6,25492.6,1.4,1.25,1.2,4886175,1549200,-34.5,145800,-211125,YES,-132375,Y,-0.33,1.4,1.9204,20.15,18.25,-9.8,-10.45,-10.55,1081575,-28050,-181.1,50325,-46725,Y,41100,Y,0.39,-9.8,-8.7696,211.6,196.8,BUY
07-02-2025 14:45,02-07-2025,6.9,4,5.3,100875,-368175,-645.1,46125,-2700,YES,-16350,Y,-1.2,6.9,0.0269,25525,25507.2,0.75,0.7,0.7,5664150,-92700,-43.1,157350,375,Y,-42375,YES,-0.36,0.75,1.0288,21.05,19.4,-11.2,-10.95,-11.05,1229175,-78450,-195.7,62700,-1500,YES,7725,N,0.36,-11.2,-10.0224,199.95,184.1,SELL
07-02-2025 14:50,02-07-2025,7,3.9,0.9,52500,68250,-1168.6,48150,6825,N,-42975,Y,-0.64,7,0.0273,25523.9,25507.6,0.2,0.2,0.2,3808200,-1463100,-42.45,139500,-106350,YES,52425,YES,-0.23,0.2,0.2743,20.95,19.25,1.05,0.95,0.9,811575,-38850,-184.8,71100,4800,N,18450,N,0.24,1.05,0.9396,196.15,186.2,no signal
07-02-2025 14:55,02-07-2025,15.8,17.1,15.9,59100,75,-1012.7,45225,34350,Y,-41400,N,-0.51,15.8,0.0616,25538.8,25519,3.15,2.9,2.9,7537950,-1980300,-38.75,119475,142725,Y,-267750,Y,-0.42,3.15,4.321,23.95,20.65,-14.65,-12.8,-12.9,1016700,11100,-182.35,67575,-54450,Y,22050,N,0.26,-14.65,-13.1096,189.6,174.55,BUY
07-02-2025 15:00,02-07-2025,14.2,14.8,15.6,152700,-470400,-938.3,50250,-52575,YES,56925,YES,-0.78,14.2,0.0554,25555.9,25537.1,2.75,2.8,2.8,10702350,-616575,-49.7,114750,-202425,YES,-111750,YES,-0.46,2.75,3.7723,27.4,23.35,-11.95,-12.4,-12.4,1792275,16650,-181.85,63000,35400,YES,-42750,YES,0.34,-11.95,-10.6935,176.8,158.7,SELL
07-02-2025 15:05,02-07-2025,7.3,7.3,4,146325,-402375,-672.7,50625,5400,Y,-45450,Y,-0.46,7.3,0.0285,25559,25544,0.9,0.55,0.55,8205750,-1059375,-51.5,135150,85950,Y,54975,YES,-0.31,0.9,1.2346,27.9,23.95,-0.85,-0.4,-0.4,1372725,-32100,-168.5,69375,19875,N,20475,Y,0.24,-0.85,-0.7606,170.1,159.65,BUY
07-02-2025 15:10,02-07-2025,-13.4,-13.3,-13.3,109125,-135750,-962.2,53100,-9225,YES,32025,YES,-0.38,-13.4,-0.0523,25559,25545,-2.15,-2.45,-2.4,7192425,-587775,-50.8,140400,-161175,YES,175200,YES,-0.28,-2.15,-2.9493,27.65,23.65,9.75,10,10,1330875,-64875,-165.55,69375,-12825,Y,-46950,YES,0.24,9.75,8.7248,173.55,160.9,SELL
07-02-2025 15:15,02-07-2025,-6.7,-11.5,-6.9,125325,900,-1046.3,55125,-38175,YES,26400,N,-0.66,-6.7,-0.0261,25551,25530.7,-1.4,-1.45,-1.45,5775300,-606525,-46.15,114150,-84975,Y,-199200,Y,-0.24,-1.4,-1.9205,25.8,21.8,6.2,6.15,6.25,1264500,10500,-174.25,70350,-40800,Y,-46350,N,0.26,6.2,5.5481,180,169,BUY
07-02-2025 15:20,02-07-2025,-3.1,4.2,-1,77625,-93075,-972.8,46650,-10575,Y,-3900,Y,-0.39,-3.1,-0.0121,25548,25536.2,-0.85,-0.95,-0.9,4912500,-259500,-46.7,143100,-106050,YES,90750,YES,-0.19,-0.85,-1.166,25.4,22.25,-2.45,-2.8,-2.6,787275,-56175,-167.2,66900,-28500,N,6300,Y,0.16,-2.45,-2.1924,176.95,167.5,no signal
07-02-2025 15:25,02-07-2025,0,-1,0,141750,-754425,-897.5,49725,-83100,YES,-124575,Y,-0.74,0,0,25544,25535.6,-2.35,-2.35,-2.25,5592675,-811575,-46.95,121275,-1718850,YES,-632925,Y,-0.24,-2.35,-3.2236,23.55,20.8,-5.35,-5.35,-4.95,1009500,-28425,-188.75,73125,-511425,Y,-109800,YES,0.18,-5.35,-4.7875,174.4,167,no signal
07-03-2025 09:15,03-07-2025,43.8,41.5,38.6,240450,-115800,-961.5,36000,59625,N,35325,N,10.75,43.8,0.1715,25607.6,25561.3,19.7,18.9,18.9,35798025,69150,-82.45,59700,6799950,N,330225,N,2.75,19.7,39.6378,64.75,42.1,-21.1,-19.95,-20,25869825,106725,-72.55,57525,5195100,N,1079400,N,-6.87,-21.1,-22.3163,70.75,39.55,no signal
07-03-2025 09:20,03-07-2025,-62.4,-63.8,-57.5,282375,-86700,-1571.7,39075,3975,N,44250,N,-1.14,-62.4,-0.2443,25624.8,25536.1,-28.6,-29.85,-29.9,45585675,169500,-88.85,72000,477450,N,1141800,YES,0.87,-28.6,-57.5453,77.2,34.55,35.45,39.15,39.2,48295125,178950,-91.55,80175,1514400,N,-550275,YES,3.39,35.45,37.4934,85.85,35.7,no signal
07-03-2025 09:25,03-07-2025,-37,-29.5,-32.4,179550,13275,-1052.7,37575,19275,N,46650,N,-11.14,-37,-0.1448,25559.4,25515.6,-11.7,-12,-12.05,32424675,401625,-58.05,95850,348750,N,1315875,YES,-6.34,-11.7,-23.5413,39.9,22.9,19.25,20.95,20.95,26953650,-375,-124.8,67500,202725,N,-175125,Y,7.55,19.25,20.3596,103,67.5,no signal
07-03-2025 09:30,03-07-2025,31.5,29.4,26.4,172950,300,-1389.1,43425,26625,N,17175,N,-6.55,31.5,0.1233,25555,25517.2,2.3,3.1,3.1,31732500,257025,-51.1,117150,1177425,Y,649575,N,-4.79,2.3,4.6277,27.9,21.05,-19,-19.9,-19.95,15741750,-53775,-124.95,70050,-327225,Y,527250,Y,2.7,-19,-20.0952,98.25,70.3,BUY
07-03-2025 09:35,03-07-2025,-2.1,1.2,2.2,136650,11400,-1677.3,42825,4050,N,3825,N,-0.23,-2.1,-0.0083,25580,25540.1,-0.95,-1.05,-1.1,46516575,14175,-61.95,121050,-431925,YES,56100,N,-2.46,-0.95,-1.9115,38.45,24.25,-4.4,-4.25,-4.25,22903200,32475,-100.75,82800,698400,YES,36375,N,-0.47,-4.4,-4.6536,82.4,51.4,no signal
07-03-2025 09:40,03-07-2025,36.2,36.1,33.3,78075,80775,-1401,39900,28425,Y,-78675,Y,-0.14,36.2,0.1417,25584.9,25540,13.6,13.3,13.35,39117000,49650,-56.85,122475,1145400,Y,-66900,Y,-1.85,13.6,27.3642,38.4,21.55,-26.15,-26.45,-26.6,18803475,-7200,-98.35,79800,-251025,Y,542850,Y,-0.53,-26.15,-27.6573,79.7,45.8,BUY
07-03-2025 09:45,03-07-2025,19.3,19.1,19.3,120600,-64875,-1437.7,38025,11250,N,68925,YES,2.38,19.3,0.0755,25606.5,25580,6.1,6.25,6.3,50276325,-225675,-73.05,97425,-218250,YES,-483900,Y,0.66,6.1,12.2736,49.75,33.75,-6.1,-6.4,-6.4,26907525,-213825,-74.55,93000,510750,YES,573600,Y,-3.17,-6.1,-6.4516,48.8,36.2,SELL
07-03-2025 09:50,03-07-2025,21.4,25,24.6,157500,-33825,-1152.4,40050,-22575,YES,-49575,Y,4.67,21.4,0.0838,25632.6,25589,26.1,24.95,24.9,47811150,-87750,-86.1,85875,108375,Y,-1654650,Y,1.97,26.1,52.5151,73.8,38.45,-4.55,-4.7,-4.65,23687775,-5100,-69.15,91500,-147750,Y,368025,N,-2.4,-4.55,-4.8122,47.05,32.7,BUY
07-03-2025 09:55,03-07-2025,13.5,13.7,11,135150,-42975,-1252.2,42225,4125,Y,116625,YES,4.63,13.5,0.0529,25640,25618.8,8.35,7.3,7.35,29559525,28650,-103.75,78750,-30600,YES,-710250,YES,2.29,8.35,16.8008,81.45,61.4,-3.95,-3.55,-3.65,20811825,-300,-57.3,86850,-70200,YES,656400,Y,-2.22,-3.95,-4.1777,38.35,29.55,SELL
