last_traded_time,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
17-04-2025 15:00,-6.8,-6.8,-7.1,0.3,531300,167550,159675,3075,N,7125,YES,23856.9,23831,23845,23838.2,-0.5,-1.3,-1.95,0.65,94125,87000,124125,-1017975,Y,-10500,Y,471.5,441.8,452.7,452.2,-0.2,-0.25,-0.25,0,481809675,121767750,3696975,-2993025,Y,1099125,Y,0.65,0.2,0.5,0.3,-1,4.6,-1.2,5.8,74280,46890,17940,3480,N,-330,N,54217.8,54175,54201,54200,BUY,not_triggered,17-04-2025 15:00,23857.15,23872.35,23843.85,23855.8
17-04-2025 15:05,2.3,2,2,0,154500,128025,74850,-1200,YES,-13500,Y,23845,23835.2,23838.2,23840.5,1.6,1.6,1.75,0.15,107775,98025,121575,-10575,Y,-300,N,456.25,449.8,452.2,453.8,-0.05,-0.05,-0.05,0,878857650,173093775,1371000,-3550575,Y,462900,N,0.3,0.2,0.3,0.25,-21.4,-30.4,-30,0.4,65010,58080,23910,-4050,N,1650,N,54202.6,54157.8,54191.2,54169.8,no signal,not_triggered,17-04-2025 15:05,23855.25,23859.55,23846.65,23853.15
17-04-2025 15:10,2.3,2.3,2.9,0.6,77625,244200,93450,-2400,YES,-1650,N,23848.9,23838.1,23840.5,23842.8,-1.5,-1.75,-1.5,0.25,126675,159900,88650,-268050,YES,-7800,Y,455,450.7,453.95,452.45,0,0,0,0,742685700,185044650,1021575,-705750,YES,-553875,YES,0.25,0.2,0.25,0.25,-4.4,-3.4,-5,1.6,64770,50940,39750,-3420,N,-1200,N,54170.6,54141,54161.2,54156.8,SELL,reverse,17-04-2025 15:10,23852.5,23855.75,23844.9,23847
17-04-2025 15:15,4.3,4.6,5.5,0.9,119400,156900,107100,20700,Y,-10050,Y,23847.5,23837.2,23842.6,23846.9,0.35,0.4,0.1,0.3,180000,130575,195525,-97050,Y,-7725,N,453.45,450.2,452.2,452.55,-0.1,-0.1,-0.1,0,1491016875,298719225,2896950,-3882000,Y,1831050,Y,0.25,0.1,0.25,0.15,53,57.8,54.8,3,52860,51210,45840,3480,N,5730,N,54244,54155,54165,54218,BUY,not_triggered,17-04-2025 15:15,23847.2,23852.4,23841.7,23850.15
17-04-2025 15:20,6.9,6.9,6.5,0.4,263175,112875,164325,-6150,YES,-8925,N,23854,23843,23846.2,23853.1,0.1,0.05,-0.35,0.4,686550,57300,104250,-83250,N,2325,N,453,451.25,451.95,452.05,-0.05,-0.05,-0.05,1.39E-17,3292385175,557466150,2728125,-15123375,Y,438975,N,0.15,0.05,0.15,0.1,2.6,4.6,14.8,10.2,97590,44880,42780,2580,N,-1410,N,54240,54202.2,54218,54220.6,no signal,not_triggered,17-04-2025 15:20,23848.95,23852.85,23843.75,23851.65
17-04-2025 15:25,-4.4,-10.8,-4.9,5.9,434625,137025,407925,-186825,YES,-47700,Y,23872.7,23842.6,23853.3,23848.9,0.7,-0.25,0.65,0.9,452775,203100,219075,-19241550,YES,-26625,Y,454.55,451.85,452.85,453.55,0,0,0,0,3278731350,117739500,3058500,-13727625,YES,-3801600,YES,0.15,0.05,0.1,0.1,3.6,4.2,0.8,3.4,90390,102600,49530,-27780,N,-20880,N,54249.8,54211.2,54220,54223.6,SELL,not_triggered,17-04-2025 15:25,23850.65,23862.2,23831.35,23837.75
21-04-2025 09:15,11,12.6,10.4,2.2,142500,147825,325800,64650,N,10875,N,23978,23925.8,23925.8,23936.8,5.8,5.65,5.25,0.4,141000,125325,3024375,2441475,N,155175,N,208.3,177.15,183,188.8,-8.85,-8.8,-8.95,0.15,119250,176925,3137550,2700675,N,88350,N,161.85,128,157.2,148.35,386.6,384.6,382,2.6,53130,59070,276120,23820,N,-8610,N,55108.8,54679,54679,55065.6,no signal,open_win,21-04-2025 09:15,23949.15,24004.2,23911.25,23960.4
21-04-2025 09:20,13.2,11.9,13.4,1.5,112650,137850,240075,14550,N,-2400,Y,23958.7,23875.7,23936.8,23950,7.75,8.3,8.1,0.2,142800,150300,3773625,118425,N,-16200,Y,201.7,165.35,186.95,194.7,-0.6,-0.4,-0.2,0.2,127200,142650,4808250,-30675,Y,34950,N,190,139.85,148.95,148.35,-73.8,-83.6,-69.8,13.8,45030,37680,141090,7170,N,16770,N,55107.6,54900,55072,54998.2,no signal,open_win,21-04-2025 09:20,23959.4,23975.5,23903.65,23968.35
21-04-2025 09:25,-8.7,-13,-9.2,3.8,243225,99300,188700,11025,N,21225,YES,23952.2,23902.5,23948.4,23939.7,-9.35,-7.65,-7.7,0.05,139875,244500,3114075,53625,N,163425,YES,199.15,172.8,194,184.65,0.9,1.2,1.15,0.05,174900,182100,3338175,69675,YES,102000,Y,172.7,144.5,150,150.9,46.4,33.2,38.8,5.6,54330,50520,59970,-330,N,-540,N,55057.8,54916.8,54983.6,55030,SELL,reverse,21-04-2025 09:25,23968.75,23974.05,23927.05,23959.3
21-04-2025 09:30,22.8,27.9,22.4,5.5,91275,87900,114375,20025,N,-5250,Y,23963.8,23905,23939.1,23961.9,11.8,10.35,10.25,0.1,168975,236550,2851575,70425,N,29550,N,199.15,172.05,185.15,196.95,-14.75,-14.6,-14.9,0.3,199950,185775,3282975,-300,Y,98550,N,168.9,135.05,151.25,136.5,53.4,59.6,55,4.6,45570,35100,65310,14610,N,-13920,N,55092,54998.6,55030,55083.4,no signal,win,21-04-2025 09:30,23958.7,23985.95,23931.25,23983.15
21-04-2025 09:35,41.1,39.9,39,0.9,102225,229725,203850,18750,N,-15225,Y,24009.8,23957,23959.9,24001,25.4,24.65,24.7,0.05,162300,133200,4043850,-15450,YES,-186375,Y,225.35,192.45,197.2,222.6,-16.35,-14.95,-15,0.05,230025,233925,2827125,-53400,Y,37950,N,139.75,119.35,136.35,120,23.4,28,26.8,1.2,43830,30210,81780,9510,N,4800,N,55128.8,55076,55088,55111.4,no signal,exc_loss,21-04-2025 09:35,23983.55,24025.55,23982.65,24021.85
21-04-2025 09:40,21,16.3,21.8,5.5,111225,125325,120825,-1500,YES,6000,YES,24025.1,23987,24000.3,24021.3,5.25,5.5,5.5,0,138450,228150,2009175,-56025,YES,7500,YES,232.85,212.5,223.45,228.7,-8.75,-9,-9.05,0.05,206850,226950,2133600,32175,YES,57750,N,123.15,109.25,120,111.25,11.2,11.8,17,5.2,37020,14970,49620,-2190,N,11910,N,55144,55083.4,55116.4,55127.6,SELL,exc_loss,21-04-2025 09:40,24023.5,24036,24003,24030
21-04-2025 09:45,-44.2,-38.2,-39.9,1.7,109875,87600,125400,12825,N,20925,N,24021.3,23971.2,24021.3,23977.1,-19.85,-20.55,-20.8,0.25,142200,153600,1443000,15000,Y,54825,YES,228.35,201,227.55,207.7,14.75,15.6,15.6,1.42E-14,256275,285975,2539875,97950,YES,37950,N,129.7,111.1,112.2,126.95,-44.2,-43.6,-39.6,4,46800,37530,45930,-2490,N,-6540,N,55132.4,55049.8,55127.6,55083.4,no signal,im_loss,21-04-2025 09:45,24027.75,24030.6,23985.3,23994.15
21-04-2025 09:50,34.6,31.2,28.6,2.6,80775,114825,78600,25950,N,22050,N,24011,23970.3,23976.4,24011,16.45,15.25,15.25,0,161025,171675,1114500,2550,YES,3375,N,224,202.65,207.55,224,-15.4,-14.35,-14.35,0,459300,275550,2440500,-36525,Y,45750,N,133.3,110.8,126.2,110.8,61.4,66.6,69.2,2.6,32070,37020,41820,3150,N,11430,N,55159.2,55063.8,55083.4,55144.8,no signal,exc_loss,21-04-2025 09:50,23993.7,24015.8,23982.2,24015.65
21-04-2025 09:55,20.7,23,20.6,2.4,79275,165075,123300,23700,N,-13725,Y,24039.9,24006.8,24011,24031.7,11.7,11.25,11.35,0.1,147375,163650,1614300,-51225,YES,-47550,Y,240.85,221.85,223.3,235,-12.2,-12,-11.95,0.05,257175,223875,2172450,-11625,YES,25725,N,113.1,99.2,111.45,99.25,46.6,45.2,33.4,11.8,32940,50850,46350,9090,N,1500,N,55203,55144.2,55144.8,55191.4,no signal,im_loss,21-04-2025 09:55,24014.25,24037.85,24013,24031.55
21-04-2025 10:00,26.1,22.5,19.2,3.3,82725,96750,87300,-3000,YES,-8625,N,24058.8,24013.3,24031.7,24057.8,13.5,12.75,12.85,0.1,138900,152475,1334850,7050,Y,-67125,Y,249.8,221.5,234.3,247.8,-8.25,-8.4,-8.4,0,270600,242400,2097450,-58500,Y,58650,Y,106.5,90,99.3,91.05,20,9.8,18.6,8.8,31050,29490,48960,-19290,N,-13620,N,55222,55125,55190,55210,BUY,exc_loss,21-04-2025 10:00,24031.35,24052.45,24015.1,24051.3
21-04-2025 10:05,10.5,8.2,10.4,2.2,90750,89175,100125,7875,N,14100,YES,24069.8,24040.1,24057.8,24068.3,6.85,7.6,7.6,2.84E-14,138525,131550,1142400,-36000,YES,27375,YES,256.45,238.25,248.05,254.9,-6.1,-5.75,-5.8,0.05,293100,300600,1651575,44250,YES,24525,N,94.75,84.8,91.1,85,5.8,5.8,8.2,2.4,31890,29640,46680,6090,N,2910,N,55225,55170.6,55209.2,55215,SELL,win,21-04-2025 10:05,24051.5,24061.45,24038.95,24057.55
21-04-2025 10:10,-34.5,-33,-34.4,1.4,66675,77775,87900,-16350,YES,5250,N,24068.3,24033,24068.3,24033.8,-26.1,-21.15,-21,0.15,128400,162750,774300,-40200,YES,18150,N,254.85,228.75,254.85,228.75,16.35,14.45,14.55,0.1,320025,363600,1533525,74775,YES,-66375,YES,102,85.65,85.65,102,-94,-77.2,-85,7.8,35610,25260,32340,-13470,N,870,N,55220,55121,55215,55121,SELL,exc_loss,21-04-2025 10:10,24057.35,24058.1,24033.45,24033.45
21-04-2025 10:15,-8.7,-11,-12.5,1.5,100575,152100,87750,14100,Y,1050,Y,24036.8,24008.2,24028,24019.3,-6.6,-6.65,-6.6,0.05,140550,181350,762450,16575,Y,22875,N,236.45,218.85,229.5,222.9,5.05,5.45,5.55,0.1,301875,308475,2266575,-11175,Y,28575,Y,109.8,99.05,101.85,106.9,-50,-50,-47.8,2.2,31320,40020,39450,26250,N,-8760,N,55149,55057.8,55111,55061,BUY,reverse,21-04-2025 10:15,24032,24037.3,24016,24021
21-04-2025 10:20,-10.7,-10.3,-10.9,0.6,141525,149400,67350,10950,N,-21600,Y,24037.1,24001,24016,24005.3,-6.4,-6.55,-6.4,0.15,141225,174300,747450,18150,N,-2400,Y,234.8,214.9,223.45,217.05,4.65,4.95,4.95,0,283350,312900,2187975,-14100,Y,-29775,YES,113.3,100.1,106.8,111.45,-4,-5.8,-16.4,10.6,25290,19920,21810,-1410,N,11760,N,55097.6,55040,55061,55057,BUY,win,21-04-2025 10:20,24020.35,24032.2,24009.3,24010.7
21-04-2025 10:25,42.4,44.1,42,2.1,324675,102750,48600,63375,Y,-22200,Y,24050.7,24004.7,24005.3,24047.7,18.2,20.2,20.15,0.05,154950,192075,812175,-18900,YES,7425,N,242,218,218.7,236.9,-17.5,-18,-18.05,0.05,341775,353925,1737825,-19275,Y,47175,Y,111,89.95,110.65,93.15,89,83,80.8,2.2,24600,26850,17850,-5670,N,-6960,N,55161,55057,55057,55146,BUY,exc_loss,21-04-2025 10:25,24012.4,24048,24011.35,24045.65
21-04-2025 10:30,7.1,8.7,7,1.7,91125,157650,58425,8925,N,-14700,N,24060,24040,24047.3,24054.4,7.15,7.95,7.9,0.05,165375,160425,631650,4125,Y,4575,N,248.5,235.4,237.15,244.3,-4.45,-4.75,-4.75,0,361875,386925,1215375,58275,YES,31275,N,94.6,86.45,92.95,88.5,-1.2,4.4,6,1.6,26070,30090,12660,-7980,N,7020,N,55168,55132.4,55143.6,55142.4,no signal,win,21-04-2025 10:30,24045.5,24059.6,24043.3,24057.4
21-04-2025 10:35,-9,-8.9,-10.1,1.2,69000,106875,35475,46200,Y,-1350,N,24059.7,24037,24053,24044,-6.3,-5.5,-5.45,0.05,145800,139350,458700,-22575,YES,1725,Y,245.65,233.5,244.3,238,4.35,4.4,4.35,0.05,383175,430950,1219800,25125,N,36750,N,94.35,87.4,88.65,93,-44.2,-42.8,-50.6,7.8,24330,37860,14310,-3450,N,-6240,N,55149.2,55086.2,55142.4,55098.2,no signal,reverse,21-04-2025 10:35,24056.55,24062.25,24040.75,24043.25
21-04-2025 10:40,20.7,21,25.1,4.1,48300,205875,73500,12375,N,7725,N,24071,24040.7,24044,24064.7,11.45,10.9,11.1,0.2,177525,145050,622350,11925,Y,-9900,Y,254,236.5,238,249.45,-11.85,-11.8,-11.8,1.42E-14,394425,336450,1786800,-59475,Y,47700,N,93.7,80.1,92.75,80.9,51.8,48.8,50.6,1.8,25920,20790,13050,4140,N,-4890,N,55150.6,55089.4,55098.2,55150,BUY,win,21-04-2025 10:40,24043.85,24069.5,24043.05,24067.65
21-04-2025 10:45,10.2,12.5,10.2,2.3,61575,104400,93225,-45600,YES,6000,N,24087.5,24064.2,24071,24081.2,5.95,7.55,7.6,0.05,162750,138375,633525,2775,YES,-55650,Y,261.45,248.05,250.95,256.9,-4.6,-4.55,-4.5,0.05,426825,474075,1373100,15300,YES,19200,N,81.6,74.85,80.6,76,46.8,50,44,6,26910,151830,26670,-3720,N,-3270,N,55212.6,55144.6,55150,55196.8,SELL,reverse,21-04-2025 10:45,24067.45,24078.65,24062.55,24071.35
21-04-2025 10:50,25.7,25.9,24.1,1.8,73725,68925,112350,900,Y,-16650,Y,24111,24078.2,24078.2,24103.9,19.35,19.25,19.35,0.1,116700,148275,900675,27225,Y,-39975,N,281,257.1,257.6,276.95,-6.9,-7,-7,0,405675,394275,1785150,4200,N,29400,N,76.3,67.8,76.2,69.3,81.2,73,70.8,2.2,29010,22530,63360,3600,N,1200,N,55290,55194,55194,55275.2,BUY,exc_loss,21-04-2025 10:50,24071,24099.6,24071,24095
21-04-2025 10:55,5.1,4.7,5.1,0.4,61950,56250,65025,-1425,YES,29925,YES,24115.4,24103.3,24104.9,24110,2.45,3.05,3,0.05,163650,131100,408450,-45525,YES,20025,YES,283.75,275.15,276.3,278.75,-3,-2.85,-2.85,1.42E-14,470550,447375,918000,-5250,Y,32325,N,70.35,66.45,69.5,66.5,12.4,10.6,4,6.6,34560,20550,26370,-1800,N,1830,N,55287.8,55252.4,55266.8,55279.2,SELL,reverse,21-04-2025 10:55,24095.9,24101.9,24091.85,24099.9
21-04-2025 11:00,-8,-5.2,-3.6,1.6,111150,55350,59550,-3075,YES,-11250,Y,24110.9,24095,24110,24102,-4.7,-3.95,-3.95,0,147375,130350,354450,-5025,Y,8625,N,279.9,267.05,278.8,274.1,1.4,1.3,1.25,0.05,466050,493950,1034850,21600,YES,27675,N,70.65,66.4,66.85,68.25,-9.2,-9.6,-11.6,2,28560,16740,14250,7620,N,8130,N,55283.2,55234.2,55277,55267.8,no signal,reverse,21-04-2025 11:00,24101.8,24101.95,24086.55,24095.2
21-04-2025 11:05,8.9,7.6,4.4,3.2,90600,61125,34725,-14775,YES,4200,N,24115.1,24098.2,24102,24110.9,4.15,3.55,3.45,0.1,187725,141075,315225,4650,N,-6975,Y,282.25,268.5,273.9,278.05,-2.3,-2.5,-2.55,0.05,540225,471450,904350,-57225,Y,8775,N,70.25,63.75,68.15,65.85,17.6,19.4,20,0.6,23430,44820,29760,-1710,N,-15810,N,55328,55267.8,55267.8,55285.4,no signal,win,21-04-2025 11:05,24095.9,24107.55,24092.8,24102.1
21-04-2025 11:10,15.1,14.6,14.6,3.64E-12,60825,59475,58875,-45975,YES,300,Y,24127.9,24101.3,24111.4,24126.5,8.45,10,10.05,0.05,155475,151200,318900,7350,N,-16950,Y,287,270.65,276.95,285.4,-5,-4.95,-5,0.05,507450,540375,1072050,-49125,N,26700,N,68.15,61,66.3,61.3,12.6,17.6,12.8,4.8,37410,24720,23040,-5820,N,-630,N,55318.8,55283.4,55291,55303.6,no signal,exc_loss,21-04-2025 11:10,24102.1,24111.1,24094.3,24110
21-04-2025 11:15,14.4,17.2,14.2,3,95250,69000,88725,12675,Y,-15300,Y,24141,24118.1,24126.5,24140.9,15.15,14.95,14.95,5.68E-14,138675,136800,540750,-2175,YES,-24975,Y,301,282.6,285.55,300.7,-4.1,-3.9,-3.9,0,491400,528525,1144650,7350,YES,-2850,YES,62.4,57.15,61.25,57.15,18.6,19.6,23.4,3.8,18090,32400,15720,6300,N,390,N,55323.6,55289.6,55305,55323.6,no signal,reverse,21-04-2025 11:15,24110.9,24126.05,24106.05,24124.9
21-04-2025 11:20,-15.5,-11.2,-13.9,2.7,58875,60075,48000,26025,N,9375,YES,24142,24125.4,24140.9,24125.4,-10.5,-10.65,-10.8,0.15,125325,137925,308775,-20625,YES,20850,YES,302.55,287.7,299.05,288.55,4.4,4.4,4.35,0.05,676350,473850,771900,65100,YES,-32250,YES,62.2,57.4,57.6,62,-12.6,-17.6,-18,0.4,19020,18060,11280,-18390,N,8400,N,55339,55308,55323.6,55311,SELL,win,21-04-2025 11:20,24124.8,24129.25,24118.7,24118.85
21-04-2025 11:25,-0.4,-0.4,0,0.4,98100,75900,49050,1650,YES,25125,N,24135,24123.4,24125.4,24125,2.1,1.25,1.25,0,131325,136875,199875,2700,Y,12150,N,296.9,288,288.6,290.7,-0.8,-0.5,-0.55,0.05,576375,547200,792900,-1125,Y,30525,Y,63.05,59.4,62.1,61.3,31.2,34.8,31.2,3.6,19170,26880,11460,3390,N,1320,N,55348,55297.4,55310,55341.2,BUY,reverse,21-04-2025 11:25,24118.85,24132.75,24117.6,24125.1
21-04-2025 11:30,-26,-24.2,-25.7,1.5,81300,66000,136050,-3300,YES,6750,N,24130,24100,24126,24100,-20.95,-21.05,-21.3,0.25,152475,153750,383175,-31200,YES,-1125,Y,291,269,290.45,269.5,8.45,8.2,8.25,0.05,522525,561375,1092075,20100,YES,-79950,YES,70.2,60.95,61.15,69.6,-67.6,-62.6,-60.4,2.2,19920,33330,19770,-4710,N,2070,N,55341.2,55273.6,55341.2,55273.6,SELL,exc_loss,21-04-2025 11:30,24124.2,24125.85,24109.3,24109.75
21-04-2025 11:35,12.4,12.4,8.3,4.1,77775,253275,93525,12375,N,-2475,Y,24115,24091,24095.6,24108,2.95,4.3,4.35,0.05,146325,165300,320550,11550,Y,5550,N,281.05,263,270.15,273.1,-3.25,-3.7,-3.6,0.1,517800,498150,1186425,3975,N,48300,Y,72.4,65.4,69.65,66.4,29.4,30.2,30.6,0.4,18810,27180,16230,-3600,N,660,N,55310,55260,55273.6,55303,BUY,open_win,21-04-2025 11:35,24109.3,24116.8,24099.05,24113.8
21-04-2025 11:40,-2,1,1,0,85350,98175,47475,-10725,YES,12450,N,24115,24095,24108,24106,-1.1,-0.95,-1,0.05,142575,161775,206625,-237375,YES,-675,Y,280,265.6,273.7,272.6,-1.2,-1.05,-1.05,1.42E-14,526425,618525,868350,-30825,Y,43425,N,69.75,63.6,66.55,65.35,-31.2,-27.4,-25,2.4,24180,24180,8490,1650,N,390,N,55310,55250,55303,55271.8,no signal,reverse,21-04-2025 11:40,24113.8,24120.4,24101.75,24108
21-04-2025 11:45,-9,-9.8,-11,1.2,61500,73575,35475,-51750,YES,15150,N,24119,24096.4,24109,24100,-4.2,-6.05,-6,0.05,137925,142575,160275,-9900,Y,20925,YES,280.8,267,273.15,268.95,0.95,2,2.05,0.05,567600,593625,718800,41400,YES,-28500,YES,67.05,61.15,65.35,66.3,-3.2,-2,-3.8,1.8,20040,19350,4950,-1980,N,3450,N,55306.6,55270.2,55279.4,55276.2,SELL,reverse,21-04-2025 11:45,24110.9,24117.5,24106.45,24111.45
21-04-2025 11:50,22,19.6,20,0.4,83250,97875,44925,33825,Y,-2625,Y,24122.1,24097.1,24100,24122,12.3,13.15,12.65,0.5,151350,242625,238125,13125,Y,-18525,Y,282.6,267.55,269.15,281.45,-4.65,-4.7,-4.75,0.05,563550,498450,700725,9450,N,15900,Y,68.3,61.35,66.9,62.25,34.8,37.4,26.8,10.6,17070,42630,7260,15900,N,8430,N,55311,55264,55276.2,55311,BUY,exc_loss,21-04-2025 11:50,24111.5,24129.1,24106.25,24124.95
21-04-2025 11:55,4,8.2,7,1.2,59400,120375,33000,-20850,YES,15000,N,24139.8,24117.7,24122,24126,6.75,7.9,8.15,0.25,131025,183675,276600,-11250,YES,53400,YES,295.6,281.45,281.45,288.2,-3.45,-3.35,-3.3,0.05,689775,529200,893325,-27675,Y,-1425,YES,61.9,55.65,61.8,58.35,33.4,32.4,42.2,9.8,22950,15720,14190,1470,N,9960,N,55369,55309.2,55311,55344.4,SELL,reverse,21-04-2025 11:55,24124.95,24144.35,24123.05,24135.2
21-04-2025 12:00,5.1,-1.7,4.7,6.4,81375,104850,39150,750,Y,3150,N,24132,24120,24126,24131.1,-1,-1.95,-2.05,0.1,104625,116400,139575,3975,N,-6600,Y,290,281.5,288.1,287.1,-1.2,-0.6,-0.6,0,574050,533100,511800,-13500,N,20700,Y,60.3,57.25,58.85,57.65,-23.8,-17.2,-21.2,4,28860,15360,9570,8700,N,2580,N,55350,55322.8,55350,55326.2,BUY,im_loss,21-04-2025 12:00,24136.45,24137.85,24128.25,24136.5
21-04-2025 12:05,6,8.3,4.3,4,51375,94050,34875,22800,Y,-25875,Y,24136.4,24116,24130,24136,5.8,5.05,4.9,0.15,134700,130500,195450,4425,N,-3600,N,292.9,279,287.1,292.9,-2.25,-2.1,-2.1,7.11E-15,661350,516825,692325,6600,YES,-20175,YES,60.9,55.5,57.75,55.5,23.8,13.4,15.8,2.4,27720,44580,6780,22440,N,5910,N,55350,55304.2,55326.2,55350,no signal,win,21-04-2025 12:05,24137.2,24143.75,24125.65,24139.85
21-04-2025 12:10,1.2,4.8,3.1,1.7,125175,145500,78975,375,YES,-2325,YES,24145,24131,24136,24137.2,2.6,2.65,2.6,0.05,109650,101400,186975,5100,N,-4725,Y,296.95,289.25,292.8,295.4,-2.45,-2.5,-2.45,0.05,640950,624300,834900,-4200,Y,30300,Y,56.95,52.5,55.55,53.1,-1.8,-10,-8.6,1.4,15420,40200,6210,-15660,N,-1980,N,55344.6,55311.6,55337.8,55336,BUY,win,21-04-2025 12:10,24139.85,24150.15,24138.15,24148.35
21-04-2025 12:15,27.8,27.1,27.8,0.7,71925,156825,74250,42150,Y,-18075,Y,24165,24132.8,24137.2,24165,20.5,19.7,19.75,0.05,114675,121800,408900,2100,YES,-111375,Y,314.2,290.5,293.65,314.15,-6.6,-6.65,-6.75,0.1,801825,700575,1078500,-42900,Y,25500,N,55,46.65,53.5,46.9,20,25.6,15.8,9.8,24390,59910,6540,5220,N,7170,N,55360,55320,55336,55356,BUY,open_win,21-04-2025 12:15,24149.1,24166.9,24141.3,24166
21-04-2025 12:20,16.3,14.7,12.9,1.8,217800,184725,63075,43050,N,-16275,N,24177.9,24154,24161.6,24177.9,12,10.95,11.2,0.25,113250,100050,233475,16350,N,-19650,YES,326,305.55,313.55,325.55,-1.95,-1.7,-1.7,0,866175,762750,978900,-4425,YES,14325,N,49.25,45.25,47.2,45.25,28,22.2,25,2.8,28770,21030,14310,16260,N,-2640,N,55384.4,55351.4,55356,55384,no signal,open_win,21-04-2025 12:20,24166.4,24173.9,24158.5,24172.4
21-04-2025 12:25,-3.7,-6.1,-3.7,2.4,260775,134400,135450,-1650,YES,3600,N,24188,24163.3,24177.9,24174.2,-6.05,-4.4,-4.55,0.15,107625,95025,390075,-17175,YES,22725,YES,337.75,316.45,325.55,319.5,4.1,3.95,3.95,0,752325,757350,1110075,58875,YES,-63750,YES,49.2,44,45.1,49.2,-14,-19.6,-15,4.6,70350,37920,21510,8700,N,-11070,N,55411,55348,55384,55370,SELL,not_triggered,21-04-2025 12:25,24174.85,24182.45,24160.85,24166.7
21-04-2025 12:30,1.8,7.8,4.7,3.1,101475,143925,50100,4575,N,13500,N,24182.2,24166.8,24174.2,24176,5.4,4.3,4.25,0.05,119100,127950,118725,-7350,N,2550,Y,327.5,319.35,320,325.4,-1.45,-1.05,-1.05,0,899925,825300,631950,-17550,Y,43800,Y,49.5,47.5,49.15,47.7,-15.2,-11.6,-11,0.6,45750,32280,15120,-2700,N,4020,N,55370,55345.2,55370,55354.8,BUY,im_loss,21-04-2025 12:30,24167.45,24178.1,24163.45,24175.65
21-04-2025 12:35,14.1,14,14.9,0.9,85575,93975,60600,-23025,YES,18975,N,24194,24172,24178.5,24192.6,10.1,10.55,10.55,5.68E-14,108075,115350,188400,900,N,-13050,Y,337,318.8,325.4,335.5,-3.75,-3.95,-4,0.05,890175,873375,716325,5775,YES,19500,N,48.95,42.85,47.95,44.2,19.6,19.8,17.6,2.2,28410,24480,5340,-8130,N,1500,N,55381,55339.2,55350.4,55370,no signal,not_triggered,21-04-2025 12:35,24175.6,24185.55,24172.4,24184.15
21-04-2025 12:40,-16.2,-11.8,-16.5,4.7,122025,80925,44325,-7500,N,2325,Y,24193,24176.4,24192.6,24176.4,-12.25,-11.8,-11.85,0.05,97500,130050,104550,-12225,YES,16275,YES,335.5,322.2,335.05,322.8,2.25,2.5,2.45,0.05,975825,924150,510675,18000,N,-35625,YES,46.85,44,44.4,46.65,-9.8,-10.2,-11.4,1.2,27570,36930,9300,4800,N,-6330,N,55400,55339.4,55370,55360.2,SELL,reverse,21-04-2025 12:40,24183.95,24185.15,24172.6,24172.6
21-04-2025 12:45,8.1,8.3,5.7,2.6,176700,93825,47775,6450,N,5925,N,24191.9,24170.2,24176.4,24184.5,4.55,5.6,5.7,0.1,110550,144600,133200,2925,N,-10425,Y,335,319.4,323.65,328.2,-1.8,-1.7,-1.65,0.05,1031850,873750,689400,-12750,Y,37875,Y,47.5,42.95,46.8,45,30,25.2,25,0.2,30300,24060,6840,-1350,N,-11580,N,55394,55360,55360,55390,BUY,exc_loss,21-04-2025 12:45,24172.75,24188.85,24169.75,24182.25
21-04-2025 12:50,-5.9,-6.8,-1.3,5.5,174000,101175,62475,3525,N,8250,N,24188,24172,24184.5,24178.6,-3.2,-2.3,-2.3,0,90525,124725,104100,-7725,YES,8100,N,330.45,319.05,328.2,325,0.2,0.45,0.45,7.11E-15,1018200,995175,440475,-3825,N,22425,N,47.65,44.45,45.15,45.35,-6.6,-4.4,-5.8,1.4,21450,20850,8220,-3330,N,-630,N,55398,55365.6,55390,55383.4,no signal,reverse,21-04-2025 12:50,24181.85,24187,24172.05,24176.95
21-04-2025 12:55,9.3,6.7,3.6,3.1,92475,106950,88050,7275,N,-8475,Y,24191.8,24178.6,24178.6,24187.9,5,3.75,3.85,0.1,100275,129450,126225,-4350,N,-8025,Y,335.65,325,325,330,-1.85,-1.55,-1.5,0.05,1147050,945900,602850,38475,YES,-18900,YES,45.7,41.9,45.35,43.5,14.6,12.4,10.2,2.2,26640,26130,11100,2220,N,750,N,55399,55379.6,55383.4,55398,no signal,exc_loss,21-04-2025 12:55,24176.9,24185.75,24176.1,24177.6
