last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
09-04-2025 13:45,3.55,56250,110,53475,308025,3.15,4.05,-254550,-537.45,31725,4425,N,5625,N,22475.71,22473.2,22476.75,22481.95,22468,09-04-2025 13:45,0.05,4658025,181,100731675,51939600,0.05,0.05,48792075,-18.2,109500,320325,Y,-296925,YES,1.95,2,2.1,1.9,19.82,09-04-2025 13:45,-1.65,1459875,181,407925,318375,-1.65,-1.7,89550,-85.2,50775,-82800,Y,0,YES,102.6,100.95,102.95,97.8,125.5
09-04-2025 13:50,-6.95,26625,101,63300,61575,-5.65,-7.1,1725,-762.7,25875,75,YES,16575,N,22475.69,22476.95,22470,22476.95,22468,09-04-2025 13:50,-0.3,5901825,181,102545475,106354950,-0.3,-0.3,-3809475,-19.3,115575,-250200,YES,-251025,YES,2,1.7,2,1.6,19.63,09-04-2025 13:50,3.9,1659750,181,406125,366300,3.7,3.7,39825,-92.05,60600,-58200,YES,-47625,YES,100.75,104.65,106.15,98.85,125.29
09-04-2025 13:55,-1,23025,97,91875,39900,-1,-0.15,51975,-665.65,22650,49950,Y,5850,N,22475.67,22468,22467,22476.65,22465.75,09-04-2025 13:55,-0.2,4866000,182,122979825,118307475,-0.25,-0.25,4672350,-18.8,128250,-152850,Y,572100,YES,1.7,1.5,1.75,1.45,19.48,09-04-2025 13:55,0,1477275,182,513900,283275,-0.2,-0.2,230625,-92.7,61500,-24750,YES,36675,Y,104.65,104.65,106.6,102.1,125.13
09-04-2025 14:00,-5.05,67500,124,104850,47325,-2.2,-3.85,57525,-732.7,31575,225,YES,3525,N,22475.51,22469.85,22464.8,22470.85,22459.05,09-04-2025 14:00,0.05,4603275,183,123647850,88243125,0,0,35404725,-18,131250,-201000,YES,-136575,Y,1.45,1.5,1.75,1.45,19.34,09-04-2025 14:00,-0.15,1222500,183,288075,307575,-0.05,-0.2,-19500,-71.5,50550,-525450,Y,-22875,YES,104.75,104.6,105.95,102.9,124.99
09-04-2025 14:05,2.2,35550,106,50175,60825,1.9,1,-10650,-795.15,28725,9075,N,2100,Y,22475.45,22464.8,22467,22472.5,22461,09-04-2025 14:05,0.25,6636825,182,118864650,87092625,0.2,0.2,31772025,-17.95,126600,1206375,Y,-1266450,Y,1.45,1.7,1.75,1.3,19.13,09-04-2025 14:05,-4.3,1770900,183,261600,376050,-4.2,-4.3,-114450,-68.7,54300,-17100,YES,-9675,N,104.75,100.45,105.65,98.5,124.77
09-04-2025 14:10,-3.15,22725,92,88800,68550,-3.2,1.05,20250,-855.05,24225,-4500,YES,17625,N,22475.42,22467,22463.85,22472.6,22463,09-04-2025 14:10,-0.1,6284775,184,83491950,54053775,-0.1,-0.1,29438175,-19.15,142800,-891900,YES,323250,YES,1.7,1.6,1.85,1.4,18.95,09-04-2025 14:10,1.55,1235175,183,298650,323700,1.95,1.85,-25050,-67.95,59100,-30975,Y,-7125,N,100.65,102.2,103,98.8,124.62
09-04-2025 14:15,5.85,37275,104,69000,101775,6.4,3,-32775,-818.9,28350,2175,N,-11475,Y,22475.37,22463.85,22469.7,22475.3,22462.7,09-04-2025 14:15,0.1,5597925,184,72624975,43101825,0.05,0.05,29523150,-18.05,122175,29175,Y,-136125,Y,1.6,1.7,1.8,1.5,18.78,09-04-2025 14:15,-3.3,1357500,184,254925,269025,-3.45,-3.5,-14100,-67.2,57675,-155700,Y,26400,Y,101.95,98.65,103.15,97.25,124.45
09-04-2025 14:20,2.35,28575,111,74025,98325,0.5,1,-24300,-992,29175,7200,N,2700,N,22475.35,22469.7,22472.05,22476.15,22465.2,09-04-2025 14:20,-0.3,4894275,183,123756525,109243725,-0.3,-0.3,14512800,-19.1,153750,-1100550,YES,945600,YES,1.6,1.3,1.65,1.3,18.64,09-04-2025 14:20,-0.55,1314375,183,373125,416175,-0.65,-0.55,-43050,-67.95,56400,-519750,Y,-29475,YES,99,98.45,101.15,96.65,124.28
09-04-2025 14:25,-0.7,23475,108,57450,67575,-2.1,0,-10125,-912.3,24225,2475,YES,-4275,Y,22475.33,22472.05,22471.35,22476.3,22468.1,09-04-2025 14:25,-0.6,5833725,183,168520800,165733800,-0.55,-0.55,2787000,-18.95,159000,-2987625,YES,1104450,YES,1.3,0.7,1.4,0.7,18.46,09-04-2025 14:25,0.55,666525,183,304875,318150,1,1.05,-13275,-65.45,52725,-664125,Y,-26775,N,98.45,99,99.5,97.65,124.19
09-04-2025 14:30,-6.35,49800,133,115500,70275,-3.1,-4.8,45225,-625.45,29100,975,YES,-2775,N,22475.22,22471.35,22465,22471.35,22460.35,09-04-2025 14:30,-0.1,7483875,183,312559275,248795325,-0.15,-0.15,63763950,-18.2,128025,1593450,Y,-872475,Y,0.7,0.6,0.75,0.55,18.24,09-04-2025 14:30,0.7,1454250,183,289125,465750,0.7,0.7,-176625,-68.05,56325,-353400,YES,-21750,N,99.2,99.9,102.85,98.8,124.02
09-04-2025 14:35,2.55,41775,124,197325,107625,1.45,2,89700,-440.05,31200,-4350,YES,-4500,Y,22475.15,22465,22467.55,22468.05,22463.7,09-04-2025 14:35,0.05,5347800,184,346461900,305362275,0.1,0.1,41099625,-17.9,108900,2022750,Y,-777225,YES,0.65,0.7,0.75,0.55,18.09,09-04-2025 14:35,-0.65,791925,184,343425,306525,-0.85,-0.8,36900,-65,59175,-209850,YES,-12675,N,99.65,99,100.5,98.1,123.92
09-04-2025 14:40,1.45,60600,128,184275,103725,1.45,1.65,80550,-702,28875,-4275,N,-2850,N,22475.11,22467.55,22469,22476.85,22466.3,09-04-2025 14:40,0,3954525,182,269092800,218167575,0,0,50925225,-17.7,117900,-714000,YES,174825,YES,0.75,0.75,0.85,0.65,17.97,09-04-2025 14:40,0.3,760275,182,278775,542025,0.1,0.05,-263250,-52.2,50775,-440175,Y,-27150,YES,98.9,99.2,100.2,98,123.83
09-04-2025 14:45,-4.55,75750,132,174000,77625,-2.85,-0.8,96375,-645.3,30225,-13575,YES,1425,N,22475.02,22470.65,22466.1,22474.9,22465.05,09-04-2025 14:45,-0.05,3617775,178,354081300,185374725,-0.05,-0.05,168706575,-17.3,116700,-1235550,YES,146175,N,0.75,0.7,0.75,0.65,17.87,09-04-2025 14:45,1.95,738450,183,327600,323700,1.6,1.65,3900,-56.2,48150,-287775,YES,-40350,YES,99.05,101,101,98.45,123.74
09-04-2025 14:50,-2.75,75975,147,107175,126525,-2.75,-2,-19350,-766.65,34500,-9150,N,-9900,Y,22474.89,22465.05,22462.3,22470,22462.15,09-04-2025 14:50,-0.2,5179200,182,309974475,203142825,-0.2,-0.2,106831650,-18.6,129975,-2678925,YES,778500,YES,0.7,0.5,0.7,0.4,17.73,09-04-2025 14:50,1.25,1003125,177,201450,259050,0.85,0.85,-57600,-53.2,48750,-2034300,Y,-52800,YES,100.8,102.05,102.45,100.15,123.63
09-04-2025 14:55,1,74325,143,86775,222675,2.65,-0.05,-135900,-713.4,29325,-16650,YES,-6225,N,22474.73,22464,22465,22469.2,22457.6,09-04-2025 14:55,0,6644625,182,281481000,217087200,0,0,64393800,-17.4,94950,-661725,Y,-1415625,Y,0.5,0.5,0.6,0.35,17.55,09-04-2025 14:55,0.15,1639500,182,279075,297300,0,0.1,-18225,-58.05,51075,-732075,YES,-70275,YES,101.85,102,104.7,99.4,123.45
09-04-2025 15:00,-6.9,75450,155,75525,149925,-4.9,-4.2,-74400,-887.4,31200,-6675,N,-7425,Y,22474.56,22465,22458.1,22468,22455.5,09-04-2025 15:00,-0.3,8272500,180,541666425,344638275,-0.25,-0.25,197028150,-18.2,120600,-1604175,YES,2067525,YES,0.55,0.25,0.6,0.25,17.32,09-04-2025 15:00,1.45,2213475,180,259200,235950,1.6,1.6,23250,-66.85,48600,-1693425,Y,-39450,Y,101.9,103.35,105,100.1,123.22
09-04-2025 15:05,10.7,52575,150,101025,93450,7.9,3.05,7575,-581.3,29325,44100,Y,-7575,Y,22474.47,22458.1,22468.8,22468.8,22458.1,09-04-2025 15:05,-0.1,4852125,181,1809643350,621584475,-0.1,-0.1,1188058875,-18.1,100650,-10536525,YES,1090800,N,0.25,0.15,0.3,0.15,17.19,09-04-2025 15:05,-1.4,1364850,181,293625,229125,-1.5,-1.4,64500,-68.65,50775,-4772550,Y,20175,Y,103.35,101.95,104.35,100.9,123.09
09-04-2025 15:10,7.5,129975,167,2039325,116175,5.55,6.45,1923150,-548.35,37125,-41625,YES,-14775,Y,22474.39,22467.45,22474.95,22475.95,22464.1,09-04-2025 15:10,2.78E-17,2444400,180,2020151175,765237675,0,0,1254913500,-17.95,118875,-3066825,Y,-92100,Y,0.2,0.2,0.2,0.15,17.13,09-04-2025 15:10,-1.8,1337475,181,293025,268725,-1.65,-1.8,24300,-62.9,51900,-2724525,YES,73800,Y,102,100.2,102.2,98.85,122.94
09-04-2025 15:15,-6.6,158400,176,161250,141225,-6.55,-4.95,20025,-975.9,37500,-39675,N,-14700,N,22474.41,22473,22466.4,22480.2,22465.05,09-04-2025 15:15,0,3477600,181,3754430850,772982100,-0.05,-0.05,2981448750,-18.45,108750,-11387175,YES,298350,YES,0.15,0.15,0.2,0.1,17.04,09-04-2025 15:15,0.7,1493700,180,618150,659625,0.55,0.55,-41475,-52.75,66300,-2475825,YES,-157500,YES,100.3,101,101,99.1,122.78
09-04-2025 15:20,0,119325,170,167775,163725,3.65,1.85,4050,-574.7,33525,-3675,Y,-7650,N,22474.35,22470,22470,22475.9,22465.5,09-04-2025 15:20,-0.05,4046250,180,4048470825,533534850,-0.05,-0.05,3514935975,-18.1,129750,-16555200,YES,-1575300,Y,0.15,0.1,0.15,0.05,16.94,09-04-2025 15:20,1,1361925,180,1582050,552525,0.85,1.05,1029525,-44.5,72225,-1280925,YES,-237825,YES,100.95,101.95,102,100.7,122.64
09-04-2025 15:25,32.15,318000,178,280725,174150,31.1,38.1,106575,-994.45,34800,-70950,YES,-102225,Y,22475.35,22471.85,22504,22510.05,22469.05,09-04-2025 15:25,-0.05,3735450,180,3641864625,144317025,0,0,3497547600,-18.7,144600,-10850550,Y,-3572925,Y,0.1,0.05,0.1,0.05,16.84,09-04-2025 15:25,-1.2,1447350,181,502050,1533525,-0.9,-1.05,-1031475,-68.5,67125,-13995450,Y,-142050,Y,101.9,100.7,102.3,100.55,122.49
