last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
29-08-2025 13:50,-7.4,33075,100,141975,178050,-5,-4.4,-36075,-1046.2,37050,-5100,N,-17625,Y,24664.19,24637.4,24630,24651.9,24630,29-08-2025 13:50,-2.55,5832750,347,1009425,1208175,-2.7,-2.8,-198750,-118.15,72675,-296625,YES,-38700,Y,103.25,100.7,110.75,97.9,129.55,29-08-2025 13:50,2,8355450,350,1354725,1490250,2.4,2.4,-135525,-87.05,85125,-86250,Y,-297675,YES,74.85,76.85,78.9,67.75,74.62
29-08-2025 13:55,-15,58725,152,208350,79425,-15,-18.3,128925,-1061.7,36375,-21375,YES,21825,YES,24663.47,24630,24615,24638,24615,29-08-2025 13:55,-8.1,6681075,321,948300,1193325,-7.9,-8.05,-245025,-97.95,75825,144375,Y,150675,YES,101.2,93.1,103.55,92.45,128.78,29-08-2025 13:55,7.1,15278325,321,1877550,1654200,6.9,6.85,223350,-95.55,79725,150300,YES,-79650,Y,76.6,83.7,84.5,74.45,74.81
29-08-2025 14:00,5.1,53100,171,123600,70050,-0.9,2.6,53550,-1532.5,40125,18150,Y,-9150,Y,24662.74,24616,24621.1,24626.8,24611,29-08-2025 14:00,2.2,5174775,318,939675,925050,2.35,2.35,14625,-91.35,74325,-184875,YES,47250,N,93.2,95.4,97.35,90.85,128.15,29-08-2025 14:00,-1,11201475,322,1191450,1500375,-1.05,-1.1,-308925,-93.75,77700,-134700,Y,-150,Y,83.7,82.7,87.4,79.65,75.02
29-08-2025 14:05,10,29700,128,133200,112950,14.9,10.9,20250,-1306.4,37800,7425,N,-7875,N,24662.4,24621.1,24631.1,24637.9,24612,29-08-2025 14:05,6.45,5155725,314,1032225,1628625,6.75,6.95,-596400,-106,78375,522600,Y,-133575,Y,95.35,101.8,102.5,93.25,127.62,29-08-2025 14:05,-8.1,7918500,326,1431300,1756575,-8.2,-8.15,-325275,-93.4,78525,-359700,Y,87225,Y,83.1,75,85.3,74.05,75.1
29-08-2025 14:10,17.7,39750,151,143175,184275,14,16.8,-41100,-1048.2,41100,-19425,YES,2325,N,24662.2,24631.1,24648.8,24649,24631,29-08-2025 14:10,8.55,9582675,354,922650,1406400,8,8.05,-483750,-126.6,80775,-100575,YES,-182400,Y,101.8,110.35,112.8,101.8,127.01,29-08-2025 14:10,-6.75,9283275,353,1570800,1728525,-6.65,-6.65,-157725,-84.25,91125,197475,YES,96225,N,74.65,67.9,75,65.7,74.99
29-08-2025 14:15,-4.5,27975,105,177525,119325,-0.6,-3.8,58200,-783.9,40275,4350,Y,1275,Y,24662.06,24648.9,24644.4,24649,24641.5,29-08-2025 14:15,1.05,4691025,351,856275,949875,1.3,1.25,-93600,-118.45,68850,-219300,YES,24075,YES,109.95,111,113,107.6,126.76,29-08-2025 14:15,-0.85,5158425,347,1521150,1408800,-0.7,-0.7,112350,-75.5,84075,140025,N,205425,Y,68.25,67.4,70.2,66.5,74.91
29-08-2025 14:20,13.2,165900,198,70425,201375,6.5,12.5,-130950,-1426.7,39450,-4875,YES,9375,N,24661.92,24644.5,24657.7,24685,24638.6,29-08-2025 14:20,4.2,15988350,346,713700,702825,4,4,10875,-127,65775,-258375,YES,-450525,Y,111,115.2,135.05,106.7,126.54,29-08-2025 14:20,-5.65,19824525,345,1051725,1831200,-5.4,-5.35,-779475,-71.55,82500,-183000,Y,-255750,YES,67.25,61.6,70.3,49.45,74.3
29-08-2025 14:25,-54.4,107475,184,163425,106575,-47.2,-48.3,56850,-1500.3,35250,-33075,YES,21900,N,24660.73,24658.8,24604.4,24660,24601,29-08-2025 14:25,-24.95,14751675,290,536850,975075,-24.9,-25,-438225,-97.9,62925,-257250,N,321225,YES,114.6,89.65,117,84.4,125.25,29-08-2025 14:25,22.4,23140125,298,985650,1092675,22.6,22.55,-107025,-82.95,77625,499650,YES,-615600,YES,61.4,83.8,87.2,59.85,74.36
29-08-2025 14:30,5.7,34875,130,181050,87225,5.6,3,93825,-1123.1,29025,21975,Y,19200,N,24660.28,24604.4,24610.1,24623.6,24603,29-08-2025 14:30,0.3,7038300,246,740175,851850,-0.05,-0.05,-111675,-84.35,67800,1029900,Y,292200,N,89.65,89.95,95.8,87.8,124.54,29-08-2025 14:30,-1.6,12087675,248,1094025,1112175,-1.55,-1.5,-18150,-88.35,67875,20625,N,345675,Y,83.8,82.2,85.15,76.9,74.53
29-08-2025 14:35,-16.1,98925,139,285450,158550,-22.3,-19,126900,-973.7,31050,-29925,YES,-16350,Y,24658.75,24610.1,24594,24615,24585,29-08-2025 14:35,-10.95,7893375,222,925800,842625,-11.2,-11.15,83175,-86.7,65850,227175,N,78675,N,89.95,79,91.3,77,123.63,29-08-2025 14:35,10.5,15635925,222,1028625,1018050,10.8,10.85,10575,-87.05,65925,41925,YES,-777225,YES,81.7,92.2,96.4,78.75,74.91
29-08-2025 14:40,-8.1,102075,185,116925,87600,-1.4,-2.6,29325,-1550.5,34275,2625,Y,2775,N,24656.96,24594,24585.9,24598.9,24580,29-08-2025 14:40,-0.45,6605625,233,964350,888000,-0.1,-0.1,76350,-77.7,63525,-112125,YES,88575,N,78.95,78.5,80.8,74.85,122.78,29-08-2025 14:40,2.4,13696575,231,883350,1188150,1.55,1.55,-304800,-90.4,68700,-42525,Y,203400,Y,91.95,94.35,98.35,88.6,75.36
29-08-2025 14:45,7.6,100875,172,214725,155100,10,7.9,59625,-1220.6,35025,13050,N,300,Y,24655.49,24590.9,24598.5,24606,24585,29-08-2025 14:45,2.15,8030475,223,912000,1143450,1.7,1.75,-231450,-76.95,65700,398475,Y,230775,YES,78,80.15,84.5,77.85,121.87,29-08-2025 14:45,-3.45,10184850,233,964650,929625,-3.05,-3,35025,-90.4,62100,99900,YES,-76050,YES,94.8,91.35,95.1,86,75.62
29-08-2025 14:50,-0.2,92625,154,139800,161100,0,-0.2,-21300,-1209.3,30525,22725,N,-11100,Y,24654.14,24599,24598.8,24602.9,24590,29-08-2025 14:50,1.55,6346950,218,788100,1212675,1.75,1.65,-424575,-73.7,66600,-893550,YES,-141000,Y,80.2,81.75,82.9,76.55,121.14,29-08-2025 14:50,-3,8170575,224,1022250,752100,-2.8,-2.9,270150,-80.25,59100,-186375,Y,295500,Y,91.2,88.2,94.25,86.5,75.83
29-08-2025 14:55,16.2,99075,192,85875,169650,15,17.1,-83775,-1717.3,37800,8775,N,20400,YES,24653.06,24598.8,24615,24618.8,24596.6,29-08-2025 14:55,7,10716750,294,1017000,1286850,7.15,7.15,-269850,-84.6,68550,-500250,Y,-366975,Y,82.25,89.25,92.4,81.45,120.18,29-08-2025 14:55,-7.55,9593025,294,906150,1047150,-7.65,-7.55,-141000,-82.1,71250,-154875,YES,-157350,YES,87.85,80.3,89.25,76.5,75.94
29-08-2025 15:00,-27.8,63750,152,207450,249900,-23.2,-28.4,-42450,-954.5,36975,1275,YES,48750,YES,24652.26,24614.8,24587,24617.9,24585.1,29-08-2025 15:00,-14.55,8831025,295,941025,796275,-14.7,-14.7,144750,-75.6,70950,-113850,Y,329925,YES,90.55,76,91.1,75.7,119.3,29-08-2025 15:00,15.3,13356075,295,760350,1192425,15.35,15.5,-432075,-87.95,64500,289950,YES,-308175,YES,79.35,94.65,94.75,79.35,76.23
29-08-2025 15:05,-21,106575,152,189825,78675,-23.8,-21,111150,-1216,38925,-33375,YES,12600,N,24650.55,24587,24566,24594.8,24562.1,29-08-2025 15:05,-10.85,7652175,235,712275,863100,-11,-10.95,-150825,-64.45,58725,-410400,YES,-95175,Y,76.55,65.7,78.55,64.25,118.39,29-08-2025 15:05,16.15,15639450,237,2702250,1483425,16.3,16.35,1218825,-83.9,60150,-31125,Y,-1068600,YES,94.15,110.3,112.5,91.25,76.83
29-08-2025 15:10,-14,76650,77,223500,32625,-13,-14.8,190875,-487.5,13800,-35925,YES,8400,N,24649.02,24566,24552,24569.3,24552,29-08-2025 15:10,-0.8,688125,14,39075,38850,-0.8,-0.8,225,-3.55,3000,11775,Y,89775,YES,66.8,66,68,65.9,118.3,29-08-2025 15:10,4.8,1065300,15,16050,16350,4.8,4.9,-300,-5.1,3150,61200,YES,-64125,Y,109.4,114.2,114.2,109.05,76.9
