last_traded_time,,ltp,bid_price,ask_price,bid_ask_pr_diff_1,bid_size1,ask_size1,volume_1,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_1,low_1,open_1,close_1,ltp,bid_price,ask_price,bid_ask_pr_diff_2,bid_size2,ask_size2,volume_2,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_2,low_2,open_2,close_2,ltp,bid_price,ask_price,bid_ask_pr_diff_3,bid_size3,ask_size3,volume_3,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_3,low_3,open_3,close_3,ltp,bid_price,ask_price,bid_ask_pr_diff_4,bid_size4,ask_size4,volume_4,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,high_4,low_4,open_4,close_4,final_signal,result,datetime,open,high,low,close
08-07-2025 14:50,FALSE,3.2,3.3,5.1,1.8,51975,144675,16875,1050,YES,-600,N,25559,25547.8,25552.1,25555.3,3.55,3.2,3.1,0.1,468750,534900,654075,-1950,YES,-86025,Y,134.4,128.8,130.8,134.35,-2.6,-2.5,-2.55,0.05,1323975,1726650,1023300,-96000,Y,21150,N,52.35,49.2,52.15,49.55,10.4,11.4,10.4,1,22960,22540,6790,-1470,N,-1575,N,57350,57330.4,57336.4,57346.8,no signal,win,08-07-2025 14:50,25457.25,25470.45,25451.95,25470
08-07-2025 14:55,FALSE,19.7,16.2,16,0.2,67950,159900,47025,450,YES,-38625,Y,25575,25555.2,25555.3,25575,11.35,11.15,11.25,0.1,626325,655500,2537100,-11850,YES,-247800,Y,148.7,134.1,134.5,145.85,-5.2,-5.3,-5.35,0.05,1002750,2535900,3708600,-108975,Y,-55500,YES,49.7,43.15,49.45,44.25,43.2,43.8,49,5.2,32410,51135,19740,-6685,N,-9555,N,57400,57347,57347,57390.2,no signal,win,08-07-2025 14:55,25470.6,25486.25,25467.2,25482.3
08-07-2025 15:00,FALSE,29.1,28.9,24.1,4.8,169875,302700,239100,36900,Y,-46950,Y,25599,25569.5,25569.9,25599,18.1,16.15,16.15,2.84E-14,317775,463800,4491600,-44475,YES,-221175,YES,164.15,145.1,146.05,164.15,-4.8,-4.7,-4.75,0.05,837000,1979775,4944075,-6525,YES,1050,Y,45.05,39.35,44.25,39.45,36.2,36,38.6,2.6,100625,87325,28035,175,N,-11585,N,57444.8,57386.6,57396,57432.2,no signal,win,08-07-2025 15:00,25483.55,25505.75,25476.85,25504.05
08-07-2025 15:05,FALSE,23,17.9,21,3.1,353250,282375,224925,5250,N,4050,YES,25627.4,25597,25597,25620,16.45,16.15,16.2,0.05,302400,306450,4264275,-61200,YES,-126750,YES,189.75,164.95,164.95,181.4,-4.25,-4.4,-4.35,0.05,1534500,1727325,4590675,111750,YES,-139050,YES,39.45,33.7,39.35,35.1,48,48,40.4,7.6,145635,102690,46165,-4200,N,-11340,N,57489.4,57426.2,57426.2,57474.2,SELL,reverse,08-07-2025 15:05,25503.95,25529.7,25503.75,25528
08-07-2025 15:10,FALSE,6.7,11.3,9.9,1.4,116700,365475,148050,14775,N,36150,YES,25631.5,25608.7,25620,25626.7,7.9,9.05,9.1,0.05,446325,369150,2510925,-40875,Y,-91350,YES,197.4,174.5,181.45,189.35,-0.9,-0.35,-0.3,0.05,1839600,2195700,3095400,23100,N,-46500,Y,35.8,33.3,35.15,34.25,-16.6,-14,-9.4,4.6,47775,368690,21175,4165,N,-10395,N,57474.2,57425.4,57474.2,57457.6,no signal,not_triggered,08-07-2025 15:10,25527.5,25539.4,25515.35,25536
08-07-2025 15:15,FALSE,-11.7,-10.7,-10.5,0.2,100800,170925,149475,20100,N,79500,YES,25635,25615,25626.7,25615,-7.75,-8.05,-8.1,0.05,325575,309000,1522950,-34425,N,53100,YES,195.8,181.2,189.55,181.8,1.95,1.55,1.6,0.05,1643475,2292600,2936175,66975,YES,-64200,YES,36.25,34.15,34.3,36.25,-5.8,-5.2,-8.4,3.2,59500,89005,20055,735,N,12250,N,57475,57443.8,57465,57459.2,SELL,reverse,08-07-2025 15:15,25536.2,25548.05,25521.3,25523
08-07-2025 15:20,FALSE,5,2.7,5,2.3,244200,168900,109500,-6375,YES,-1350,Y,25623.8,25613.1,25615,25620,3.75,3.95,3.9,0.05,355575,545400,847650,-33900,N,-27675,Y,187,181.1,181.5,185.25,0.5,0.45,0.5,0.05,1704825,1692975,2728425,-77175,Y,-13650,Y,37,35.6,36.25,36.75,-14.2,-12.4,-14.4,2,42000,77595,17710,-22680,N,-10325,N,57472.4,57430.4,57459.2,57445,BUY,not_triggered,08-07-2025 15:20,25522.35,25524.85,25517.3,25520.6
08-07-2025 15:25,FALSE,5,2.5,2.6,0.1,200475,254625,142200,-66000,YES,-100050,Y,25625.4,25616.1,25620,25625,-0.75,-0.7,0.4,1.1,287025,688575,899850,-257700,YES,-132675,Y,188.45,183.45,185.35,184.6,-4,-3.8,-3.7,0.1,1199925,1410075,2748225,-2908050,Y,-272025,YES,37.05,32.7,37,33,14.8,2.6,14.6,12,78505,72870,35315,-5740,N,-23380,N,57461.8,57432.4,57445,57459.8,no signal,not_triggered,08-07-2025 15:25,25519.25,25535.45,25519.25,25523.1
09-07-2025 09:15,FALSE,-16.6,-13.6,-15.5,1.9,191625,107100,95925,77850,N,11175,N,25599,25575,25596.6,25580,-13.8,-14.05,-14.25,0.2,843300,330450,14276550,-1120875,N,779775,N,92.75,78.05,92.75,78.95,8.9,10.35,10.3,0.05,577125,442050,17489850,542175,N,548700,N,75.8,63.4,63.9,72.8,-27.4,-18.8,-27.2,8.4,81760,50820,26390,18865,N,20020,N,57426,57354,57420,57392.6,no signal,exc_loss,09-07-2025 09:15,25514.6,25525.05,25483.3,25488.3
09-07-2025 09:20,FALSE,-4,-5.5,-5,0.5,128475,123225,148275,28425,N,61125,YES,25591.9,25565.6,25580,25576,-6.6,-7.2,-7.15,0.05,779475,711750,15475650,248100,Y,684300,N,86.2,71.3,80.05,73.45,-0.8,-0.15,-0.2,0.05,520950,530250,15166800,190725,N,330300,N,79.4,67.7,72.6,71.8,-68.8,-79.8,-71,8.8,64505,192255,36085,-420,N,12040,N,57400,57305,57395,57326.2,no signal,reverse,09-07-2025 09:20,25488.8,25500.7,25478.15,25487.45
09-07-2025 09:25,FALSE,-1.6,-5.6,-2.5,3.1,77250,80175,68850,32250,N,37050,N,25582.9,25563.1,25576,25574.4,-3.35,-3.55,-3.65,0.1,710100,752250,11180550,135225,N,473850,N,76.8,66.95,73.35,70,-0.15,0.25,0.25,0,733500,853275,10951125,45225,N,290475,N,75.95,68.4,71.65,71.5,-28.8,-29.2,-29,0.2,86275,75320,37905,11830,N,7140,N,57327.4,57250,57324.6,57295.8,no signal,reverse,09-07-2025 09:25,25487.7,25494.3,25476.65,25483.2
09-07-2025 09:30,FALSE,6.5,7,7.6,0.6,90825,87825,81375,39150,N,-9000,Y,25582.7,25561.6,25568.8,25575.3,3.85,3.45,3.45,0,875775,955800,10889550,111900,N,147525,N,75.1,65,70.05,73.9,-5.35,-5.2,-5.3,0.1,924150,832125,11558175,-227550,Y,346425,Y,75.05,65.75,71.95,66.6,13.8,16.2,13.8,2.4,52605,38080,13160,-5355,N,7245,N,57317.4,57262,57295.8,57309.6,BUY,exc_loss,09-07-2025 09:30,25483.35,25492.2,25472.05,25488.25
09-07-2025 09:35,FALSE,5.7,5.4,0.9,4.5,89250,77775,39825,16125,N,21975,YES,25587.4,25574.3,25574.3,25580,-0.45,-0.85,-0.85,0,1122975,817575,10829175,147225,Y,277275,YES,78.4,70.65,73.1,72.65,-1.9,-1.85,-1.85,0,1076775,849150,8000025,99375,YES,353175,N,67.9,62.5,67.35,65.45,-1.2,5.2,4.4,0.8,31535,51625,8610,5355,N,12705,N,57327.8,57296.8,57311.4,57310.2,SELL,exc_loss,09-07-2025 09:35,25488.8,25495.9,25487.6,25491.7
09-07-2025 09:40,FALSE,-10,-10,-9.9,0.1,298500,108975,29025,5775,N,2100,Y,25584,25570,25580,25570,-4.45,-4.65,-4.6,0.05,1077225,848175,6552225,-15150,YES,365175,YES,73.3,66,72.25,67.8,5.4,5.25,5.25,0,954450,1127925,7078125,146175,YES,-188250,YES,71.4,64.8,65.45,70.85,-25,-35,-34,1,77700,39585,6475,-5460,N,2240,N,57310.2,57273.8,57310.2,57285.2,SELL,reverse,09-07-2025 09:40,25492.3,25492.7,25480.65,25483.85
09-07-2025 09:45,FALSE,7.8,4,6.8,2.8,124875,109050,25725,13950,N,2625,N,25580,25567.3,25570,25577.8,4.2,3.95,3.9,0.05,995700,986475,6780675,118125,Y,22725,N,72.15,66.05,67.5,71.7,-4.65,-4.75,-4.75,0,1250100,980775,6750375,105225,N,178050,Y,72.75,65,71,66.35,-5.6,-10.2,-11.6,1.4,48020,30625,8575,9520,N,7385,N,57300.8,57260,57275.2,57269.6,no signal,win,09-07-2025 09:45,25482,25490.55,25477.65,25489
09-07-2025 09:50,FALSE,2.2,5.8,4.1,1.7,177750,47550,36450,5850,N,4350,N,25589.9,25572.5,25577.8,25580,0.9,0.1,0.2,0.1,887400,1234650,7181475,75450,N,-78375,Y,76,69.25,71.1,72,-1.35,-0.95,-0.9,0.05,1176150,991425,5343675,-80325,Y,57300,N,68,62.2,66.75,65.4,40.2,41.2,32.4,8.8,72765,33285,9765,3990,N,2695,N,57316.6,57269.6,57269.6,57309.8,no signal,win,09-07-2025 09:50,25489.1,25497,25486.5,25491.6
09-07-2025 09:55,FALSE,27.6,25.1,25,0.1,205350,142650,80475,-54975,YES,16275,N,25610,25580,25580,25607.6,14.3,14.55,14.65,0.1,664200,952350,20465700,471525,Y,-719100,Y,89.7,71.7,72,86.3,-10,-10.15,-10.2,0.05,1506900,1229775,11136600,-316650,Y,185625,Y,65.35,53.75,65.15,55.15,56,45.6,56,10.4,81200,44590,18200,420,N,-3885,N,57378,57300,57309.8,57365.8,BUY,open_win,09-07-2025 09:55,25491.1,25519.15,25489.75,25517.4
09-07-2025 10:00,FALSE,-7.1,-10.1,-8.6,1.5,187800,97725,56250,12450,Y,3900,N,25610,25595,25605,25597.9,-5.75,-5.7,-5.8,0.1,1050000,692400,10963725,-440625,YES,393150,YES,89.4,80,85.95,80.2,2.7,2.85,2.9,0.05,1724850,1369425,7182525,289650,YES,95250,N,58,53.9,55.25,57.95,-40.2,-27.8,-31,3.2,83825,38920,13510,1365,N,12600,N,57380,57325.6,57365.8,57325.6,SELL,reverse,09-07-2025 10:00,25516,25519.45,25504.45,25504.65
09-07-2025 10:05,FALSE,7.1,10,9.7,0.3,218475,130125,29625,-5775,YES,43200,YES,25608,25595,25597.9,25605,5.95,5.65,5.7,0.05,857700,980175,7246125,314400,Y,-62325,Y,87.4,80.3,80.35,86.3,-2.15,-2,-2,0,1753275,1325025,4211925,122700,N,268575,Y,58.1,55,58.05,55.9,7.4,11.2,6,5.2,56665,50400,3465,-175,N,7490,N,57351,57325.8,57340.6,57348,BUY,win,09-07-2025 10:05,25504.5,25513.6,25503.6,25510.65
09-07-2025 10:10,FALSE,19.4,17,15.3,1.7,210075,121650,69525,-7650,YES,-3975,Y,25625,25605,25605,25624.4,11.5,11.6,11.65,0.05,528150,617475,20921625,128250,N,-455250,Y,100.5,84.85,86.2,97.7,-5.65,-5.6,-5.6,7.11E-15,1289775,1381725,11582925,-241875,Y,69975,N,56.6,49.7,56,50.35,62.8,61.6,48.6,13,59885,63980,11375,-840,N,-4270,N,57398,57333.8,57333.8,57396.6,no signal,exc_loss,09-07-2025 10:10,25510.8,25529.45,25508.4,25527.65
09-07-2025 10:15,FALSE,0.5,-0.2,0.8,1,211725,172350,70725,11925,N,6750,N,25630.9,25612.4,25624.5,25625,3.5,3.85,3.85,0,578625,726675,15021075,-13275,YES,41250,YES,104.9,92.8,97.7,101.2,-2.95,-2.95,-3,0.05,1573050,2073525,9750750,-41775,YES,222900,Y,50.8,46.9,50.5,47.55,12,12.2,12,0.2,57260,32095,12915,3220,N,6090,N,57420,57375.2,57398,57410,SELL,not_triggered,09-07-2025 10:15,25527.6,25537.15,25522.45,25531.8
09-07-2025 10:20,FALSE,-3,-3,-1.4,1.6,148650,721875,24600,2175,YES,15525,N,25629,25620,25625,25622,-1.15,-1.4,-1.4,1.42E-14,638025,580500,6168675,-81000,YES,289350,YES,103.6,97.45,101.05,99.9,0,0.05,0.1,0.05,1630200,1764450,3933450,237225,YES,106200,N,48.1,46.1,47.45,47.45,-18.6,-17.6,-18.6,1,40425,43225,6825,-70,N,4760,N,57415,57390.6,57410,57391.4,SELL,exc_loss,09-07-2025 10:20,25531.2,25533.5,25527.05,25531.65
09-07-2025 10:25,FALSE,-4.7,-9,-7.3,1.7,363600,190500,39150,-10650,YES,-14400,Y,25633.1,25613,25622,25617.3,-8.1,-8.45,-8.55,0.1,928275,912225,8396700,-269025,YES,16200,N,104.65,91.4,100.25,92.15,2.25,2.5,2.5,0,1571850,1763550,6637275,94875,N,-118425,YES,50,45.45,47.3,49.55,-33.4,-33.6,-24.4,9.2,36995,38570,4480,-630,N,-5355,N,57400,57355,57390,57356.6,no signal,not_triggered,09-07-2025 10:25,25530.6,25537.55,25518.45,25518.7
09-07-2025 10:30,FALSE,2.8,6.1,2.5,3.6,111975,96750,21525,21975,Y,36750,YES,25623.7,25609,25613,25615.8,4.45,4.35,4.3,0.05,657750,705600,6499725,281250,Y,89400,YES,97.25,90.6,91,95.45,-1.25,-1.25,-1.25,0,1678125,1981725,5569725,-79200,Y,350550,Y,50.6,47.65,50,48.75,28.2,15.6,17.4,1.8,65135,33740,4935,7455,N,1260,N,57391.4,57340,57356.6,57384.8,BUY,open_loss,09-07-2025 10:30,25519.5,25527.5,25516.15,25522.45
09-07-2025 10:35,FALSE,0,1.3,3.6,2.3,176325,125175,12075,1200,YES,8925,N,25623.3,25616.8,25620,25620,1.35,1.4,1.35,0.05,724200,639300,4195200,131550,N,-3600,Y,98,93.4,95.35,96.7,-0.15,-0.2,-0.2,7.11E-15,1552875,2148750,2756325,-59550,N,76725,N,50,47.6,48.75,48.6,-29.6,-13.4,-25,11.6,27335,33460,2170,-4725,N,-385,N,57384.8,57346.4,57384.8,57355.2,no signal,neutral,09-07-2025 10:35,25521.2,25527,25521,25525.4
09-07-2025 10:40,FALSE,0.3,2,0.3,1.7,661125,118275,18450,-600,YES,-4200,Y,25625,25616.9,25623.6,25623.9,1.9,1.7,1.7,1.42E-14,663600,627675,3732975,-88725,YES,29250,YES,98.8,94.3,96.45,98.35,-0.15,-0.45,-0.45,7.11E-15,1564800,2054550,2260650,-8325,YES,61350,N,50,47.7,48.65,48.5,25,25,14.6,10.4,31570,49665,2520,1260,N,1190,N,57384,57352.2,57355.2,57380.2,SELL,reverse,09-07-2025 10:40,25526.05,25528.85,25521.6,25526.4
09-07-2025 10:45,FALSE,1.1,3.7,3.1,0.6,112200,83325,28350,-4200,YES,37725,YES,25628.8,25612,25623.9,25625,0.05,-0.15,-0.1,0.05,610650,671850,6602325,-53625,Y,25725,N,101,91.6,98.4,98.45,-0.9,-0.9,-0.9,0,1836825,1872675,5149725,-182100,Y,-163200,YES,50.6,46.2,48.3,47.4,2.2,6,9,3,41825,25235,3360,805,N,-630,N,57399.8,57355.2,57384,57386.2,no signal,reverse,09-07-2025 10:45,25526.35,25531.5,25516.5,25530.2
09-07-2025 10:50,FALSE,-7.7,-3.7,-6.3,2.6,133500,95400,9150,-225,N,16500,N,25628,25616.6,25628,25620.3,-3.65,-3.9,-3.95,0.05,711600,818400,3257625,-24450,Y,218700,YES,99.6,94.2,98.45,94.8,1.25,1.3,1.25,0.05,1384275,2084925,2587500,158925,YES,60075,Y,48.9,46.6,47.35,48.6,-7,-9.4,-13.8,4.4,33005,28175,1960,-4375,N,5250,N,57401,57370.2,57386.2,57379.2,no signal,exc_loss,09-07-2025 10:50,25529.4,25531,25524.35,25525.95
09-07-2025 10:55,FALSE,-4.3,-4,-2.3,1.7,54600,92550,11100,-1050,YES,-9300,Y,25623.7,25613,25620.3,25616,-2.05,-1.9,-1.9,1.42E-14,1217550,757275,2855475,-79575,YES,117525,N,95.9,92.45,94.5,92.45,0.5,0.55,0.55,7.11E-15,1609425,1965225,2454225,11025,N,19500,N,49.5,47.4,48.75,49.25,4.6,-7.4,2.8,10.2,22505,28210,1575,-175,N,805,N,57384.2,57364.8,57379.2,57383.8,no signal,exc_loss,09-07-2025 10:55,25525.9,25527.6,25521.95,25523.4
09-07-2025 11:00,FALSE,3.3,2,-0.1,2.1,77925,74175,17475,5325,N,-23550,Y,25621.5,25610,25616,25619.3,-1,-0.7,-0.7,0,1103250,859425,6057525,-120975,YES,15150,N,93.8,86.5,92.3,91.3,-0.2,-0.25,-0.15,0.1,1966725,2353200,5965050,-12300,Y,7725,N,52.25,48.85,49.5,49.3,-17.2,-12,-17.2,5.2,25970,32375,1995,1575,N,2030,N,57383.8,57360,57383.8,57366.6,no signal,win,09-07-2025 11:00,25522.6,25526.8,25515.75,25519.5
09-07-2025 11:05,FALSE,-4.2,-3,0.1,3.1,51975,154650,12075,6150,N,-11100,N,25625,25612.4,25619.2,25615,-0.05,-0.05,0.05,0.1,889650,849075,3798300,132675,Y,-29475,Y,95.6,90.25,91.2,91.15,-0.05,-0.05,0,0.05,2241075,2261550,3649725,-31875,Y,51000,Y,50,47,49.3,49.25,21,21,20.6,0.4,37310,30135,2380,-2800,N,-5075,N,57398.8,57360.2,57366.6,57387.6,BUY,win,09-07-2025 11:05,25519.2,25525.95,25518.05,25521.25
09-07-2025 11:10,FALSE,14,12.8,9.7,3.1,36600,108825,13800,-37425,YES,-6525,N,25629,25615,25615,25629,8.55,8.65,8.65,0,861075,1215600,4620750,216975,Y,-460275,Y,100,90.8,90.8,99.35,-3.6,-3.45,-3.5,0.05,2399700,2604675,3558150,-251550,Y,38700,N,49.4,45.7,49.4,45.8,17.4,15.4,15.2,0.2,51135,37940,2275,-5600,N,-3395,N,57405,57383,57387.6,57405,no signal,exc_loss,09-07-2025 11:10,25522.15,25535.2,25521.5,25534.15
09-07-2025 11:15,FALSE,1.7,3.4,6,2.6,76875,166200,63600,-14025,Y,-18750,Y,25645.8,25628.4,25629,25630.7,2.4,2.85,2.75,0.1,509850,646800,11974725,-111150,YES,-178725,YES,110.45,99,99.1,101.5,-1.85,-2,-1.95,0.05,2445150,2290500,8560425,-141300,YES,-82050,YES,45.95,40,45.95,44.1,6,-5.8,5.8,11.6,47180,39795,9450,945,N,-280,N,57426,57392,57405,57411,SELL,not_triggered,09-07-2025 11:15,25534.25,25548.7,25534.2,25539.3
09-07-2025 11:20,FALSE,-0.8,0.5,-0.8,1.3,53850,98025,19950,2850,N,11250,YES,25635,25626.4,25635,25634.2,1.4,1.45,1.4,0.05,732300,1045275,3568425,185475,Y,30375,YES,104,99,101.5,102.9,-0.9,-0.85,-0.9,0.05,2502600,2458575,2568225,30000,YES,130725,Y,44.4,43,44,43.1,-14.4,1.2,-10.8,12,45290,54600,2030,-665,N,5600,N,57410.8,57385,57410.8,57396.4,no signal,reverse,09-07-2025 11:20,25539.75,25541.35,25533.15,25538.35
09-07-2025 11:25,FALSE,6.6,6.5,6.9,0.4,47250,98850,20175,-16875,YES,10200,N,25642,25630.8,25634.2,25640.8,0.9,1.35,1.35,0,691500,784875,4895625,-129600,YES,-51825,Y,107.4,101.65,103.3,104.2,-1.8,-1.95,-1.95,0,2639850,2558100,3589200,29775,N,-46725,YES,43.85,40.6,43.2,41.4,19,16.6,15.2,1.4,31185,41440,5495,-1015,N,490,N,57420.6,57396.4,57396.4,57415.4,no signal,reverse,09-07-2025 11:25,25537.9,25546.55,25537.2,25544.8
09-07-2025 11:30,FALSE,-5.4,-1.7,-2.9,1.2,53775,105450,20925,5025,Y,3225,N,25642.6,25634.1,25640.8,25635.4,1.4,1.6,1.6,1.42E-14,819300,969750,5292525,11100,Y,48150,YES,109.1,102.05,104.2,105.6,-0.5,-0.45,-0.5,0.05,3294525,3163125,4042950,8175,N,278550,Y,41.75,39.25,41.5,41,-10.8,-15.4,-11.2,4.2,27790,82320,6510,2695,N,3430,N,57429.6,57400.2,57415.8,57405,BUY,reverse,09-07-2025 11:30,25544.6,25547.3,25538.5,25542.85
09-07-2025 11:35,FALSE,-10,-5.3,-5.6,0.3,52500,108375,12150,2925,YES,4575,N,25638.8,25628,25638,25628,-5.55,-5.4,-5.4,0,936300,760200,2994600,-190275,YES,101025,YES,106.3,100.15,105.8,100.25,1.3,1.45,1.4,0.05,2710800,3727650,2560950,107325,YES,-95475,YES,42.8,41,41.1,42.4,-10,-9.8,-12,2.2,21735,51625,1715,-2275,N,1120,N,57408.2,57390.2,57405,57395,SELL,win,09-07-2025 11:35,25541.8,25544.45,25535.45,25536.05
09-07-2025 11:40,FALSE,-2.8,-5.4,-5,0.4,91350,162000,21300,-6675,YES,12750,N,25633.9,25625.2,25628,25625.2,-1.7,-1.5,-1.65,0.15,744750,747600,3622275,-57000,Y,24300,N,102.55,96.4,100.35,98.65,1.2,1.1,1.2,0.1,2705100,3211875,3828450,11025,N,44925,Y,44.1,41.8,42.45,43.65,12.2,10,12.2,2.2,31920,30065,8155,2415,N,2100,N,57411,57390,57393,57405.2,no signal,win,09-07-2025 11:40,25536,25539.65,25530.4,25531.4
09-07-2025 11:45,FALSE,-0.2,-3.2,-1.3,1.9,167775,149250,40950,-2925,N,1350,Y,25630,25620.4,25625.2,25625,-2.3,-2.35,-2.45,0.1,1295175,635025,3197625,242325,Y,103650,YES,100.5,95.75,98.6,96.3,0.45,0.55,0.55,7.11E-15,2201925,2173350,3509175,-38400,Y,65175,Y,44.8,42.6,43.55,44,-25,-25,-14.6,10.4,41125,42945,2660,2065,N,-1085,N,57405.8,57374.8,57400,57375,BUY,reverse,09-07-2025 11:45,25531.95,25534.1,25527.2,25528.55
09-07-2025 11:50,FALSE,-12.7,-10,-12.8,2.8,399000,78525,49350,-675,N,-11475,Y,25626.7,25602.8,25626.7,25614,-6.25,-6.35,-6.3,0.05,966825,777375,7836825,-482925,YES,40350,N,96.75,85,96.5,90.25,4.1,4.15,4.15,7.11E-15,2219700,2997000,11055150,46500,YES,-441600,YES,51,44,44.15,48.25,-15,-30,-30.6,0.6,44450,46620,8365,-6965,N,-2415,N,57375.2,57330,57375,57360,no signal,reverse,09-07-2025 11:50,25528.9,25529.45,25503.25,25517
09-07-2025 11:55,FALSE,3.3,2.5,3.3,0.8,33975,130575,14175,12975,N,9675,YES,25619.2,25611.4,25614,25617.3,0.9,1.05,1.1,0.05,661575,888600,4713900,154950,Y,247275,YES,93.75,89.35,90.1,91,-0.35,-0.4,-0.4,0,1988925,2216250,5562450,58425,N,192225,Y,48.8,45.65,48.15,47.8,10,24.8,16.4,8.4,21420,38465,5040,3325,N,-2310,N,57375,57339,57360,57370,no signal,win,09-07-2025 11:55,25516.9,25524.85,25515.45,25519.6
09-07-2025 12:00,FALSE,-4.3,-2.1,-4.2,2.1,103800,190350,18600,12375,N,1200,Y,25617.3,25610,25617.3,25613,1.25,1,1,0,782175,738000,3510300,103050,N,-37875,Y,92.5,88,91,92.25,0.15,-0.05,-0.05,7.11E-15,2019375,2345550,4440900,35625,N,34350,N,49.45,46.75,47.85,48,10,17.8,10.6,7.2,43715,47005,2310,560,N,-6930,N,57380,57344.4,57370,57380,no signal,reverse,09-07-2025 12:00,25519.2,25521.9,25515.65,25521.8
09-07-2025 12:05,FALSE,14.4,9.5,14.3,4.8,149550,125850,56475,-32700,YES,-3300,Y,25629.5,25610.6,25612.9,25627.3,5.05,5.6,5.6,0,747150,1347750,5307750,213750,Y,-258975,Y,98.5,90.4,92.2,97.25,-4.65,-5,-4.95,0.05,1748025,1991625,5832675,-314550,Y,-34575,YES,48.7,42.8,48.15,43.5,15,24,19,5,174580,23520,3290,2450,N,-1925,N,57395,57375,57380,57395,BUY,exc_loss,09-07-2025 12:05,25521.4,25533.15,25517.5,25531.8
09-07-2025 12:10,FALSE,0.7,6.3,1.7,4.6,83700,140700,9225,-6975,Y,42300,YES,25628,25621.4,25627.3,25628,2.2,2.5,2.5,0,667200,1029675,5491125,79425,N,60975,YES,99.95,96.45,97.4,99.6,-1.8,-1.95,-1.95,7.11E-15,2937900,2683050,4025850,192450,YES,177825,Y,44.2,41.45,43.45,41.65,0.2,5,5.8,0.8,53760,35385,2310,-2345,N,-2240,N,57405,57387.2,57399,57399.2,SELL,reverse,09-07-2025 12:10,25531.1,25539.9,25530.5,25537.95
09-07-2025 12:15,FALSE,0,-3.1,-0.8,2.3,140700,154875,16125,-1725,N,5775,N,25632,25623.7,25629,25629,0.3,0.25,0.25,0,739575,878025,4216725,-54675,YES,19725,N,100.95,97.2,99.25,99.55,0.8,0.85,0.85,0,2772750,2370525,3357450,222600,YES,30900,N,43.15,40.8,41.7,42.5,2.2,9.6,12,2.4,30940,36015,3290,350,N,2800,N,57418,57395,57405,57407.2,no signal,neutral,09-07-2025 12:15,25539,25542.1,25534.8,25537.25
09-07-2025 12:20,FALSE,-1.8,1.1,-1.8,2.9,125625,137850,16275,1500,N,-3450,Y,25631,25622,25629,25627.2,-0.6,-0.7,-0.6,0.1,763650,909825,3725850,-92475,YES,122175,YES,100.85,94.95,99.55,98.95,-0.35,-0.35,-0.35,7.11E-15,2482350,1892025,3519375,-77025,Y,71700,Y,43.5,41.05,42.55,42.2,34.2,26.6,25.4,1.2,42210,65100,9450,-1435,N,-1855,N,57443.6,57406.4,57408.2,57442.4,BUY,exc_loss,09-07-2025 12:20,25536.5,25539.1,25530.7,25534.7
09-07-2025 12:25,FALSE,3.1,3.1,5.5,2.4,190875,121650,11925,1350,YES,-1200,N,25632.7,25625.8,25627.2,25630.3,2.4,2,2,0,900525,866025,4205025,44175,Y,-197775,Y,102.55,97.55,99.1,101.5,-0.8,-0.7,-0.7,0,2442300,2203725,3041550,33825,YES,2700,YES,42.35,40.65,42.1,41.3,-6.4,-6,-7,1,31850,87500,4445,700,N,2205,N,57445,57419,57442.4,57436,SELL,win,09-07-2025 12:25,25534.7,25541.1,25534.15,25540.35
09-07-2025 12:30,FALSE,-0.1,-3.7,-2.7,1,164400,126000,10275,3900,N,3975,N,25634,25625.9,25630.1,25630,-2.05,-2.15,-2.3,0.15,855900,690075,3631050,-124500,YES,142950,YES,103.5,97.3,101.5,99.45,0.9,0.85,0.8,0.05,2361600,2249175,2473500,70725,YES,33450,Y,42.55,40.55,41.25,42.15,-1.2,7.8,7.2,0.6,38360,40775,5320,-700,N,-455,N,57449.8,57420.8,57436,57434.8,SELL,win,09-07-2025 12:30,25539.55,25544.25,25534.65,25537.3
09-07-2025 12:35,FALSE,2,4.8,2,2.8,117675,70800,8625,4350,N,-4725,Y,25632,25626.7,25630,25632,4.45,4.75,4.9,0.15,707475,741825,2882625,65025,Y,-180525,Y,104.75,99.1,99.65,104.1,-0.4,-0.55,-0.55,7.11E-15,2220450,2661675,1881525,-46875,Y,-25875,YES,42.3,40.8,42.05,41.65,-4,8.2,3,5.2,37555,35910,2555,1540,N,-4690,N,57448.2,57418.6,57445,57441,BUY,reverse,09-07-2025 12:35,25536.85,25544.2,25536.5,25543.55
09-07-2025 12:40,FALSE,-13.5,-13.3,-8.9,4.4,74475,95100,15675,-7875,YES,-5175,Y,25634,25618.5,25632,25618.5,-8.65,-8.55,-8.45,0.1,765675,798150,5354175,-210825,YES,65700,YES,106.6,95.65,104.55,95.9,3.8,3.8,3.9,0.1,2171475,2988000,4726350,105300,YES,-460800,YES,45.45,40.8,41.55,45.35,-35.8,-30.2,-31,0.8,36260,84875,6265,3710,N,1435,N,57451,57412.2,57448,57412.2,SELL,exc_loss,09-07-2025 12:40,25542.75,25545.95,25532.4,25533.3
