last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_2,close_2,high,low,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_3,close_3,high,low,,,,,,,,,
19-03-2025 11:55,2,22275,107,70800,270975,3.1,1.3,-200175,1.8,0,-7725,YES,-1500,YES,22929.1,22953,22955,22958,22950,3.65,4670400,184,423300,547575,3.75,3.8,-124275,0.05,0,-40050,YES,-122700,Y,81.94,87.45,91.1,92.25,86.6,-1,3433350,184,515025,495975,-0.6,-0.55,19050,0.05,0,87150,N,102750,N,88.68,75.35,74.35,78,72.65,,,,,,,,,
19-03-2025 12:00,2,26700,101,66300,63225,0.25,1.7,3075,1.45,0,72525,Y,-5025,Y,22929.41,22955,22957,22959,22950,-2.2,3464100,182,462600,484500,-2.5,-2.5,-21900,0,0,-6750,Y,36525,YES,82.03,90.9,88.7,91.9,86.05,1.35,2547075,182,482325,506100,1.2,1.25,-23775,0.05,0,104475,N,65475,N,88.52,74.85,76.2,79.2,73.7,,,,,,,,,
19-03-2025 12:05,-19.8,44025,107,62325,90825,-21.15,-15.45,-28500,5.7,0,6075,N,20175,YES,22929.76,22957,22937.2,22959.15,22934.35,-8.55,4616700,182,511875,422175,-8.5,-8.55,89700,0.05,0,150150,Y,118275,YES,82.05,89.1,80.55,90.7,78.15,8.85,5064300,182,438900,431925,8.4,8.4,6975,1.42E-14,0,-54525,Y,-304350,YES,88.32,75.3,84.15,86.55,74.1,,,,,,,,,
19-03-2025 12:10,3.25,41400,132,60750,69300,-2.45,0.05,-8550,2.5,0,2700,YES,-1575,Y,22929.95,22938.8,22942.05,22949,22933.55,0,4469325,183,564150,614475,-0.05,-0.05,-50325,0,0,103875,N,133800,N,82.05,81.05,81.05,84.65,79.25,1.65,5219025,183,393975,434400,1.3,1.35,-40425,0.05,0,-60075,Y,34800,Y,88.24,83.4,85.05,89.3,80.7,,,,,,,,,
19-03-2025 12:15,15.45,39600,119,131175,85800,18,14.6,45375,3.4,150,7575,N,16875,N,22930.32,22942.05,22957.5,22960,22937.55,8.6,4897950,183,549075,670875,8.6,8.55,-121800,0.05,150,-8400,YES,-298125,Y,82.12,81,89.6,90.05,81,-10.5,4647300,182,486300,516750,-10.65,-10.65,-30450,0,0,-41325,N,73350,Y,88,84.85,74.35,85.15,72.85,,,,,,,,,
19-03-2025 12:20,-2.5,59625,124,265875,82725,0.05,1.4,183150,1.35,0,-3375,YES,-61950,Y,22930.98,22957.5,22955,22965.25,22951.15,1.55,5798100,182,429225,453075,0.8,0.8,-23850,0,75,-137700,YES,-303900,Y,82.31,89.05,90.6,96.15,87.6,2,3945600,183,480675,500475,2.5,2.45,-19800,0.05,-225,79275,YES,38250,N,87.76,74.1,76.1,77.5,72.4,,,,,,,,,
19-03-2025 12:25,-2.65,30000,104,80475,34800,-2.65,-5.6,45675,2.95,0,5175,N,31350,YES,22931.31,22955,22952.35,22964.9,22952,-4.75,5374050,181,447150,437700,-3.55,-3.6,9450,0.05,0,21825,Y,149850,YES,82.47,90.85,86.1,95.2,85.45,2.85,3938025,181,521775,492225,2.2,2.25,29550,0.05,1050,141000,YES,-13050,YES,87.54,75.8,78.65,79.2,72.4,,,,,,,,,
19-03-2025 12:30,8,26475,92,70500,143175,7.15,8,-72675,0.85,0,15450,N,675,Y,22931.58,22952,22960,22960,22950,5.15,4437450,181,521025,686325,5.2,5.2,-165300,0,0,164400,Y,24900,N,82.57,86.2,91.35,92.6,84.9,-5.5,4105800,181,595125,813975,-5.5,-5.45,-218850,0.05,-150,-49950,Y,154575,Y,87.32,78.6,73.1,79.6,72.5,,,,,,,,,
19-03-2025 12:35,2,21375,112,55125,69900,2.7,2.2,-14775,0.5,0,-3750,YES,-4200,Y,22931.83,22960,22962,22965.9,22954.6,0.55,4978875,180,451800,582675,0.7,0.7,-130875,0,0,-11625,YES,-131100,Y,82.75,91.7,92.25,96.5,89.5,0.25,4396275,181,518175,589950,0.15,0.2,-71775,0.05,0,-200550,Y,32250,N,87.01,73.1,73.35,75.4,68.3,,,,,,,,,
19-03-2025 12:40,-4.1,17925,101,47700,59400,-4.95,-6.5,-11700,1.55,0,5850,N,14025,N,22932.04,22961.1,22957,22966,22954.3,-1.95,3953925,183,478650,463350,-1.85,-1.85,15300,0,0,-94200,YES,37875,YES,82.87,91.95,90,95.95,88.2,1.7,2791425,183,713400,632100,1.45,1.55,81300,0.1,0,115425,YES,-58725,YES,86.85,73.45,75.15,76,70.95,,,,,,,,,
19-03-2025 12:45,31.2,80850,99,102075,132750,28.95,31.2,-30675,2.25,0,-11775,YES,-114825,Y,22933.34,22957,22988.2,22988.2,22955.3,19,7084575,182,607725,643875,19.2,19.05,-36150,0.15,0,229800,Y,-835500,Y,83.25,90.75,109.75,110.05,89,-12.15,4840275,182,609750,578175,-12.7,-12.75,31575,0.05,-225,-619200,Y,243825,Y,86.47,74.15,62,75.15,61.35,,,,,,,,,
19-03-2025 12:50,-11.5,127050,158,108000,475800,-8.9,-8.8,-367800,0.1,0,-12075,YES,-13575,YES,22935.67,22988.8,22977.3,22992.35,22971.6,-5.55,9355725,181,441825,439500,-6,-6.05,2325,0.05,0,-110250,YES,340875,YES,83.93,110.6,105.05,114.5,100.25,3.55,6583950,181,602250,842700,4.1,4.05,-240450,0.05,75,283350,YES,9825,N,85.88,62.25,65.8,68.8,60.4,,,,,,,,,
19-03-2025 12:55,4.8,37650,133,59100,109800,4.65,3.8,-50700,0.85,0,-7725,N,19725,YES,22936.29,22977.3,22982.1,22990,22972.2,3.7,5263500,181,478125,581175,3.65,3.55,-103050,0.1,75,73350,Y,6750,N,84.28,104.3,108,110.75,101.3,-2.95,3933600,181,723000,611400,-2.8,-2.75,111600,0.05,-75,228075,N,108900,Y,85.55,66.25,63.3,68.35,61.85,,,,,,,,,
19-03-2025 13:00,-9.1,42225,153,65925,64500,-9.85,-13.4,1425,3.55,0,1725,N,34650,N,22936.94,22983.8,22974.7,22989.25,22970.1,-8.25,5036325,183,520050,587325,-7.95,-8,-67275,0.05,0,-220275,YES,144225,YES,84.57,108.5,100.25,109.5,98.15,3.7,4218975,183,799275,845325,3.3,3.4,-46050,0.1,-75,-91950,Y,63300,N,85.2,62.9,66.6,67.75,61.6,,,,,,,,,
19-03-2025 13:05,-30.6,78375,146,117750,83925,-31.95,-28.5,33825,3.45,0,10500,N,-8325,Y,22937.42,22974.3,22943.7,22977,22940,-16.5,7572900,183,462075,490275,-16.65,-16.75,-28200,0.1,0,-355650,YES,143625,N,84.73,100.5,84,102.55,82.6,15.85,9058050,183,548925,864225,15.65,15.7,-315300,0.05,0,86400,YES,-780000,YES,84.82,66.45,82.3,83.7,66.2,,,,,,,,,
19-03-2025 13:10,7.35,90450,156,53175,136275,6.85,6.5,-83100,0.35,0,1875,YES,-3225,N,22937.51,22943.2,22950.55,22952.5,22933.2,3.95,8466300,181,426675,507450,3.35,3.4,-80775,0.05,-75,384000,Y,49950,N,84.69,84.2,88.15,88.3,79,-2.65,10389900,181,502575,423900,-2.3,-2.3,78675,0,0,-214125,Y,105450,Y,84.77,81.75,79.1,88.65,78.1,,,,,,,,,
19-03-2025 13:15,15.5,44550,127,54825,135975,16.55,17.55,-81150,1,0,9900,N,-3900,Y,22937.81,22950.55,22966.05,22968,22945.6,6.85,7755375,182,362550,621750,6.65,6.65,-259200,1.42E-14,150,20700,N,-108375,Y,84.82,87.75,94.6,95,85.4,-8.55,6821025,182,534750,427725,-8.5,-8.5,107025,0,0,29700,YES,111075,N,84.54,79.15,70.6,81.6,69.5,,,,,,,,,
19-03-2025 13:20,-5.35,27225,125,57825,110250,-3.45,-3.7,-52425,0.25,75,120525,Y,8625,N,22938.05,22968,22962.65,22969.8,22957,-3.45,4841775,183,482625,538200,-3.25,-3.35,-55575,0.1,-75,-126600,YES,210750,YES,84.92,94.8,91.35,95.45,88.1,2.65,4196100,182,624525,672450,2.4,2.35,-47925,0.05,0,134250,YES,56550,N,84.35,70.3,72.95,74.65,69.75,,,,,,,,,
19-03-2025 13:25,-7.2,20475,94,55650,39225,-7.25,-6.85,16425,0.4,0,300,YES,-14625,Y,22938.18,22962.6,22955.4,22966.3,22950,-1.35,3668775,182,420300,523200,-2.05,-2.1,-102900,0.05,0,-59550,Y,28350,N,84.94,91,89.65,91.7,84.15,0.4,4032825,183,580500,641100,1.7,1.7,-60600,0,0,57600,N,59475,N,84.22,73,73.4,78.1,72.15,,,,,,,,,
19-03-2025 13:30,7.3,21825,86,42300,122925,7.3,8.5,-80625,1.2,0,11925,N,2475,N,22938.36,22954.75,22962.05,22968.05,22954.75,3.5,4111050,181,478875,462000,3.7,3.7,16875,0,-75,-4125,Y,-66900,Y,85.04,89.5,93,95.3,89.5,-2.8,4027800,181,593625,553575,-3.1,-3.1,40050,1.42E-14,300,-1050,Y,148800,Y,84.03,73.4,70.6,73.4,68.15,,,,,,,,,
19-03-2025 13:35,11.95,47250,101,189750,110925,12,13.75,78825,1.75,0,3450,N,-2625,Y,22938.84,22962.05,22974,22980,22959,5.9,5539050,182,382275,608250,5.95,6.05,-225975,0.1,-75,103575,Y,-249750,Y,85.21,92.6,98.5,101.45,90.7,-4.7,4910400,182,681525,634725,-4.65,-4.7,46800,0.05,0,-30300,Y,69225,N,83.75,70.9,66.2,71.95,63.85,,,,,,,,,
19-03-2025 13:40,-11.7,17175,91,74850,71925,-11.8,-10.65,2925,1.15,0,-3450,YES,33225,YES,22938.99,22974,22962.3,22975.4,22960,-5.8,3733725,182,407175,407850,-5.6,-5.65,-675,0.05,150,-84525,YES,136500,YES,85.29,98.9,93.1,98.9,89.5,4.4,4091475,182,716250,744750,4.05,4.05,-28500,0,0,42825,YES,-41550,YES,83.56,65.9,70.3,72.35,65.8,,,,,,,,,
19-03-2025 13:45,-9.7,27675,113,65475,52425,-12.2,-12.15,13050,0.05,0,3900,N,-2775,Y,22939.15,22962.3,22952.6,22966.7,22950.35,-6.3,3396450,182,447600,495450,-6.45,-6.45,-47850,0,75,-8175,Y,111075,N,85.33,93.2,86.9,93.95,86.1,6.7,4856700,182,685050,768225,6.85,6.85,-83175,1.42E-14,0,25575,N,-159750,YES,83.4,70,76.7,77.2,69.3,,,,,,,,,
19-03-2025 13:50,1.65,22425,100,45450,62550,4.05,1.7,-17100,2.35,0,11475,N,-42225,Y,22939.25,22952.6,22954.25,22959.85,22946.35,2.8,3924225,183,567825,529425,2.1,2.1,38400,1.42E-14,0,6300,N,74775,N,85.35,86.3,89.1,90,84.2,-2.1,4299900,183,543000,557325,-1.7,-1.75,-14325,0.05,0,-39300,Y,-82050,Y,83.3,76.85,74.75,79.4,73.15,,,,,,,,,
19-03-2025 13:55,5.8,21825,94,43425,82650,5.6,5.45,-39225,0.15,0,-1125,YES,450,YES,22939.37,22953.95,22959.75,22962.9,22953.05,3.2,3618975,183,407250,499500,2.5,2.55,-92250,0.05,75,53700,Y,-21450,Y,85.4,88.8,92,92.45,86.65,-3.5,3916275,183,490425,578475,-2.75,-2.8,-88050,0.05,75,-3975,YES,72150,Y,83.18,74.9,71.4,76.8,70.85,,,,,,,,,
19-03-2025 14:00,13.55,47700,140,54825,52350,11.45,11.95,2475,0.5,150,-4050,YES,-1725,Y,22939.75,22959.75,22973.3,22973.3,22956.1,6.25,4589850,182,476475,634875,5.8,5.75,-158400,0.05,0,51300,N,-235575,Y,85.48,92.05,98.3,98.3,88.4,-4.2,4140075,182,648525,585150,-4.4,-4.45,63375,0.05,0,-68550,Y,219450,Y,83.01,71.1,66.9,74.5,66.8,,,,,,,,,
19-03-2025 14:05,-6.3,47475,125,67275,311625,-4.8,-7.1,-244350,2.3,-150,-16050,YES,13575,N,22940.2,22973.3,22967,22974.65,22967,-5.05,3688050,182,465300,497850,-5.3,-5.35,-32550,0.05,0,-210675,YES,119550,YES,85.59,98.45,93.4,99.2,93.15,2.55,3031050,182,589650,535500,2.7,2.65,54150,0.05,450,267750,YES,-5775,YES,82.86,66.45,69,69.2,66.4,,,,,,,,,
19-03-2025 14:10,-11.4,47025,115,49350,50250,-11.4,-10.3,-900,1.1,0,-1650,N,-1275,Y,22940.49,22967.05,22955.65,22970,22951.2,-4.95,3754650,183,461850,473400,-5.3,-5.45,-11550,0.15,0,106725,Y,121575,N,85.63,93.25,88.3,95.95,86.25,5.2,4655175,183,607425,883200,5.25,5.3,-275775,0.05,0,-98550,Y,-235725,YES,82.71,69,74.2,75.75,67.7,,,,,,,,,
19-03-2025 14:15,11.45,41550,116,45000,71250,13,12.7,-26250,0.3,0,9675,N,-5100,Y,22940.75,22957.25,22968.7,22969.9,22950.45,7.45,3816675,183,548100,677700,7.45,7.45,-129600,1.42E-14,75,38700,N,-70725,Y,85.69,88.65,96.1,96.25,87.2,-6.5,4083675,183,452550,471525,-6.4,-6.45,-18975,0.05,150,37950,YES,148950,Y,82.57,73.8,67.3,76.2,67.25,,,,,,,,,
19-03-2025 14:20,3.45,56025,146,46200,115050,3.5,7,-68850,3.5,-375,8175,N,3450,N,22941.22,22968.7,22972.15,22975,22963.8,3.15,3686550,184,416325,599775,3,3,-183450,0,0,-107775,YES,-163575,Y,85.79,96.1,99.25,100.35,93.3,-1.95,3630450,184,542250,507600,-2.05,-2.05,34650,1.42E-14,-150,-106500,Y,176025,Y,82.4,67.25,65.3,69.5,64.05,,,,,,,,,
19-03-2025 14:25,4.85,49275,139,67575,78375,2.95,1.3,-10800,1.65,0,-6900,YES,8025,N,22941.68,22972.15,22977,22978.65,22966.65,1.1,3780975,182,464400,435375,0.9,0.85,29025,0.05,150,-19425,Y,-5400,YES,85.91,98.45,99.55,100.9,95.9,-0.8,2938350,182,706650,607575,-0.6,-0.6,99075,0,0,102525,YES,20625,N,82.25,65.6,64.8,67.05,64.1,,,,,,,,,
