last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
10-07-2025 11:30,-1.1,-3.6,-1.2,143025,-700.6,42975,12000,N,0,Y,-1.02,25444.6,25443.5,10-07-2025 11:30,-0.1,-0.1,-0.1,739575,-32.75,152850,47850,N,329325,YES,10.95,10.85,11.95,10.35,-0.29,10-07-2025 11:30,1.95,1.9,1.95,-163500,-151.7,66675,13275,YES,64500,N,122.5,124.45,131,118.7,0.44
10-07-2025 11:35,5,5,4.3,-17250,-919.1,41175,13425,N,5550,N,-0.59,25440.1,25445.1,10-07-2025 11:35,0.2,0.05,0.05,1032150,-31.65,148275,109950,Y,127125,N,10.8,11,11.5,10.15,-0.2,10-07-2025 11:35,-1.45,-1.1,-1.15,-58050,-154.15,63750,77775,YES,38475,N,124.45,123,131.6,120.5,0.28
10-07-2025 11:40,-5.1,-5.1,-4,60225,-655.8,35925,6900,N,75,Y,-0.4,25445.1,25440,10-07-2025 11:40,-0.25,-0.25,-0.25,1855875,-30.25,154275,267900,Y,-91125,Y,11,10.75,12.1,10.5,-0.18,10-07-2025 11:40,4.2,4.8,4.85,46950,-151.1,66750,-110775,Y,-62475,YES,123.15,127.35,130.1,117.5,0.34
10-07-2025 11:45,6.8,6.8,6.9,-77850,-942,39075,17925,N,-6375,Y,-0.39,25440,25446.8,10-07-2025 11:45,0.3,0.3,0.3,1211100,-31.15,147075,-194700,YES,152475,YES,10.75,11.05,12.55,10.6,-0.18,10-07-2025 11:45,-4.95,-4.85,-5,-101775,-146.9,68175,1725,YES,68325,Y,127.75,122.8,129.65,116.9,0.3
10-07-2025 11:50,2,2.5,-0.1,43050,-890.8,36825,8100,N,-2100,N,-0.36,25446.8,25448.8,10-07-2025 11:50,0.5,0.45,0.45,1621050,-30.85,154350,310500,Y,-21375,Y,11.05,11.55,11.55,10.3,-0.17,10-07-2025 11:50,-5.8,-5.7,-5.65,16650,-147.1,62925,-83175,Y,28275,N,123.15,117.35,128,116.75,0.23
10-07-2025 11:55,-10.4,-7.9,-7.1,-12600,-833.5,35475,-74250,YES,7875,N,-0.57,25450.4,25440,10-07-2025 11:55,-2.5,-2.4,-2.4,2178375,-31.3,183150,-784425,YES,908475,YES,11.5,9,12.05,9,-0.33,10-07-2025 11:55,10.4,11.1,11.1,-30750,-153.35,69975,9975,YES,-63300,YES,117.55,127.95,129.25,113.65,0.35
10-07-2025 12:00,-3,-4.1,-3.9,-44475,-1241,43350,16200,Y,-14850,Y,-0.85,25440,25437,10-07-2025 12:00,-0.5,-0.45,-0.45,3040350,-29.75,155475,172575,Y,-358575,Y,9,8.5,9.4,8.4,-0.39,10-07-2025 12:00,3.5,3.5,3.5,-62850,-166.2,66675,-48900,Y,-36450,Y,128.35,131.85,136.1,124.1,0.6
10-07-2025 12:05,-5.6,-4.1,-1.7,40575,-1012.2,46800,4875,N,225,N,-0.87,25437,25431.4,10-07-2025 12:05,-1,-1,-1,3294525,-30.35,187500,-293325,YES,-180225,YES,8.65,7.65,8.9,6.9,-0.47,10-07-2025 12:05,3.05,3.35,3.35,-34200,-176.65,66600,-70050,Y,-81450,YES,131.95,135,143.35,130.7,0.59
10-07-2025 12:10,5.2,7,4.7,-20925,-1163.7,42300,-13800,YES,1350,N,-0.68,25430.8,25436,10-07-2025 12:10,0.4,0.45,0.45,-167325,-29.35,170100,469875,Y,-452400,Y,7.6,8,8.25,7.15,-0.28,10-07-2025 12:10,-3.35,-3.85,-3.7,3750,-164.3,66525,-104100,Y,13200,Y,135.35,132,142.55,130.2,0.39
10-07-2025 12:15,9.7,8.9,5.7,-5775,-847.2,29400,5025,N,28500,YES,-0.36,25436,25445.7,10-07-2025 12:15,0.75,0.75,0.75,2807175,-30.1,169050,348825,N,-78075,YES,8,8.75,8.95,7.4,-0.19,10-07-2025 12:15,-7.7,-8.05,-8,-13125,-167.1,67425,-71400,YES,44475,Y,131.95,124.25,135.3,123.95,0.27
10-07-2025 12:20,19.3,18.2,18.2,-20100,-593.5,32625,-5175,YES,-15525,Y,-0.47,25445.7,25465,10-07-2025 12:20,2.55,2.55,2.55,916725,-31.1,169500,-164025,YES,-513900,Y,8.75,11.3,12.15,8.4,-0.4,10-07-2025 12:20,-13.3,-12.8,-12.8,-19350,-148.35,69975,-77850,Y,-20400,YES,124.4,111.1,128.4,108.5,0.34
10-07-2025 12:25,9.9,7.6,7,-18075,-830.3,37050,2550,N,2550,N,-0.31,25465,25474.9,10-07-2025 12:25,1.55,1.85,1.8,-215325,-32.4,162000,141075,Y,-395250,YES,11.4,12.95,14.45,9.15,-0.34,10-07-2025 12:25,-7.9,-8.6,-8.65,57900,-139.5,66525,-166800,Y,31125,Y,110.85,102.95,118.4,98.1,0.27
10-07-2025 12:30,-10.8,-7.8,-7.1,12300,-883.8,36900,-4650,YES,23925,YES,-0.15,25475,25464.2,10-07-2025 12:30,-1.2,-1.3,-1.3,-181275,-35.75,146250,154050,N,734625,YES,13,11.8,14.45,10.4,-0.32,10-07-2025 12:30,6.85,7.1,7.05,16500,-134.5,68625,181275,YES,-45375,YES,102.5,109.35,115.95,97.9,0.23
10-07-2025 12:35,10.8,10.8,8.2,110400,-816.1,34875,23175,Y,-10500,Y,-0.05,25464.2,25475,10-07-2025 12:35,2.55,2.35,2.35,572025,-37.35,155850,271200,Y,-208200,Y,11.8,14.35,14.55,11.8,-0.23,10-07-2025 12:35,-6.8,-6.5,-6.45,53100,-131.3,70650,45150,N,61125,Y,109,102.2,109.25,98.7,0.12
10-07-2025 12:40,-19.5,-19.8,-19.5,269925,-455.1,35475,-28200,YES,45975,YES,-0.12,25476.1,25456.6,10-07-2025 12:40,-6.2,-6.15,-6.15,723075,-34.65,161250,-751350,YES,587400,YES,14.15,7.95,14.65,7.85,-0.32,10-07-2025 12:40,16.3,15.5,15.45,-93525,-141.95,67125,88425,YES,-112275,YES,102,118.3,118.3,100.7,0.24
10-07-2025 12:45,3.4,4.2,3.4,-32850,-797.1,41925,17625,Y,5700,N,-0.2,25456.6,25460,10-07-2025 12:45,0.2,0.2,0.2,593925,-29.55,184275,456375,Y,-622875,Y,8,8.2,8.4,6.8,-0.27,10-07-2025 12:45,-8.5,-8.35,-8.3,468000,-142.65,70950,-131700,Y,108000,Y,117.65,109.15,121.2,109.15,0.32
10-07-2025 12:50,-1.4,0.1,-0.5,-750,-1061.3,33750,-4950,YES,8325,N,-0.11,25462.8,25461.4,10-07-2025 12:50,-0.4,-0.5,-0.5,1005075,-29.4,154425,-315225,YES,556875,YES,8.2,7.8,9.5,7.1,-0.3,10-07-2025 12:50,-2.3,-2.25,-2.3,-85350,-126.85,62325,130875,YES,30300,N,108.75,106.45,112.9,99.2,0.16
10-07-2025 12:55,-0.8,3.8,0.2,-57975,-1089.3,32175,-300,N,-6300,Y,-0.06,25465,25464.2,10-07-2025 12:55,-0.35,-0.15,-0.15,827700,-29.4,176025,-68325,Y,242400,N,7.8,7.45,8.25,6.55,-0.24,10-07-2025 12:55,-2.05,-2.7,-2.65,225,-132.2,61275,17400,N,14400,N,106.4,104.35,108.65,100.9,0.09
10-07-2025 13:00,-8.2,-8.2,-7.2,-82350,-772.4,36150,11025,N,28200,YES,-0.07,25464.2,25456,10-07-2025 13:00,-2.35,-2.3,-2.3,335025,-28.85,172650,-372150,YES,610125,YES,7.5,5.15,8.1,5.15,-0.33,10-07-2025 13:00,6.75,6.25,6.45,28875,-133.8,68925,-40575,Y,750,YES,103.75,110.5,112.55,101,0.13
10-07-2025 13:05,-6.7,-6.7,-5.6,-36000,-728,42525,-5250,YES,1200,Y,-0.32,25456,25449.3,10-07-2025 13:05,-0.3,-0.25,-0.25,-3259050,-27.95,190500,885225,Y,-456900,Y,5.25,4.95,5.4,4.35,-0.33,10-07-2025 13:05,5.2,4.45,4.45,-39225,-144.6,60525,-61725,Y,-21225,YES,110.05,115.25,122,109.5,0.25
10-07-2025 13:10,-1,1.8,3,-35325,-513.6,35100,10425,N,-1275,Y,-0.18,25452,25451,10-07-2025 13:10,-0.3,-0.3,-0.3,-8334525,-28.7,186675,97425,N,-278325,YES,4.85,4.55,5.2,4.5,-0.21,10-07-2025 13:10,0.1,0.45,0.45,-86325,-149.2,61275,3900,YES,-29325,YES,115.55,115.65,119.4,111.65,0.15
10-07-2025 13:15,7,11,8,204900,-357.6,38550,16950,N,-12450,Y,-0.15,25455,25462,10-07-2025 13:15,1.7,1.8,1.8,-2330250,-29.9,191775,634275,Y,-602025,Y,4.55,6.25,6.35,4.2,-0.23,10-07-2025 13:15,-12.4,-12.45,-12.45,-35850,-142,67125,-131400,Y,47625,Y,115.8,103.4,117.4,103.35,0.13
10-07-2025 13:20,-6.6,-6.8,-7.6,14325,-742.7,33300,-2250,YES,61050,YES,-0.28,25462,25455.4,10-07-2025 13:20,-1.25,-1.2,-1.25,3476100,-29.4,199650,-676125,YES,628125,YES,6.3,5.05,7.7,4.75,-0.28,10-07-2025 13:20,5.15,4.85,4.75,-105675,-135.55,64575,-105225,YES,8850,N,103.05,108.2,111.65,100.85,0.11
10-07-2025 13:25,2.6,2.5,2.5,63975,-692.7,34875,27525,Y,-3600,Y,-0.1,25455.4,25458,10-07-2025 13:25,0.35,0.4,0.4,-5136300,-28.7,200775,637125,Y,-31950,Y,5.05,5.4,5.65,4.5,-0.14,10-07-2025 13:25,-1.75,-1.35,-1.3,-83925,-137.7,68100,-9075,YES,68850,Y,108.5,106.75,113.75,106.25,0.11
10-07-2025 13:30,-0.7,-2.9,-0.6,26325,-687.1,27000,3075,N,24675,YES,-0.14,25458,25457.3,10-07-2025 13:30,-0.35,-0.35,-0.35,764400,-29.65,210000,-482700,YES,455325,YES,5.4,5.05,6.25,4.65,-0.2,10-07-2025 13:30,1.8,1.65,1.7,68550,-135.75,69675,52050,YES,-62625,YES,106.8,108.6,112.35,102.45,0.12
10-07-2025 13:35,-1.4,0.9,-1.4,78075,-625.5,31575,-8025,YES,5100,N,-0.15,25457.3,25455.9,10-07-2025 13:35,-0.05,0,0,-3504750,-28.65,180975,544950,Y,-434925,Y,5.05,5,5.6,4.7,-0.12,10-07-2025 13:35,4.7,4.45,4.6,-54750,-124.15,71775,102450,YES,-38700,Y,108.45,113.15,113.15,105.25,0.1
10-07-2025 13:40,-22.2,-25.9,-20.8,172125,-650.4,42300,-52725,YES,1800,Y,-0.52,25455.9,25433.7,10-07-2025 13:40,-0.95,-1,-1,-5831700,-28.65,170100,-628275,YES,-239625,YES,5,4.05,5.15,3.85,-0.27,10-07-2025 13:40,24.45,24.8,24.95,48225,-151.55,63525,-117825,Y,-297450,YES,112.35,136.8,136.8,109.8,0.44
10-07-2025 13:45,12.1,15,16.9,-3825,-1191.1,52950,40950,Y,-18375,Y,-2.11,25432.9,25445,10-07-2025 13:45,0.55,0.55,0.55,3728850,-28.8,160350,587475,Y,-402000,Y,4.2,4.75,4.85,3.6,-0.26,10-07-2025 13:45,-23.8,-23.5,-23.6,-13350,-169.95,63975,-327750,Y,147225,Y,138.9,115.1,146,115.1,0.62
10-07-2025 13:50,-1.4,0,3.4,95175,-1443.4,36750,6450,N,28200,YES,-0.33,25446.5,25445.1,10-07-2025 13:50,-0.2,-0.05,-0.05,2012550,-29.2,195000,393675,N,276975,YES,4.9,4.7,5.6,4.2,-0.26,10-07-2025 13:50,4.15,1.05,1.1,-6225,-145.75,69450,144525,YES,72450,N,112.85,117,119.8,106.4,0.2
10-07-2025 13:55,-8.6,-3.6,-8.1,-23850,-1094.2,43050,32550,Y,6600,N,-0.38,25449.8,25441.2,10-07-2025 13:55,-0.6,-0.55,-0.55,406800,-28.7,213450,-259125,YES,248100,N,4.75,4.15,4.85,3.65,-0.21,10-07-2025 13:55,4.55,4.5,4.55,-75750,-161.65,64200,-78375,Y,-56175,YES,117.25,121.8,132.7,113.05,0.37
10-07-2025 14:00,8.8,9,11.2,-52725,-902,33900,-4875,YES,28425,YES,-0.18,25441.2,25450,10-07-2025 14:00,0.5,0.5,0.5,2710875,-29.85,200925,116100,Y,-356025,Y,4.15,4.65,5.6,3.9,-0.22,10-07-2025 14:00,-9.9,-10.05,-10.1,41550,-148.55,68325,3525,YES,96750,Y,121.8,111.9,123.75,105.9,0.16
10-07-2025 14:05,13.3,13.3,13.2,-24900,-1226.3,40875,-23100,YES,-19575,Y,0.19,25450,25463.3,10-07-2025 14:05,-0.2,-0.15,-0.15,366675,-33.75,167700,-756525,YES,-1552800,Y,4.7,4.5,15.15,4.5,-0.57,10-07-2025 14:05,-16.1,-14.3,-14.25,38925,-122.65,62025,-281625,Y,-51300,YES,111.9,95.8,111.9,69.95,-0.23
10-07-2025 14:10,-5.1,-2.3,-5.1,-21225,-974.3,28125,16650,Y,12150,YES,-0.11,25466.1,25461,10-07-2025 14:10,-0.15,-0.2,-0.2,2320350,-29.6,199200,623250,Y,828525,YES,4.7,4.55,7.2,3.35,-0.42,10-07-2025 14:10,7.15,7.15,7.1,-35775,-136.45,62250,3225,YES,-35175,N,96.3,103.45,113.95,87.55,0.14
10-07-2025 14:15,4,4,3.3,-116250,-467.1,28500,7200,N,12150,N,-0.05,25461,25465,10-07-2025 14:15,-0.1,-0.1,-0.1,1666275,-28.55,186600,-322275,YES,287925,N,4.55,4.45,6.65,4,-0.26,10-07-2025 14:15,-10.2,-9.3,-9.3,42225,-126.4,57150,-242025,Y,165525,Y,104.2,94,104.2,86.2,0.03
10-07-2025 14:20,-1.9,-1.9,-1,21375,-495.1,27300,-3975,YES,1050,Y,-0.13,25465,25463.1,10-07-2025 14:20,-0.7,-0.7,-0.7,3344625,-27.65,174075,555525,Y,295425,N,4.45,3.75,5.25,3.15,-0.25,10-07-2025 14:20,-1.5,-1.35,-1.3,29700,-115.8,64425,-142500,YES,-24225,YES,94.5,93,99.75,88,0.01
10-07-2025 14:25,17,11.9,13.9,102450,-467.6,24900,8475,N,4200,N,0.02,25461,25478,10-07-2025 14:25,1.75,1.75,1.75,-726450,-28.85,190350,-75600,YES,-188700,Y,3.75,5.5,6.8,3.35,-0.27,10-07-2025 14:25,-8.95,-9.15,-9.2,-38475,-119,65025,-60450,YES,44325,Y,92.7,83.75,96.25,78.35,-0.05
10-07-2025 14:30,-10,-7,-5.8,61725,-892.4,30675,16275,N,10500,N,-0.01,25478,25468,10-07-2025 14:30,-1.8,-1.75,-1.75,2270325,-26.5,198525,-1234950,YES,717675,YES,5.65,3.85,6.15,3.3,-0.26,10-07-2025 14:30,6.25,6.15,6.15,-73200,-112.25,56100,-139500,Y,17700,N,83.25,89.5,96.4,80.1,-0.02
10-07-2025 14:35,2,2.2,-1.8,-43125,-671.7,27600,-2850,YES,23475,N,-0.02,25468,25470,10-07-2025 14:35,-1.45,-1.4,-1.4,3058725,-25.4,206400,-51225,Y,-10200,Y,3.65,2.2,4.55,2.15,-0.38,10-07-2025 14:35,5,3.85,3.85,-21675,-104.35,57075,-231450,Y,-78300,YES,90.55,95.55,97.05,85,-0.02
10-07-2025 14:40,4.2,2.1,3.9,25875,-753.5,48300,-15900,YES,-14175,Y,-0.02,25470,25474.2,10-07-2025 14:40,0.75,0.65,0.65,16460400,-27.45,185325,722700,Y,-390675,Y,2.25,3,3.3,2,-0.27,10-07-2025 14:40,-6.75,-6.45,-6.4,60075,-111.55,57375,-515250,Y,34200,Y,95.7,88.95,96.55,85.5,-0.01
10-07-2025 14:45,-19.2,-18,-19.6,-14025,-1036.4,48300,3375,N,-8925,N,-0.22,25474.2,25455,10-07-2025 14:45,-1.65,-1.7,-1.7,2691150,-27.5,205275,350025,N,799050,YES,2.9,1.25,3.2,1.15,-0.51,10-07-2025 14:45,17.3,17.55,17.6,-43650,-124.1,59025,-581250,Y,-285150,YES,88.9,106.2,121.6,85.5,0.18
