last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
21-04-2025 13:10:00,-30.0,-28.200000000004366,-27.799999999995634,17550.0,-1665.9999999962747,9120.0,9240.0,N,2640.0,Y,1.3700000000026193,55403.6,55373.6
21-04-2025 13:15:00,-21.400000000001455,-20.200000000004366,-12.799999999995634,14970.0,-1021.5999999977648,9930.0,-3870.0,YES,-1680.0,Y,1.610000000000582,55373.6,55352.2
21-04-2025 13:20:00,27.400000000001455,22.400000000001455,20.0,-4650.0,-1182.199999999255,14250.0,-1470.0,N,-30.0,N,3.0099999999947613,55352.2,55379.6
21-04-2025 13:25:00,-32.0,-31.599999999998545,-31.39999999999418,10980.0,-1605.7999999988824,9600.0,-1560.0,YES,-22830.0,Y,1.3099999999976717,55371.0,55339.0
21-04-2025 13:30:00,-13.599999999998545,-15.400000000001455,-19.0,29220.0,-1816.0,11130.0,7410.0,N,24660.0,YES,3.4899999999979627,55342.4,55328.8
21-04-2025 13:35:00,-28.0,-30.599999999998545,-29.19999999999709,-22500.0,-1952.7999999970198,11430.0,4170.0,N,7320.0,N,4.799999999995634,55328.8,55300.8
21-04-2025 13:40:00,-73.80000000000291,-73.19999999999709,-71.0,18030.0,-1957.4000000022352,12480.0,-25620.0,YES,9660.0,N,3.469999999993888,55300.8,55227.0
21-04-2025 13:45:00,4.0,6.80000000000291,8.599999999998545,-32310.0,-1790.0,12180.0,5580.0,Y,16170.0,N,1.8300000000017462,55229.8,55233.8
21-04-2025 13:50:00,79.0,77.59999999999854,79.60000000000582,8280.0,-1993.7999999970198,11940.0,21420.0,N,1620.0,Y,2.1299999999973807,55235.8,55314.8
21-04-2025 13:55:00,-13.400000000001455,-9.599999999998545,-11.19999999999709,-9450.0,-1594.800000000745,9600.0,1860.0,YES,300.0,Y,0.9400000000023283,55314.8,55301.4
21-04-2025 14:00:00,6.0,8.200000000004366,8.0,5790.0,-1521.4000000022352,11250.0,1380.0,YES,-4770.0,Y,1.569999999999709,55300.0,55306.0
21-04-2025 14:05:00,7.400000000001455,9.0,16.80000000000291,-3480.0,-1610.1999999955297,11520.0,-5940.0,YES,16920.0,YES,1.1200000000026193,55312.4,55319.8
21-04-2025 14:10:00,-27.0,-27.0,-34.400000000001455,-18030.0,-1543.4000000003725,10740.0,-4770.0,N,-150.0,Y,0.9599999999991269,55319.8,55292.8
21-04-2025 14:15:00,-16.0,-28.80000000000291,-16.599999999998545,-390.0,-2601.39999999851,12330.0,-1380.0,N,10740.0,N,1.180000000000291,55292.8,55276.8
21-04-2025 14:20:00,2.1999999999970896,10.0,10.19999999999709,9990.0,-2580.39999999851,9630.0,9960.0,N,-4890.0,Y,0.3600000000005821,55268.8,55271.0
21-04-2025 14:25:00,8.80000000000291,-2.0,7.600000000005821,270.0,-2723.0,9960.0,-8340.0,YES,12390.0,N,0.7099999999991269,55271.0,55279.8
21-04-2025 14:30:00,-30.0,-31.0,-30.0,1890.0,-2734.7999999988824,9510.0,-17520.0,YES,-630.0,Y,0.5899999999965075,55279.8,55249.8
21-04-2025 14:35:00,-27.80000000000291,-16.19999999999709,-26.19999999999709,27210.0,-2087.60000000149,14430.0,-15000.0,N,1260.0,N,0.9499999999970896,55249.8,55222.0
21-04-2025 14:40:00,63.0,59.80000000000291,60.599999999998545,20940.0,-1542.9999999981374,10200.0,3690.0,N,4320.0,N,0.7800000000061118,55222.0,55285.0
21-04-2025 14:45:00,22.19999999999709,31.0,22.599999999998545,-14610.0,-1941.8000000044703,11190.0,9720.0,N,7920.0,N,1.4799999999959255,55291.4,55313.6
21-04-2025 14:50:00,-21.400000000001455,-11.0,-21.60000000000582,-96180.0,-2398.8000000044703,13680.0,22890.0,N,5640.0,N,2.5800000000017462,55313.6,55292.2
21-04-2025 14:55:00,12.80000000000291,6.19999999999709,6.0,-35280.0,-1294.3999999985099,9030.0,-23370.0,YES,0.0,Y,1.0199999999967986,55292.2,55305.0
21-04-2025 15:00:00,-35.0,-32.19999999999709,-34.80000000000291,6300.0,-1780.800000000745,11550.0,-10560.0,N,1530.0,N,1.8099999999976717,55305.0,55270.0
21-04-2025 15:05:00,6.599999999998545,6.599999999998545,5.19999999999709,9300.0,-1543.800000000745,11010.0,-2670.0,N,-18180.0,Y,1.6200000000026193,55263.4,55270.0
21-04-2025 15:10:00,5.0,6.399999999994179,4.400000000001455,2940.0,-1888.3999999985099,13530.0,8190.0,N,-1950.0,N,2.0600000000049477,55270.0,55275.0
21-04-2025 15:15:00,46.19999999999709,44.19999999999709,46.19999999999709,16140.0,-1122.2000000029802,12660.0,-3570.0,YES,14430.0,N,3.1299999999973807,55275.0,55321.2
21-04-2025 15:20:00,-2.599999999998545,-5.599999999998545,-4.19999999999709,39840.0,-1562.4000000022352,12780.0,-5580.0,YES,4710.0,N,2.280000000006112,55316.0,55313.4
21-04-2025 15:25:00,-33.400000000001455,-24.19999999999709,-13.400000000001455,24600.0,-2386.39999999851,14340.0,-22410.0,YES,-12300.0,Y,2.8300000000017462,55313.4,55280.0
