last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
07-07-2025 13:00,10,55125,174,85875,93375,6.7,5.2,-7500,-1161.1,37125,11100,Y,3600,N,25530.59,25505,25515,25519.1,25500,07-07-2025 13:00,1.55,2755500,335,953100,852975,1.65,1.55,100125,-96.1,72600,83550,Y,2175,Y,87.6,89.15,91.2,84.35,104.17,07-07-2025 13:00,-1.45,2444625,334,440175,518625,-1.7,-1.75,-78450,-162.45,69150,-41175,Y,36450,Y,149.05,147.6,156,144,140.41,07-07-2025 13:00,25423.85,25435.5,25417.15,25431.55
07-07-2025 13:05,11.4,24675,123,94275,68700,15.1,13.6,25575,-904.7,29775,17550,N,3450,N,25530.44,25514.6,25526,25528,25510,07-07-2025 13:05,4.4,1761900,344,869850,760050,4.45,4.6,109800,-94.85,71850,60075,N,9300,N,89.25,93.65,94.1,88.35,104.02,07-07-2025 13:05,-9.15,1050900,355,440925,510900,-8.95,-8.95,-69975,-151.45,64650,-55350,Y,27225,N,147.35,138.2,147.9,137.8,140.44,07-07-2025 13:05,25430.75,25443.05,25430.2,25441.95
07-07-2025 13:10,10.4,74100,118,96150,55275,6,8.1,40875,-558.5,27075,-2625,YES,-2700,Y,25530.53,25526,25536.4,25539.3,25525,07-07-2025 13:10,3.7,2990925,333,850125,1338075,3.6,3.6,-487950,-108.3,75900,-52125,YES,-55800,Y,93.5,97.2,98.65,92.25,103.87,07-07-2025 13:10,-4.05,1551975,335,451425,508125,-4.05,-4,-56700,-142.55,73050,95625,YES,-6600,YES,138.9,134.85,140.55,132.4,140.36,07-07-2025 13:10,25441.2,25455.35,25438.85,25448.8
07-07-2025 13:15,2.1,21525,96,60825,59925,8,7.3,900,-1050.1,24825,7050,N,-1500,N,25530.61,25537,25539.1,25545,25529.9,07-07-2025 13:15,4.65,3055650,358,726075,998700,4.6,4.65,-272625,-112.6,72375,144300,Y,-157425,Y,96.95,101.6,103.65,96.25,103.8,07-07-2025 13:15,-2.9,1383825,354,584775,488775,-3.25,-3.15,96000,-132,72900,-74925,Y,31425,Y,134.65,131.75,135.9,128.5,140.24,07-07-2025 13:15,25447.6,25460.4,25446.1,25457.5
07-07-2025 13:20,2.9,15300,84,128850,115500,-1.5,-2,13350,-1043,27600,-10800,YES,-6525,Y,25530.68,25539.1,25542,25545,25535,07-07-2025 13:20,0.2,2197350,348,740400,691125,0.2,0.15,49275,-112.3,70950,-88575,YES,30150,YES,101.5,101.7,104.45,99.75,103.77,07-07-2025 13:20,1.4,830025,340,701625,414375,1.2,1.2,287250,-127.65,65025,41250,YES,10350,N,131.6,133,134.35,130,140.17,07-07-2025 13:20,25456.1,25459.3,25453.3,25456.05
07-07-2025 13:25,-7.1,19275,97,100350,72375,-3.5,-6.6,27975,-1079.8,29250,-3975,N,16800,YES,25530.76,25542,25534.9,25546.6,25530.5,07-07-2025 13:25,-3.7,2515875,228,664125,849600,-4.3,-4.25,-185475,-114.6,66825,-129975,YES,-9300,Y,101.8,98.1,103.75,95.9,103.72,07-07-2025 13:25,3.65,1214775,218,912300,436950,3.9,4.1,475350,-125.75,61200,47100,N,-9825,YES,132.8,136.45,137.45,130.8,140.1,07-07-2025 13:25,25456.05,25458.2,25444.25,25447.85
07-07-2025 13:30,4.8,12825,78,227250,138450,4.8,7.2,88800,-786.1,28275,-13650,YES,-5250,Y,25530.81,25534,25538.8,25543.8,25534,07-07-2025 13:30,2.95,1547850,251,841500,774525,2.9,2.9,66975,-115.9,75675,112650,Y,7050,N,97.7,100.65,101.95,97.7,103.68,07-07-2025 13:30,-4.85,963375,234,496725,542100,-4.95,-5.15,-45375,-134.1,64350,-30000,Y,114750,Y,136.35,131.5,136.5,131.05,140.03,07-07-2025 13:30,25446.15,25453.1,25444.05,25451.2
07-07-2025 13:35,-4.8,7350,56,47850,54750,-4.8,-4.4,-6900,-914.2,19275,-11325,N,450,N,25530.83,25538.8,25534,25543.5,25534,07-07-2025 13:35,-3.35,1475475,212,782850,776700,-3.1,-3.1,6150,-113.05,72600,-67875,YES,93750,YES,100.9,97.55,102,96.5,103.64,07-07-2025 13:35,2.15,632850,198,500100,729225,1.6,1.6,-229125,-127.15,65925,-21900,N,-5700,YES,131.45,133.6,134.25,130.45,139.98,07-07-2025 13:35,25450.25,25454.15,25447.5,25450.2
07-07-2025 13:40,1,13575,85,66600,71775,0.8,-0.1,-5175,-1336.2,24600,-2925,N,6600,N,25530.85,25534,25535,25540.1,25528.3,07-07-2025 13:40,-0.2,1934550,213,934875,689100,-0.35,-0.3,245775,-104.15,74400,7200,Y,42975,N,97.7,97.5,99.5,94.1,103.56,07-07-2025 13:40,-0.2,946650,209,450900,788850,-0.5,-0.45,-337950,-115,61650,-10125,N,-12000,YES,133.2,133,136.5,131.55,139.93,07-07-2025 13:40,25449.25,25454,25444.35,25452.75
07-07-2025 13:45,9.9,12600,76,82125,104850,6.1,5.7,-22725,-1361,32850,-28125,YES,-3750,Y,25530.91,25535,25544.9,25545,25535,07-07-2025 13:45,4.15,2280600,280,885675,639750,3.85,3.8,245925,-116.75,75300,63975,Y,-25725,Y,97.5,101.65,102.5,97.45,103.51,07-07-2025 13:45,-2.1,876900,258,372225,593925,-1.75,-1.75,-221700,-125.4,62775,-15900,Y,46650,Y,132.9,130.8,133.3,129.7,139.85,07-07-2025 13:45,25451.85,25458.1,25451.25,25457.2
07-07-2025 13:50,-15.7,56250,131,118875,124575,-13.7,-16,-5700,-924.8,37350,7875,Y,1200,N,25530.87,25544.9,25529.2,25544.9,25520.4,07-07-2025 13:50,-5.1,3101475,268,724650,878250,-5.3,-5.4,-153600,-117.25,72300,-75450,YES,-7425,N,101.3,96.2,101.9,90.75,103.36,07-07-2025 13:50,4.1,1823100,261,586125,639300,4.35,4.35,-53175,-140.85,69225,7275,YES,-48825,YES,131.05,135.15,141,130.65,139.79,07-07-2025 13:50,25456.4,25458.35,25438.7,25447
07-07-2025 13:55,5.1,35775,124,148350,103950,6.5,5.7,44400,-800.5,37950,5550,N,18525,N,25530.91,25528.9,25534,25539.7,25528.9,07-07-2025 13:55,-0.1,2538675,241,840075,766350,-0.05,-0.05,73725,-113.85,73575,25350,Y,39675,YES,96.05,95.95,101.85,95.4,103.29,07-07-2025 13:55,-1.05,1318425,232,334650,589875,-1.35,-1.4,-255225,-128.8,65325,32850,YES,16200,Y,135.05,134,135.05,130,139.7,07-07-2025 13:55,25446.8,25455.95,25445.65,25449.2
07-07-2025 14:00,15.7,70950,145,207450,107850,16.1,15.9,99600,-714.6,37575,35550,Y,-11250,Y,25531.38,25534.7,25550.4,25555,25530.1,07-07-2025 14:00,7.35,3936750,324,796125,921450,7.45,7.4,-125325,-127.95,72675,78225,Y,-187200,Y,96.2,103.55,107.65,95.6,103.28,07-07-2025 14:00,-4.55,1386975,311,475875,582375,-4.7,-4.7,-106500,-143.55,66150,-61500,Y,20475,N,134,129.45,134.55,126.75,139.57,07-07-2025 14:00,25448.8,25467.8,25446.8,25463.15
07-07-2025 14:05,-10.8,34350,112,124800,74550,-9.1,-7.4,50250,-1262.8,42300,-16425,YES,6450,N,25531.61,25550.9,25540.1,25555,25540,07-07-2025 14:05,-3.15,3343200,257,709650,824400,-3.2,-3.25,-114750,-120.15,74400,-59025,YES,105525,YES,103.5,100.35,107,99.1,103.28,07-07-2025 14:05,2.9,994050,251,575850,555150,2.3,2.35,20700,-130.8,68550,81750,YES,21450,N,129.15,132.05,132.8,127.3,139.48,07-07-2025 14:05,25462.1,25467.8,25455.5,25456.4
07-07-2025 14:10,-4.5,7800,63,77100,62100,-4.5,-3.6,15000,-1564.5,31275,-18600,YES,75,Y,25531.63,25541,25536.5,25547.6,25533.1,07-07-2025 14:10,-1.5,2181750,217,872175,894825,-1.7,-1.7,-22650,-115.8,66225,16875,Y,77475,N,100.1,98.6,102.7,96.65,103.23,07-07-2025 14:10,0.05,805500,210,514125,635550,0.05,0.1,-121425,-132,62025,-26625,Y,29850,N,131.75,131.8,133.35,129.5,139.42,07-07-2025 14:10,25456.25,25461.3,25450.45,25452.05
07-07-2025 14:15,4.5,6825,58,63525,103275,2.4,3,-39750,-1239.1,28275,-10725,N,15225,N,25531.65,25536.5,25541,25541.1,25534.1,07-07-2025 14:15,1.4,1760700,277,925950,802425,1.6,1.6,123525,-104.05,69225,48150,Y,18375,N,98.4,99.8,101.55,96.6,103.19,07-07-2025 14:15,-3.55,900150,263,625875,515175,-3.6,-3.65,110700,-129.5,66675,-48450,Y,29925,N,132.05,128.5,132.8,128,139.34,07-07-2025 14:15,25453.6,25458.6,25449.45,25457.75
07-07-2025 14:20,2.1,19200,85,74850,288750,6.6,4.5,-213900,-711.5,33525,-3825,N,-3450,Y,25531.76,25543,25545.1,25551,25537.5,07-07-2025 14:20,1.1,2680800,252,871725,731700,1.6,1.6,140025,-116.05,71175,-14850,YES,-56025,Y,99.9,101,104.85,98.85,103.18,07-07-2025 14:20,0.5,891525,225,542850,565950,-0.1,-0.1,-23100,-126.75,65475,5700,YES,1050,YES,128.5,129,129.8,125.5,139.24,07-07-2025 14:20,25457.4,25465.25,25455.15,25459.45
07-07-2025 14:25,-9.4,20400,75,60375,67950,-8.1,-4.9,-7575,-523.2,20325,2025,N,-40200,Y,25531.84,25547.5,25538.1,25547.5,25535.4,07-07-2025 14:25,-1.8,2086650,243,846600,872625,-2,-2.05,-26025,-118.5,76425,-20850,YES,67425,YES,100.9,99.1,103.75,97.75,103.15,07-07-2025 14:25,1.5,886650,234,564300,596100,2.1,2,-31800,-125.6,66150,209250,YES,-28125,YES,128.85,130.35,131.5,126.4,139.16,07-07-2025 14:25,25460.3,25463.35,25452.2,25453.15
07-07-2025 14:30,-13.1,37575,115,86925,59700,-11.2,-8,27225,-949.1,28800,-14475,YES,8775,YES,25531.75,25538.1,25525,25543.1,25512.4,07-07-2025 14:30,-7.45,5276100,267,769575,983400,-7.4,-7.45,-213825,-117.4,74025,-112425,YES,-7575,Y,99.05,91.6,100.45,86.9,102.85,07-07-2025 14:30,4.9,3397275,267,465075,536325,4.65,4.7,-71250,-148.8,67350,-218775,Y,-119025,YES,130.3,135.2,143.65,129.95,139.11,07-07-2025 14:30,25452.95,25456.2,25415.85,25437.4
07-07-2025 14:35,-0.1,10875,75,104775,63675,-1.7,-6.5,41100,-1245.4,35775,-15750,YES,12000,N,25531.74,25525,25524.9,25534.5,25524.9,07-07-2025 14:35,-1.85,1697175,227,1079400,803400,-1.8,-1.7,276000,-106.8,72675,-36825,Y,78975,YES,92.05,90.2,93.75,90,102.76,07-07-2025 14:35,5.4,1059525,236,528450,483825,4.9,4.9,44625,-139.1,65325,53325,YES,-27825,Y,134.95,140.35,140.35,133.75,139.09,07-07-2025 14:35,25436.95,25440.85,25428.1,25429.85
07-07-2025 14:40,-4.5,19875,107,230475,93600,-7.2,-4.8,136875,-990.6,36000,-750,N,9825,N,25531.65,25524.5,25520,25525,25515,07-07-2025 14:40,-1.3,2097675,269,959700,844875,-1.45,-1.55,114825,-100.75,71700,7200,Y,112275,YES,90.25,88.95,91.85,86.9,102.62,07-07-2025 14:40,4.5,2252175,270,441000,520275,4.5,4.5,-79275,-155.45,66300,-25575,Y,-87000,YES,140.3,144.8,146.75,138.05,139.16,07-07-2025 14:40,25430.45,25433.7,25421.3,25425.25
07-07-2025 14:45,-1.8,25650,111,92400,145950,2.2,-0.4,-53550,-1317.2,31800,5625,N,-825,Y,25531.52,25520,25518.2,25525,25511.5,07-07-2025 14:45,1,1637850,229,686550,1103625,1.2,1.1,-417075,-90.75,69225,52800,Y,-103650,Y,88.95,89.95,91,87.85,102.51,07-07-2025 14:45,-3.15,1289025,221,498375,476100,-3.95,-3.95,22275,-146.05,62025,-24750,N,39825,Y,144.7,141.55,147,140.1,139.2,07-07-2025 14:45,25425.65,25429.55,25419.55,25423.55
07-07-2025 14:50,1.8,27300,122,110025,224100,1.6,0,-114075,-749.6,39450,1125,YES,8925,N,25531.4,25518.2,25520,25523,25516.2,07-07-2025 14:50,1.1,1506975,210,929400,775050,1.2,1.2,154350,-95.4,70125,81750,Y,-43800,YES,90.4,91.5,92.15,88.65,102.42,07-07-2025 14:50,-2.15,1092075,197,370125,608550,-2.55,-2.5,-238425,-140,63675,-17250,N,12825,N,141.1,138.95,144.6,136.55,139.21,07-07-2025 14:50,25424.7,25430.55,25421.6,25424.7
07-07-2025 14:55,15.8,28500,131,99525,145125,13.8,14.8,-45600,-673,40650,-11850,YES,-5850,Y,25531.36,25520,25535.8,25535.8,25519.3,07-07-2025 14:55,4.45,3281625,300,1296675,1777125,4.4,4.5,-480450,-101.85,77250,-41250,YES,-167625,Y,91.55,96,96,90.9,102.29,07-07-2025 14:55,-7.6,1387875,295,450975,547575,-7.6,-7.6,-96600,-136.8,67125,21600,YES,-4725,YES,138.95,131.35,140.1,130.35,139.16,07-07-2025 14:55,25426.05,25442.95,25421.55,25441.25
07-07-2025 15:00,2.2,62475,175,175125,126375,3.4,2.2,48750,-906,41400,-4725,N,22575,YES,25531.54,25535.8,25538,25543.2,25532.8,07-07-2025 15:00,2.3,4772625,357,769425,1249500,2.1,2.15,-480075,-116.1,73200,-113550,YES,-26250,YES,95.7,98,101,95.7,102.2,07-07-2025 15:00,-1.2,1992000,356,596100,690375,-1.25,-1.35,-94275,-140.45,74400,11175,N,22350,Y,131.2,130,131.55,126.25,138.98,07-07-2025 15:00,25442.4,25464.25,25441.65,25456.2
07-07-2025 15:05,6,31575,140,105075,121650,5.3,5,-16575,-1154,36750,-4575,N,8250,N,25531.58,25538,25544,25544,25530,07-07-2025 15:05,0.95,2852850,360,746325,1296450,0.7,0.7,-550125,-107.2,77175,35700,Y,-83550,Y,98.3,99.25,99.3,93.7,102.12,07-07-2025 15:05,-1.05,1389525,359,639975,627150,-0.95,-0.75,12825,-128.45,69000,-35400,Y,-50625,YES,129.85,128.8,133,128.45,138.89,07-07-2025 15:05,25456,25466,25452.4,25466
07-07-2025 15:10,-8.9,45525,166,123975,151725,-7.5,-9,-27750,-1066.2,36600,1200,N,4725,N,25531.67,25543.9,25535,25543.9,25532,07-07-2025 15:10,0.2,2513250,309,832875,1280625,-0.05,-0.1,-447750,-96,78075,-42975,YES,14250,YES,99.25,99.45,100,96.4,102.08,07-07-2025 15:10,4.6,1243350,298,666000,724200,4.9,4.75,-58200,-115.4,80550,-28350,N,-33450,N,128.65,133.25,134.5,128.6,138.83,07-07-2025 15:10,25466.5,25466.6,25456.15,25459.95
07-07-2025 15:15,1,36825,152,79650,108450,-0.3,1,-28800,-910.6,29850,-21900,YES,12375,N,25531.74,25534.7,25535.7,25540,25533.5,07-07-2025 15:15,-2.75,2065725,313,688950,1159200,-3.2,-3.25,-470250,-98.8,83700,-56475,YES,-20175,Y,99.55,96.8,100,96.05,102.04,07-07-2025 15:15,1.25,899475,301,444225,625575,0.85,0.95,-181350,-116.2,74700,-49125,Y,-51675,YES,133.6,134.85,134.85,131.25,138.79,07-07-2025 15:15,25459.8,25461.75,25455.6,25457.3
07-07-2025 15:20,4.7,99075,190,85500,301725,6.1,5.7,-216225,-672.9,41475,-23925,YES,-15900,Y,25531.94,25535.7,25540.4,25542,25534.1,07-07-2025 15:20,3.8,2619825,238,666450,1950525,3.8,3.85,-1284075,-99.65,75675,-100875,YES,-353850,Y,96.95,100.75,101.45,96.8,102.01,07-07-2025 15:20,-1.95,992100,233,439500,595800,-2.05,-2.05,-156300,-99.1,72675,-47475,N,-48600,N,134.85,132.9,134.85,130.35,138.74,07-07-2025 15:20,25458.45,25466.75,25456.95,25463
07-07-2025 15:25,0.7,86325,181,172950,116475,0.7,2.2,56475,-744,35100,-108075,YES,-112050,Y,25532.23,25540.4,25541.1,25545.4,25536,07-07-2025 15:25,-0.9,3191250,231,801525,1038750,-0.65,-0.05,-237225,-133.05,79575,-354300,YES,-428475,Y,101,100.1,101.85,99.8,101.99,07-07-2025 15:25,-0.35,1496700,218,476775,844725,-0.85,-0.25,-367950,-149.2,80175,-288225,Y,-258825,YES,133.25,132.9,133.5,129.5,138.66,07-07-2025 15:25,25465.1,25473.2,25453.35,25454.95
