last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price,last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
23-05-2025 10:55,9.4,7.8,11.3,7725,-959.4,44700,-6600,Y,1200,Y,7.77,24932.7,24942.1,23-05-2025 10:55,9.65,9.9,10.3,-11625,-479.35,56700,-19275,N,450,Y,428.65,438.3,456.65,428.65,2.18,23-05-2025 10:55,-0.25,-0.45,-0.55,-7275,-103.15,61275,-8325,Y,24300,N,95.25,95,96.75,92,-0.81
23-05-2025 11:00,-4.1,-7,-8.6,72975,-942.2,45525,35625,Y,11250,N,3.81,24942.1,24938,23-05-2025 11:00,-5.4,-5.5,-5.45,900,-408.3,55500,-8100,N,2475,N,440,434.6,444,428.95,0.76,23-05-2025 11:00,2.2,2.35,2.4,-45300,-100.1,61050,-8775,Y,48900,Y,94.8,97,98.15,94.15,-0.46
23-05-2025 11:05,-0.3,-0.1,1.2,51150,-887.8,42825,25125,N,5325,N,2.12,24935.4,24935.1,23-05-2025 11:05,-3.2,-4.1,-4.2,6750,-359.2,48825,1350,N,3000,N,434.6,431.4,435.85,416.7,0.65,23-05-2025 11:05,1.9,1.85,1.8,-86025,-100.75,70275,4350,N,1575,YES,96.75,98.65,100.45,96.2,-0.5
23-05-2025 11:10,3.9,1.7,1.4,-88725,-1217,35700,-15825,YES,-1650,Y,1.85,24935.1,24939,23-05-2025 11:10,6.2,4.75,4.65,-33375,-381.05,47400,-1275,YES,4125,N,431.15,437.35,447.15,422.15,0.7,23-05-2025 11:10,-0.3,-0.15,-0.15,-66150,-103.45,59700,76125,YES,-4725,YES,98.75,98.45,100.5,96.65,-0.41
23-05-2025 11:15,-21.2,-23.3,-21.8,-98400,-964.6,47100,-9600,N,5250,N,1.67,24938.4,24917.2,23-05-2025 11:15,-17.1,-16.95,-16.9,7275,-365.7,51150,-3525,YES,7950,N,437.65,420.55,438.3,416.8,0.68,23-05-2025 11:15,4.9,4.7,4.8,-46650,-99.8,66150,7875,N,-80175,YES,97.85,102.75,103.95,97.85,-0.46
23-05-2025 11:20,-7.1,-8.6,-8.2,2175,-1030.6,42375,-12150,YES,32025,YES,1.25,24915.6,24908.5,23-05-2025 11:20,-9.55,-9.3,-9.5,16200,-358.05,56025,5625,N,-1575,Y,420.55,411,426.1,410.9,0.58,23-05-2025 11:20,2,2.05,2.05,-208350,-112.45,64500,-5100,Y,-7425,Y,102.75,104.75,105,99.6,-0.43
23-05-2025 11:25,20.2,20,20,-40950,-1193.9,41250,-375,N,-6900,Y,1.11,24908,24928.2,23-05-2025 11:25,17.3,18.35,18.55,-8925,-378.9,55575,-4650,YES,5700,N,411,428.3,433.95,406.1,0.69,23-05-2025 11:25,-4.85,-5.05,-5.05,7050,-113.05,64050,-38025,Y,36450,Y,104.8,99.95,105.75,97.9,-0.38
23-05-2025 11:30,7.1,9.7,10,41325,-1292.1,47550,10950,N,-13425,Y,2.1,24928.2,24935.3,23-05-2025 11:30,10.1,10.6,10.55,-150,-395.6,46575,-1725,N,-17325,Y,428.95,439.05,450.4,424.35,1.03,23-05-2025 11:30,-0.05,-0.25,-0.3,-84825,-99.9,63750,23850,YES,4350,N,99.9,99.85,101.6,96.25,-0.35
23-05-2025 11:35,-20.6,-16.3,-20,-31800,-995,35400,-3600,YES,2325,N,0.68,24940,24919.4,23-05-2025 11:35,-14.95,-14.45,-14.35,7050,-371.3,52050,-6075,YES,1950,N,438.85,423.9,439.3,422.75,0.37,23-05-2025 11:35,2.8,2.55,2.5,39300,-108.2,60600,15375,N,6150,N,99.65,102.45,102.6,99.4,-0.21
23-05-2025 11:40,-1.4,-4,-2,-68325,-972.6,65925,14700,N,-8700,Y,0.56,24919.4,24918,23-05-2025 11:40,-5.35,-6.05,-6.15,4050,-342.8,52650,6075,N,-600,Y,424.15,418.8,424.65,411.7,0.35,23-05-2025 11:40,0.4,0.65,0.7,-234300,-104.1,56475,9750,N,53175,Y,102.4,102.8,104.85,101.6,-0.19
23-05-2025 11:45,-75.1,-75,-75,89100,-915.6,44775,-88800,YES,23475,YES,1.74,24918,24842.9,23-05-2025 11:45,-51.75,-55.45,-55.3,35325,-346.35,53925,75,YES,31500,YES,419,367.25,419.8,363.2,0.77,23-05-2025 11:45,22.9,23.5,23.5,-144525,-121.75,66900,-12450,Y,-362625,YES,102.3,125.2,126.35,102.2,-0.3
23-05-2025 11:50,29.7,31,29,-23850,-1047,41250,57825,Y,5550,N,0.58,24845.3,24875,23-05-2025 11:50,19.15,21.2,21.15,-18150,-340.25,51675,11550,N,3150,N,367.25,386.4,389.85,362.9,0.74,23-05-2025 11:50,-12.9,-12.65,-12.75,67725,-125.35,69300,16275,YES,164850,Y,124.9,112,125,110.7,-0.25
23-05-2025 11:55,-6.6,-4,-1.4,-98475,-1073.2,34650,-3150,YES,-17550,Y,0.38,24875,24868.4,23-05-2025 11:55,-7.05,-6.4,-6.45,6150,-309.35,52725,5625,N,5025,N,386.7,379.65,394.65,375.45,0.47,23-05-2025 11:55,-0.5,0.25,0.25,76200,-131.4,63825,6975,N,13275,N,112.7,112.2,116.5,108.65,-0.17
23-05-2025 12:00,10.7,12.1,12.2,-46650,-968.4,45375,9675,N,-30450,Y,0.23,24869.9,24880.6,23-05-2025 12:00,8.2,7.75,7.9,75,-254.7,49950,-4800,YES,-3000,Y,379.75,387.95,391.8,378.95,0.36,23-05-2025 12:00,-2.15,-2.3,-2.35,-26850,-101.45,58500,13725,N,61350,Y,112.2,110.05,113.8,108.4,-0.13
23-05-2025 12:05,7.4,4.9,3.9,-73350,-1146.7,32475,-20475,YES,37950,YES,0.37,24880.6,24888,23-05-2025 12:05,1.3,1.15,1.2,-150,-262.35,45600,-11925,YES,-19050,Y,387.95,389.25,397.6,384.85,0.29,23-05-2025 12:05,-3.2,-2.95,-2.95,-30450,-105.6,64350,-71400,Y,-30375,YES,110.7,107.5,112.05,104.45,-0.16
23-05-2025 12:10,-18.7,-12,-15.7,5475,-1245.5,34350,4650,Y,3450,N,0.29,24888,24869.3,23-05-2025 12:10,-10,-10.05,-10.2,-9150,-307.2,43650,14175,Y,22800,YES,387.8,377.8,392.5,369,0.31,23-05-2025 12:10,5.9,5.7,5.6,-135450,-117.1,70275,68475,YES,6525,Y,107.35,113.25,116.3,106.75,-0.14
23-05-2025 12:15,12.8,12.6,12.8,-59550,-798.6,36150,2250,YES,-12150,Y,0.43,24869.3,24882.1,23-05-2025 12:15,8.15,8.35,8.45,16125,-279.9,44250,2250,YES,-6675,Y,377.75,385.9,387,372.4,0.29,23-05-2025 12:15,-5.65,-5.45,-5.45,21225,-121.9,58650,-22125,Y,42450,Y,113.25,107.6,114.4,106.55,-0.11
