last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
17-04-2025 12:29,23677.1,735375,212025,17-04-2025 12:29,203.5,59784675,147375,11.3,37172850,2198700
17-04-2025 12:29,23674,736575,211500,17-04-2025 12:29,202.65,59785650,151500,11.55,37200150,2093700
17-04-2025 12:29,23674,740100,214425,17-04-2025 12:29,203.7,59786325,148275,11.45,37179600,2133375
17-04-2025 12:29,23677.7,729675,216600,17-04-2025 12:29,203.65,59773050,148950,11.55,37263300,2108625
17-04-2025 12:30,23676,732825,215925,17-04-2025 12:30,202.4,59763300,153675,11.25,37265550,2142975
17-04-2025 12:30,23672.5,724650,218700,17-04-2025 12:30,199,59713350,205800,11.75,37251000,2113800
17-04-2025 12:30,23675,734325,221025,17-04-2025 12:30,203.25,59696175,159300,11.55,37255425,2156175
17-04-2025 12:30,23675.2,729075,215250,17-04-2025 12:30,202.15,59695875,156450,11.25,37235400,2173350
17-04-2025 12:30,23674,729750,220200,17-04-2025 12:30,201.45,59696100,160050,11.55,37261050,2132100
17-04-2025 12:30,23675.4,725550,226725,17-04-2025 12:30,200.4,59599950,163725,11.4,37285275,2186550
17-04-2025 12:31,23675.8,727050,220200,17-04-2025 12:31,202.75,59598375,169200,11,37330800,2224800
17-04-2025 12:31,23679.2,729900,220350,17-04-2025 12:31,206.85,59601075,162225,10.1,37267500,2278575
17-04-2025 12:31,23679,733500,202800,17-04-2025 12:31,203.6,59603850,160575,10.25,37145700,2293950
17-04-2025 12:31,23679,730875,200400,17-04-2025 12:31,204.1,59593875,163575,10,37189200,2261625
17-04-2025 12:31,23680,738075,194925,17-04-2025 12:31,207.95,59601450,165750,9.65,37152225,2295375
17-04-2025 12:31,23680.4,733050,192975,17-04-2025 12:31,206.8,59608200,165150,9.35,37087950,2320200
17-04-2025 12:32,23682.3,740100,187200,17-04-2025 12:32,209.6,59607600,168150,8.9,37152975,2415900
17-04-2025 12:32,23687.2,740775,181725,17-04-2025 12:32,216.95,59618250,152850,8.75,37085925,2358300
17-04-2025 12:32,23695.8,741225,176625,17-04-2025 12:32,221.9,59621850,142800,9.1,37203375,2286900
17-04-2025 12:32,23700,741375,172350,17-04-2025 12:32,228.85,59622750,108150,9.4,37179225,2262150
17-04-2025 12:32,23701.1,733350,171900,17-04-2025 12:32,234.95,59626500,118350,10.2,37224225,2206575
17-04-2025 12:32,23708,725700,157575,17-04-2025 12:32,238,59609925,106875,10.05,37305150,2199975
17-04-2025 12:33,23714.2,732825,159600,17-04-2025 12:33,238.1,59522025,104175,10.05,37191975,2160675
17-04-2025 12:33,23708.3,725925,160200,17-04-2025 12:33,238.7,59514300,111150,9.45,37243050,2173950
17-04-2025 12:33,23710,725475,158700,17-04-2025 12:33,239.3,59506725,110625,9.25,37212525,2211975
17-04-2025 12:33,23708.5,726525,164400,17-04-2025 12:33,235.5,59502225,124875,9.05,37224900,2219850
17-04-2025 12:33,23709,730725,166575,17-04-2025 12:33,235.65,59497125,123675,9.2,37236450,2203875
17-04-2025 12:33,23706,725925,177075,17-04-2025 12:33,230.3,59487975,129900,9.35,37340175,2166975
17-04-2025 12:34,23701.2,728325,171525,17-04-2025 12:34,229.85,59436675,139350,9.55,37372350,2161875
17-04-2025 12:34,23703.4,720000,175275,17-04-2025 12:34,227.4,59423475,145275,9.3,37350450,2208975
17-04-2025 12:34,23700.3,723600,179925,17-04-2025 12:34,230.5,59447850,143475,9.15,37854975,2277975
17-04-2025 12:34,23699.7,723525,183525,17-04-2025 12:34,227.7,59453250,140550,9.1,37906425,2314200
17-04-2025 12:34,23700.4,723225,184575,17-04-2025 12:34,227.85,59446200,143250,9.35,37918575,2119350
17-04-2025 12:34,23702.7,728925,182100,17-04-2025 12:34,232.8,59432850,144600,9.55,37963725,2175225
17-04-2025 12:35,23700.2,723000,183375,17-04-2025 12:35,229.45,59437650,140625,9.75,37927875,2228025
17-04-2025 12:35,23699.4,721425,185700,17-04-2025 12:35,227.4,59425575,142350,9.7,37763475,2087100
17-04-2025 12:35,23699.6,718200,187725,17-04-2025 12:35,225.3,59423625,149175,10,37776750,2066100
17-04-2025 12:35,23699,722100,187575,17-04-2025 12:35,225.25,59384925,151500,9.95,37721700,2127525
17-04-2025 12:35,23698,720000,186600,17-04-2025 12:35,224.6,59382075,152775,10,37779000,2056575
17-04-2025 12:35,23696,723000,185025,17-04-2025 12:35,225.9,59389950,151200,9.8,37674375,2137725
17-04-2025 12:36,23694.7,720600,185925,17-04-2025 12:36,225.3,59386800,152025,10,37797600,2174700
17-04-2025 12:36,23694.5,718800,186075,17-04-2025 12:36,222.1,59386500,157125,9.75,37795800,2182800
17-04-2025 12:36,23692.4,728025,186975,17-04-2025 12:36,220.3,59380125,155625,9.55,37742100,2230875
17-04-2025 12:36,23695,726825,190200,17-04-2025 12:36,223.8,59374875,155625,9.65,37711425,2209500
17-04-2025 12:36,23695.3,726150,192375,17-04-2025 12:36,220,59370375,158775,9.95,37776825,2104125
17-04-2025 12:36,23690,731400,195150,17-04-2025 12:36,218.55,59369025,166500,10.05,37752825,2072925
17-04-2025 12:37,23686.6,717450,192975,17-04-2025 12:37,210.55,59349225,170550,10.65,37841550,2055000
17-04-2025 12:37,23680.4,725100,194850,17-04-2025 12:37,209.25,59329050,165600,10.7,37789275,2028150
17-04-2025 12:37,23683.8,728400,197625,17-04-2025 12:37,209.25,59315400,167175,10.45,37803150,2074350
17-04-2025 12:37,23680,727725,197025,17-04-2025 12:37,209.05,59014575,175350,10,37827150,2111325
17-04-2025 12:37,23683.5,726150,200025,17-04-2025 12:37,210.65,59012775,176175,9.95,37805925,2211225
17-04-2025 12:37,23683.9,729075,199125,17-04-2025 12:37,209.6,59019600,176925,9.75,37871100,2281125
17-04-2025 12:38,23678.1,728100,203250,17-04-2025 12:38,205,59012775,180375,10.65,37917000,2236125
17-04-2025 12:38,23672,720300,205725,17-04-2025 12:38,202.1,58997100,184350,11,37935075,2153100
17-04-2025 12:38,23664.8,721800,204000,17-04-2025 12:38,196.7,58970925,182325,12.05,37976850,2094000
17-04-2025 12:38,23668.4,725025,201750,17-04-2025 12:38,192.65,58976850,182550,12.85,37934100,2079150
17-04-2025 12:38,23671.6,735000,202275,17-04-2025 12:38,198.25,58982400,178500,11.5,37883700,2115825
17-04-2025 12:38,23668.4,735675,211050,17-04-2025 12:38,195.35,58984050,183000,12.7,37911600,2086725
17-04-2025 12:39,23666.3,739800,221400,17-04-2025 12:39,195.65,58982175,185250,12.6,37879875,2101125
17-04-2025 12:39,23666,741225,223575,17-04-2025 12:39,196.8,58989900,187050,11.95,37857075,2122875
17-04-2025 12:39,23663.1,735900,222825,17-04-2025 12:39,191.7,58991175,188700,12.3,37925325,2145225
17-04-2025 12:39,23665.6,741075,217275,17-04-2025 12:39,196.7,58990950,188850,11.3,37901400,2245725
17-04-2025 12:39,23672,743400,215850,17-04-2025 12:39,203.55,58996425,178350,10.4,37806825,2338050
17-04-2025 12:39,23676.6,747300,202200,17-04-2025 12:39,203.55,58949850,173775,10.95,37964025,2273250
17-04-2025 12:40,23683.2,746025,202425,17-04-2025 12:40,205.75,58958475,174525,10.5,37883175,2328525
17-04-2025 12:40,23679,747375,202575,17-04-2025 12:40,203.95,58963050,183525,11.4,37983450,2271675
17-04-2025 12:40,23687.3,747975,199425,17-04-2025 12:40,209.15,58962750,182250,10.2,38009700,2334825
17-04-2025 12:40,23685.1,742350,203475,17-04-2025 12:40,210.5,58966950,171450,10.75,37882500,2313375
17-04-2025 12:40,23680.1,745725,215325,17-04-2025 12:40,208,58972275,184200,11.3,37993125,2315550
17-04-2025 12:40,23685,745650,207600,17-04-2025 12:40,210,58872450,188550,10.55,37925625,2268675
17-04-2025 12:41,23687.6,745575,207075,17-04-2025 12:41,209.95,58876950,184950,10.35,37853550,2283450
17-04-2025 12:41,23687,744450,204750,17-04-2025 12:41,211.25,58877475,182100,10.4,37889775,2255175
17-04-2025 12:41,23694.6,751200,208725,17-04-2025 12:41,214.55,58881075,175800,10.25,37908150,2208150
17-04-2025 12:41,23692,746175,211800,17-04-2025 12:41,215.8,58873425,172050,10.2,37917975,2215725
17-04-2025 12:41,23698,748875,205125,17-04-2025 12:41,221,58821150,166200,9.9,37854600,2259675
17-04-2025 12:41,23700,742275,195825,17-04-2025 12:41,223.35,58827825,155550,9.7,37850625,2224950
17-04-2025 12:42,23700.9,741600,195900,17-04-2025 12:42,221.6,58818675,150975,9.6,37894725,2252325
17-04-2025 12:42,23699,746625,193650,17-04-2025 12:42,223.2,58819275,158550,9.6,37911900,2218575
17-04-2025 12:42,23700.7,745425,191550,17-04-2025 12:42,223.85,58827450,165375,9.25,37858575,2247450
17-04-2025 12:42,23700,747000,192300,17-04-2025 12:42,223.85,58826250,159525,9,37891650,2274900
17-04-2025 12:42,23698,744825,200250,17-04-2025 12:42,218.8,58822275,171825,9.4,38042850,2304900
17-04-2025 12:42,23692.3,738300,199950,17-04-2025 12:42,217.4,58800900,174825,9.6,38033925,2290725
17-04-2025 12:43,23696.9,742650,198600,17-04-2025 12:43,219.65,58797225,177900,9.2,38091150,2333775
17-04-2025 12:43,23700.2,741075,194250,17-04-2025 12:43,227,58805250,165450,8.8,37936200,2367525
17-04-2025 12:43,23705,751500,191625,17-04-2025 12:43,228.45,58816875,155100,8.45,38031825,2408700
17-04-2025 12:43,23708.7,748950,191025,17-04-2025 12:43,232.75,58822050,148350,8.5,37996200,2372625
17-04-2025 12:43,23708,747450,187950,17-04-2025 12:43,232.4,58826475,149700,8.15,37990725,2469000
17-04-2025 12:43,23709.8,752025,187875,17-04-2025 12:43,232.05,58822500,153525,7.95,37901100,2534325
17-04-2025 12:44,23715,752475,185775,17-04-2025 12:44,234.4,58819725,155100,7.8,37975875,2636025
17-04-2025 12:44,23712,750375,187950,17-04-2025 12:44,232.85,58817250,145875,7.85,38008125,2658675
17-04-2025 12:44,23708.5,749025,191175,17-04-2025 12:44,231,58814700,147975,7.95,38048625,2717025
17-04-2025 12:44,23705.5,750450,191175,17-04-2025 12:44,228.95,58769175,155100,7.8,38037225,2727675
17-04-2025 12:44,23706.5,751350,188400,17-04-2025 12:44,230.2,58761825,154950,7.75,38102775,2831250
17-04-2025 12:44,23707.2,753525,193275,17-04-2025 12:44,229.3,58760925,159900,8.3,38177250,2702700
17-04-2025 12:45,23707.2,755550,196950,17-04-2025 12:45,228.9,58758900,159825,8.4,38184975,2225850
17-04-2025 12:45,23704.8,746400,199425,17-04-2025 12:45,224.4,58758450,165000,8.55,38146875,2147325
17-04-2025 12:45,23700.7,751125,199425,17-04-2025 12:45,224,58752525,165900,8.35,38124975,2166825
17-04-2025 12:45,23700,759000,202725,17-04-2025 12:45,223.6,58757400,168600,8.25,38102850,2259375
17-04-2025 12:45,23702.2,757500,202725,17-04-2025 12:45,225.1,58761900,169200,8.2,38115375,2214975
17-04-2025 12:45,23704,760275,199200,17-04-2025 12:45,225.1,58767300,167700,8,38041125,2286750
17-04-2025 12:46,23706,760725,199425,17-04-2025 12:46,227.2,58767675,169875,7.8,38013450,2339250
17-04-2025 12:46,23708.9,763350,196275,17-04-2025 12:46,230.3,58769325,166350,7.45,38024025,2450625
17-04-2025 12:46,23711.3,761475,193200,17-04-2025 12:46,230.45,58765575,162900,7.65,38068425,2379300
17-04-2025 12:46,23709.3,756075,195000,17-04-2025 12:46,229.55,58766400,168900,7.35,38044725,2373000
17-04-2025 12:46,23709,762075,196650,17-04-2025 12:46,230.2,58766850,173325,7.3,37988625,2353950
17-04-2025 12:46,23711.1,762675,196575,17-04-2025 12:46,230,58766100,177450,6.95,37933725,2418150
17-04-2025 12:47,23712,759975,194625,17-04-2025 12:47,230.75,58763175,174300,6.8,37866150,2430825
17-04-2025 12:47,23714,762975,195900,17-04-2025 12:47,234.65,58758375,172350,6.75,37912575,2415075
17-04-2025 12:47,23711.9,760275,187725,17-04-2025 12:47,231.75,58764000,156675,7.1,38000550,2340375
17-04-2025 12:47,23714.1,757425,193725,17-04-2025 12:47,229.25,58760175,161250,7.2,38083050,2270025
17-04-2025 12:47,23710,757200,192900,17-04-2025 12:47,228.25,58743450,165675,7.05,37981575,2316450
17-04-2025 12:47,23715,760425,196800,17-04-2025 12:47,231.7,58661625,171525,6.8,37998675,2391900
17-04-2025 12:48,23724.3,764775,187800,17-04-2025 12:48,240.75,58670925,168150,6.05,37853325,2400075
17-04-2025 12:48,23726.9,759150,177150,17-04-2025 12:48,245.2,58673250,137850,6,37807725,2379375
17-04-2025 12:48,23732,764400,177750,17-04-2025 12:48,245.7,58680900,138600,5.75,37787400,2421450
17-04-2025 12:48,23728.4,759600,182250,17-04-2025 12:48,242.45,58683300,147600,5.75,37802325,2399100
17-04-2025 12:48,23728.4,762825,181050,17-04-2025 12:48,241.9,58679100,153300,5.85,37844325,2390175
17-04-2025 12:48,23733.1,765675,182925,17-04-2025 12:48,246.9,58678125,146550,5.6,37902075,2579775
17-04-2025 12:49,23737.3,764175,176625,17-04-2025 12:49,256.4,58640550,142725,5.65,37772625,2560425
17-04-2025 12:49,23740.5,764700,174375,17-04-2025 12:49,256.2,58637400,108900,5.65,37792875,2457000
17-04-2025 12:49,23744.4,765075,177075,17-04-2025 12:49,257.8,58630650,109575,5.55,37707075,2503350
17-04-2025 12:49,23741.2,762975,183600,17-04-2025 12:49,257.2,58629450,115425,5.8,37855275,2505150
17-04-2025 12:49,23740,758550,184725,17-04-2025 12:49,255.45,58626750,119400,5.9,37915275,2405175
17-04-2025 12:49,23738,758700,192675,17-04-2025 12:49,251.85,58614525,129375,5.85,37945575,2453700
17-04-2025 12:50,23736,761175,195600,17-04-2025 12:50,251,58627650,130800,5.75,37907250,2486025
17-04-2025 12:50,23734.7,761100,194850,17-04-2025 12:50,252.15,58624425,132525,5.4,37850475,2607825
17-04-2025 12:50,23732.8,759375,200400,17-04-2025 12:50,247.75,58623225,137025,5.45,37761675,2602950
17-04-2025 12:50,23732.1,760725,201150,17-04-2025 12:50,245.95,58525125,140475,5.85,37892550,2522325
17-04-2025 12:50,23734.9,760200,198450,17-04-2025 12:50,246.65,58529775,141900,5.7,37884150,2537025
17-04-2025 12:50,23729.7,756075,201075,17-04-2025 12:50,247.4,58524900,143250,5.7,37858500,2494125
17-04-2025 12:51,23733,759075,203475,17-04-2025 12:51,246.35,58527225,143775,5.65,37825275,2503350
17-04-2025 12:51,23734.6,766350,208350,17-04-2025 12:51,248.3,58523025,144225,5.6,37789950,2499900
17-04-2025 12:51,23731,765300,206775,17-04-2025 12:51,245.45,58454925,145275,5.7,37789575,2520375
17-04-2025 12:51,23726,770250,207375,17-04-2025 12:51,244.15,58444650,147000,5.7,37844175,2468700
17-04-2025 12:51,23733,771975,202425,17-04-2025 12:51,248.5,58453125,140775,5.55,37792725,2501175
17-04-2025 12:51,23733.6,770700,206925,17-04-2025 12:51,246.15,58455225,142425,5.65,37777875,2524800
17-04-2025 12:52,23735,776175,207300,17-04-2025 12:52,248.8,58449600,146775,5.4,37782525,2545950
17-04-2025 12:52,23737.1,777525,199200,17-04-2025 12:52,253.95,58450125,142500,5.4,37706025,2551875
17-04-2025 12:52,23739.9,775650,204450,17-04-2025 12:52,251.5,58447050,140175,5.35,37759125,2569125
17-04-2025 12:52,23740,776025,213525,17-04-2025 12:52,252.55,58450275,144600,5.45,37796325,2574525
17-04-2025 12:52,23742,885825,203700,17-04-2025 12:52,256.4,58452000,140325,5.25,37819650,2555100
17-04-2025 12:52,23741.1,880125,206175,17-04-2025 12:52,251.95,58445625,134025,5.35,37812450,2513250
17-04-2025 12:53,23744.1,885300,205875,17-04-2025 12:53,253.75,58427475,136800,5.3,37858800,2511225
17-04-2025 12:53,23743.9,889200,209250,17-04-2025 12:53,253.6,58434300,139650,5.3,37487400,2538000
17-04-2025 12:53,23743.6,880425,207900,17-04-2025 12:53,250.7,58429650,143700,5.45,37594950,2375175
17-04-2025 12:53,23743,881175,210900,17-04-2025 12:53,252,58412025,144375,5.25,37551150,2351475
17-04-2025 12:53,23740.5,884250,209025,17-04-2025 12:53,254.5,58414200,145275,5,37448175,2431950
17-04-2025 12:53,23740,884775,210675,17-04-2025 12:53,252.05,58418625,140175,5.05,37527300,2475150
17-04-2025 12:54,23740,883725,211650,17-04-2025 12:54,251.1,58410075,135600,5,37451175,2436600
17-04-2025 12:54,23738.5,882150,213525,17-04-2025 12:54,248.6,58404750,136950,5.1,37269750,2484825
17-04-2025 12:54,23739,881925,215025,17-04-2025 12:54,246.15,58397925,137400,5.25,37266975,2403225
17-04-2025 12:54,23735.6,885225,215775,17-04-2025 12:54,249.8,58401750,139500,5.15,37359525,2418525
17-04-2025 12:54,23739.3,885900,214875,17-04-2025 12:54,250.45,58402875,136275,5.25,37398525,2428875
17-04-2025 12:54,23742.5,884400,214125,17-04-2025 12:54,252.9,58404150,136725,5.2,37421175,2441400
17-04-2025 12:55,23741.8,884175,214650,17-04-2025 12:55,250,58401525,146700,5.3,37456125,2512650
17-04-2025 12:55,23740.2,881400,216150,17-04-2025 12:55,249,58389075,151950,5.4,37416975,2449575
17-04-2025 12:55,23740,881325,219525,17-04-2025 12:55,248.9,58277550,152550,5.4,37463550,2430750
17-04-2025 12:55,23738.1,882150,218025,17-04-2025 12:55,250.25,58281375,152025,5.3,37397925,2505225
17-04-2025 12:55,23740,884175,218700,17-04-2025 12:55,250.45,58281600,150150,5.25,37479000,2531850
17-04-2025 12:55,23739.6,885225,217875,17-04-2025 12:55,250.25,58294050,152775,5.35,37668675,2607600
17-04-2025 12:56,23741.9,883500,217950,17-04-2025 12:56,250.65,58286775,155775,5.4,37592250,2505300
17-04-2025 12:56,23739.1,883650,218850,17-04-2025 12:56,252.5,58283700,154275,5.3,37571700,2505975
17-04-2025 12:56,23748,887325,214275,17-04-2025 12:56,256.75,58292550,144075,5.2,37554075,2534700
17-04-2025 12:56,23743.3,882825,216225,17-04-2025 12:56,253.5,58297500,138525,5.15,37500000,2564925
17-04-2025 12:56,23737.9,879000,219825,17-04-2025 12:56,250.6,58294275,144000,5.2,37526850,2534925
17-04-2025 12:56,23740,883275,219450,17-04-2025 12:56,249.6,58266225,142650,5.3,37547175,2531925
17-04-2025 12:57,23739.7,878025,217350,17-04-2025 12:57,248.95,58253850,143025,5.55,37694175,2477625
17-04-2025 12:57,23737,876900,216525,17-04-2025 12:57,248.75,58251750,148950,5.6,37707525,2387175
17-04-2025 12:57,23739.9,879150,219075,17-04-2025 12:57,247.65,58248150,152475,5.75,37632375,2253300
17-04-2025 12:57,23733.6,878325,220350,17-04-2025 12:57,243.6,58245525,155700,5.7,37307775,2311500
17-04-2025 12:57,23726.7,873525,228300,17-04-2025 12:57,240.6,58245375,158400,5.8,37412025,2248275
17-04-2025 12:57,23728.8,877275,223125,17-04-2025 12:57,243.65,58237125,157650,5.7,37337175,2247375
17-04-2025 12:58,23724.4,875025,226425,17-04-2025 12:58,238.3,58239300,161250,5.9,37353675,2335050
17-04-2025 12:58,23724.4,876000,223500,17-04-2025 12:58,238.65,58236825,159600,5.8,37332825,2286300
17-04-2025 12:58,23732.1,881700,222225,17-04-2025 12:58,244,58266000,156675,5.45,37254600,2394075
17-04-2025 12:58,23729.9,881400,221100,17-04-2025 12:58,243.9,58274625,155550,5.5,37378125,2399325
17-04-2025 12:58,23736.1,885300,217650,17-04-2025 12:58,248.15,58278750,155250,5.2,37265400,2384850
17-04-2025 12:58,23735.6,885450,216825,17-04-2025 12:58,249.85,58280550,152775,5.05,37204125,2413650
17-04-2025 12:59,23735.2,881700,221550,17-04-2025 12:59,246.5,58277250,155325,5.15,37389150,2425200
17-04-2025 12:59,23736.5,884550,217800,17-04-2025 12:59,248.1,58255500,150900,5,37367250,2444250
17-04-2025 12:59,23740,888300,218700,17-04-2025 12:59,249.75,58259400,151575,5,37337550,2501550
17-04-2025 12:59,23738,887625,218700,17-04-2025 12:59,249.85,58255800,153675,4.9,37263900,2547525
17-04-2025 12:59,23735,886800,221325,17-04-2025 12:59,247.55,58242825,155775,5.05,37370325,2517600
17-04-2025 12:59,23739,888075,219225,17-04-2025 12:59,249.2,58241100,155700,5.1,37469250,2391975
17-04-2025 13:00,23736.7,889950,220350,17-04-2025 13:00,250.65,58242225,157950,5.25,37514925,2313525
17-04-2025 13:00,23740,893175,220050,17-04-2025 13:00,250.65,58243500,158550,5.25,37533375,2310375
17-04-2025 13:00,23742.2,900450,218850,17-04-2025 13:00,253.8,58248975,155325,5.15,37486500,2344800
17-04-2025 13:00,23743,895050,218925,17-04-2025 13:00,253.1,58244325,147900,5.3,37387575,2338950
17-04-2025 13:00,23743,896250,223800,17-04-2025 13:00,252,58244700,147150,5.2,37492800,2265075
17-04-2025 13:00,23746.1,892125,222600,17-04-2025 13:00,254.9,58244850,146325,5.2,37393500,2286075
17-04-2025 13:01,23746.1,890175,216825,17-04-2025 13:01,255.7,58242675,134550,5.05,37316925,2354400
17-04-2025 13:01,23744.1,886425,222150,17-04-2025 13:01,253.2,57331275,129150,5.1,37309800,2285700
17-04-2025 13:01,23746.1,887775,223350,17-04-2025 13:01,253.5,57312150,134325,5.15,37236000,2287950
17-04-2025 13:01,23740.2,880725,228750,17-04-2025 13:01,251.9,57310350,136575,5.4,37388925,2247150
17-04-2025 13:01,23740.1,887625,229425,17-04-2025 13:01,251,57309600,135675,5.55,37324275,2192250
17-04-2025 13:01,23735.1,878400,229500,17-04-2025 13:01,248.45,57306150,137850,5.6,37259025,2181825
17-04-2025 13:02,23736.3,881700,225600,17-04-2025 13:02,249.2,57295350,136275,5.6,37297350,2189700
17-04-2025 13:02,23732.3,881400,227925,17-04-2025 13:02,245.35,57290850,140025,5.85,37288425,2157600
17-04-2025 13:02,23730,878325,229575,17-04-2025 13:02,241.5,57272925,140775,6.1,37296525,2149950
17-04-2025 13:02,23729.5,882075,229800,17-04-2025 13:02,238.8,57273975,140475,6.2,37272525,2163825
17-04-2025 13:02,23730.7,886575,225975,17-04-2025 13:02,243.75,57272025,138750,5.9,37249950,2279025
17-04-2025 13:02,23736.3,887700,224100,17-04-2025 13:02,247.35,57272250,141300,5.65,37069425,2342400
17-04-2025 13:03,23734.1,886500,226425,17-04-2025 13:03,245.3,57274275,140475,5.65,37093800,2357550
17-04-2025 13:03,23739.2,887925,223725,17-04-2025 13:03,247.3,57276675,137475,5.7,37113075,2369925
17-04-2025 13:03,23737.4,887925,223125,17-04-2025 13:03,246,57284550,139725,5.9,37124550,2369625
17-04-2025 13:03,23737.4,886125,223350,17-04-2025 13:03,247.1,57277575,141450,5.7,37230000,2354250
17-04-2025 13:03,23739.2,888525,223575,17-04-2025 13:03,247.45,57276225,142725,5.65,37110300,2417100
17-04-2025 13:03,23735.2,885900,225525,17-04-2025 13:03,246,57277125,143625,5.6,37091700,2444100
17-04-2025 13:04,23736.3,888825,225150,17-04-2025 13:04,246.2,57275850,145650,5.4,37068675,2392425
17-04-2025 13:04,23738,887850,225675,17-04-2025 13:04,246.05,57274875,142275,5.25,37050450,2436675
17-04-2025 13:04,23739.9,892350,224850,17-04-2025 13:04,246.2,57278325,145275,5.15,37104300,2452725
17-04-2025 13:04,23742,892500,223950,17-04-2025 13:04,248.4,57280275,143475,4.85,37111125,2498400
17-04-2025 13:04,23745.9,892650,216600,17-04-2025 13:04,255.75,57281175,137400,4.75,37188150,2609775
17-04-2025 13:04,23753,893625,219300,17-04-2025 13:04,260.6,57280200,123075,4.6,37272975,2595150
17-04-2025 13:05,23751.7,891750,210450,17-04-2025 13:05,255.35,57279525,122550,4.7,37275000,2632050
17-04-2025 13:05,23747,882675,209025,17-04-2025 13:05,251.75,57276600,127725,4.9,37416525,2524575
17-04-2025 13:05,23749.5,891000,207825,17-04-2025 13:05,255,57275700,126825,4.85,37581375,2418600
17-04-2025 13:05,23750,887700,205875,17-04-2025 13:05,256.85,57286275,132150,4.75,37347375,2568975
17-04-2025 13:05,23754,892050,207975,17-04-2025 13:05,261.8,57291000,131100,4.4,37327500,2761200
17-04-2025 13:05,23754,892500,204600,17-04-2025 13:05,263.2,57286350,128625,4.35,37218900,2708925
17-04-2025 13:06,23764,894375,198075,17-04-2025 13:06,268.45,57286875,123900,4.45,37262100,2708700
17-04-2025 13:06,23764,892275,196125,17-04-2025 13:06,269.95,57288900,118950,4.45,37365900,2613300
17-04-2025 13:06,23764.9,891075,196650,17-04-2025 13:06,270,57252375,112950,4.4,37312125,2690925
17-04-2025 13:06,23770,893850,196875,17-04-2025 13:06,277.1,57245625,114675,4.4,37285650,2760150
17-04-2025 13:06,23769,891900,189975,17-04-2025 13:06,277.8,57253275,107775,4.3,37374300,2672025
17-04-2025 13:06,23771.1,892950,193875,17-04-2025 13:06,277.1,57234450,116400,4.35,37346475,2705775
17-04-2025 13:07,23773,894300,192600,17-04-2025 13:07,278.05,57124875,125475,4.4,37344075,2701875
17-04-2025 13:07,23767.4,891450,191700,17-04-2025 13:07,274.5,56971875,129600,4.5,37515375,2632725
17-04-2025 13:07,23769.5,893700,192450,17-04-2025 13:07,277.3,56968350,129750,4.75,37620300,2532900
17-04-2025 13:07,23769.8,893550,192975,17-04-2025 13:07,276.85,56971350,131400,4.75,37666575,2374125
17-04-2025 13:07,23771.9,896325,193125,17-04-2025 13:07,277.35,56977050,134700,4.65,37732200,2469300
17-04-2025 13:07,23773.1,900525,191025,17-04-2025 13:07,283.5,56979150,129450,4.85,37654050,2505000
17-04-2025 13:08,23776.9,898425,199200,17-04-2025 13:08,279.25,56976225,126075,4.8,37766400,2376525
17-04-2025 13:08,23775.5,896850,201000,17-04-2025 13:08,277.95,56972625,126450,4.75,37606050,2439375
17-04-2025 13:08,23776.3,899025,198000,17-04-2025 13:08,282,56974350,126750,4.65,37551825,2541300
17-04-2025 13:08,23778.9,901350,196200,17-04-2025 13:08,284.9,56979600,126525,4.6,37603425,2563650
17-04-2025 13:08,23775.9,899100,194475,17-04-2025 13:08,282.15,56977050,121575,4.85,37558425,2602650
17-04-2025 13:08,23775,900225,203100,17-04-2025 13:08,279.8,56988375,114600,4.8,37689300,2340525
17-04-2025 13:09,23775.8,897075,200250,17-04-2025 13:09,280.65,56982075,116775,4.75,37591875,2436750
17-04-2025 13:09,23776.9,896925,193050,17-04-2025 13:09,279.45,56979300,119700,4.65,37571175,2472825
17-04-2025 13:09,23775.6,896775,192300,17-04-2025 13:09,280.9,56997075,120825,4.55,37527075,2506800
17-04-2025 13:09,23777.4,896100,191925,17-04-2025 13:09,279.95,56999175,122400,4.6,37679175,2456475
17-04-2025 13:09,23779.1,897900,191175,17-04-2025 13:09,282.55,57018300,121050,4.5,37500000,2563800
17-04-2025 13:09,23779.1,896700,191775,17-04-2025 13:09,280.2,56982975,124500,4.6,37532250,2623425
17-04-2025 13:10,23776,894975,199500,17-04-2025 13:10,279,56977350,121425,4.6,37559625,2510850
17-04-2025 13:10,23774,890025,204900,17-04-2025 13:10,277.9,56969175,121800,4.6,37605150,2593650
17-04-2025 13:10,23776,891975,205200,17-04-2025 13:10,281.1,56960325,126675,4.55,37524600,2706675
17-04-2025 13:10,23775.3,891525,205575,17-04-2025 13:10,279.3,56957475,124875,4.55,37527900,2659200
17-04-2025 13:10,23778.9,892275,205500,17-04-2025 13:10,279,56958300,125400,4.45,37575750,2711175
17-04-2025 13:10,23775.9,890700,206700,17-04-2025 13:10,277.45,56964375,128475,4.5,37683750,2695950
17-04-2025 13:11,23776.1,893700,206625,17-04-2025 13:11,280.4,56966775,127500,4.45,37658550,2730600
17-04-2025 13:11,23776.7,891900,205725,17-04-2025 13:11,277.95,56963400,128550,4.55,37634250,2701125
17-04-2025 13:11,23776.3,894450,204975,17-04-2025 13:11,280.7,56969700,125925,4.45,37851975,2625825
