last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
18-07-2025 13:20,6.6,32475,86,95850,181350,5,4.9,-85500,-849.8,30225,8550,N,-2775,Y,25049.71,25004.3,25010.9,25014,24998.9,18-07-2025 13:20,-0.65,728625,200,900300,927975,-0.55,-0.55,-27675,-80.3,67350,2400,Y,4050,N,79.25,78.6,80.8,77.7,98.05,18-07-2025 13:20,-0.35,398550,193,282225,323400,-0.45,-0.4,-41175,-160.65,55800,-675,Y,3000,Y,195.3,194.95,198.6,189.15,153.62,18-07-2025 13:20,24940.55,24946.5,24935.55,24942.55
18-07-2025 13:25,6.6,16200,80,118800,152175,3.3,4.3,-33375,-1013.6,43725,1725,YES,11700,N,25049.54,25010.9,25017.5,25017.8,25008.8,18-07-2025 13:25,1,712425,213,893400,897375,1.25,1.25,-3975,-82.85,66525,-19125,YES,29475,YES,78.75,79.75,81.6,78.6,97.94,18-07-2025 13:25,-2.35,363150,203,245925,324675,-2.4,-2.6,-78750,-173.95,54675,-1800,Y,27150,Y,194.4,192.05,194.95,187.2,153.75,18-07-2025 13:25,24942.55,24949.35,24940.15,24946.8
18-07-2025 13:30,2.6,75600,118,159150,122400,2.6,5.3,36750,-623.7,38100,-9600,YES,-2475,Y,25048.76,25017.5,25020.1,25024,25009,18-07-2025 13:30,1.35,1157250,223,970875,1078575,1.3,1.3,-107700,-91.35,72450,46725,Y,-34350,Y,80.4,81.75,82.6,77.6,97.77,18-07-2025 13:30,-2.75,628125,223,357900,302925,-3.2,-3.25,54975,-187.8,62325,-6075,Y,-4125,YES,190.4,187.65,196.8,184.7,153.97,18-07-2025 13:30,24946.1,24957.2,24941.8,24956.7
18-07-2025 13:35,5.9,44400,108,165675,99225,5.9,4.9,66450,-420.8,31650,16650,Y,-13725,Y,25048.43,25020.1,25026,25028.8,25014,18-07-2025 13:35,1.55,1187925,263,1077000,972450,1.85,1.85,104550,-87.75,73725,42300,N,-37050,Y,81.6,83.15,83.5,80,97.6,18-07-2025 13:35,-5.15,420825,231,292950,322650,-5.95,-5.8,-29700,-172.05,55800,5400,N,26025,Y,187.6,182.45,191.1,182.1,154.11,18-07-2025 13:35,24956,24961.15,24952.8,24960.55
18-07-2025 13:40,4,90825,142,541575,229125,7.1,5,312450,-849.5,52125,7425,N,-3075,N,25047.97,25029,25033,25035,25025,18-07-2025 13:40,3.45,2040825,292,897600,874500,3.15,3.05,23100,-98.7,73725,-975,YES,-92850,Y,83.1,86.55,86.9,82.1,97.38,18-07-2025 13:40,-6.55,578250,272,301725,317550,-6.1,-6.2,-15825,-189.8,58050,19050,N,-12000,YES,182.9,176.35,184.75,176.35,154.25,18-07-2025 13:40,24960.7,24971.35,24958.45,24968.55
18-07-2025 13:45,-8.1,36825,103,159000,82200,-12.2,-9.1,76800,-1144.2,31875,4275,N,-2625,N,25047.77,25033,25024.9,25035,25015,18-07-2025 13:45,-3.5,2183025,263,1081200,845700,-3.55,-3.55,235500,-96.1,73200,-10650,YES,45375,YES,86.35,82.85,87,80.3,97.13,18-07-2025 13:45,5.75,678750,245,321075,393975,5.6,5.65,-72900,-183.3,62025,3300,N,11325,Y,176.7,182.45,186.6,176.35,154.43,18-07-2025 13:45,24969.45,24971.3,24951.65,24956.35
18-07-2025 13:50,-10,25200,90,118800,265275,-10,-10,-146475,-1105.9,34950,375,YES,1500,N,25047.55,25024.9,25014.9,25025,25009.6,18-07-2025 13:50,-3,1485600,356,1181625,884400,-3,-2.95,297225,-87.1,75225,-59550,YES,62025,N,83,80,84,78.65,96.94,18-07-2025 13:50,7.25,599625,350,303600,376875,7.05,7,-73275,-195.85,69375,28425,YES,-44775,YES,182,189.25,191,180.65,154.61,18-07-2025 13:50,24955.9,24959.35,24949.7,24950.7
18-07-2025 13:55,15,81075,137,111975,209400,13.4,14,-97425,-1308.6,48525,-3975,YES,-3600,Y,25047.11,25014.9,25029.9,25042.5,25010.3,18-07-2025 13:55,2.05,3926925,349,806325,910050,2.05,2.05,-103725,-89.65,75450,9300,Y,-103575,Y,79.95,82,89.8,79.75,96.58,18-07-2025 13:55,-9.25,1190925,348,309150,339750,-8.85,-8.85,-30600,-188.15,60900,-47775,Y,33150,Y,189.4,180.15,190.4,170.35,154.89,18-07-2025 13:55,24950.25,24994.25,24949.3,24960
18-07-2025 14:00,2.1,29850,91,86025,82575,4.3,2.2,3450,-1310.6,36975,-26100,YES,36450,YES,25046.95,25029.9,25032,25034.5,25020.1,18-07-2025 14:00,3.3,1698150,362,897375,901050,3.15,3.25,-3675,-92.05,75975,73650,Y,60675,YES,81.85,85.15,85.9,80.65,96.4,18-07-2025 14:00,-3.65,471750,341,343125,324750,-3.6,-3.75,18375,-181.2,66450,13500,YES,25875,N,180.95,177.3,184.05,175.75,155.01,18-07-2025 14:00,24960.1,24970.65,24958.3,24966.05
18-07-2025 14:05,-3.3,15000,88,81075,113475,-0.1,-2,-32400,-1152.3,36150,3300,Y,825,Y,25046.87,25032,25028.7,25032.9,25022.4,18-07-2025 14:05,-0.15,1083375,356,929025,1005825,-0.1,-0.15,-76800,-96.5,69900,28275,N,13125,N,84.95,84.8,85.8,82.15,96.29,18-07-2025 14:05,1.45,248325,292,283125,321075,1.4,1.45,-37950,-168.35,58200,15900,N,3150,N,177.4,178.85,182.8,176.55,155.06,18-07-2025 14:05,24966.65,24969.5,24959.75,24966.85
18-07-2025 14:10,-1,34725,94,106575,201975,0.2,0,-95400,-1060.9,33900,825,YES,-975,Y,25046.73,25030,25029,25035.1,25024.4,18-07-2025 14:10,0.5,1059750,359,919575,962700,0.6,0.7,-43125,-95.2,67350,18675,N,2475,Y,84.8,85.3,86.1,83,96.2,18-07-2025 14:10,-2,244200,276,296475,299175,-1.75,-1.8,-2700,-163.15,55350,-13050,Y,14850,N,178.85,176.85,181,174.9,155.11,18-07-2025 14:10,24966.15,24972.4,24963.7,24969.35
18-07-2025 14:15,-5.8,26175,100,122325,119925,-4.1,-3,2400,-1284.2,37800,1650,N,-6600,Y,25046.59,25030,25024.2,25032.4,25015.1,18-07-2025 14:15,-1.45,1512225,356,1044600,844050,-1.7,-1.65,200550,-89.65,72825,-29775,YES,20850,N,85,83.55,85.95,80.2,96.04,18-07-2025 14:15,4.15,542550,320,296175,346500,3.8,3.9,-50325,-173.6,64800,-28950,Y,-28650,YES,177.25,181.4,187.7,176,155.25,18-07-2025 14:15,24968.4,24971.7,24958.1,24967.4
18-07-2025 14:20,9.6,25800,114,96525,153300,8.8,6.8,-56775,-1366.2,38475,-18375,YES,9450,N,25046.5,25024.2,25033.8,25039,25024.2,18-07-2025 14:20,2.55,1488300,358,1046550,965625,2.85,2.85,80925,-96.55,66975,22725,Y,-70425,Y,83.6,86.15,86.95,83,95.92,18-07-2025 14:20,-5.25,343575,305,281925,330300,-5.3,-5.3,-48375,-174.7,62550,7650,YES,12525,Y,181.4,176.15,182.7,175.15,155.33,18-07-2025 14:20,24965.6,24975.7,24964.15,24973.95
18-07-2025 14:25,10.2,72675,112,81600,208650,8.8,10.2,-127050,-1098.3,39750,17175,Y,-44025,Y,25046.38,25033.8,25044,25045,25025,18-07-2025 14:25,4.4,3303825,344,835125,1422075,4.65,4.75,-586950,-91.85,76800,5625,N,-248550,Y,85.95,90.35,91.05,83.05,95.72,18-07-2025 14:25,-7.9,789300,307,357225,340650,-8.7,-8.7,16575,-173.55,68325,-18825,Y,17400,N,176.5,168.6,181.25,166.2,155.45,18-07-2025 14:25,24973.85,24988.15,24968.65,24986.5
18-07-2025 14:30,16.2,123225,175,175350,445275,16.8,16,-269925,-726.6,43350,-36975,YES,-75300,Y,25046.5,25043.8,25060,25060,25038.9,18-07-2025 14:30,6.05,5568300,334,768450,1026300,6.05,6.1,-257850,-103.45,70425,101400,Y,-249225,Y,90.6,96.65,97.65,88.25,95.61,18-07-2025 14:30,-11.8,1217025,329,340725,366975,-11.45,-11.45,-26250,-166.15,71025,-18075,N,16575,N,168.55,156.75,170.4,155.8,155.54,18-07-2025 14:30,24985.65,25005.05,24983.85,25004.6
18-07-2025 14:35,-23.9,64875,152,240450,158025,-23.5,-22,82425,-616.3,36900,-15450,Y,48975,YES,25046.51,25060,25036.1,25060,25036,18-07-2025 14:35,-12.05,4205700,314,916950,957375,-12.1,-12.05,-40425,-105.65,81000,-223725,YES,125775,YES,97.05,85,97.95,84.5,95.48,18-07-2025 14:35,14.75,1245375,306,392250,376350,15.25,15.3,15900,-177.45,67875,70575,YES,-38025,YES,156.75,171.5,172.1,155.45,155.63,18-07-2025 14:35,25004.1,25005.2,24977.35,24978.65
18-07-2025 14:40,-9.1,32625,115,107100,128475,-9.1,-8.1,-21375,-680.2,29625,-19650,YES,16200,N,25046.44,25036.1,25027,25043.9,25027,18-07-2025 14:40,-3.85,2176125,348,927900,1064850,-3.45,-3.4,-136950,-97.4,76950,-36000,Y,62025,N,85.15,81.3,88,81.25,95.32,18-07-2025 14:40,7.25,962775,340,373425,422700,6.75,6.8,-49275,-182.35,65025,-6225,Y,-8550,Y,172.1,179.35,179.35,168.1,155.78,18-07-2025 14:40,24977.5,24984,24963.5,24964.15
18-07-2025 14:45,0.6,32550,151,116325,113250,0.6,0,3075,-1312.2,46650,75,N,-11400,Y,25046.29,25027,25027.6,25035,25021.3,18-07-2025 14:45,0.85,2441475,356,1033875,1254000,0.9,0.75,-220125,-93.1,78825,84825,Y,71400,N,82.35,83.2,84.6,80,95.11,18-07-2025 14:45,0.25,1065975,349,312450,304650,0,0.2,7800,-186.45,63150,-18975,Y,24675,Y,177.5,177.75,182.5,172.3,155.99,18-07-2025 14:45,24964.55,24971.1,24952.95,24964.2
18-07-2025 14:50,7.4,42900,125,114600,379050,6.8,6,-264450,-1099.9,36375,13575,N,3675,N,25046.12,25027.6,25035,25036.9,25022.8,18-07-2025 14:50,1.9,1522050,352,1210125,1243425,1.75,1.8,-33300,-95.6,85200,50100,N,-34125,Y,83.1,85,85.5,81.55,94.99,18-07-2025 14:50,-6.2,560250,332,321750,334275,-6.55,-6.45,-12525,-176,67125,-17100,N,300,YES,177.5,171.3,179.9,169.25,156.08,18-07-2025 14:50,24963.8,24972.95,24959.85,24969.3
18-07-2025 14:55,3.9,48750,164,73575,355725,4,3.9,-282150,-1144.3,40875,-5475,YES,-30750,Y,25045.97,25036,25039.9,25040,25025.3,18-07-2025 14:55,1.8,1640850,299,1189200,1191975,1.8,1.8,-2775,-90.65,75150,-10050,YES,-79950,Y,85.25,87.05,87.4,82.4,94.89,18-07-2025 14:55,-2.55,521700,268,286650,362475,-2.4,-2.4,-75825,-173.5,58575,-525,N,-6300,YES,171.05,168.5,176.35,166.9,156.15,18-07-2025 14:55,24969.55,24974.8,24963.1,24973.1
18-07-2025 15:00,-7.6,64200,162,103125,169275,-6.1,-6.7,-66150,-1264.7,42450,-8100,YES,18375,YES,25045.81,25039.9,25032.3,25044,25026.2,18-07-2025 15:00,-2.4,2372025,262,911100,1109175,-2.7,-2.6,-198075,-91.4,78300,-33375,YES,58875,YES,87.3,84.9,89,82.8,94.75,18-07-2025 15:00,4.1,745725,239,344550,342075,3.7,3.75,2475,-173.3,64725,-975,Y,-8025,YES,167.9,172,174.2,164.1,156.24,18-07-2025 15:00,24971.85,24980.9,24962.7,24966.15
18-07-2025 15:05,-6.4,76425,158,99825,252375,-1.8,-4.4,-152550,-1250.5,51300,-16950,YES,6375,N,25045.54,25035,25028.6,25036.6,25025.2,18-07-2025 15:05,1.05,1524075,214,1080000,1019700,0.4,0.35,60300,-84.65,76725,-72375,YES,12375,N,85.35,86.4,86.95,82.8,94.66,18-07-2025 15:05,1.3,515250,199,284250,336225,2.15,2.05,-51975,-156.35,58275,-9450,Y,75,N,171.7,173,175.85,168.5,156.31,18-07-2025 15:05,24966.95,24973.35,24962.95,24968.35
18-07-2025 15:10,2.3,152925,182,88350,905175,1.9,0.1,-816825,-436.6,39675,2775,N,-12975,Y,25045,25030,25032.3,25033,25023.9,18-07-2025 15:10,1.35,1888050,215,896250,1029375,0.6,0.6,-133125,-77.65,78600,-109800,YES,-116100,Y,86.4,87.75,87.9,84.75,94.56,18-07-2025 15:10,-1.6,542400,203,284700,345300,-0.55,-0.65,-60600,-140.35,58575,-23025,Y,-19650,YES,172.9,171.3,175.75,170.1,156.39,18-07-2025 15:10,24968.4,24975.7,24966.35,24971
18-07-2025 15:15,-3.9,141900,216,94800,370350,-3.3,-3,-275550,-1351.3,40725,-150,YES,-16875,Y,25044.67,25033,25029.1,25040,25028.3,18-07-2025 15:15,-1.05,2547975,211,912375,1193100,-1.05,-1,-280725,-94.7,73425,-98475,N,15600,YES,87.95,86.9,90.75,86.9,94.46,18-07-2025 15:15,0.85,686850,196,279825,326175,1.15,1.15,-46350,-159.4,59100,-16050,N,-27225,YES,171.25,172.1,172.5,167.9,156.47,18-07-2025 15:15,24970.1,24973.25,24965.25,24965.3
18-07-2025 15:20,7,137175,255,141150,375450,7.2,8,-234300,-1135,44775,-13200,YES,-12225,N,25044.35,25030,25037,25038,25028.4,18-07-2025 15:20,4.25,2760000,236,978075,1413750,3.85,3.7,-435675,-86.65,84900,227775,Y,-323325,Y,87.65,91.9,91.9,87.2,94.38,18-07-2025 15:20,-1.3,511350,219,227625,312975,-1.85,-1.75,-85350,-143.3,58125,-23325,Y,-14025,N,171.6,170.3,172.6,168.9,156.54,18-07-2025 15:20,24966,24975.4,24963.55,24974.95
18-07-2025 15:25,-8.7,277200,206,113925,325950,-8.6,-9,-212025,-1287.2,51975,-71100,YES,-108150,Y,25043.74,25035.5,25026.8,25039.5,25026,18-07-2025 15:25,-2,3643425,259,1676550,1072350,-2.4,-2.1,604200,-112.1,94425,-572400,YES,-282675,YES,92.35,90.35,92.4,88.8,94.29,18-07-2025 15:25,5.05,696750,242,196125,398700,4.35,4.95,-202575,-206.3,67800,-283650,Y,-168525,YES,170.15,175.2,177.95,169,156.63,18-07-2025 15:25,24975.25,24978.4,24963.3,24967.45
