last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price
28-03-2025 12:00,23726.2,368700,431850,375,150,23726.33333,23727.34167,28-03-2025 12:00,64.25,926700,968625,2550,1725,64.553125,64.709375,28-03-2025 12:00,244.85,698325,130200,300,225,244.165,244.64
28-03-2025 12:01,23724.9,370125,434925,150,450,23724.5,23726.0875,28-03-2025 12:01,63.6,920175,972750,1500,3600,64.28846154,64.43846154,28-03-2025 12:01,246.3,696300,131625,450,525,244.325,244.8357143
28-03-2025 12:01,23725,374175,434400,600,300,23723.77143,23726.55357,28-03-2025 12:01,64.6,918750,974100,1350,2325,64.36153846,64.48846154,28-03-2025 12:01,243.8,694275,132225,525,675,243.855,244.345
28-03-2025 12:01,23728.9,370950,435150,300,675,23724.9,23728.31875,28-03-2025 12:01,64.2,928200,980400,2250,2700,64.16363636,64.29090909,28-03-2025 12:01,244.45,695775,134325,375,675,243.96,244.44
28-03-2025 12:01,23728.95,372150,434775,225,975,23724.95,23728.73333,28-03-2025 12:01,65,941550,982200,2400,1425,64.54545455,64.67727273,28-03-2025 12:01,242.65,699150,132525,300,675,243.0692308,243.5807692
28-03-2025 12:01,23725,372900,434550,225,525,23725.02778,23728.37778,28-03-2025 12:01,64.5,946650,983250,2475,3525,64.8125,64.975,28-03-2025 12:01,243.05,699900,133950,1275,525,242.2045455,242.6954545
28-03-2025 12:01,23726,371625,435075,225,600,23725.75556,23728.45556,28-03-2025 12:01,64.1,948525,974325,3450,3150,64.36538462,64.51538462,28-03-2025 12:01,243.95,700200,133725,375,450,243.46875,243.9375
28-03-2025 12:02,23727.65,374625,432225,600,150,23725.79375,23727.51875,28-03-2025 12:02,64.85,940800,981975,4125,2175,64.4,64.52083333,28-03-2025 12:02,242.8,701700,136200,900,975,242.3818182,242.8954545
28-03-2025 12:02,23722,370425,432750,600,150,23723.42857,23725.08929,28-03-2025 12:02,63.8,930750,988800,1875,2250,64.01818182,64.15909091,28-03-2025 12:02,245.95,704700,133800,525,975,244.3555556,244.8555556
28-03-2025 12:02,0,0,0,,,,,28-03-2025 12:02,63.75,934875,994275,1200,3075,63.8,63.92692308,28-03-2025 12:02,244.35,701325,133950,600,675,244.9892857,245.45
28-03-2025 12:02,23721,371400,434250,150,150,23721.00313,23723.61563,28-03-2025 12:02,63.3,940350,993300,2550,900,63.54285714,63.68571429,28-03-2025 12:02,245.1,699225,133350,450,525,244.7333333,245.2
28-03-2025 12:02,0,0,0,,,,,28-03-2025 12:02,63.4,945975,994125,1425,2625,63.46363636,63.61363636,28-03-2025 12:02,246,702750,133575,600,975,244.78,245.28
28-03-2025 12:02,23720.5,369450,432075,75,1050,23719,23722.7,28-03-2025 12:02,62.6,941100,996600,2700,2100,63.11666667,63.27083333,28-03-2025 12:02,248.5,703725,130050,675,675,245.940625,246.40625
28-03-2025 12:03,23717,367725,434550,150,150,23717.66667,23719.83889,28-03-2025 12:03,61.5,922725,1006725,4050,2025,62.07692308,62.20769231,28-03-2025 12:03,250,704175,125625,375,375,248.6111111,249.0888889
28-03-2025 12:03,23712,368775,435375,300,150,23713.125,23714.725,28-03-2025 12:03,60.4,911775,1005450,1725,1425,60.79166667,60.93333333,28-03-2025 12:03,253.65,704925,124050,675,600,252.18,252.7
28-03-2025 12:03,23714.55,371175,430050,1575,150,23712.5,23716.365,28-03-2025 12:03,61.95,925500,1002000,2475,1650,61.27857143,61.42857143,28-03-2025 12:03,248.75,701700,124050,375,750,250.1153846,250.6230769
28-03-2025 12:03,23720,372075,429975,600,75,23715.15556,23718.66667,28-03-2025 12:03,62.65,940875,995700,2175,2700,62.14166667,62.28333333,28-03-2025 12:03,247.35,700125,124500,600,675,248.0055556,248.5
28-03-2025 12:03,23716.5,370575,434775,1500,75,23715.90417,23720,28-03-2025 12:03,62.2,938175,1005000,2550,1875,62.10769231,62.25,28-03-2025 12:03,246.45,702000,128475,525,900,247.4041667,247.8916667
28-03-2025 12:03,23721.5,374100,431700,750,150,23718.45,23720,28-03-2025 12:03,63.45,942675,1004250,1425,3900,62.74285714,62.86428571,28-03-2025 12:03,244,698100,131175,375,750,245.48,245.92
28-03-2025 12:04,23719.85,370500,432975,375,300,23719.85,23724.60556,28-03-2025 12:04,63,943275,994425,1500,2100,63.50384615,63.63846154,28-03-2025 12:04,245.55,698100,129600,675,600,244.5090909,245.0227273
28-03-2025 12:04,23722.7,372600,432600,450,600,23717.74167,23723.60833,28-03-2025 12:04,63.05,942975,993825,1575,1650,63.06923077,63.19230769,28-03-2025 12:04,246.5,696150,128400,825,750,245.24375,245.7625
28-03-2025 12:04,23720.2,372300,432000,225,75,23720.2,23722.14444,28-03-2025 12:04,63.05,944550,1009650,1650,1200,62.83076923,62.94615385,28-03-2025 12:04,245.6,698325,128250,750,525,245.775,246.305
28-03-2025 12:04,23720.3,376650,431550,600,75,23719.1,23722.445,28-03-2025 12:04,63.55,950250,1011900,2100,2100,63.31153846,63.45384615,28-03-2025 12:04,244.4,700125,129225,750,525,244.35,244.8388889
28-03-2025 12:04,23718.4,373650,431925,600,150,23718.65,23722.57143,28-03-2025 12:04,63,955050,1010025,2250,2475,63.47727273,63.63181818,28-03-2025 12:04,246.2,699525,129825,450,525,243.9545455,244.4545455
28-03-2025 12:04,23722,375900,433125,975,150,23718.32222,23722,28-03-2025 12:04,63,946650,1014000,1350,2625,62.98076923,63.15384615,28-03-2025 12:04,243.6,698250,128775,675,375,244.72,245.24
28-03-2025 12:05,23724,374625,431250,150,225,23722,23723.35,28-03-2025 12:05,63.75,949650,1015500,675,3450,63.06538462,63.18846154,28-03-2025 12:05,242.35,699975,129375,525,675,243.1727273,243.6863636
28-03-2025 12:05,23724,373275,432000,1350,375,23720.59375,23724.60625,28-03-2025 12:05,63.45,949650,1013550,2025,1875,63.35833333,63.5125,28-03-2025 12:05,242.9,697800,129525,375,900,242.7076923,243.2076923
28-03-2025 12:05,23724.8,371325,430575,1275,150,23723.73333,23724.85,28-03-2025 12:05,63.15,942075,1014750,1950,975,63.27333333,63.41666667,28-03-2025 12:05,243.4,702300,129675,600,675,243.2,243.7045455
28-03-2025 12:05,23720.75,373725,429825,450,300,23722.35556,23726.16111,28-03-2025 12:05,63.15,951750,1038975,1275,2700,63.15454545,63.29545455,28-03-2025 12:05,244.35,700725,132225,600,450,243.2428571,243.7071429
28-03-2025 12:05,23725.9,373875,431700,900,300,23724.29091,23726.44545,28-03-2025 12:05,63.2,954375,1040850,2700,2175,63.10384615,63.24615385,28-03-2025 12:05,244.05,703050,131175,450,600,243.825,244.31
28-03-2025 12:05,23725,372375,430575,825,150,23725,23725.95625,28-03-2025 12:05,62.9,946875,1044375,2700,2475,62.89615385,63.05,28-03-2025 12:05,244.2,701775,130575,675,525,243.97,244.465
28-03-2025 12:06,23722,372900,431850,525,225,23722.93125,23725.11875,28-03-2025 12:06,63.2,955275,1049625,1725,1350,62.95769231,63.09230769,28-03-2025 12:06,243.65,701550,133875,750,975,243.7818182,244.3045455
28-03-2025 12:06,23724.75,372600,433275,225,75,23720.71429,23723.97143,28-03-2025 12:06,62.6,946875,1023300,2025,1800,62.67857143,62.825,28-03-2025 12:06,245.1,702075,131175,675,375,244.475,244.98125
28-03-2025 12:06,23720,372525,432750,225,450,23720.22222,23724.21667,28-03-2025 12:06,62.4,936825,1025550,1050,1500,62.31,62.425,28-03-2025 12:06,244.9,701775,129750,1500,750,245.1615385,245.6576923
28-03-2025 12:06,23725,376500,432375,600,525,23721.975,23724.75833,28-03-2025 12:06,63.65,929550,1025175,2850,2775,62.8125,62.95416667,28-03-2025 12:06,242.15,700575,133725,675,525,243.78,244.27
28-03-2025 12:06,23720,372075,435225,150,450,23721.575,23724.2,28-03-2025 12:06,62.55,924525,1023600,2550,2250,62.96666667,63.10416667,28-03-2025 12:06,243.85,700575,130500,900,750,243.3214286,243.85
28-03-2025 12:06,23724,374475,433875,600,225,23720.5375,23724,28-03-2025 12:06,63,938025,1024575,1800,1125,62.44230769,62.56923077,28-03-2025 12:06,243.9,700575,128325,450,750,243.85625,244.3625
28-03-2025 12:07,23724,373125,433350,150,225,23722.6,23724,28-03-2025 12:07,63.75,941850,1020600,1950,2175,62.92307692,63.06923077,28-03-2025 12:07,241.15,700200,130275,450,675,242.45,242.9277778
28-03-2025 12:07,23728.05,372825,432525,450,75,23724.68333,23726.19167,28-03-2025 12:07,63.95,948450,1011825,1200,1275,63.70416667,63.85416667,28-03-2025 12:07,241.5,696600,130200,675,675,240.8423077,241.3576923
28-03-2025 12:07,23728.05,371025,431325,75,600,23725.82143,23728.95714,28-03-2025 12:07,63.55,936825,1017525,1875,750,63.48461538,63.62692308,28-03-2025 12:07,241.5,698325,131700,525,675,240.6545455,241.1318182
28-03-2025 12:07,23724,368250,434025,150,750,23722.70556,23725.9,28-03-2025 12:07,61.9,932025,1022175,1725,1725,62.62916667,62.75,28-03-2025 12:07,245.55,700500,128475,975,450,243.43125,243.91875
28-03-2025 12:07,23722.5,373950,433725,450,525,23720.0375,23721.95625,28-03-2025 12:07,62.85,920250,1026525,1725,2175,61.74545455,61.9,28-03-2025 12:07,243,698550,128625,300,525,245.7958333,246.3208333
28-03-2025 12:07,23722.3,371925,434475,150,300,23720.47308,23722.78462,28-03-2025 12:07,61.55,914925,1031925,2550,2100,61.975,62.13333333,28-03-2025 12:07,246.15,698550,129825,450,900,244.9416667,245.425
28-03-2025 12:08,23722.3,371100,432000,525,150,23720.05,23722.3,28-03-2025 12:08,61.6,918600,1033050,2250,2250,61.56363636,61.71363636,28-03-2025 12:08,245.55,696900,130875,675,1275,245.3076923,245.7961538
28-03-2025 12:08,23720.05,370125,433425,75,150,23720.14375,23722.91875,28-03-2025 12:08,61.7,918075,1039800,2400,2025,61.61666667,61.75555556,28-03-2025 12:08,246.35,698250,128700,675,3975,245.375,245.88125
28-03-2025 12:08,23724,372300,433500,375,375,23720.41364,23723.2,28-03-2025 12:08,61.9,917400,1043775,8775,1875,61.27083333,61.3875,28-03-2025 12:08,244.85,698775,124650,525,375,245.9464286,246.4535714
28-03-2025 12:08,23721.85,372300,433050,750,75,23721.5875,23725.9,28-03-2025 12:08,62.8,929550,1040175,3150,5400,62.56538462,62.71538462,28-03-2025 12:08,243.05,696375,127575,750,600,242.3730769,242.8807692
28-03-2025 12:08,23728.95,375600,432975,750,75,23722.76875,23726.66875,28-03-2025 12:08,63.5,936150,1034475,1875,2325,62.95416667,63.10416667,28-03-2025 12:08,242.55,699000,128550,450,675,242.175,242.63125
28-03-2025 12:08,23729.3,372600,432375,450,150,23727.33333,23729.525,28-03-2025 12:08,64,936300,1024275,1950,3225,63.88214286,64.01071429,28-03-2025 12:08,240.8,695400,129375,675,900,240.4590909,240.9863636
28-03-2025 12:09,23728.25,373650,432225,150,225,23728.2625,23729.69375,28-03-2025 12:09,64.3,929775,1021725,3075,2775,64,64.13461538,28-03-2025 12:09,240,695475,126975,900,1050,240.42,240.8833333
28-03-2025 12:09,23730,374550,432750,225,375,23730,23731.525,28-03-2025 12:09,64.45,935850,1019325,1875,2475,64.46818182,64.61363636,28-03-2025 12:09,239.6,695775,128850,375,750,239.335,239.825
28-03-2025 12:09,23729.7,375075,432225,150,300,23729.7,23730,28-03-2025 12:09,65,948075,1021125,2025,1500,64.43571429,64.56428571,28-03-2025 12:09,238.55,698400,132000,525,525,239.2911765,239.7705882
28-03-2025 12:09,23730,375525,432300,75,600,23729.7,23731.375,28-03-2025 12:09,64.9,946350,1011225,2325,2475,64.91538462,65.08461538,28-03-2025 12:09,238.7,695400,132300,450,600,237.8416667,238.3
28-03-2025 12:09,23733,378150,433575,600,375,23730.055,23733.225,28-03-2025 12:09,64.8,950175,1004775,3525,2175,65.05833333,65.18333333,28-03-2025 12:09,238.05,694500,135000,450,675,237.3538462,237.8346154
28-03-2025 12:09,23734.85,377625,433350,150,450,23732.84615,23734.15769,28-03-2025 12:09,65.6,954075,1008600,2475,2625,64.99285714,65.17142857,28-03-2025 12:09,237.95,694500,135825,1050,975,237.8909091,238.3181818
28-03-2025 12:10,23733.05,378900,434700,1200,675,23731.74286,23733.86429,28-03-2025 12:10,65.45,959850,1003500,3075,2250,65.62692308,65.75769231,28-03-2025 12:10,238.9,692925,135600,900,1500,237.5035714,237.9785714
28-03-2025 12:10,23730.4,378225,435000,1200,600,23730.02273,23732.9,28-03-2025 12:10,66.25,961050,1013775,5925,4050,65.39615385,65.53846154,28-03-2025 12:10,236.4,694950,133125,675,525,238.29,238.77
28-03-2025 12:10,23733.4,376875,435600,975,75,23731.85,23733.3,28-03-2025 12:10,65.7,963450,1011225,2850,2475,65.79285714,65.94642857,28-03-2025 12:10,237.7,694500,134775,975,375,237.115,237.625
28-03-2025 12:10,23733,377250,436425,75,750,23733,23733.70556,28-03-2025 12:10,65.5,957825,1017225,2700,3600,65.43846154,65.59615385,28-03-2025 12:10,238.1,701250,132150,600,450,237.975,238.425
28-03-2025 12:10,23733,379050,435450,75,525,23733.33333,23734.61111,28-03-2025 12:10,65.3,965850,1014750,2400,1800,65.84615385,65.99615385,28-03-2025 12:10,238.95,702900,135450,600,675,237.2954545,237.7818182
28-03-2025 12:10,23736.45,379125,435825,600,450,23731.205,23735.2,28-03-2025 12:10,65.95,958575,1008825,1350,2400,65.7875,65.92916667,28-03-2025 12:10,237.05,701475,132525,4425,750,237.31,237.77
28-03-2025 12:11,23733.55,376200,436200,300,450,23729.86667,23733.96667,28-03-2025 12:11,65.25,956100,1014825,1200,2325,65.55416667,65.69583333,28-03-2025 12:11,238.9,701025,131775,1275,600,238.4541667,238.9125
28-03-2025 12:11,23733.6,380850,435450,300,600,23733.14444,23735.75556,28-03-2025 12:11,65.55,946200,1025025,3075,3225,65.67692308,65.83076923,28-03-2025 12:11,240,699975,135900,900,450,237.23,237.735
28-03-2025 12:11,23730.3,373275,433350,1200,300,23729.83636,23731.34091,28-03-2025 12:11,64.1,939450,1026975,2100,2400,64.64230769,64.79230769,28-03-2025 12:11,241.75,703575,133875,675,525,240.6363636,241.1318182
28-03-2025 12:11,23730.4,377700,434700,225,150,23729.4375,23730.4375,28-03-2025 12:11,64.4,933300,1040025,2325,3150,64.23076923,64.38076923,28-03-2025 12:11,239.9,704700,136950,525,975,239.9222222,240.4222222
28-03-2025 12:11,23729.3,377850,434475,150,375,23729.3,23731.87692,28-03-2025 12:11,64.9,939375,1037100,2025,2850,64.36923077,64.53461538,28-03-2025 12:11,239,705750,136200,1500,1125,239.395,239.895
28-03-2025 12:11,23732.4,378750,435525,600,225,23729.28571,23732.67857,28-03-2025 12:11,65.5,947775,1031025,2100,2175,64.76538462,64.89615385,28-03-2025 12:11,237.25,700950,138000,750,750,238.3166667,238.8611111
28-03-2025 12:12,23730,375825,434625,150,300,23730,23732.7875,28-03-2025 12:12,64.8,948825,1028250,1500,1350,64.72272727,64.84545455,28-03-2025 12:12,238.85,701025,138900,525,600,238.5375,239.05
28-03-2025 12:12,23731.95,378975,436500,450,150,23727.18333,23732.56111,28-03-2025 12:12,64.2,955500,1032000,2325,2100,64.51923077,64.66923077,28-03-2025 12:12,239.9,700125,138450,450,525,238.7346154,239.2192308
28-03-2025 12:12,23730,380850,437925,450,150,23728.18333,23731.725,28-03-2025 12:12,66,949050,1033200,15525,825,65.00769231,65.12692308,28-03-2025 12:12,234.8,699525,139950,1950,1050,237.265,237.67
28-03-2025 12:12,23734,381525,434700,750,225,23728.505,23732.89,28-03-2025 12:12,65.45,950400,1010775,1725,2850,65.725,65.8625,28-03-2025 12:12,237.45,699750,138000,750,525,236.3791667,236.8958333
28-03-2025 12:12,23734,380100,434250,525,225,23731.89286,23734.3,28-03-2025 12:12,65.55,950400,1017600,2475,675,65.53846154,65.67692308,28-03-2025 12:12,236.85,701100,140025,1050,750,236.4291667,236.9125
28-03-2025 12:12,23733.8,380925,434175,225,300,23731.7,23734.47,28-03-2025 12:12,66.35,947100,1022025,1275,1725,65.52083333,65.64166667,28-03-2025 12:12,235.5,703500,144975,900,1200,236.525,237.005
28-03-2025 12:13,23734.5,379275,434925,225,150,23732.95,23734.5375,28-03-2025 12:13,65.45,953100,1012425,2025,2175,65.82727273,65.96363636,28-03-2025 12:13,237.1,701850,146250,825,2025,236.0090909,236.4681818
28-03-2025 12:13,23730,380025,435975,225,150,23730,23734.425,28-03-2025 12:13,65.25,951750,1015950,2325,1350,65.35416667,65.50416667,28-03-2025 12:13,238.15,705750,143025,525,1425,236.7,237.1714286
28-03-2025 12:13,23730,378450,435525,1575,150,23730,23734.26,28-03-2025 12:13,65.15,945000,1017525,1875,3000,65.12916667,65.28333333,28-03-2025 12:13,237.05,705600,144525,525,825,237.2833333,237.7222222
28-03-2025 12:13,23734.5,379425,435225,150,150,23732.95714,23734.41429,28-03-2025 12:13,65.55,945900,1020525,2775,1725,65.38333333,65.54166667,28-03-2025 12:13,236.95,706875,145050,1050,750,236.1833333,236.6277778
28-03-2025 12:13,23734.7,378375,435225,150,450,23733.3375,23735.0875,28-03-2025 12:13,65.45,956700,1026675,2325,2250,65.44583333,65.59166667,28-03-2025 12:13,237,710925,142125,750,900,236.6666667,237.0958333
28-03-2025 12:13,23730.4,376725,437550,150,75,23731.36667,23733.56667,28-03-2025 12:13,64.45,954600,1033575,1200,2100,65.2125,65.35833333,28-03-2025 12:13,240.35,712125,144375,300,525,237.7888889,238.1055556
28-03-2025 12:14,23728.1,375525,437850,375,150,23729.28889,23729.97778,28-03-2025 12:14,63.6,946350,1048425,2700,1875,64.02916667,64.17916667,28-03-2025 12:14,241.3,709875,140700,825,2850,240.5454545,240.9954545
28-03-2025 12:14,23726,376275,439125,75,300,23726.16364,23728.09091,28-03-2025 12:14,63.4,928350,1041600,2475,2100,63.20769231,63.33461538,28-03-2025 12:14,242.6,705450,139575,1050,450,241.9875,242.4333333
28-03-2025 12:14,23725.25,376125,439725,150,150,23725.25,23725.70714,28-03-2025 12:14,62.6,914400,1046775,3375,1425,62.78461538,62.91153846,28-03-2025 12:14,243.6,706350,140100,600,2250,242.7730769,243.2307692
28-03-2025 12:14,23727.75,377775,439275,225,150,23725.06,23726.435,28-03-2025 12:14,62.6,924450,1046550,2925,1500,62.6,62.725,28-03-2025 12:14,243.5,705375,138525,450,375,242.8208333,243.2166667
28-03-2025 12:14,23725.25,376800,439650,75,300,23725.25,23727.72143,28-03-2025 12:14,62.55,923325,1051350,1800,1200,62.71785714,62.825,28-03-2025 12:14,243.1,704550,140550,825,1950,242.7875,243.2166667
28-03-2025 12:14,23723.65,374475,440325,900,150,23721.62222,23725.82778,28-03-2025 12:14,61.6,920550,1060200,1500,1125,62.07142857,62.19285714,28-03-2025 12:14,245.4,704100,137700,1125,1425,243.9318182,244.3545455
28-03-2025 12:15,23721,374700,439050,600,150,23721.625,23724.125,28-03-2025 12:15,62,903300,1057575,2100,2550,61.64285714,61.79285714,28-03-2025 12:15,245.1,704700,134250,825,900,245.1875,245.6125
28-03-2025 12:15,23720,374175,440400,375,75,23720.15769,23721.95385,28-03-2025 12:15,61.4,916125,1059450,1575,3150,61.5,61.63461538,28-03-2025 12:15,245.1,699750,135150,375,300,245.2166667,245.6791667
28-03-2025 12:15,23720,375150,439725,75,75,23720,23721.6,28-03-2025 12:15,61.2,945150,1059600,1950,1800,61.3125,61.4625,28-03-2025 12:15,244.25,699375,135000,675,1050,244.7071429,245.1714286
28-03-2025 12:15,23718,375900,438675,525,75,23717.93333,23720.96667,28-03-2025 12:15,61.3,947700,1062975,1050,2775,61.27142857,61.40714286,28-03-2025 12:15,244.6,700350,136425,1125,225,243.7107143,244.2035714
28-03-2025 12:15,23718.9,375150,440025,675,75,23716.7625,23719.72917,28-03-2025 12:15,59.9,920025,1072350,1950,5550,60.74166667,60.86666667,28-03-2025 12:15,247.9,702600,135375,675,1125,244.995,245.525
28-03-2025 12:15,23715.05,375750,440550,150,300,23715.5,23719.6,28-03-2025 12:15,60.15,861000,1077450,2700,2775,59.75,59.89333333,28-03-2025 12:15,246.85,701850,131025,675,600,247.075,247.6071429
28-03-2025 12:16,23715.5,375150,439725,450,300,23715.43125,23718.34375,28-03-2025 12:16,58.7,868125,1085775,1875,2100,59.35666667,59.49666667,28-03-2025 12:16,250.6,699300,132075,450,750,247.4933333,247.9933333
28-03-2025 12:16,23711,373050,441000,750,300,23711.375,23712.04375,28-03-2025 12:16,57.4,854400,1089750,1875,1125,57.30357143,57.43571429,28-03-2025 12:16,251.15,699975,126000,375,825,252.5,252.9666667
28-03-2025 12:16,23703.45,369750,443625,675,675,23705.45,23707.8125,28-03-2025 12:16,55.25,796650,1085325,2400,1725,56.02,56.14333333,28-03-2025 12:16,255.55,698625,126900,525,750,255.1961538,255.6961538
28-03-2025 12:16,23708.65,365400,439200,900,300,23702.63,23707.605,28-03-2025 12:16,55.2,740475,1080225,1275,1725,55.37666667,55.47333333,28-03-2025 12:16,255.55,700350,114975,375,450,254.9933333,255.5366667
28-03-2025 12:16,23696,365175,442200,150,450,23700.21,23704.17,28-03-2025 12:16,53.55,730950,1096425,1500,1500,54.13461538,54.25,28-03-2025 12:16,259.55,705975,113175,300,825,257.3857143,257.8928571
28-03-2025 12:16,23698.85,363225,439575,825,525,23697.42917,23700.7375,28-03-2025 12:16,52.3,710400,1096800,2025,1800,52.81,52.93333333,28-03-2025 12:16,261.6,704550,113325,525,525,260.3466667,260.85
28-03-2025 12:17,23696.25,362325,440325,750,300,23694.93182,23699.83182,28-03-2025 12:17,53.25,736575,1085250,2025,1575,52.24230769,52.37307692,28-03-2025 12:17,259.8,705975,110700,375,900,261.2269231,261.7576923
28-03-2025 12:17,23700.75,361350,437250,1050,150,23696.88636,23699.9,28-03-2025 12:17,53.85,748350,1062150,2100,2325,53.32916667,53.46666667,28-03-2025 12:17,259,703800,112200,525,450,259.0038462,259.4615385
28-03-2025 12:17,23701,364050,437700,750,225,23699.76111,23703.55,28-03-2025 12:17,54.7,802425,1052475,2325,1575,54.17857143,54.30714286,28-03-2025 12:17,256.4,703575,113775,300,675,257.2769231,257.8038462
28-03-2025 12:17,23700,360450,440400,375,225,23699.96364,23705.45,28-03-2025 12:17,54.5,944250,1064175,1125,3525,54.49583333,54.61666667,28-03-2025 12:17,258.45,705825,113925,525,600,257.125,257.6583333
28-03-2025 12:17,23704.5,361800,439575,675,225,23699.78,23704.425,28-03-2025 12:17,54.5,943725,1086825,2025,2025,54.18846154,54.30769231,28-03-2025 12:17,257.85,708375,113025,450,450,258.1269231,258.6423077
28-03-2025 12:17,23693.3,358650,441300,675,450,23698.43333,23700.26667,28-03-2025 12:17,53.05,811650,1103175,2475,2850,53.625,53.775,28-03-2025 12:17,263.25,708075,111675,600,525,261.4035714,261.875
28-03-2025 12:18,23695.95,362700,439050,675,225,23695.02917,23697.54583,28-03-2025 12:18,53.75,786825,1104375,2550,2925,53.44230769,53.57692308,28-03-2025 12:18,261.6,708075,113850,525,750,261.8545455,262.4090909
28-03-2025 12:18,23697,361725,438750,375,75,23694.65,23696.75,28-03-2025 12:18,53.1,769425,1103700,2550,2025,53.39166667,53.52083333,28-03-2025 12:18,263,706575,111225,450,600,262.0333333,262.5166667
28-03-2025 12:18,23693.7,363375,442050,975,450,23693.99286,23698.80714,28-03-2025 12:18,54.15,800700,1110075,1800,2175,53.71153846,53.83846154,28-03-2025 12:18,260.85,703875,112050,525,750,261.1833333,261.7625
28-03-2025 12:18,23697.25,361350,440550,225,150,23694.84167,23697.90833,28-03-2025 12:18,53.25,802725,1101225,3300,2850,53.43076923,53.53846154,28-03-2025 12:18,263.65,706275,110700,375,300,262.45,263
28-03-2025 12:18,23693.05,361350,439200,75,225,23693.525,23695.41875,28-03-2025 12:18,53,781650,1100025,2025,1575,52.80416667,52.925,28-03-2025 12:18,265.7,705225,104175,300,600,265.0136364,265.5681818
28-03-2025 12:18,23682.95,361050,442200,675,150,23689.83636,23690.83636,28-03-2025 12:18,50.9,787650,1097775,2175,1950,52.10384615,52.24615385,28-03-2025 12:18,275.3,714300,102375,300,825,268.1166667,268.5041667
28-03-2025 12:19,23688.5,358800,442800,1125,450,23682.67917,23687.07083,28-03-2025 12:19,52.8,767850,1083000,1200,1950,52.06071429,52.19642857,28-03-2025 12:19,270.9,715050,86850,375,450,272.4125,272.9666667
28-03-2025 12:19,23683.75,357900,445425,975,675,23683.42727,23687.45455,28-03-2025 12:19,52,792600,1089450,1350,2250,52.30416667,52.42083333,28-03-2025 12:19,273.2,707400,90900,525,300,270.7666667,271.3333333
28-03-2025 12:19,23680,357075,441675,2550,375,23681.13182,23683.96818,28-03-2025 12:19,51.2,766125,1086600,1725,2850,51.49166667,51.6,28-03-2025 12:19,275.4,711825,87975,450,375,273.65,274.2178571
28-03-2025 12:19,23680,359175,443250,2175,150,23680.01667,23683.18333,28-03-2025 12:19,51,782175,1089000,2250,2475,51.19615385,51.34615385,28-03-2025 12:19,276.4,715650,85500,300,375,274.3769231,274.9538462
28-03-2025 12:19,23680,355425,443400,1200,375,23679.70769,23682.34231,28-03-2025 12:19,50.8,787425,1095450,1275,825,50.87307692,50.97307692,28-03-2025 12:19,277.8,716475,85275,975,375,276.4678571,277.0142857
28-03-2025 12:19,23677.95,354975,441525,1875,225,23678.37692,23680.38077,28-03-2025 12:19,50.35,783525,1098525,2625,3375,50.24642857,50.36428571,28-03-2025 12:19,278.1,710400,86400,750,450,277.4714286,278.025
28-03-2025 12:20,23676.95,356700,443175,1350,750,23676.79091,23678.97273,28-03-2025 12:20,50.75,775350,1078950,2175,5700,50.48076923,50.60384615,28-03-2025 12:20,276.45,708000,82500,525,525,276.6653846,277.2615385
28-03-2025 12:20,23672.1,350775,444750,525,225,23675.96923,23678.39231,28-03-2025 12:20,50,761700,1081125,1725,2250,50.20714286,50.29642857,28-03-2025 12:20,282.1,709350,81150,450,300,279.0428571,279.5607143
28-03-2025 12:20,23677,353700,442800,675,225,23673.62857,23676.63929,28-03-2025 12:20,50.95,783675,1083225,3525,1950,50.40333333,50.54,28-03-2025 12:20,277.95,708750,86025,450,375,279.9153846,280.4769231
28-03-2025 12:20,23678.75,354675,444900,825,225,23676.54545,23679.58182,28-03-2025 12:20,50.6,785625,1089675,3525,2325,51.08333333,51.19166667,28-03-2025 12:20,278.55,706575,87375,525,300,275.6272727,276.1909091
28-03-2025 12:20,23673.6,351525,446100,600,225,23672.92917,23673.9625,28-03-2025 12:20,49.35,753525,1112325,825,2400,49.64285714,49.74642857,28-03-2025 12:20,282.25,706725,81600,525,450,281.3321429,281.9892857
28-03-2025 12:20,23670,345150,446850,300,1425,23670.76364,23671.71818,28-03-2025 12:20,48.6,740925,1118325,3375,2625,48.73214286,48.85357143,28-03-2025 12:20,283.3,705150,81075,1050,225,283.5866667,284.1133333
28-03-2025 12:21,23666.65,345675,445200,225,1800,23668.23182,23670.12727,28-03-2025 12:21,48.65,746700,1133100,2775,3975,48.36153846,48.48846154,28-03-2025 12:21,282.9,702525,81750,525,450,282.9038462,283.4153846
28-03-2025 12:21,23670,346500,444750,450,450,23667.64545,23670.76364,28-03-2025 12:21,48.65,746550,1109325,3000,3375,48.58846154,48.71153846,28-03-2025 12:21,280.9,701175,84675,825,825,281.1541667,281.7083333
28-03-2025 12:21,23674,347625,445875,375,225,23670.30833,23672.55,28-03-2025 12:21,49,765525,1108575,3225,3450,48.92307692,49.04230769,28-03-2025 12:21,279.7,700050,83250,375,825,280.25,280.8833333
