last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
02-01-2025 12:45,0.1502063366636249,-0.5322091432180303,0.22127422650538617,0.7217249333240113,-0.8777702333831915,-0.7432931858625037,0.5714890277001751,-0.8686173892066109,-0.5310222798316679,7175,11775,-43725,22950,6000,64275,50.0,25.0,-675.0,-150.0,150.0,75.0,57.973408396613344
02-01-2025 12:50,0.6374108035517876,-0.9596025914623858,-0.6387386237348833,-0.5384617744282761,-0.9534002917211631,0.531663828261752,0.9195109648753619,-0.46974500433064775,-0.5029403757607608,8425,-17100,-1915875,-26700,-102900,28650,-1300.0,-125.0,-900.0,-825.0,2325.0,4275.0,68.34971397918909
02-01-2025 12:55,0.3544039009956916,-0.4572426682997475,0.3527972566226931,0.8442716131217155,-0.7479456848005094,-0.6488512937041891,-0.5656777485990104,-0.9479064609381173,0.607668507144996,675,10925,-122625,49725,230400,31725,3850.0,-875.0,-1125.0,-1425.0,900.0,-20250.0,61.40850149140743
02-01-2025 13:00,0.23852585623745198,-0.7223173348901553,0.2413608289627484,0.053744880922724225,-0.8483415766999328,0.2936404067166065,0.3101209869568802,-0.663061004010568,-0.7327940008313304,3100,-18550,-239400,-24975,19650,-16350,-600.0,100.0,600.0,-1050.0,1575.0,1050.0,45.59896529142664
02-01-2025 13:05,0.7796991037360986,-0.7267609796754153,-0.45003223886638094,-0.5626093530499592,-0.8936466953793535,0.41743098878754603,-0.39158399448903064,-0.3286005139962965,0.14819181312512106,6750,-8300,-65325,-68325,345450,76200,2350.0,-250.0,300.0,-675.0,10500.0,3975.0,52.20617423450224
02-01-2025 13:10,-0.03554917877556458,-0.6053612660990605,0.057544565351022016,0.691668829741788,-0.0800392740666268,0.11317042350565082,0.8135807734338704,-0.21033322411411842,-0.05847048361680085,1375,4675,-4425,3525,2625,-23475,-1600.0,-25.0,-225.0,0.0,12375.0,-2175.0,29.61908909671669
02-01-2025 13:15,0.4283640597088416,-0.7441608904179597,-0.3487854287421906,-0.5605580942079045,-0.8571231745377929,0.5213615627151245,0.8677910893355439,-0.9469637312351479,-0.8797018501547135,5675,-30700,-319425,-26625,-76875,106500,50.0,775.0,450.0,75.0,-8775.0,30150.0,68.3867764561691
02-01-2025 13:20,-0.03479255700383275,-0.502613401048465,0.3289453800419087,0.4038648592399156,-0.5072201994526556,-0.6269436299189287,0.5222603086597734,-0.6485161128902047,-0.6950746169856612,6725,-2625,-119175,-5700,202275,-76050,-75.0,875.0,450.0,975.0,-4875.0,75.0,47.44701183601495
02-01-2025 13:25,0.4081824495129302,-0.6127076294566957,-0.4479997270862557,0.6628803102858908,-0.6922572158254222,-0.0307262254058693,0.7876506239755126,-0.779099293851639,-0.5956474223334736,2700,-6175,-135225,1050,-20850,-136650,1375.0,-4200.0,-150.0,225.0,8700.0,-15525.0,55.746121085929865
02-01-2025 13:30,0.6485157675682026,-0.7722505309133316,-0.45649278591049225,0.6932721770993497,-0.9470445686445064,-0.6055605462573356,0.8630908415578593,-0.9041292299311229,-0.8024152825126447,5250,-1675,4050,-25575,-193125,227250,-100.0,1375.0,-75.0,300.0,-1350.0,18075.0,74.3641303377205
