last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
07-11-2024 10:20,24339.75,66900,-175,325,17725,8225,N,20150,N,-2.29,24327.95,24339.75,3.25,3373275,-18700,45275,71750,214475,Y,189775,N,-0.23,381.2,53625,-125,150,22150,1775,N,3375,N,1.25
07-11-2024 10:25,24308,201300,750,1150,15350,-39175,YES,-5500,Y,-8.37,24339.65,24308,2.2,8705100,33325,-47075,73975,-649375,YES,132000,N,-0.59,411.95,72575,-225,0,17125,2825,N,-7600,YES,1.97
07-11-2024 10:30,24297.2,122850,-475,1100,19225,-9000,Y,12625,N,-4.92,24305.65,24297.2,1.8,7316000,-43475,50625,65000,-46250,Y,169900,YES,-0.47,416.95,56100,-75,-50,18025,-117125,Y,4500,N,1.61
07-11-2024 10:35,24315.15,75350,-125,25,15125,8825,N,1075,Y,-2.5,24297.2,24315.15,1.75,4544675,-75450,60875,71825,42650,Y,106225,N,-0.27,403.55,39200,-275,375,20875,-53125,YES,-2600,YES,1.01
07-11-2024 10:40,24315.05,50850,-225,-150,17950,5575,N,10975,N,-1.55,24307.9,24315.05,1.95,3619650,-85200,-90825,77200,228075,Y,-515500,Y,-0.2,400,21275,150,-150,15000,-1275,YES,3250,N,0.53
07-11-2024 10:45,24320.9,60525,25,-150,15225,34000,Y,2900,Y,-1.71,24315.05,24320.9,1.9,3447050,10625,-31375,85425,-2139225,YES,-172650,YES,-0.18,396.1,16725,25,-125,16125,-2001925,Y,-1575,YES,0.39
07-11-2024 10:50,24335.3,73825,0,0,16600,2600,YES,-9500,Y,-1.81,24320.9,24335.3,2.2,3986950,-31375,-164700,80850,12825,Y,-333125,Y,-0.19,380.55,30550,-75,0,19025,-1950,YES,3300,N,0.68
07-11-2024 10:55,24359.95,116275,-100,25,19150,5700,N,11500,YES,-1.88,24335.3,24359.95,2.4,7669700,-103175,26075,98250,-77375,YES,-124875,YES,-0.3,357.15,56975,-200,0,19625,-4375,Y,1675,YES,1.01
07-11-2024 11:00,24350,82475,75,-1825,18000,5725,N,-13750,Y,-1.21,24360,24350,2.1,5391725,3450,29550,90900,105575,Y,296300,YES,-0.21,362.05,27450,225,50,28075,3125,N,3275,N,0.45
07-11-2024 11:05,24330.5,67000,-50,200,15725,-1725,YES,22900,YES,-1.36,24349.35,24330.5,1.75,4457075,187675,-44575,88550,-113600,YES,428025,YES,-0.17,385.6,37875,350,0,19950,-43650,Y,25,YES,0.72
07-11-2024 11:10,24334.3,17850,-25,150,11550,10425,N,5500,N,-0.35,24328.65,24334.3,1.7,3010000,-73900,10500,89025,664825,Y,242875,N,-0.11,380.2,16700,-150,0,15950,-54000,Y,-2600,YES,0.33
07-11-2024 11:15,24300,47275,1550,100,12850,-13100,YES,4025,N,-1.17,24334.3,24300,1.65,3001925,-82275,-2950,95575,-298525,YES,48825,N,-0.11,418.95,54750,75,225,20600,-86025,Y,-4150,YES,1.25
07-11-2024 11:20,24310,48650,-1525,350,15875,7225,Y,27025,YES,-1.35,24300,24310,1.45,5209450,-170425,175575,90025,-1273600,YES,-44750,Y,-0.19,411,51000,225,-75,22425,-358675,Y,-450,N,1.31
07-11-2024 11:25,24320,26625,250,-100,12375,-40300,YES,7175,N,-0.63,24309,24320,1.5,2648125,90825,-31750,90900,193300,Y,-191975,Y,-0.09,395,14975,250,0,14250,-1700,YES,3425,N,0.34
07-11-2024 11:30,24324,34300,75,25,17100,15350,Y,-1825,Y,-0.7,24317.25,24324,1.6,2676650,-112200,-160275,79825,150375,N,-333525,Y,-0.09,387.5,16150,400,-125,10475,150,N,-625,YES,0.33
07-11-2024 11:35,24329.3,12850,25,0,11250,7475,N,5300,N,-0.26,24325,24329.3,1.5,2045100,225875,87000,88100,-76850,YES,231650,YES,-0.06,382.7,17200,150,-25,20075,-3100,Y,3000,N,0.35
07-11-2024 11:40,24327.25,22825,150,-100,17425,-5975,YES,16975,N,-0.43,24329.3,24327.25,1.4,3803200,106250,-5025,71175,-520175,YES,517800,YES,-0.12,389.65,11650,-325,-150,19925,3400,N,-1700,YES,0.22
07-11-2024 11:45,24313.3,18550,-100,225,12525,3575,N,3225,N,-0.4,24325.95,24313.3,1.45,1694375,-61975,21900,78050,120125,Y,-218225,Y,-0.05,394.4,7025,75,-250,14200,-4650,Y,2850,N,0.15
07-11-2024 11:50,24320.1,19725,50,-100,11150,2850,YES,225,Y,-0.41,24317.95,24320.1,1.25,1532375,345500,-106825,74100,-638275,YES,428675,YES,-0.05,396,8100,50,-50,19475,1200,N,-2025,YES,0.16
07-11-2024 11:55,24309.65,31850,25,7000,12800,7200,N,-7225,Y,-0.71,24320.7,24309.65,1.25,1964550,-265050,32550,95875,-353375,Y,-260625,Y,-0.06,396,11925,-300,0,13900,-125,Y,-450,N,0.26
07-11-2024 12:00,24302,29825,1400,-7000,11050,10900,N,-5550,N,-0.68,24311,24302,1.1,2210775,177150,-5425,87100,-669450,YES,253300,YES,-0.07,405.8,14900,100,-25,12825,-1125,Y,2150,N,0.32
07-11-2024 12:05,24314.45,40375,-1300,-50,18850,1525,YES,-5700,Y,-0.96,24302,24314.45,1.1,1713600,-327150,-102875,85125,-129625,Y,-573625,Y,-0.05,396.85,12775,-75,-275,21450,-56850,Y,-2900,YES,0.29
07-11-2024 12:10,24305,26350,400,75,19675,-575,YES,9500,N,-0.56,24309.65,24305,1.05,2412475,437400,231100,104150,-214375,YES,555050,YES,-0.07,402.5,11425,-175,-25,11200,1150,YES,1850,N,0.25
07-11-2024 12:15,24305.45,17375,-150,0,14450,2050,N,-100,Y,-0.4,24305,24305.45,1,1678275,-89325,-3925,92475,213750,Y,-235675,Y,-0.05,404.25,8475,525,-25,22100,-360675,Y,-1400,YES,0.18
07-11-2024 12:20,24321,41975,-75,1500,22800,3925,N,-9475,Y,-0.85,24305,24321,1.15,2235500,-277175,-115000,89425,374000,Y,-654300,Y,-0.06,389.45,37675,-75,150,18075,-200975,YES,3625,N,0.77
07-11-2024 12:25,24333.6,54475,25,-875,24950,-4950,YES,8550,N,-0.86,24320.95,24333.6,1.2,2719600,1575,-13775,85700,-391525,YES,206925,YES,-0.07,389.2,17150,-350,-600,16325,3425,YES,-5325,YES,0.32
07-11-2024 12:30,24320.05,30050,0,750,12750,350,N,1400,Y,-0.48,24330.3,24320.05,1,4297775,294150,22800,71350,-467350,YES,244400,YES,-0.11,393.45,12600,-350,-100,32200,-2175,Y,3450,N,0.24
07-11-2024 12:35,24330.5,16275,-150,675,19100,250,YES,17450,N,-0.27,24320.05,24330.5,1.05,2303925,-19475,-88600,72150,159900,Y,-330500,Y,-0.06,384.6,5200,350,-50,8650,925,N,-1125,YES,0.1
07-11-2024 12:40,24339.9,34850,50,-650,17025,1500,N,6100,N,-0.46,24332.95,24339.9,1.1,2353825,-675,-6725,87775,54750,N,78550,YES,-0.06,377,12775,-25,175,13775,600,Y,-1550,YES,0.22
07-11-2024 12:45,24335.95,20575,-100,100,13375,-2900,YES,-775,Y,-0.27,24336.65,24335.95,0.95,1557225,62500,146400,80575,-415350,YES,87100,N,-0.04,378.1,3275,75,-150,9975,-2425,Y,-3200,YES,0.06
07-11-2024 12:50,24326.5,33575,-50,-25,12600,-17275,YES,-100,N,-0.43,24335.95,24326.5,0.85,1560125,138425,47550,87950,-804775,YES,428550,YES,-0.04,386.25,50000,250,0,22275,1650,N,350,N,0.82
07-11-2024 12:55,24330,16875,75,725,10075,4200,Y,3525,N,-0.26,24332,24330,0.75,2425850,203450,-53850,93225,978375,Y,-214425,Y,-0.06,384.4,10075,0,-50,17925,1000,Y,-1475,YES,0.18
07-11-2024 13:00,24324.95,38825,0,425,10950,750,YES,-5425,Y,-0.55,24329.95,24324.95,0.75,1264475,350,164225,89225,-142525,YES,-12975,YES,-0.03,387.3,6200,25,175,19675,1825,N,-50,N,0.11
07-11-2024 13:05,24326.85,16475,-75,300,12450,-425,YES,-375,N,-0.27,24324.95,24326.85,0.65,1355825,340475,86125,93400,-1043375,YES,409175,YES,-0.03,385.7,19125,125,825,25925,-725,Y,-875,YES,0.34
07-11-2024 13:10,24332,14800,0,575,12000,-3075,YES,-3475,Y,-0.22,24324,24332,0.65,711875,78500,-116075,87375,154650,Y,-108975,Y,-0.02,379.7,21800,0,0,22800,1375,N,-975,YES,0.37
07-11-2024 13:15,24313.3,38925,-75,-375,19125,675,N,6725,N,-0.65,24332,24313.3,0.65,2853125,123125,222400,96550,-773400,YES,247275,YES,-0.07,392.45,18325,-100,200,20050,3175,N,-2175,YES,0.34
07-11-2024 13:20,24314,18050,-150,350,14775,10875,N,800,Y,-0.31,24313.3,24314,0.6,2003125,159975,165250,93450,-275375,Y,201275,N,-0.05,392,12225,25,225,29125,-91150,Y,1100,N,0.22
07-11-2024 13:25,24308.5,20450,0,-275,16150,1050,YES,1350,N,-0.37,24318.95,24308.5,0.65,2080025,89075,-107450,98950,925450,Y,-446750,Y,-0.05,397.85,7475,25,975,18625,-400,YES,-500,YES,0.14
07-11-2024 13:30,24314,34800,-125,25,17975,6625,N,1150,Y,-0.63,24308.5,24314,0.55,2302550,-48750,-190775,104275,-827050,YES,376700,YES,-0.05,395,10425,0,0,13725,-200025,Y,1775,N,0.2
07-11-2024 13:35,24310.75,13775,-100,-125,12875,-6275,YES,-200,Y,-0.24,24312.9,24310.75,0.55,1287275,-25075,131625,78200,-214225,Y,46750,N,-0.03,395.55,3900,-275,125,11025,-1325,YES,2625,N,0.07
07-11-2024 13:40,24286.75,118850,0,150,20625,-63025,YES,71775,YES,-2.47,24310.75,24286.75,0.6,1763325,-542325,-161500,101950,135150,Y,-632200,Y,-0.04,411.45,31150,125,200,12900,-241075,Y,1525,YES,0.64
07-11-2024 13:45,24304,78900,0,100,22850,30375,Y,-55850,Y,-1.55,24286.75,24304,0.55,1216300,640800,85425,98800,-488300,YES,374450,YES,-0.02,400,11575,0,-275,15925,-295600,Y,1500,YES,0.23
07-11-2024 13:50,24312,80825,7550,-600,21850,29675,N,-4600,YES,-1.39,24304,24312,0.55,3206750,273100,63775,90425,370600,Y,161825,N,-0.07,392.75,9350,350,-125,16325,-560125,Y,-1150,YES,0.18
07-11-2024 13:55,24314,56125,-7925,-100,13750,-34325,YES,3350,N,-0.82,24312,24314,0.5,1245275,-300,110675,107125,-192225,YES,-29875,Y,-0.03,395.6,25975,825,-25,17750,-15850,YES,5625,N,0.48
07-11-2024 14:00,24315.25,44725,1025,175,28025,3000,Y,33450,YES,-0.67,24314,24315.25,0.5,1714225,-709675,-13800,108025,335625,Y,-510825,Y,-0.04,396,21050,-775,-475,14425,-543650,Y,3575,N,0.39
07-11-2024 14:05,24307,54750,-75,-50,31225,-325,YES,5200,N,-0.79,24315.25,24307,0.45,1716575,55475,413275,119100,-804900,YES,460700,YES,-0.03,398.65,12900,25,-25,16450,-900,YES,850,YES,0.24
07-11-2024 14:10,24317.2,58525,-500,50,20225,3325,N,-4900,Y,-0.83,24307,24317.2,0.4,2262625,-795975,-8400,119750,-594500,Y,-467475,Y,-0.05,392,10175,250,1025,17450,-398275,Y,1250,N,0.19
07-11-2024 14:15,24311,43725,1800,-50,19125,225,YES,167050,YES,-0.58,24317.05,24311,0.4,2836475,960325,-228850,148850,-881950,YES,47950,YES,-0.06,396.05,7200,375,300,11250,-1279525,Y,775,YES,0.13
07-11-2024 14:20,24302.75,63875,1050,25,25975,2800,N,109525,N,-0.96,24312.25,24302.75,0.35,3121325,669525,327900,128675,-1335000,YES,600900,YES,-0.06,403,12825,125,-100,15025,-414650,YES,-5025,YES,0.25
07-11-2024 14:25,24311.9,28800,250,0,18675,5600,N,-1425,Y,-0.42,24302.8,24311.9,0.25,2421975,1581200,-229600,126175,-1746025,YES,538125,N,-0.05,397,7775,0,625,10375,-1168750,Y,5275,N,0.15
07-11-2024 14:30,24295.45,37500,-125,-100,23475,-2450,YES,4875,N,-0.57,24311.9,24295.45,0.2,3690975,-463075,602150,113900,-4362525,YES,-31175,Y,-0.08,403.45,13925,-150,0,22300,-800675,YES,-3475,YES,0.26
07-11-2024 14:35,24301,20600,0,425,15525,34850,Y,-32125,Y,-0.32,24295.45,24301,0.2,1107950,-443700,-164400,104925,-1033300,Y,-327175,Y,-0.02,398.75,12150,-200,150,15300,-46325,YES,1775,N,0.23
07-11-2024 14:40,24302,22600,175,-500,13700,-4225,YES,12800,YES,-0.34,24301,24302,0.15,2284075,3349350,-516625,93225,-1928950,YES,-259000,YES,-0.04,400.3,8100,800,-175,13875,-234725,Y,-6275,YES,0.15
07-11-2024 14:45,24301.4,29250,200,250,17750,625,N,2975,Y,-0.45,24302,24301.4,0.25,1775775,-4322250,-204225,84750,-736525,Y,-861375,Y,-0.03,405.15,70750,150,1275,21050,-130825,YES,150,N,1.36
07-11-2024 14:50,24299.4,31300,200,25,20175,2525,N,24725,YES,-0.46,24301.4,24299.4,0.15,825350,3424200,193775,97925,-494350,Y,479300,YES,-0.02,405,9050,50,-1100,14925,-355100,Y,1800,N,0.17
07-11-2024 14:55,24312,40400,425,575,20800,3300,N,-14975,Y,-0.54,24299.4,24312,0.15,555975,-1251725,186100,60700,-1892325,YES,46750,N,-0.01,395.75,37575,-75,-150,14150,-307325,YES,-1025,YES,0.68
07-11-2024 15:00,24314.5,52575,25,450,18150,-3550,YES,-4400,N,-0.64,24310.05,24314.5,0.15,1936800,3334875,609800,127325,-5297375,YES,974650,YES,-0.04,400.25,65050,25,75,26350,-441075,Y,2300,N,1.16
07-11-2024 15:05,24310,71325,-125,12525,17125,-9350,YES,-23875,Y,-0.85,24314.35,24310,0.1,1496150,-2712875,414100,119625,-3291175,Y,285250,N,-0.02,398.35,68025,125,225,26300,-190600,YES,-4825,YES,1.18
07-11-2024 15:10,24297.95,97925,0,6950,27900,-13675,YES,-8150,N,-1.3,24310,24297.95,0.05,1663775,2812475,-401225,115375,-4612175,YES,259025,N,-0.03,400,25525,150,-75,22200,825,YES,3475,N,0.43
07-11-2024 15:15,24303.1,141850,-225,-75,18725,-15000,YES,-21925,Y,-1.89,24295.75,24303.1,0.05,1482425,-2047700,721900,116800,-2047700,Y,333500,YES,-0.03,400.55,24975,50,1150,29225,-158975,Y,-13350,YES,0.42
07-11-2024 15:20,24298.05,126600,-75,300,19675,-18575,YES,750,YES,-1.59,24303.05,24298.05,0.1,3215475,-3507800,-1842550,61700,-3507800,YES,-3178725,Y,-0.06,401.1,53250,125,-1750,15225,575,YES,-18800,YES,0.9
07-11-2024 15:25,24281,187175,-125,-275,20525,-87725,YES,-70700,Y,-2.4,24298.4,24281,0.05,1022750,-5425,-184125,99800,-5425,Y,-425450,YES,-0.02,401.65,51825,-2200,275,26375,-7140175,Y,-7450,N,0.86
