last_traded_time,ltp,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
2025-02-07 11:20:00,170.3,-15000,-0.10000000000002274,37350,87600.0,Y,-147975.0,Y,1.6599999999999966
2025-02-07 11:25:00,178.8,-101175,-0.05000000000001137,40275,-30075.0,YES,-63600.0,YES,2.609999999999985
2025-02-07 11:30:00,172.5,227550,-0.09999999999999432,48075,-115425.0,YES,33900.0,YES,2.1899999999999977
2025-02-07 11:35:00,158.4,-14625,0.09999999999999432,42675,-3750.0,Y,93225.0,YES,0.7299999999999898
2025-02-07 11:40:00,168.75,23700,0.0,48975,67875.0,Y,-4425.0,Y,0.7099999999999795
2025-02-07 11:45:00,154.0,-49875,0.09999999999999432,41700,-145125.0,YES,112200.0,YES,0.589999999999975
2025-02-07 11:50:00,145.35,-30900,0.15000000000000568,43875,40800.0,Y,57225.0,N,0.14000000000001478
2025-02-07 11:55:00,142.8,-38175,0.19999999999998863,44625,19125.0,N,-5025.0,Y,-0.06999999999999318
2025-02-07 12:00:00,131.85,-17400,-0.20000000000001705,45675,-64725.0,YES,56625.0,YES,-0.29999999999998295
2025-02-07 12:05:00,125.3,-10200,0.09999999999999432,46725,36975.0,Y,5700.0,N,-0.5299999999999727
2025-02-07 12:10:00,107.4,-4725,-0.04999999999999716,50550,-98700.0,YES,72975.0,YES,-1.200000000000017
2025-02-07 12:15:00,111.2,-18825,-0.04999999999999716,46275,106800.0,Y,6750.0,N,-0.6899999999999977
2025-02-07 12:20:00,110.55,79800,0.0,41700,-16650.0,YES,50100.0,YES,-0.6099999999999852
2025-02-07 12:25:00,117.8,25425,-0.05000000000001137,48300,63225.0,Y,-24000.0,Y,-0.6700000000000159
2025-02-07 12:30:00,119.0,-74475,-0.04999999999999716,47250,35775.0,N,41775.0,YES,-0.46000000000000796
2025-02-07 12:35:00,113.25,-80100,-0.09999999999999432,49575,-54450.0,YES,21675.0,N,-0.4299999999999784
2025-02-07 12:40:00,114.0,17325,-0.05000000000001137,38175,20625.0,Y,52725.0,YES,-0.5
2025-02-07 12:45:00,111.05,-6975,0.10000000000000853,47250,-14775.0,YES,76050.0,YES,-0.25
2025-02-07 12:50:00,103.7,55575,-0.09999999999999432,49050,-27750.0,YES,30900.0,N,-0.46000000000000796
2025-02-07 12:55:00,106.25,-25950,0.05000000000001137,44775,46275.0,Y,-8025.0,Y,-0.4099999999999966
2025-02-07 13:00:00,111.6,-22800,0.0,45225,27150.0,N,5025.0,N,-0.5099999999999909
2025-02-07 13:05:00,107.5,-21825,0.04999999999999716,44625,9450.0,N,58950.0,YES,-0.29000000000002046
2025-02-07 13:10:00,103.0,92475,0.0,46725,-50400.0,YES,6675.0,N,-0.539999999999992
2025-02-07 13:15:00,107.1,16800,1.4210854715202004e-14,48075,22725.0,Y,-31350.0,Y,-0.30000000000001137
2025-02-07 13:20:00,108.05,-10950,0.05000000000001137,47850,19950.0,N,40500.0,YES,-0.3400000000000034
2025-02-07 13:25:00,114.2,4275,-0.09999999999999432,46725,3525.0,N,-103800.0,Y,-0.28999999999999204
2025-02-07 13:30:00,114.0,-44400,0.0,46200,-15075.0,YES,54900.0,YES,-0.38999999999998636
2025-02-07 13:35:00,107.95,40425,0.10000000000000853,43350,-65100.0,YES,54525.0,N,-0.29000000000002046
2025-02-07 13:40:00,105.2,54675,-0.09999999999999432,53400,18675.0,Y,24150.0,N,-0.30999999999997385
2025-02-07 13:45:00,99.5,87300,0.04999999999999716,38100,-71925.0,YES,49650.0,YES,-0.4300000000000068
2025-02-07 13:50:00,86.4,-101850,0.0,45300,-52125.0,N,-30975.0,Y,-1.3600000000000136
2025-02-07 13:55:00,86.3,11325,0.04999999999998295,44250,67350.0,Y,73725.0,YES,-0.6500000000000057
2025-02-07 14:00:00,87.55,53400,-0.05000000000001137,43425,19950.0,N,-10125.0,Y,-0.5200000000000102
2025-02-07 14:05:00,77.5,-125625,0.04999999999999716,43950,-98625.0,YES,57150.0,YES,-0.9300000000000068
2025-02-07 14:10:00,76.55,-142200,-0.05000000000001137,47925,10275.0,Y,-22125.0,Y,-1.0300000000000011
2025-02-07 14:15:00,74.2,-58800,-0.04999999999999716,53475,16725.0,N,27600.0,YES,-0.7199999999999989
2025-02-07 14:20:00,74.45,-18150,-0.05000000000001137,47250,36000.0,N,-14325.0,Y,-0.5999999999999943
2025-02-07 14:25:00,76.8,3900,-1.4210854715202004e-14,63525,40650.0,N,-13500.0,N,-0.4900000000000091
2025-02-07 14:30:00,76.1,-37275,1.4210854715202004e-14,49875,-31500.0,YES,52275.0,YES,-0.700000000000017
2025-02-07 14:35:00,77.4,-55425,0.05000000000001137,53850,21075.0,Y,-23700.0,Y,-0.6200000000000045
2025-02-07 14:40:00,70.75,-299025,0.05000000000001137,53775,-50025.0,YES,70800.0,YES,-0.6599999999999966
2025-02-07 14:45:00,76.15,-100350,0.04999999999999716,48450,35250.0,Y,-71100.0,Y,-0.4800000000000182
2025-02-07 14:50:00,76.7,-66375,-0.09999999999999432,50475,-39525.0,YES,-58875.0,N,-0.5400000000000063
2025-02-07 14:55:00,80.5,-1500,0.0,54600,55500.0,Y,-43050.0,N,-0.46999999999999886
2025-02-07 15:00:00,84.4,61200,0.09999999999999432,45825,27150.0,N,-44850.0,Y,-0.9399999999999977
2025-02-07 15:05:00,91.55,-19275,0.0,52050,6900.0,N,-75975.0,Y,-0.789999999999992
2025-02-07 15:10:00,96.95,-127350,0.0,52500,-55575.0,YES,-69825.0,N,-0.6700000000000017
2025-02-07 15:15:00,98.95,-114675,-0.10000000000000853,52725,-23925.0,Y,-13275.0,YES,-0.6499999999999915
2025-02-07 15:20:00,97.55,23400,0.10000000000000853,50550,-69900.0,YES,-17850.0,Y,-0.29999999999999716
2025-02-07 15:25:00,96.0,-107175,0.04999999999999716,41025,-412500.0,YES,-215400.0,Y,-0.3199999999999932
