last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
17-02-2025 10:20,22895.35,167325,0,0,29550,1650,YES,-5625,Y,1.89,22878.95,22895.35,195.4,4341825,0,-300,35400,-84675,YES,-181050,Y,1.33,136.25,4660875,1650,-225,47475,-91875,Y,-18000,YES,-1.24,48862,33480,0,0,11760,22710,Y,4290,N,-3.77,48811,48862
17-02-2025 10:25,22921.25,68175,75,300,31200,52350,Y,-14175,Y,0.22,22895,22921.25,211.15,3386250,225,150,37125,109275,Y,3975,YES,-0.07,124.9,4735725,1200,375,44850,-85275,N,55875,Y,-0.78,48939,22890,-30,0,13230,-10530,YES,6120,N,-2.45,48862,48939
17-02-2025 10:30,22914.3,99075,75,-150,35925,2400,YES,29925,YES,1.19,22923.05,22914.3,201.8,2956650,225,-150,39000,-38775,YES,73275,YES,0.82,129.25,3359325,375,675,47250,132675,YES,58050,N,-0.94,48961.55,33360,120,-120,15000,-780,N,2610,Y,0.84,48944.95,48961.55
17-02-2025 10:35,22963.05,382950,0,150,36600,2850,N,-198300,Y,10.37,22914.3,22963.05,240.8,4839525,-150,75,38100,-67425,YES,-283500,Y,4.11,110.25,5422650,1200,1125,45825,-110025,Y,70125,N,-2.48,49096.55,71040,-150,-30,16620,2520,N,-29640,Y,11.69,48965,49096.55
17-02-2025 10:40,23005.4,110850,-75,75,34950,-27075,YES,825,YES,3.15,22963.05,23005.4,267.65,1727325,-225,-300,41775,13200,Y,-36900,YES,1.69,98.95,2670750,375,1950,47625,-175800,Y,146850,Y,-1.24,49180,40470,30,30,16800,17760,N,-26760,N,9.36,49084.45,49180
17-02-2025 10:45,22989.65,187650,75,0,33375,15150,Y,59775,YES,5.79,23005.4,22989.65,258.4,1510350,525,150,39150,-47025,YES,52350,YES,1.73,103.35,2448750,1125,-675,48075,180000,YES,37125,N,-1.18,49142.35,35550,-30,-150,13620,5820,N,1740,YES,9.5,49180,49142.35
17-02-2025 10:50,22996.35,72825,0,0,27750,9000,N,19200,N,2.05,22990.1,22996.35,264.05,926025,-75,-300,38550,-18825,Y,10425,N,1.02,102.25,1869000,150,1425,42825,31425,N,14175,N,-0.86,49144.15,10110,0,-30,10200,1080,YES,7200,N,2.08,49146.75,49144.15
17-02-2025 10:55,22965.05,97125,-75,0,31050,-10050,YES,-69825,Y,1.82,22999,22965.05,241.95,1093725,525,0,38625,-23400,YES,-26175,Y,0.81,112.3,3477900,375,300,45000,-17400,Y,-109350,YES,-1.16,49080,17010,0,0,12510,-2100,YES,13890,N,2.15,49151,49080
17-02-2025 11:00,22945,45975,1200,75,31950,43350,Y,-5325,YES,0.69,22963.85,22945,228.55,839925,75,375,41025,-9225,N,23250,YES,0.5,120.6,2797050,-375,525,44850,47550,YES,34875,Y,-0.76,49031.25,15000,30,0,12870,-4140,YES,-2880,Y,1.32,49080,49031.25
17-02-2025 11:05,22925.3,77700,-1200,-75,29550,85200,Y,4200,N,0.57,22944.75,22925.3,210.6,1286475,-150,0,40050,26325,Y,35775,N,0.29,128.05,3965700,1575,300,45975,25800,N,-43425,YES,-0.66,48986,16200,30,60,9720,-2430,N,6030,N,0.25,49031.25,48986
17-02-2025 11:10,22890.05,126825,0,-75,36450,-14475,YES,3975,N,-0.35,22925,22890.05,189.75,2138775,150,-975,45975,31650,N,31125,N,-0.36,143.25,5669625,75,-375,41175,-5100,Y,-185775,YES,-0.11,48928.05,23640,-270,-450,11910,-5250,YES,-4980,Y,-1.53,48986,48928.05
17-02-2025 11:15,22886.15,59925,675,0,33750,18900,Y,18225,N,-0.29,22889,22886.15,187.05,1200825,-525,525,43650,84975,Y,84150,YES,-0.29,144.6,2753025,-75,600,38625,41475,YES,59400,Y,0.07,48925.15,6750,0,30,9660,-19320,YES,10830,N,-0.29,48928.05,48925.15
17-02-2025 11:20,22917.1,65325,0,0,36750,74550,Y,-5475,Y,-0.25,22883.8,22917.1,201.15,1986525,225,0,38850,63000,N,-34800,Y,-0.38,128.1,3605400,375,-24225,42075,-136875,Y,69150,N,-0.04,48990.05,4890,0,0,9030,2160,Y,-990,Y,-0.08,48925.15,48990.05
17-02-2025 11:25,22916.55,34500,0,150,37725,-3975,YES,-17400,Y,0.08,22915.05,22916.55,199.65,1647525,600,-525,44550,-4950,YES,25275,YES,-0.06,130.8,2514675,-5250,0,46800,17850,YES,6675,N,-0.24,48990.55,4470,330,-120,9690,480,YES,9510,N,0.06,49000.9,48990.55
17-02-2025 11:30,22922.95,40575,-225,0,36450,-12975,YES,26625,YES,0.14,22917.05,22922.95,206.15,1373250,0,450,40950,12225,N,-3375,Y,0.03,124.55,2248500,-900,525,41475,14550,N,41175,Y,-0.27,49028.75,7980,-240,0,13140,-11040,YES,2040,Y,0.29,48990.55,49028.75
17-02-2025 11:35,22905,33750,0,0,27075,-5250,N,1425,Y,0.01,22920.8,22905,195.55,1099950,-375,75,41100,-21600,YES,28800,YES,-0.1,133.55,2628300,-975,-1575,42225,87975,YES,-39975,YES,-0.19,49005.4,4770,0,0,8460,-9870,N,810,Y,0.17,49028.95,49005.4
17-02-2025 11:40,22943.6,33975,0,825,28725,7875,N,-44625,Y,0.17,22905,22943.6,220.95,1514925,525,75,40800,17325,Y,-85275,Y,0.14,117.3,2388450,0,375,41550,-148500,Y,82425,Y,-0.29,49088.3,6990,0,0,8790,-7260,N,-4290,Y,0.56,49006.9,49088.3
17-02-2025 11:45,22940,42225,0,-525,25275,5550,N,44850,YES,0.39,22945,22940,223.2,1817400,-900,300,39675,-22425,YES,62475,YES,0.44,115.9,2182725,0,900,45675,62400,YES,-27150,YES,-0.4,49063.4,8160,0,0,18630,-360,N,5190,N,0.8,49088.3,49063.4
17-02-2025 11:50,22938.75,26850,0,150,25125,15675,N,1275,Y,0.15,22940,22938.75,213.95,1043175,75,-600,39600,-2250,Y,17925,N,0.11,118.75,1818375,375,-2475,39225,29550,N,42600,Y,-0.25,49052.6,4530,270,60,9270,270,N,-2430,Y,0.27,49061,49052.6
17-02-2025 11:55,22950,26400,-225,150,25950,80850,Y,-1875,Y,0.23,22932.25,22950,222.9,786825,-600,75,39525,5700,N,4275,N,0.15,112.9,1426500,1125,150,44625,11550,N,19650,N,-0.26,49085,3120,0,0,10890,14280,N,990,N,0.28,49052.6,49085
17-02-2025 12:00,22940,45975,0,-150,33600,15225,N,-6900,Y,0.49,22950,22940,217.3,1689675,-75,150,39225,-26850,YES,-48600,Y,0.5,117,2868600,150,225,44175,-36375,Y,-10350,YES,-0.55,49073.6,17130,-30,-60,15720,12870,N,270,Y,2.07,49085,49073.6
17-02-2025 12:05,22933,35775,-675,75,25800,-48600,YES,26550,YES,0.21,22945.4,22933,212.15,1020525,-75,-75,38175,3000,Y,9225,YES,0.08,120.5,2450700,525,75,41325,8550,YES,-21675,YES,-0.28,49038.5,6660,0,-30,10800,-2280,YES,-6870,Y,0.23,49073.6,49038.5
17-02-2025 12:10,22906.15,25350,675,0,24750,-1500,Y,11775,N,0.03,22933,22906.15,198.4,757500,-150,1200,41475,-23550,YES,25500,N,-0.02,129.25,1944600,2550,-525,44250,104550,YES,-28950,YES,-0.17,48980,3930,-270,-90,8700,-4200,YES,1410,N,0.06,49038.5,48980
17-02-2025 12:15,22899.3,35925,75,375,32325,-1350,N,5700,N,-0.05,22906.15,22899.3,195,902325,225,-75,44175,15225,Y,18000,N,-0.1,133.3,2810850,-900,-525,45450,-12750,Y,-63825,YES,-0.11,48970.15,6510,-60,-210,11220,-450,N,18060,N,-0.06,48980,48970.15
17-02-2025 12:20,22904.25,44850,0,375,30525,36825,Y,-1200,Y,-0.21,22899.3,22904.25,194.85,1451250,75,-1800,43350,44475,Y,41025,YES,-0.29,133.6,3735375,-75,1650,43350,-44475,Y,-72600,YES,0.07,48955.4,7860,0,0,9990,-7050,YES,630,Y,-0.4,48970.15,48955.4
17-02-2025 12:25,22900.9,23475,-150,-225,24675,8475,N,14250,N,-0.05,22904.85,22900.9,194.45,1099950,-375,375,39000,5925,N,53325,N,-0.15,131.8,1919550,-375,-525,44850,62700,YES,112575,Y,-0.06,48975,3720,0,0,9540,750,N,-240,Y,-0.03,48955.4,48975
17-02-2025 12:30,22909.1,30450,0,75,27900,-3825,YES,8100,N,0,22905.55,22909.1,195.65,1178925,375,75,43425,4500,N,-15675,Y,-0.13,128,1941900,300,-75,48000,-62400,Y,-35400,YES,-0.08,48990,3360,240,0,9000,-720,YES,-4950,Y,0.01,48972.75,48990
17-02-2025 12:35,22900,20025,-75,-75,25725,26100,Y,4425,N,-0.06,22909.1,22900,189.65,908700,750,225,40800,557700,Y,36600,YES,-0.19,132.95,1935150,0,375,48600,28725,YES,8400,Y,-0.02,48950,2820,-240,0,9000,-3840,YES,4230,N,-0.09,48990,48950
17-02-2025 12:40,22919.5,38025,0,-75,32550,-17475,YES,82425,YES,0.02,22901.65,22919.5,200,1598025,225,-600,43800,-449100,YES,-47475,Y,-0.14,124.25,2416425,-525,525,43125,-64950,Y,28875,Y,-0.19,49010.95,5670,30,0,8250,-1110,N,600,Y,0.13,48950,49010.95
17-02-2025 12:45,22923,65325,0,-75,27075,13425,Y,51375,N,0.37,22919.5,22923,206.75,2417850,-750,150,44400,-13050,Y,-99600,Y,0.24,120.45,2947800,-300,-675,44100,11850,YES,-3825,YES,-0.38,49030,9510,30,0,9210,9030,N,-3420,Y,0.7,49010.95,49030
17-02-2025 12:50,22931.9,19425,225,0,20925,-41100,YES,15375,N,0.12,22929.1,22931.9,210.2,937200,975,-825,38400,-6075,N,26775,YES,0.09,118.05,1373250,1650,-1050,44625,72600,YES,38025,Y,-0.18,49046,3000,0,0,11460,-2370,YES,6720,N,0.22,49030,49046
17-02-2025 12:55,22947.55,30225,-150,0,30300,27750,Y,11025,N,0.19,22931.9,22947.55,224.2,971175,75,-225,45600,16050,Y,-40800,Y,0.13,111.9,1093050,-75,1050,45375,-45450,Y,83175,Y,-0.15,49100,3210,-60,0,8070,210,N,-1860,Y,0.24,49046,49100
17-02-2025 13:00,22943.65,56025,150,0,30450,-20475,YES,3825,N,0.53,22948.95,22943.65,218.3,1674600,-225,-300,44625,-49425,YES,-18900,YES,0.41,115.6,2368125,1350,-975,50250,49350,YES,-42150,YES,-0.35,49093.35,17160,30,-60,11490,2790,N,510,N,2.42,49100,49093.35
17-02-2025 13:05,22933.4,50925,-75,75,31350,-8625,N,-18975,Y,0.28,22943,22933.4,213.4,700875,150,450,39225,5700,Y,22125,YES,0.07,117.6,1724775,-1200,-675,49425,1500,Y,11175,Y,-0.2,49056.5,3090,30,0,7500,-5790,YES,9300,N,0.23,49093.35,49056.5
17-02-2025 13:10,22921.7,22875,0,-75,21975,12825,Y,-2850,N,0.07,22932,22921.7,202.1,883050,225,900,44625,7950,N,32475,N,0.02,121.55,2103375,675,75,48300,-9525,Y,-35625,YES,-0.21,49038.5,3840,-60,60,7470,990,N,-2280,Y,0.24,49056.5,49038.5
17-02-2025 13:15,22921.6,16275,300,150,24150,-39825,YES,24675,YES,0.03,22921.65,22921.6,200.35,750075,150,600,40950,-14100,YES,26925,N,-0.03,122.2,1704450,2475,-1200,44625,9600,N,-29925,N,-0.15,49058.7,3120,-60,30,8910,360,YES,1440,N,0.18,49038.5,49058.7
17-02-2025 13:20,22950,23700,0,0,23700,4950,Y,-2100,Y,0.12,22921.6,22950,219,1020675,-150,-225,42600,25875,Y,-35100,Y,0.06,109.85,1980600,600,-1125,41400,-104025,Y,62775,Y,-0.23,49119.05,5160,0,-30,9090,-1260,YES,2550,N,0.55,49058.7,49119.05
17-02-2025 13:25,22946.85,50025,0,150,23175,40050,Y,-24375,Y,0.33,22950,22946.85,217.2,1029900,675,0,44025,-11100,YES,2700,YES,0.13,110.65,1457175,-300,-1200,42375,76125,YES,-13200,YES,-0.2,49120.85,6780,60,0,8550,3090,N,-180,Y,0.86,49119.05,49120.85
17-02-2025 13:30,22995.4,88875,75,-75,26925,9150,N,-69750,Y,1.12,22946.85,22995.4,260.1,1587525,525,-225,40125,-3300,N,-132600,Y,0.5,99.15,2228925,-150,675,45000,-194475,Y,52650,Y,-0.39,49285,47910,0,0,9750,5850,N,-22320,Y,9.77,49120,49285
17-02-2025 13:35,23003.3,179400,-450,75,34275,-5700,YES,56625,YES,2.91,22998,23003.3,263.25,2167950,75,225,38025,-44400,YES,-29175,YES,1.14,95.6,3303900,825,-75,43050,42000,YES,23925,N,-0.69,49340,60330,0,-30,14640,-2640,YES,34920,YES,16.65,49295,49340
17-02-2025 13:40,23030,234150,0,-75,36825,3525,N,-42450,Y,5.27,22999.9,23030,280.85,1743825,300,600,42000,-39600,N,-25350,N,1.34,88.7,3003450,-1500,225,46950,26475,N,-21600,YES,-0.78,49399.75,51840,30,-330,11880,11160,N,360,Y,16.2,49334.4,49399.75
17-02-2025 13:45,23020.35,91500,-75,450,28800,42600,Y,-9600,YES,1.61,23029,23020.35,273.55,872175,225,-300,43125,4275,Y,-6975,N,0.53,89.1,2672775,150,150,42900,-42600,Y,131475,Y,-0.61,49362,33060,0,0,13200,16770,N,-14100,Y,8.64,49394.6,49362
17-02-2025 13:50,23006.9,55500,225,0,28650,75900,Y,19725,YES,0.92,23020.35,23006.9,262.4,583050,0,600,38625,-9375,YES,24900,YES,0.33,92.55,1663350,-600,2025,44475,203700,YES,-39375,YES,-0.37,49338.2,11640,60,0,9240,4440,N,20580,YES,2.83,49362,49338.2
17-02-2025 13:55,22983.25,63975,0,0,30525,5175,N,2400,Y,0.69,23005.7,22983.25,244.6,861900,75,150,44925,-4050,N,11925,N,0.29,96.85,2844975,-375,225,43350,-103950,Y,-25575,N,-0.5,49278.5,26790,30,-90,13710,6090,N,-2460,Y,4.74,49338.2,49278.5
17-02-2025 14:00,22969.2,73200,-225,75,34650,-22500,YES,-75225,Y,0.82,22984.9,22969.2,230.9,1178025,-225,-75,45300,-31425,YES,-11100,Y,0.41,103.5,3445725,900,-1425,44850,-1800,YES,-120675,YES,-0.62,49226.05,23190,0,0,14400,-3210,YES,210,N,4.13,49265.45,49226.05
17-02-2025 14:05,22970.65,34500,-75,0,26100,14250,Y,31200,YES,0.29,22964.4,22970.65,234.7,533850,-225,-75,37350,35175,Y,31350,YES,0.12,101.15,1984350,300,75,48450,75975,YES,85500,Y,-0.3,49232.8,8700,0,30,9750,-150,N,7560,N,1.28,49240.4,49232.8
17-02-2025 14:10,22969.25,48075,0,450,29250,11400,N,-18150,Y,0.42,22970.65,22969.25,232.4,698175,-450,-150,44775,5400,N,17775,N,0.17,101.7,1923375,-525,600,52650,-2400,Y,-8475,YES,-0.31,49254.95,9150,-60,-60,13080,480,N,-4770,Y,1.32,49232.8,49254.95
17-02-2025 14:15,23008,42525,0,75,24000,11850,N,21225,YES,0.46,22969.25,23008,257.9,786525,0,0,47775,-675,YES,-55125,Y,0.26,90.75,1959075,-1575,825,47250,-46275,Y,85500,Y,-0.35,49340,8370,0,60,9420,6150,N,-6090,Y,1.52,49251.9,49340
17-02-2025 14:20,22990.95,49200,-225,-450,24300,-8025,YES,-25575,Y,0.55,23006.65,22990.95,247.65,528825,0,75,40500,-8925,YES,16800,YES,0.19,94.85,1457775,-450,150,49800,47625,YES,9900,N,-0.26,49327.75,6660,-60,30,8790,-3510,YES,10770,N,1.29,49340,49327.75
17-02-2025 14:25,23000.75,116100,75,0,35400,-30975,YES,-10275,N,1.31,22995.35,23000.75,251.75,464700,-300,0,39300,-9600,YES,9900,N,0.18,90.9,1535025,675,-600,48750,-51750,Y,51075,Y,-0.3,49343.05,14910,0,30,12000,5490,N,17490,N,3.14,49327.75,49343.05
17-02-2025 14:30,22985.3,38775,0,150,25275,17475,Y,-21075,Y,0.4,22995,22985.3,242.5,562425,-375,-675,39600,-3300,N,19500,N,0.16,95.45,1640175,-1050,375,50925,4050,YES,-52500,YES,-0.29,49295,10830,-30,690,11850,17640,N,-4290,Y,1.95,49343.85,49295
17-02-2025 14:35,22989.1,40050,1050,-75,26850,-4800,YES,-6300,N,0.34,22988.3,22989.1,241.55,643575,0,-150,36600,6075,N,-1125,Y,0.16,95.65,2111925,750,-150,46800,-18975,Y,16275,Y,-0.33,49295.2,10740,90,-750,10020,1440,YES,-9600,Y,1.65,49295,49295.2
17-02-2025 14:40,23000,36150,150,0,24450,-3975,N,28650,YES,0.43,22989.1,23000,251.2,516375,-75,-150,39825,-5625,YES,-36225,Y,0.19,91.95,1444350,-1125,225,52125,47475,YES,57225,Y,-0.26,49332.95,13860,-90,30,11730,2550,N,-1590,N,2.59,49295.2,49332.95
17-02-2025 14:45,23007,33075,-150,-225,23925,24000,Y,-36900,Y,0.39,23000,23007,253.3,492600,150,0,41100,7650,N,5400,YES,0.18,89.65,1254600,825,2100,50175,-49050,Y,1200,YES,-0.23,49347.85,10440,30,0,9900,3210,N,-1410,N,2.02,49332.95,49347.85
17-02-2025 14:50,22995,38700,75,0,25725,4425,N,24825,YES,0.4,23007,22995,244.55,490500,-300,150,40275,-20250,YES,12600,N,0.14,92.15,1422450,225,-525,57975,11475,YES,-71625,YES,-0.24,49322.05,3900,0,0,9630,-2460,YES,-3960,Y,0.71,49347.85,49322.05
17-02-2025 14:55,23019.2,125775,300,75,29325,-6750,YES,-90675,Y,1.77,22995,23019.2,261.75,892575,0,-225,37350,-3375,N,-46275,Y,0.4,85.35,2568975,1875,2700,50775,-113400,Y,-58200,N,-0.53,49415.25,24750,-30,-90,11370,3570,N,24390,YES,5.53,49324,49415.25
17-02-2025 15:00,23025.65,120675,0,150,36075,-1650,N,50325,YES,1.79,23019.8,23025.65,266,718050,-75,0,37425,2700,N,15075,YES,0.36,80.7,2138400,975,-300,44925,-21375,YES,33525,Y,-0.47,49430.1,49710,-120,-60,13020,120,YES,4860,N,12.58,49409.95,49430.1
17-02-2025 15:05,23027,72450,225,-75,30975,2925,N,-6600,Y,0.94,23020.7,23027,271.2,463200,150,-150,36075,-7050,YES,-24300,Y,0.21,79.75,1629900,-75,2775,47325,1200,YES,-19200,YES,-0.35,49443.05,18420,0,0,10200,-7980,YES,450,Y,3.96,49433.75,49443.05
17-02-2025 15:10,23039,131775,0,0,39300,-5175,YES,-14625,Y,1.89,23027,23039,277.55,517125,75,75,36225,-17925,YES,-28125,Y,0.27,76.75,1680975,525,-900,46800,-37275,Y,-46875,YES,-0.37,49480,21390,-60,0,11880,-4110,N,750,N,4.97,49448,49480
17-02-2025 15:15,23023,233775,225,-4125,34425,-35625,YES,-8550,N,2.93,23035.25,23023,265.7,539100,-75,-75,44700,-14625,N,1725,YES,0.26,81.75,1885200,1275,2100,55425,-4200,YES,-118200,YES,-0.4,49442.95,27690,-210,0,13080,-7260,YES,19470,N,6.09,49480,49442.95
17-02-2025 15:20,23028.05,102975,-150,0,36300,10125,Y,-15225,Y,1.27,23017.95,23028.05,269.7,391500,75,225,39000,-19800,YES,10125,N,0.2,80.7,1608900,75,1050,50550,-56625,Y,-82950,Y,-0.34,49476.95,23460,0,30,15420,0,N,8130,N,5.39,49442.95,49476.95
17-02-2025 15:25,23043.4,169500,75,-75,39975,-116100,YES,-121200,Y,2.26,23028.95,23043.4,277,379350,1500,-300,45525,-391425,YES,-75300,Y,0.2,73.8,1712025,0,-1725,49725,-388125,Y,-188325,YES,-0.37,49501.5,39690,0,-90,15300,-37830,YES,-30690,Y,9.36,49476.95,49501.5
