last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
19-12-2024 11:55,1.65,18975,-25,50,7.1,5.7,12225,-700,YES,7250,N,0.18,0.6,3584075,13475,1225,0.6,0.6,107400,-197225,YES,106825,N,-0.14,-6.55,481700,-50,-1175,-6.5,-6.6,30500,4025,N,23400,Y,-0.34,11.15,11580,-30,0,10.7,1.1,6015,-5790,YES,-2370,Y,1.35
19-12-2024 12:00,0.45,19725,225,-50,0.45,-2.7,12175,-450,N,825,Y,0.17,-0.7,3472125,-10925,13075,-0.65,-0.65,115800,-114825,Y,86925,N,-0.14,-1.2,485450,250,25,-1.25,-1.25,30200,5775,N,1950,YES,-0.38,30,4335,0,0,36.85,29.6,5130,5415,N,1050,N,0.53
19-12-2024 12:05,14.2,15675,-25,-50,12.3,15.05,9925,-2425,YES,-3000,Y,0.17,0.3,4339000,12800,-3225,0.25,0.25,73600,88225,Y,-21300,Y,-0.18,-13.25,647775,-1025,150,-13.3,-13.35,26450,-18775,Y,11575,N,-0.61,66.55,12930,-75,0,66.85,70,6000,1395,YES,555,Y,2.12
19-12-2024 12:10,1.15,22225,-25,75,1.9,1.15,13600,1150,N,15800,N,0.3,0.2,3960225,24675,-22675,0.4,0.4,117300,-216275,YES,43025,YES,-0.15,3.1,502550,350,750,1.9,1.95,30600,55550,YES,8475,N,-0.53,-5,7815,-60,75,-9.35,-6.25,6120,-3255,YES,8595,N,1.37
19-12-2024 12:15,-11.9,25075,450,100,-10,-9.9,11275,-975,YES,-3725,Y,0.35,-2.1,5958975,-11825,5675,-2,-2.05,116175,-432700,YES,201175,YES,-0.21,2.05,756575,-125,-150,2.45,2.5,31375,-31250,Y,-8050,YES,-0.77,-53.1,14850,0,-60,-49.55,-53.1,5565,-5385,YES,-390,Y,2.46
19-12-2024 12:20,7,40550,725,375,6,5,12450,5025,N,1900,N,0.44,0.4,3207250,-7750,-14725,0.3,0.3,103575,71050,Y,-45300,Y,-0.13,-2.2,393925,625,775,-1.9,-1.9,28150,-12250,N,9750,N,-0.37,10.2,5160,45,0,14.2,14.45,5385,2040,N,1935,N,0.7
19-12-2024 12:25,-4.45,15650,-975,-350,-3.2,-4.15,11425,1300,YES,3425,N,0.2,0.2,3495550,-1700,-16200,0.25,0.25,110250,-5525,YES,-33150,N,-0.13,0.9,411375,-75,200,0.95,1.15,27725,-1875,N,4850,N,-0.41,-17.2,4845,15,375,-28.7,-23.5,5280,1275,YES,750,Y,0.66
19-12-2024 12:30,-7.5,16550,-125,125,-6.95,-7.55,8525,375,YES,-750,Y,0.17,-1,3916725,1025,17275,-0.7,-0.7,80375,-7475,YES,65700,YES,-0.14,4.4,514275,-375,-50,3.55,3.55,24575,-7475,Y,-22850,YES,-0.43,0.15,3960,30,-360,8.4,0.55,4260,-585,YES,1140,N,0.47
19-12-2024 12:35,7.35,18925,0,-925,1.8,6.6,12875,2175,N,-1050,Y,0.16,0.45,3638575,2950,-6650,0.45,0.45,86575,-4725,N,-165400,Y,-0.14,-1.85,564025,450,-575,-2.2,-2.15,31550,-165925,Y,22175,Y,-0.43,17.4,3825,30,150,17,19.15,4245,-4905,YES,-3915,Y,0.46
19-12-2024 12:40,-9.6,14675,200,50,-4.25,-9.35,9250,1300,YES,4375,N,0.15,-1.15,4271050,-2750,2350,-1.15,-1.15,125350,140400,Y,45275,YES,-0.17,4.05,624675,350,450,4.15,4.15,35400,20950,YES,-34400,YES,-0.5,0.7,4140,-30,-120,1.85,0.25,4935,1935,N,2550,N,0.58
19-12-2024 12:45,-5.15,20850,150,-50,-5.15,-2.25,13100,8900,N,3575,N,0.14,-0.75,3045475,2950,-11000,-0.8,-0.8,82600,-311450,YES,175,Y,-0.13,3.9,670950,300,175,3.65,3.65,28175,3125,N,-5275,Y,-0.42,-36.3,4035,330,0,-38.05,-41.7,4920,2205,N,3570,N,0.44
19-12-2024 12:50,5.6,22975,-125,0,5.6,3.05,11800,42550,Y,-3025,Y,0.16,0.1,2059500,-4625,9225,0.1,0.1,77975,-42250,Y,119375,YES,-0.08,-4.05,530025,-725,-50,-4.4,-4.45,25400,-41975,Y,8875,N,-0.35,38.35,4950,-240,0,34.15,36.5,3930,-1155,YES,-1590,Y,0.58
19-12-2024 12:55,0.25,42250,0,0,0.25,2.05,11100,2300,YES,-775,N,0.3,1.1,2293300,-7850,10850,1.15,1.15,91575,196100,Y,-196300,Y,-0.09,-0.6,253350,650,475,-0.55,-0.55,31900,10150,YES,13350,N,-0.17,20.8,3510,-90,30,21.75,20.8,4575,-1065,N,-2865,Y,0.44
19-12-2024 13:00,3.1,18375,125,-50,3.7,1.05,10175,225,YES,1075,N,0.18,0.4,3975125,-10650,4950,0.45,0.45,84150,-332300,YES,-98725,YES,-0.13,0.2,731325,1175,350,0.2,0.35,32275,-275025,Y,-22925,YES,-0.53,-20.65,6315,-15,0,-21.4,-21.3,4275,-960,N,-750,N,0.84
19-12-2024 13:05,3.5,9175,0,25,3.65,2.55,9100,5700,N,-2450,Y,0.07,-1.2,2888500,-1075,3900,-1.1,-1.1,98875,-68025,Y,35550,YES,-0.11,-2.65,270300,1275,-325,-2.5,-2.45,31300,-18375,YES,6950,Y,-0.17,25.15,5685,-15,0,24.45,25.05,5325,285,N,150,N,0.78
19-12-2024 13:10,-8.5,14350,-75,-900,-8,-6,11550,-5475,YES,2075,N,0.11,-0.85,2425375,-17275,19625,-0.75,-0.75,71825,116125,Y,32850,N,-0.09,4.5,404450,-375,-225,4.9,4.9,38100,10275,YES,2350,YES,-0.24,-37.75,7320,0,0,-48.3,-37.6,5340,1575,N,-525,Y,0.79
19-12-2024 13:15,-18.9,30925,300,-250,-19.3,-22.4,12075,-14200,YES,550,Y,0.13,-0.95,3476225,-10125,6825,-0.8,-0.8,83150,-189050,YES,41625,N,-0.13,11.5,796800,-225,-100,12.7,12.75,37300,19300,N,-36325,YES,-0.33,-105.25,24090,330,45,-101.85,-102.75,7200,-8085,YES,2655,N,1.38
19-12-2024 13:20,9.65,27375,-200,-25,4.35,7.05,11875,175,N,-2900,Y,0.07,-0.5,5498700,5600,15375,-0.5,-0.5,72200,-11175,Y,-46550,Y,-0.23,-3.7,700900,250,-350,-4,-4,29000,-27600,Y,6275,Y,-0.21,33.3,14370,-240,0,24.85,24.15,6570,-2955,N,945,Y,0.44
19-12-2024 13:25,4,19525,175,-50,4.25,4,10175,-2750,YES,1625,N,0.1,-0.95,3780650,-28850,12150,-0.9,-0.9,112775,29750,Y,-1100,YES,-0.17,-2.9,563350,-75,300,-3,-3.05,40300,-10475,N,-5550,YES,-0.26,-17.15,9825,15,0,-14.8,-16.5,5790,1680,N,-705,Y,0.45
19-12-2024 13:30,3.05,20750,-25,-100,4.75,3.55,13075,2800,N,-1400,Y,0.1,0.1,2533000,-3125,-4600,0.1,0.1,72975,145150,Y,-119175,Y,-0.11,-3.75,484500,-275,-1800,-3.6,-3.6,24850,-66025,Y,1625,N,-0.21,32.9,12060,75,0,35.05,37.65,5640,90,YES,195,N,0.48
19-12-2024 13:35,-3.95,6350,-575,-525,-0.95,-4.4,8200,-1050,YES,3900,N,0.04,0.25,1839250,27825,5150,0.45,0.45,67275,33100,N,44650,YES,-0.08,3.45,185250,-175,-25,2.2,2.25,25175,3950,YES,-4000,YES,-0.09,-19.05,5010,-120,0,-7.35,-16.25,4200,3690,N,270,N,0.26
19-12-2024 13:40,1.15,13925,-200,50,1.1,1,10750,-1075,YES,-675,Y,0.06,-0.95,2203925,6450,-8325,-0.9,-0.9,93200,-150600,YES,195125,YES,-0.1,1.95,269850,125,900,1.95,1.9,31175,-3225,Y,-2975,N,-0.11,-48.95,9345,45,15,-37.05,-48.4,7230,-1620,YES,-735,Y,0.3
19-12-2024 13:45,-1.55,10400,150,-25,-4.85,-4.55,8950,1150,N,-825,Y,0.04,0.5,2170275,-7000,4725,0.55,0.55,98250,175175,Y,-154100,Y,-0.09,1.6,274300,300,-75,1.5,1.35,31500,-30500,Y,-7650,YES,-0.09,-32,20190,135,-195,-38.75,-32,8595,-1185,N,-90,N,-0.18
