last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
24-10-2024 13:20:00,24443.85,11175.0,0.0,250.0,9000.0,5400.0,N,2150.0,N,-0.06999999999970896,24445.55,24443.85
24-10-2024 13:25:00,24436.3,11700.0,0.0,-75.0,10400.0,-2050.0,YES,-2400.0,Y,-0.08000000000174623,24443.85,24436.3
24-10-2024 13:30:00,24437.0,21675.0,625.0,0.0,12475.0,1900.0,N,575.0,N,-0.22999999999956344,24441.2,24437.0
24-10-2024 13:35:00,24437.8,14650.0,-550.0,0.0,12100.0,1525.0,YES,-200.0,Y,-0.1500000000014552,24437.0,24437.8
24-10-2024 13:40:00,24430.05,15975.0,525.0,475.0,10400.0,5825.0,N,1250.0,N,-0.16999999999825377,24437.8,24430.05
24-10-2024 13:45:00,24441.2,31150.0,-50.0,-600.0,14825.0,1825.0,YES,-5850.0,Y,-0.33000000000174623,24430.05,24441.2
24-10-2024 13:50:00,24441.0,16700.0,425.0,-200.0,9500.0,0.0,YES,2850.0,N,-0.09999999999854481,24441.2,24441.0
24-10-2024 13:55:00,24442.0,11275.0,100.0,25.0,9400.0,-350.0,YES,2350.0,Y,-0.09000000000014552,24441.0,24442.0
24-10-2024 14:00:00,24428.0,21550.0,-25.0,0.0,10975.0,-7200.0,YES,4500.0,N,-0.17000000000189175,24436.45,24428.0
24-10-2024 14:05:00,24434.0,15150.0,-550.0,225.0,14175.0,2050.0,N,3775.0,N,-0.13999999999941792,24431.85,24434.0
24-10-2024 14:10:00,24433.0,25250.0,-50.0,175.0,14650.0,6100.0,N,-525.0,Y,-0.26000000000203727,24434.0,24433.0
24-10-2024 14:15:00,24426.65,96850.0,1200.0,-225.0,24700.0,-7600.0,YES,-125.0,N,-1.1899999999986903,24431.05,24426.65
24-10-2024 14:20:00,24406.05,53900.0,-1125.0,275.0,15350.0,-12200.0,YES,1925.0,N,-0.7000000000007276,24426.65,24406.05
24-10-2024 14:25:00,24425.0,43950.0,50.0,675.0,14150.0,6675.0,N,1150.0,Y,-0.5900000000001455,24405.25,24425.0
24-10-2024 14:30:00,24430.0,38425.0,-75.0,-950.0,17000.0,22050.0,N,13975.0,N,-0.31999999999970896,24425.0,24430.0
24-10-2024 14:35:00,24440.5,39925.0,-100.0,-25.0,13900.0,1775.0,YES,-14725.0,Y,-0.2800000000024738,24430.0,24440.5
24-10-2024 14:40:00,24439.0,50300.0,-950.0,-125.0,12975.0,-250.0,YES,7950.0,YES,-0.28999999999723514,24440.0,24439.0
24-10-2024 14:45:00,24439.0,35625.0,25.0,150.0,15025.0,-1025.0,YES,4475.0,N,-0.26000000000203727,24439.0,24439.0
24-10-2024 14:50:00,24433.1,24500.0,-25.0,175.0,10075.0,-3175.0,YES,1400.0,Y,-0.16999999999825377,24437.1,24433.1
24-10-2024 14:55:00,24432.05,19900.0,0.0,0.0,11225.0,3425.0,N,1100.0,Y,-0.13999999999941792,24434.0,24432.05
24-10-2024 15:00:00,24447.0,101225.0,25.0,100.0,18700.0,4975.0,N,-8175.0,Y,-0.27000000000043656,24434.05,24447.0
24-10-2024 15:05:00,24451.75,94375.0,25.0,75.0,17775.0,6675.0,N,-7350.0,N,-0.2800000000024738,24448.75,24451.75
24-10-2024 15:10:00,24451.2,61425.0,0.0,-200.0,12475.0,700.0,YES,1800.0,N,-0.13999999999941792,24446.4,24451.2
24-10-2024 15:15:00,24451.0,101850.0,350.0,300.0,15400.0,-40000.0,YES,-5500.0,Y,-0.13000000000101863,24445.05,24451.0
24-10-2024 15:20:00,24452.85,72925.0,-1875.0,125.0,17400.0,-33950.0,N,-14975.0,Y,-0.06999999999970896,24453.0,24452.85
24-10-2024 15:25:00,24474.0,144675.0,1225.0,-200.0,20550.0,-11300.0,Y,-18150.0,Y,0.2400000000016007,24452.85,24474.0
