last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
02-01-2025 14:19,24255,672250,332600,350,1350,02-01-2025 14:19,274.35,33288150,79950,750,1425,02-01-2025 14:19,1.85,26922975,2016225,123525,87000
02-01-2025 14:20,24250,671950,319350,700,1075,02-01-2025 14:20,272.65,33287700,70350,825,1050,02-01-2025 14:20,1.8,26792325,2046375,135075,90975
02-01-2025 14:20,24254.95,671925,318500,650,650,02-01-2025 14:20,276.5,33284925,71100,600,675,02-01-2025 14:20,1.95,26758200,2027400,85125,97275
02-01-2025 14:20,24265,673550,316400,400,1700,02-01-2025 14:20,285.7,33288825,66075,675,750,02-01-2025 14:20,2.05,27017025,1863975,121500,90675
02-01-2025 14:20,24265.05,675225,310950,475,225,02-01-2025 14:20,287.95,33280500,62175,900,900,02-01-2025 14:20,2.05,26880000,1970400,112725,104025
02-01-2025 14:20,24266.5,675000,311625,225,100,02-01-2025 14:20,289.9,33250500,62025,1800,825,02-01-2025 14:20,2.05,27022950,1985400,105000,129450
02-01-2025 14:20,24265.85,675250,312700,650,950,02-01-2025 14:20,289.45,33245250,65250,450,1125,02-01-2025 14:20,2.05,27009150,1902975,114075,95100
02-01-2025 14:21,24260.9,672050,319150,375,5225,02-01-2025 14:21,285.3,33238200,66000,825,300,02-01-2025 14:21,2,27037950,1921350,132750,119850
02-01-2025 14:21,24263.75,673150,320375,875,50,02-01-2025 14:21,282.8,33232350,70425,750,1125,02-01-2025 14:21,1.8,26826750,2070750,87825,110700
02-01-2025 14:21,24260,675750,320775,1450,1025,02-01-2025 14:21,280.6,33237375,72150,675,150,02-01-2025 14:21,1.75,26670300,2191425,129000,121350
02-01-2025 14:21,24260,677425,324250,1100,3125,02-01-2025 14:21,282.85,33234300,75075,450,600,02-01-2025 14:21,1.85,26678175,2151600,92700,88500
02-01-2025 14:21,24258,678125,319200,500,2025,02-01-2025 14:21,282.75,33236100,74100,750,1200,02-01-2025 14:21,1.8,26724825,2058900,92850,97575
02-01-2025 14:21,24256.25,679350,319000,475,1700,02-01-2025 14:21,283,33232350,76350,3225,450,02-01-2025 14:21,1.95,26732775,2046150,67125,82200
02-01-2025 14:22,24261.45,679750,317825,325,1150,02-01-2025 14:22,284.9,33224925,75750,525,1050,02-01-2025 14:22,1.9,26803950,1941900,78450,72225
02-01-2025 14:22,24258,680400,320950,275,925,02-01-2025 14:22,282.05,33226725,74325,525,1800,02-01-2025 14:22,1.9,26747550,1979625,69375,71025
02-01-2025 14:22,24258.05,679525,323125,450,1100,02-01-2025 14:22,281.25,33220950,81900,2775,375,02-01-2025 14:22,1.8,26649600,2039700,59250,70050
